0,0.0281734703703704,0.0679306538947257,0,0,0
-0.87,0,0.354440045590784,0,0.00101044856733171,0
-4.35,-4.2,0,0,0.0149668612350201,0
0,0,0,0,7.33401144379954,0.629411764705882
0,-2.4,-9,-19.6,0,6.86567529411765
0,0,0,-3.92,-68.5,0
