"","7","4","3","2","1","5","14","12","9","11","6","10","30","15","8","16","17","18","19","20","21","22","23","24","25","13","27","28","29","26","31","32","33","34","35","36","37","38"
"7",0,0.0715488208333333,0.0268308078125,0,0,0.00100302085280374,0,0,0.0168350166666667,0.053661615625,0.0041015247611465,0,0.00334080097276265,0.0021902700255102,0.00537226592718999,0,0.00351879446721312,0.0314116774390244,0,0.0068686868,0.00357744104166667,0.00379905243362832,0.00787693440366973,0.00210437708333333,0.00354202083333333,0,0,0.010732323125,0,0,0,0,0.00275187772435897,0.00193062079510703,0.00421081829328102,0,0.000163540161904762,0
"4",-0.0830303022,0,0,0.0213,0.00196994219653179,0,0,0,0,0,0,0,0,0,0.00193856655290102,0,0,0.00831219512195122,0,0.010224,0,0,0.0101614678899083,0.00417647058823529,0.00140594059405941,0,0,0,0.00334117647058824,0.000439628482972136,0,0,0,0.000153264975715057,0.00125355566454144,0.000488532110091743,0,0
"3",-0.0830303022,0,0,0,0,0,0.00550204081632653,0,0,0.0674,0.0051515923566879,0,0.00839221789883268,0.0110040816326531,0.00613424345847554,0.0234434782608696,0,0.0131512195121951,0.04044,0.021568,0.00898666666666667,0.0167008849557522,0.0148403669724771,0.0105725490196078,0.0106772277227723,0.000980363636363636,0,0,0,0,0.0359466666666667,0,0,0.000484979312826048,0.00264443354585581,0,0,0
"2",0,-0.1885,0,0,0.00227514450867052,0,0,0,0,0,0.00250700636942675,0,0,0.00200816326530612,0.00179112627986348,0,0,0.0144,0.00492,0.0086592,0.00328,0.00609557522123894,0.00361100917431193,0.00385882352941176,0.00324752475247525,0.000715636363636364,0,0,0.00964705882352941,0.000203095975232198,0,0,0,7.08041014570966e-05,0.000965179009318293,0.000225688073394495,0,0
"1",0,-0.377,0,-0.2458,0,0.0180679906542056,0,0,0,0,0.00820923566878981,0.143205555555556,0.0100299610894942,0,0.0146626848691695,0,0,0.0628707317073171,0.128885,0.1649728,0.0859233333333333,0.0342172566371681,0.023648623853211,0.0631789215686274,0.0212681518151815,0.0187469090909091,0.214808333333333,0,0.025271568627451,0,0.171846666666667,0,0,0.00231849253462853,0.0113777832270721,0,0,0
"5",-0.0830303022,0,0,0,-0.2331,0,0,0,0,0,0.00674780847133758,0,0,0,0.00482095986348123,0,0,0.0516783380487805,0,0.1695049488,0,0.0375010948672566,0.0194386409174312,0.0657801032679739,0.0524458557755776,0.0077047704,0,0,0,0.00109329817337461,0,0,0.00271642546153846,0.00190574910955208,0.0207828529671408,0,0,0
"14",0,0,-0.1348,0,0,0,0,0,0.0182828862258824,0,0,0,0,0.0095145652,0.00318234494698521,0,0.0458570689901639,0,0,0.00372970879008,0,0.00412578405982301,0.00427718897944954,0.00152357385215686,0.00307731811749175,0,0,0.023310679938,0.0182828899921569,0.0024056429244582,0,0,0.0179312959538462,0.00503198634358698,0.00457296320510054,0.00160394564701835,0,0.000406215560477477
"12",0,0,0,0,0,0,0,0,0,0.028258059375,0.0013979622611465,0.00812889166666667,0.00170801614785992,0,0.000499385836177474,0,0,0.0535317256097561,0,0.0017558406,0,0.00194230154867257,0.00201357866972477,0,0.000724356683168317,0.000798109363636364,0.0365800125,0,0,0.00113250812693498,0,0,0.00281384711538462,0.00276373502428494,0.00645846223639039,0.000629243334288991,0.000167222914285714,0
"9",-0.1660606044,0,0,0,0,0,-0.06339805914,0,0,0.0160340653125,0.00293519617834395,0.0241409208333333,0.0202896356031128,0,0.0148305853242321,0,0,0,0,0.0052144389,0,0.0057681846238938,0.0239194327981651,0.00426016041666667,0.0107558495049505,0.0004740399,0,0,0.0639024,0.000672657236842105,0,0,0.00835646769230769,0.00469008486238532,0.0223768127758705,0,0,0
"11",-0.0830303022,0,-0.1348,0,0,0,0,-0.01843681385,-0.0157951263,0,0.00107460426496815,0,0.00131294061945525,0,0.0007677491221843,0,0.0138289237377049,0,0,0.006748514784,0,0.00597213697699115,0.00309564898348624,0.000551349247058824,0.0011136163009901,0,0,0,0,0.00104466173126935,0,0.0421782174,0.00432597101538462,0.00212446468213708,0.00248228925551741,0.000967390307339449,0,0
"6",-0.2490909066,0,-0.4044,-0.4916,-0.0777,-0.0543564351,0,-0.0357996389,-0.113489648,-0.228712869,0,0,0,0,0.0062514220705347,0.0477826086956522,0,0,0,0.02198,0,0.0194513274336283,0.0604954128440367,0.0197532679738562,0.0272029702970297,0.00399636363636364,0,0,0,0,0,0,0.00281794871794872,0.00494243568987228,0.00538989700833742,0,0,0
"10",0,0,0,0,-0.2331,0,0,-0.0357996389,-0.160522923,0,0,0,0.00338287937743191,0.00443571428571429,0.00197815699658703,0.0378,0.0356311475409836,0,0.021735,0.0034776,0.007245,0.00384690265486726,0,0.00142058823529412,0.00143465346534653,0.00316145454545455,0,0,0.0170470588235294,0.00224303405572755,0,0,0.0111461538461538,0.00344069077172153,0.0140707209416381,0,0,0
"30",-0.1660606044,0,-0.5392,0,-0.0777,0,0,-0.0357996389,-0.642091378,-0.228712869,0,-0.1545,0,0,0.00467804323094425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105435897435897,0.00443820757114589,0.0181500735654733,0,0,0.00358281780953211
"15",-0.0830303022,0,-0.5392,-0.2458,0,0,-0.1267961444,0,0,0,0,-0.1545,0,0,0,0,0.0453049180327869,0,0,0.0221088,0,0,0,0,0,0.00502472727272727,0,0,0.108376470588235,0,0,0,0,0.0124284943335132,0.0677685139774399,0,0,0.000963178530974994
"8",-0.913333242,-1.885,-1.348,-0.9832,-0.3885,-0.1087128702,-0.1901941513,-0.0357996389,-1.60522766,-0.457425738,-0.342,-0.309,-0.3293,0,0,0,0,0,0,0.20887128504,0,0.0770174354867257,0.0798437633944954,0.0568821582352941,0.0861680218811881,0.158235853963636,0,0,0,0.0449069670278638,0,0,0.111576541153846,0.109589463356719,0.119511150662089,0,0.00663083444571429,0
