"","1","2","3","4","5","6","7","8","9","11","13","22","24","19","18","34","17","23","28","29","21","12","14","16","37","10","27","25","20","26","15","36","33","32","35","30","31","38","39","41","40","42","43","44","45","46","47","48","49"
"1",0,0,6.005406e-05,1.48125092494845e-10,1.76629588235294e-09,0,0,0,0,0,0,0,0,0,0,0,4.38607454875044e-10,2.80354478552582e-10,1.28320641025641e-09,0,0,1.95678294699937e-09,0,6.38872819148936e-10,0,0,0,3.78801063725107e-10,0,1.09687739726027e-09,7.28038126988938e-10,0,0,0,0,4.37407349776527e-10,0,0,0,1.89685471896389e-09,3.7108578784758e-09,3.87653899946208e-09,2.67382226179875e-11,5.71943428571429e-10,4.27938669833729e-10,1.53984769230769e-09,0,1.97763073791101e-11,0
"2",0,0,0,0,0,0,0,0,0,0,0,0.0016005266,0.0012749957661017,0.00147499574176471,0,0,0,0.000877942124835907,0.000535788997863248,0.00324860981252714,0,0,0,0,0,0.00129921878704663,0.00143285286285714,0.000237246369306384,0,0,0,0.000751496256743257,0.00160242142721894,0,0.00151019489879242,0.00202973657507035,0.000581577187778769,0.000844196815852903,0,0,0,0,0,0,0,0,0.000128352775308627,6.85362836293871e-05,0
"3",-0.0168613784262,0,0,0,0,0,0,0,1.4985015e-07,0,0,0,0,0,2.30907255812162e-09,5.42863534351435e-08,6.56662440348291e-09,1.14727133864531e-08,5.12308205128205e-09,3.10624014725864e-08,2.95769814929403e-07,2.73429576868186e-09,2.29452785949573e-10,9.56490319148936e-09,8.49363049201792e-09,5.65237865284974e-08,1.71257257142857e-08,1.96602664863515e-09,6.02917619446773e-10,4.10548356164384e-10,2.54329698439157e-09,1.19760347652348e-09,1.06402480473373e-08,1.61129193548387e-10,5.64477090798551e-09,2.38132958119517e-10,2.41150490633363e-08,0,5.16724706896552e-10,0,0,0,0,0,0,0,0,0,0
"4",-0.0168613784262,0,0,0,0,0,0,0,0.00361880674449,0.00133966166560146,0.000565425080807059,0,0.000280391805868475,0,0,0,0.00173683645719757,0,0.000441856745358974,0,0,0.00525559906177998,0.00118739364370546,0.00329982377917021,0.000683723201916946,0.0019286014556308,0,0.000104348484432928,6.93341011996647e-05,0.0008498176308,0.00250691264528565,1.65265899562837e-05,0.0041113070706632,0.00150088758988064,0,0.00299178196106062,0.00271168391201748,1.03140109119883e-05,1.78266342093103e-05,0,0,0.00144607639872374,0,0,0,0,3.86761499733922e-05,0,0
"5",-0.0168613784262,0,0,0,0,0,0,0,0.00064790191325,0,0.000931337054382689,0,0.000163152064610169,0,0,0.00268247001338591,0.00014195946846256,0,0,0,0,0,0.00194163711320079,0.000768029862978723,0.000437186036158589,0.000805681327668394,0,9.10761728099146e-05,0.000372402054149204,0,0.000235636454371875,0,0.000306699218248521,0.000181631533212366,0.000117570936171886,3.67717037510346e-06,0,0.000115412168053039,1.59581813646552e-05,0,0,0,0,0,0,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21318289786223e-06,7.27564102564103e-07,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012145212945797,0,3.13016165001849e-05,0.000143270174073184,0.000173735873115477,0.000661710938007321,0,0,0,4.75059272989271e-05,0.000104223475431347,0.000127715126602381,8.45863828379081e-06,0,1.53083199694635e-05,0,5.69359250274725e-05,4.36422882337278e-05,0.000153206638066196,2.20269053458618e-05,0.000440084408065718,8.52336056578947e-05,2.29918797500041e-05,0,0,0,1.2623806e-05,0,0,0,0,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43966224975858e-05,1.0340531246923e-06,0
"9",0,0,-1.17882118,-0.0978907881,-0.151655900834,0,0,0,0,0,0,0,0,0,0.000207180062676965,0,3.92790840331347e-05,0,0.000229832663675214,0,0,0.00457370714039009,0.000205875105548548,5.72136630851064e-05,0.000190521434516168,0.0073565497492228,0.000307319130209524,0.000729348253406771,0.000207369566336966,0.000675329993607306,0.000407492351932111,3.76089772947053e-05,0.00255856791384615,0.000303601516666667,2.35569046808978e-05,0.00387175730243337,0.0058722341837645,2.68242629465082e-05,0.000231813991344828,0,0.00148991221297631,0.000697212650242066,3.25654284381122e-06,4.81466558704762e-05,5.32698586983373e-05,4.41278645230769e-05,7.80875804655915e-05,0,0
