"37",0,-0.09506641067079,-0.022270469873928,0,-0.3623945,0,0,0,0,0,-0.0004000004,0,0,-0.0072000659997,0,1.6150571405456e-06,0,1.110352187891e-08,2.78632308621907e-05,0.000174672466343367,0,0.0121344472757163,0.000731164697391717,0,0,0,0,2.01882162756495e-05,0,8.81673522302274e-05,0,0.00255077975475707,0,0.000151183054609863,0.000890750018783896,0.00538352380181866,0.001897691655622,0.000356816037454121,0.000439654407924888,0,0,0,0,0.000650965765944093,5.77512592035867e-05,3.39993419422431e-05,0.000225841761720166,0.000314479504649487,0.00615259824611094,0.000265330839019114,0.00161832418810768,0.00330359886739579,0.019459122295059,0.00105810365088244,0,0,0,0.000314219686955966,0,0.00177514543647204,0,3.07628876804917e-06,0.000270196183450125,0.00156720891096868,0.000411844010378614,0.0024417036276221,0,0.00302526002623522,0,0,0.000468366506155679,0.0317403092024727,0,0,1.12808883056642e-05,5.84021380893056e-06,4.24044719893561e-05,1.12808883056642e-05,7.92872109084213e-06,0,0,0,1.63812924697651e-06,0,0,0.00133315645163982,0,0,0,0.00117966091932594,0,0,0,0,0,0
"13",-0.00252000972,0,0,0,0,0,0,0,0,0,-0.0002000002,-0.0224604,0,-2.66669146656e-05,-4.5441818232e-05,0,0,0.0004476987375,2.34053637586116e-05,0.00156821803615971,0.00314487459957244,0.00621224755103705,0.000337950011144126,0,0,0,0,0.0010875047125,0.000747579292483594,0.000158314116442078,0,0.00021102070890741,0,0.0034165311906798,0.000162803443719848,0.00165814588888889,0.007461642,0.00174736955741932,0.00344893777777778,0.000141928895755604,0.00262160099444228,0.00168517578869979,0.000784085295160969,0.000147736481665622,0.00333657630546653,0.000565483089346688,0.000499017098797783,0.00607185276192821,0.000888291232142857,0.00117467607142857,4.82704050669741e-06,0.0007250029,0.000179804519248367,0,0,0.00830457840909091,0.00028299977947987,0.00305904445963714,0.00179267773438256,9.57907073160223e-05,0.000160729435254848,5.40079786393113e-05,0.00439549275521968,0.00412745022411483,0.00626704326403596,9.32839552238806e-06,0.000127520605585811,0.000225515857359052,0.000584450416896753,0,0.0058000261,0.00128586055651822,0.014547042528123,0.000300127638471172,0.0025320094881836,0.00054058441942078,0.000331051552511416,0.00521182488629581,0.00272535080090891,0.000111617470542854,0,0,0.000280638385714286,0.000374746850425205,0.00259279694824302,0.00197728129545455,0,7.08339790976294e-05,0,0.00862905879742784,0.00470578922071711,0.000848856660238211,0,0,0,0
"31",-0.0180000432,0,0,0,0,0,0,0,0,0,-0.0016000016,0,0,-2.66669119989e-06,0,0,0,5.64335424e-08,0,0.000135631747949879,0,0,0,0,0,0,0,3.903320016e-12,0,0.000410767386942064,0,3.83265238726773e-05,0,2.51555148432961e-05,0,0.00020901312,0,0.000151126171184434,4.1802624e-05,0,0,0,0,0,2.83221472892581e-05,3.16802546386935e-05,8.00576033229693e-06,0.000614415484921347,0,1.07492461714286e-05,0.000100195275577969,3.76223616e-06,0.000453295500836592,0,0,0,0,0,0,0,3.46330768388117e-06,1.07492093169966e-06,2.65950233009949e-05,0,0.000113824839521113,0.000605094595985589,0,0,0,0,0.0031602783744,4.00360695035889e-05,0.00209235929733217,0,0.000578128182817964,0.000455850940655756,0.000300635309589041,0.000551849629053511,0.00131926815720818,0,0,0,0.000127862229462912,0.00198272721343177,0,0.00203417183236451,0,0,0,0.0052572495367622,0,0,0,0,0,0
"10",-0.00072000144,0,0,0,0,0,0,0,0,0,-0.0004000004,-0.0036333,0,-2.66669146656e-05,-4.9986018232e-07,-0.01754979051,-5.7978168e-07,0,0,0.000889018389890481,0.000938326803830802,0,0,0,0,0,0,0.0016223776,0,0.000141707171808234,0,0.000188884911366563,0,0.00347127544896967,0,0.00721056711111111,0,0.00312814449036681,0.00432634026666667,0,0,0,0.000350917884427371,0,0.00325687280237032,0.00109291035017031,0.0015781940838792,0.0119568302207884,0,0.00148331684571429,0.000432069024405752,0.0016223776,7.81892933311309e-05,0,0,0,0,0.000505030286593236,0,0,0.000164879300901306,0.00123609298101454,0.000764566040692356,0.00246298989300936,0.00127899755370186,0.00417492949047864,0,0,0,0,0.000259580416,0.00230195091756869,0.000910246360142509,0,0.000906561633554531,0.00236584442237885,0.000296324675799087,0.00453280816777266,0.000910246360142509,0,0,0,0.000586095542857143,3.04195069229206e-05,0,0.00176986647272727,0,0,0,0.0135967708389446,0,0,0,0,0,0
"19",-0.00072000144,-0.1508386878383,0,0,0,0,0,0,0,-0.0002282,-0.08000008,0,0,-0.266669146656,-0.0049986018232,-0.0036562067115,0,0,0,0,0.000391814389582485,0.110052165822315,0.0329437307316864,0,0,0,0,0,0,0,0,0,0,0.00326135334459755,0,0,0.0054196119,0,0,0.0353038176191433,0,0,0,0,0.00339990721729033,0,0,0,0.0645191892857143,0,0.0216501364382509,0.054196119,0,0.355065526401045,0,0,0,0,0,0,0.011774032055218,0,0.00319257613985192,0,0.0138201626010287,0,0,0.00744539728847238,0,0,0.00108392238,0.00480609468861903,0.0561771424537829,0,0.000946375749951717,0.00179417205024734,0.00197976690410959,0.00189275149990343,0.00562531602378882,0,0,0,0.00309692108571429,0.00453649587685026,0,0.00739037986363636,0,0,0,0.181945375577141,0.063143001567616,0.00789076565501771,0,0,0,0
"14",-0.010800036,0,0,0,0,0,0,0,0,0,-0.0004000004,-0.0967779,0,-0.0032000293332,-0.00272650909392,-0.021315092365,-0.0004831514,-0.017504842278,0,0,0.00222453481308819,0.0031241179578469,0.000244494984241558,0,0,0,0,0.00153849752432668,0.0150708551459535,3.35951089189416e-06,0,0.0008955959713698,0,0.00723991276945475,0,0.0307699555719453,0.00769248838444515,0.00618002840322459,0.00550440230455622,0.000400876401769656,0.00378378660426053,0.00357604095713523,0,0.000391647057152025,0.00579091248349867,0.00038865184943913,0.000318027258179237,0.0128848244248174,0.00366309115985345,0.00515616734763271,0.00102432604773055,0.00153849828713845,0.000370733958181223,0,0,0.0046854243133045,0.000750227902806181,0.00114940645865211,0.00657116095474726,0.000240798042889034,0.000405049258524541,2.9304617182056e-05,0.00609937027766892,0.0273848995850614,0.026598046839723,0.000197953974155745,0.000262931458081302,0.00397351073336553,0.00120506329792037,0,0.0123079801946134,0.00272867082835418,0.0155114362368445,0.000759467260519599,0.00196654290793036,0.00213445221189926,0.00150337243501801,0.00591037444646231,0.00687958341815875,0.000183260779470244,0,0,0.000932769725609543,0.000950397945406126,0.00653455013590985,0.004226673472611,0,0.000175802034901879,0,0.0205644553145037,0.00223685320506094,0.00127186384689336,0,0,0,0
"39",0,-0.06337760711386,0,0,0,0,0,0,0,0,-0.0036000036,-0.059454,0,-1.33334573328e-05,0,-0.021315092365,0,-0.009213076796,-6.6435e-05,-0.01129468823463,0,0.0046344901028569,0.000181348809771015,0,0.00536320978646446,0,0,0,0,0,0,0,0.00917126217248252,0.000152601536783786,0,0,0.012448881,0,0,0.000583869909689559,0,0,0,0,0.000351432195862889,0,0,0,2.09951366071429e-10,0,0.000973888132347767,0.0123254192226825,0.00774954088962333,0.000543725094087637,0,0.0122602521599386,0,0,0.000276932727060868,0,0,0,0.00125400567459193,0,0.00193698192729675,0,0,0.000615676113178486,0,0,1.82583588e-06,0.000596139743679045,0,0,7.97071281166717e-05,4.56504595119268e-05,0.000336328215753425,7.97071281166717e-05,6.25697677925211e-05,0,0,0,1.28045573862471e-05,0,0,0.000104683772045455,0,0,0,0.051152884079039,0.0606105653985197,0.0207389316294007,0.000858702506781609,0,0,0
"21",-0.0057600216,0,0,0,0,0,0,0,-0.121619679027,-0.00203098,-0.002000002,0,0,-0.054400519998,-0.067253887348,-0.02998088324,0,0,-0.013287,-0.01129468823463,-0.01734558411564,0,0.000649047612895026,0,0,9.67466608814621e-05,0.0042991350404723,4.80068677514823e-12,0,0.000312923751686237,0,0.000717418090478207,0,5.74905934835313e-05,0,0.00318453566379508,0.0103178919967219,3.45384832169409e-05,0.00063690878873263,0,0,0,0,0,5.21417089211986e-05,3.62011402317465e-05,0.000592455891695036,0.00138018764243388,0.00170599903063984,0.000245664081511911,0.00272876235743032,0.0114643596302414,0.0138128660175251,0.0102335288212592,0,0,0,0.000189588900268804,0,0,0,2.18367487544114e-05,0.00337670271547083,0,0.0458584369545312,0.00442523673243407,0,0.0161196673299981,0,0,0,0.0101665591247808,0,0,0,0,0,0,0.00016080362772839,0,0,0,0,0,0,0,0,0,0,0.0183175350330667,0.0155024815040529,0,0,0,0,0
"20",-0.0082800252,0,0,0,0,0,0,0,0,-0.00344582,-0.06544008,0,0,-0.178934983326,-0.10356186358,-0.041680736475,0,0,-0.10164555,-0.02258936526909,-0.01734558411564,-0.0553550352905,0,0,0.000295737697986553,0,0,0,0,0,0,0,0.0202288421010999,0.000168294782392934,0,0,0.0006292517261706,0,0,0.00327919329382723,0,0,0,0,0.015790007240917,0,0,0,0.0299643079838143,0,0.00611671388282389,0.02517000863832,0,0.00906956986441356,0.00015102010217034,4.57637893617273e-06,0,0.0265808960476025,0.0033595314583658,0,0.00159874149237807,0,0.00148271135727803,0,0.00500420697345162,0,0,0.0345783157259947,0,0,0.00050340027344724,0.000223206907343769,0.0216593409951118,0.000345138316155671,0.00061532933853017,0.000592255241591082,0.000402261159088973,0.0012306574463941,0.000953224527265268,6.97248504831014e-05,0,0,0.00343606663092086,0.000290747207144823,0.00495179920328037,0.00148732143810545,0,6.63725430794255e-05,0,0.221533670545282,0.0955724432834129,0.00680138293265483,0,3.83406329064092e-07,7.49230550008112e-07,0
"1",-0.00072000144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000278237744204139,0,0,0,0,0,0,0,0,0,0,0.000810223182685742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342311044643827,0.000815390102000514,0.000233708141423564,0,0,0,0
"26",-0.036000072,0,0,0,0,0,0,0,0,0,-4.000004e-06,0,0,-0.000106667653329,0,0,0,0,0,0,-0.01734558411564,0,-4.6929633946e-05,0,0,5.17126042846387e-06,7.65982867008375e-06,1.58941447776675e-12,0,1.67262642397983e-05,0.00382991433504188,0.00077686347252696,0.0307805667009255,5.12160706775248e-05,0,0.0017021841489075,0,6.15379008445081e-05,0.00026383841967225,0.00196593320210935,0,0,0,2.16657905498659e-06,1.0091070457877e-05,6.45002898374721e-06,0.000116425361414059,2.56602294232726e-05,0,6.56556743150036e-05,0.000101997669981338,2.37454692602512e-05,0.00461449704171593,0,0,0,0,0.000596107445718475,0,0.00133358370082131,4.37175459747812e-05,5.83603992983167e-07,0.000112805950694936,0,0.000274783124220242,0.00083773208891968,0.00130907543659629,0.00085341347301283,0,0,0.00012255725872134,0.000635797670040389,0.000178887558879446,0,8.02536743877104e-06,6.47604177922469e-06,1.04929159864161e-06,8.02536743877104e-06,0.000178887558879446,0,0,0,1.81647347002393e-06,7.95047508054991e-06,0,2.88984415685625e-05,0,0,0,0.00125044832366912,1.7401219789551e-05,9.92378429394177e-06,0,0,0,0
"17",-0.00180000432,0,0,0,0,0,0,0,0,0,-0.0004000004,-0.0036333,0,-1.36001273328e-06,0,0,0,0,0,0,0,-0.000971141162535,0,0,-0.00011827522086236,0,0.00222184575,0.0002147784225,0.00164827099163832,0.000323446565323473,0,6.46694606666976e-05,0,0,0,0,0,0.00219554649449059,0.005949609175,0.000165960439435026,0.00234189232133794,0.00172146468385415,8.00969936667792e-05,0.000251379223880648,0.000630944702069638,0,0.00241349235223378,0.00084355430601513,0,0.00634813071428572,0.00493098691278039,0,1.78467032051474e-05,0,0,0,0.000361151139457851,0.00288182858881635,0.00237246114951961,0.000130244286542082,0.00370200928047441,7.6177307392089e-05,0.00059246881536929,0.00176242598802191,0.00960299844405066,0.00095292749613999,0.000253144415470955,0.000203489654827546,9.86175966068638e-05,0,0.008887383,0,0,0.00067703490232286,0.00310383987153514,0.000905287314218846,6.7636095890411e-05,0.00517306645255856,0,0.00205161977946788,0,0,0.0004896948033,0.00201999074773167,0.00241503496308126,0.00201985977272727,0,0.00260397215361221,0,0.013523896869171,0.0160237432541181,0,0,0,0,0
"16",-0.036000072,0,0,0,0,0,0,0,0,0,-0.00012000012,-0.0036333,0,-1.36001273328e-06,0,0,0,0,0,0,0,-0.0291343154815,0,0,-0.00011827522086236,-0.03917226,0,2e-04,0.00209665042908295,0.000873453700348388,0,8.96470598165641e-05,0,0.00170527905022162,0,0,0,0.0024744252484568,0.00234488888888889,0.000133408479828612,0.00702686740318777,0.000929748440288882,0.000865194106297748,0.000147081763459431,0.000640382623598928,0.000943106272077739,0.0124562711196661,0.00214398357172588,0,0.00914285714285714,0.0133052678114586,0,0.000963885267290807,0,0,0,0.000281745620006973,0.00150539952349249,0.00138812493818506,9.49641730071373e-05,0.00188601259489668,0.00152380429933764,0.00126675412516855,0.0022772040488688,0.00345766521156589,5.14668039114771e-05,0.000136721146625568,0.000140675881669603,8.14603331257661e-05,0,0.0032,0.00070943746929466,0,0.00365660794763737,0.000961111648554439,0.000208695028600835,0.000730593607305936,0.00723627665626743,0,0.000941853040453973,0,0,0.000214925714285714,0.000688391397384314,0.00123079932957595,0.00125854545454545,0,0.00210957483277225,0,0.00769053081936949,0,0,0,0,0,0
"44",-3.49201152e-10,0,0,0,0,0,0,0,0,0,-0.08000008,-0.023121,0,-0.00266669146656,-0.00454418227762,-0.21315092365,-2.00507831e-10,-0.4606538398,0,-0.2258936526909,0,-6.5066447887e-10,0,0,-4.9084217544944e-10,-0.075733036,-0.089,0,0.00206226364348006,2.620346427023e-05,0.0014999901,0.00034927233801715,0,0.00160471278578167,0.000290914514291256,0.0133332453333333,0.01199997,0.0019281091092993,0.0533332,0.00312675342907997,0.00210804630775887,0.000278922970109285,0.00129778376203701,0.00339417587330151,0.00135503813877508,0.00101046534715994,0.00043774216102442,0.00502494843133265,2.39998514285714e-09,0.00685712571428571,0.000798950758724508,0.0119999688,2.89163960859993e-07,0,0.000383998032,0.218181272727273,0,0.00933868244077995,0.00320334730312017,0.00734385594990112,0.00766625677866324,0.00274284088168841,0.000706889377562123,0.0227719812813827,0.00103729375459221,0.000154399547092126,0.00820322367955571,0.00329708273390388,0.00187983974246002,0.005999984,0.000239998416,0.0106415343713586,0,0.00109697624118986,0.00167635333565462,0.0151937086720078,5.47942082191781e-05,0.0040232387856047,0.00168316183690072,0.000332416858615393,0.000799994,0.000713033072838404,0.00925505828571429,0.00835707692137706,0.0104808082819554,0.00545453127272727,0.0031999836,0.00168765121696098,0,0.258565959595314,0.247996587614438,0.163018289635873,0.00272275126436782,0.00532834508615577,0.0139307953224556,0
"15",0,0,0,0,0,0,0,0,0,0,-0.004000004,0,0,0,0,-0.008526035525,0,0,0,-0.128759394354,0,0,0,0,0,-0.0338187178,-0.05429,-0.0009999925,0,0.000367714128553925,0,0.00050290919353816,0,0.00212573444246893,0,0.0268775292984414,0,1.38812001542768e-05,0.00299492596558187,0,0,0,0,0,0.00233696210123921,0.000290988475282156,0.000651304229672724,0.000141030130302818,0,0.00153037423246455,0.0118490180514621,0.000172784116918552,0.000416359350225949,0,0,0,0,0.000670980767479706,0,0,0,6.58221667529972e-05,0.00188095782705375,0.0123151665050379,0,0.000216669423258681,0,0,0,0,0,0.00597330241074035,0.0183053967227766,0,0.00129134714386614,0,0,0.00567227491948594,0.00472397281445914,0,0,0,0.00047016012004539,0,0,0,0,0,0,0.201320769028665,0,0,0,0,0,0
"11",-0.00324001116,0,0,0,0,0,0,0,0,0,-2.000002e-05,-0.006606,0,-0.00136001273328,-0.00045441818232,-0.000710502842,-0.0004831514,-0.0009213076796,0,-1.129466583429e-05,0,-0.000971141162535,0,0,-0.00011827522086236,-0.002611484,-0.0089,-4.999972e-06,-0.0021782274157572,0,0,0.000120832079989458,0,0.000916005591443463,0,0.011070462001756,0,0.00147165311067341,0.00029059958175088,0,0,0,0.000990547318823466,0,0.000785795828719204,3.49574479423257e-05,0.000227158013924224,0.00460240071714123,0,0.000782839629800457,0.00160311997204136,0.00036636300226602,0.00100037370669289,0,0,0,0,0.00293674539981175,0,0,6.49667267543664e-05,0.000806559658112867,0.000804573903416761,0.00141807331078313,0.000305027444529178,0.0034719820200718,0,0,0,0,0.000415142123566904,0.000324889713907706,0.00186334816423643,0,0.000173981676328945,0.000275290015296714,0.000104259519396822,0.000550942145639777,0.000746405606768396,0,0,0,7.90297393647554e-05,4.65644104487689e-05,0,0.000598182260699691,0,0,0,0.0034008214070779,0,0,0,0,0,0
