"","1","6","2","4","8","5","9","7","23","24","16","18","19","14","21","17","13","15","27","30","10","22","3","12","25","26","11","28","20","29","31","32","33","34"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13132254526039e-05,3.46858999836205e-05,9.04800899495095e-06,0,0,2.11254076950964e-05,0,1.65777808480565e-05,0,2.55720486747973e-05,0,0,0,0.000111504157581185,0,0
"6",0,0,0.00105000033074712,0,0.0233878411527642,0.00318308091304275,0.0260709824036862,0.00970565920168948,0.00170307189620277,0.00235312142047697,0.0168204605241502,0.00323008949722349,0.000590990367978467,0.00526045373344486,0.00483141115593734,0,0,0,0.00200362944620585,0.00907168240765301,0.000897132697631265,0.0023986928115532,0,0.00390822895329708,0.00106483571899661,0.00106985261284347,0.000179398873034638,0.00248041198252188,0,0.000844554320519196,4.13278734383915e-05,0.000158206478461645,0,0
"2",0,-0.0043489602,0,0,0.000208100350898909,0,0.000193312026268228,7.09460531963821e-05,0,8.63676287354819e-05,0,0,0,0.000234266378378378,3.22416934843038e-05,0.000178277581420565,0.000119204306483301,4.61530794540548e-05,0,0.00268800083894868,1.6885605975332e-05,3.20146361001718e-05,0,3.94247298611996e-05,3.55656459554514e-05,7.86130638398116e-05,1.19479751337732e-05,0.000143169499893962,7.31024e-06,0,2.062949728e-06,0,0,0
"4",0,0,0,0,2.63668580953207e-05,0,3.06164234149304e-05,9.98783253109883e-06,0,1.59170984455959e-05,0,0,0,0,4.08510638297872e-06,0,0,0,0,2.41069334257128e-05,1.64573144834225e-05,1.2169014084507e-05,0,3.80405018872656e-05,1.35052754982415e-05,2.71378091872792e-05,1.74091532092213e-05,0,1.85060240963855e-05,8.8146329415525e-06,1.05984e-06,3.02602156040362e-06,0,0
"8",0,-0.130207882,-0.04843156848,-0.34264,0,0.000416954938978399,0.00171095424211449,0.00293031611886634,0.0053594554,0.00347114987046632,0.00992491740740741,0.00448001576199712,0.000928973197377558,0.0020692877992278,0.00114030965957447,0.00236683244773032,0.00210587638506876,0.000544651798462477,0,0.00665935945949208,0.000459846528244257,0.00340023854177141,0,0.0226851078199468,0.00289021041500586,0.00202005386101296,0.00419049141040686,0,0.00154972204337349,0.00032735604350513,2.68240957148216e-06,1.24341771123174e-05,2.08045209752874e-06,0
"5",0,-0.11742195,0,0,-0.0276276276,0,0,0.00692448626386917,0.005955015,0.00363,0.0025947775183,0.00877565762004175,0.00151642826814286,0.00216398455598456,0,0.00412111764705882,0.00220224754420432,0.00711258812122843,0.00411290755776631,0.0175927880090835,0.00510435120201396,0.0024668661971831,0,0.0150022889743284,0.00410662368112544,0.00577636042402827,0.00570798668557214,0.00101832254547932,0.0074279421686747,0.00333851781900597,0.00027182892,0.00285784373713663,0,0
"9",0,-0.156249442,-0.04843156848,-0.4283,-0.0184184184,0,0,0.000651797536973864,0,0.00333052984455959,0,0.0054932144782714,0,0.00242129111969112,0.00133428595744681,0.00461113529411765,0.000492820746561886,0,0,0.0091173982892638,0.0110889513475738,0,0,0.0126131235528804,0.00220556060961313,0.00295460259128386,0.00168938238768744,0.000113940523721923,0,0.000783539951475353,2.5059516508576e-06,2.90405320344062e-05,4.85898143790156e-06,0
"7",0,-0.356614761,-0.1089710412,-0.8566,-0.193393384,-0.06897,-0.03780219784,0,0.0065359526,0.0126993897668394,0.00605180796296296,0.00682249749478079,0,0.00378530073359073,0.00347657053191489,0,0.00642038565815324,0.0165887121827411,0.0316237771018232,0.089990004796846,0.0330535907074459,0,0,0.0425110732823011,0.0180064344783118,0.00962301619552415,0.0128833107089683,0.00177949804002251,0.0118119625301205,0.00332347838909794,7.1823648480926e-05,0.00242134486442443,0.000291189123135193,0
"23",0,-0.065103941,0,0,-0.368,-0.06171,0,-0.0528,0,0.00690155440414508,0,0.00370772442588727,0.00384415584415584,0.00137142857142857,0.00188936170212766,0.00261176470588235,0.00174459724950884,0.00450311110659899,0,0.0240726906225513,0,0.00625352112676056,0.00600000051943783,0.0227474516335972,0.00936928487690504,0.0129696113074205,0.00396752078572471,0,0.00513542168674699,0.0148105359503712,0.000376512,0.000905581452267847,2.06410928381963e-05,0
"24",0,-0.173610482,-0.2663736024,-2.74112,-0.46,-0.0726,-0.38786,-0.198,-0.0666,0,0,0.0206941127348643,0,0.00765442471042471,0,0,0,0.00670895431472081,0.00969875721611008,0.0188572834156968,0.00565867468759603,0.00232687323943662,0,0.0132251583244768,0.00774715123094959,0.0544855594817432,0.0299597019103024,0.0216120024528173,0.00318473253012048,0.0257301181153841,0.00140757216,0.0258844920103389,0.00307521057285123,0
"16",0,-0.086805241,0,0,-0.092,-0.003629999637,0,-0.0066,0,0,0,0,0.00638883116883117,0.00189938223938224,0,0.00723441176470588,0.00193296660117878,0.00249715736040609,0,0,0,0,0,0,0.000576717467760844,0.0017383038869258,0.00142362831547257,0,0.000237079518072289,0.00859077857360782,1.770984e-05,0.00102616340516426,0,0
