"16",-0.56,0,-0.03571428,0,-0.08008008,0,-0.003,0,0,0,0,0.0154198262993843,0.0001540665336206,4.10844089654933e-05,0,0,0.0394346640735755,0.00957776269292209,0.0632272799308944,0.0356001803413711,0.00643661319017013,0.03466497392015,0.00481939375,0.00721752408,0,0.00168072582131564,0.00179692181065517
"18",0,0,-0.01190476,-0.1388889,-0.08108108,-0.03003003,0,0,0,0,-0.0174825175,0,0.000699402,0,0,0,0.0133595557320525,0.00836140585028942,0.0700066362978466,0.0351328176449225,0.0124183755879945,0,0,0.022380864,0,0,0
"11",-3.36,-3.1,-0.03571428,0,-0.01401401,-0.01001001,-0.075,-0.18,-0.9,-0.9,-0.004995005,-0.1,0,0,0,0.0155858189828348,0,0,0,0,0.00282002373519977,0,0,1.3968,0.012169014084507,0,0
"9",-22.4000028,-49.6,-0.03333333,0,-0.1611612,-0.025025025,-0.825,-0.7,-6,-6,-0.004995005,0,0,0,0.327509725219341,0,0,0,0,0,0.0282002373519977,0,1.62,0,0,1.96363636363636,0
"10",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0015,0,0,0,0,0,0,0,0,0,0.011541642,0,0,0
"8",0,0,0,0,0,0,0,0,0,0,0,0,-0.0012,0,0,0,0,0,0,0,0,0,0,0,0,0.0293973527272727,0
"17",-0.84,-3.1,-0.102381,-0.41666675,-0.1391391,0,-0.012,0,0,0,-0.33466525,-0.5,0,0,0,0,0,0.0112657417899096,0.23580863739689,0.236681043251821,0.036908604597422,0.1177924275,0,0.0188467884,0,0.004283361,0
"12",-0.56,-6.2,-0.07142857,0,-0.05405405,-0.04504505,-0.015,-0.08,-0.6,-0.1,-0.129870125,-0.5,0,0,0,0,-0.09,0,0,0,0.0785497844826251,0,0.43851656655,0.171471074060434,0,0,0
"19",0,0,-0.3357143,-0.5555555,-0.1331331,-0.1166166,0,0,0,0,-0.2047952,-1,0,0,0,0,-0.45,0,0,0,0.00652163780711821,0.24976275,0,0.05994306,0,0,0
"20",0,0,-0.2380952,-0.5555555,-0.1701702,0,0,0,0,0,-0.1148851,-0.5,0,0,0,0,-0.45,0,0,0,0.0519807925050036,0.049768425,0,0,0,0,0
"21",0,0,-0.05952381,-0.83333325,-0.1031031,-0.1166166,-0.045,0,0,0,-0.3996005,-3.4,-0.036,-0.12,0,0,-1.35,-1.43856144,-0.8333335,-6.666665,0,0.4308474375,0,1.6084971,0.0809103169014085,0.104447863636364,1.45654982251521
"22",0,0,0,0,-0.04204204,-0.1166166,0,0,0,0,-0.4495505,0,0,0,0,0,-0.9,0,-6.666668,-1.333333,-0.36,0,0,0.16992,0.0507042253521127,0,0.365111561866126
"23",0,0,0,0,0,0,-0.42,0,-1.4,0,-0.125,0,0,-2.88,0,0,0,-3.3552,0,0,0,0,0,1.28,0.901408450704225,4.07272727272727,0
"24",0,0,0,0,0,0,0,0,-1.1,-2.5,-0.2925,-4,-11.64,0,-97.9267,0,-0.45,-2.04995016,-5.000001,0,-4.2,-2.655,-10,0,11.2676056338028,3.63636363636364,0
"25",0,0,0,0,0,0,0,0,0,0,0,0,-0.288,0,0,0,0,0,0,0,-0.6,-2.25,-20,-160,0,0,0
"26",0,0,0,0,0,0,0,0,0,-0.5,-0.14985015,0,0,-12,0,-102.0443,-0.225,0,0,0,-0.6,0,-70,-40,0,0,0
"27",0,0,0,0,0,0,0,0,0,0,-0.05744255,0,0,0,0,0,0,0,0,0,-3,-4.5,0,0,0,0,0
