"24",0,-0.17691,0,-0.1131666822,-0.168973101,0,0,0,0,0,0,0,0,0,6.17564720771663e-05,0,0,5.08701358334651e-05,0,0,0,0.000137236604615925,0,0,2.36161618221666e-05,0.000482182664866764,0,3.15094705717133e-05,0.000984990900078487,0.000140111868738857,0,0.00451133599671258,1.15868681683299e-05,0,0.000893944527692111,0.000246486814581451,0.000437810026995589,0.000243865022440874,0,0.00238992077696855,0.00277934634857519,0.00731095732153553,0.000303975938311025,0.000889998986163505,6.8905162669155e-05,0.00255946198997259,0.000289814521342449,1.87146625325827e-05,0
"19",0,-0.0141528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92530327327928e-05,0,0,0,0,2.76109037155077e-05,0,0.000220756530162495,0.000212107928065713,0,0.000103089279013634,0.000105511693577618,4.02991427393408e-05,0,0.000155324392285154,0.00030326922420102,1.46664587856358e-06,8.35631624828123e-05,4.54792660841749e-05,6.82085310599864e-05,0.00023995519227103,0,0,0,0.000610183591213044,0,9.52970619666667e-06,0,1.2828450649359e-05,2.54888058916581e-05,0,0
"18",0,0,-0.04719528,0,0,0,0,0,-0.00051948052,0,-0.00148,-0.007592408,-0.00052415241,0,0,0,0,0.00996126449492485,0,0.0106414272582868,0,0.00029,0.000332891790618102,0.00126052290767062,0.0196622628545307,0.0137454160042395,0,0.012428995199748,0.00375031011788112,0.00422097853233742,0,0.000901224246036828,0,4.42066635837303e-05,0,0.00141960117390323,0.00642981595092024,7.23256964406688e-05,0,0.0033668222781871,0.00671216617210682,0.00178662712800525,6.71415716117542e-05,0.000805702713523809,0.000128950082945368,0.00189853314,1.26215245683776e-05,4.69504031881441e-06,0
"34",0,0,-0.0589941,0,-0.10478952,0,-0.021899994525,0,0,0,-0.000592,0,0,0,0,0,0,9.40275220101087e-05,5.97133643817823e-05,0.00034905617442289,0,0,0,0,0.000616580646212551,1.31067448845575e-05,0,4.36812011082011e-05,4.92065209592838e-06,5.47843349065311e-05,0,0.00044150475228531,0.000615738095592577,0,0.000593814223403167,2.79168025585251e-05,0.000144988999646408,0.00016755079385831,0,0,0,5.17096489872167e-05,0,1.41328157698057e-06,0,1.20491320282872e-05,5.31008416650631e-05,1.54004930937882e-06,0
"17",-0.072445903866,0,-0.3539646,-0.00174102588,-0.272452752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000918897095489637,0,0,0,0,0,0,0,0,0,0,6.86568902205456e-06,0,1.17094709705678e-05,0.000161349528723336,1.71896812330883e-05,0.00104925663359679,0,0,0
"23",-0.03369576924,-0.17691,-0.48375162,0,0,0,-0.19709994525,0,-0.000259740234,0,0,-0.2601398,-0.00052415241,-0.0241225,-0.1200126,-0.0399200733,0,0,0,0,0,0.015518255979204,0.000982359603044179,0.0012291468355745,0.032595034310347,0.0255638341974823,0,0.01946543553384,0.00207176447278575,0.0184600518435393,0.00945894416840765,0.00519466210293341,0,0,0.00397647672640214,0.00164220273155963,0.0107020548182999,0,0,0,0.0062222014073232,0.0363789696380344,5.45264580736999e-05,0.0005933450815578,0,0.00259702578004914,0.0028838091376657,0.000123629249151661,0
"28",-0.03369576924,-0.023588,-0.04719528,-0.01915128468,0,0,-0.19709994525,0,-0.00077922078,0,0,0,0,0,0,-0.00332667333,0,0,0,0,0,0,0,0,0.00015169511223642,0,0,0.000101198363767112,0,0.0027691968959541,0,0,0.000297706508025979,0.000251955186779773,0,0.000413927732543908,0.000234350955937969,4.12219174178812e-05,0,0,0.00024483763966362,0.00143757911478187,2.44910313347106e-06,1.96453058492e-05,1.63322020123991e-06,3.5260805370359e-05,1.00085109733756e-05,0,0
"29",0,-0.011794,-0.02359764,0,0,0,-0.021899994525,0,0,0,0,0,0,0,-0.0028779997122,-0.00332667333,0,0,0,0,0,0,2.64066887258695e-05,0,0,5.07142765991261e-05,0,0,0,0,0,0.00129913826464989,0.00108765943784299,0,0,0.000316070824976663,0.000542922305678908,2.29489847045404e-05,0,0,0,4.54730803627179e-05,0,0,0,0,3.95732849694769e-06,0,0
"21",0,0,-0.0589941,0,0,0,-0.021899994525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058472353061454,0.00197945456211066,0,0.00406496463240274,0.00184114911383776,0,0,0,0,0,0,0,0,0.00415533192307692,0.000196576551562516,0,0
"12",-0.1684788462,0,-0.08259174,-0.67377701556,0,0,0,0,-0.044415592,-0.00180018,-0.00148,-0.13486514,-0.0017471747,0,-0.004317,0,0,-0.1359864,0,0,0,0,0.00257606687086093,0,0,0.00559832723370429,0,0.00206102486961756,0.00019551389604576,0.00727237158392918,0.0180937233150951,0,0,0.000666177421033346,0,0.0124122559229438,0.0151558445521472,2.94573090089388e-05,0,0,0.00363045590919881,0.00543612100816617,0.000489163101691897,0.00517556052,0.000253261607173397,0.008806518,0.00165035001324598,1.17675581431551e-06,0
"14",0,0,-0.01179882,-0.29423337372,-3.62047713,0,0,0,-0.0148051956,-0.0020002,-0.18796,-0.003796204,0,-0.0048245,-0.0023023997122,0,0,-0.0039996008,0,-0.0045020415,0,-0.00709769016,0,0,0,0.00726743936069952,0,9.27984361319227e-05,0,0.00228540710218321,0,0.00207981087023925,0,0.00575294079100037,0,0.0197803373044172,2.14898753374233e-05,0.00587794812640212,0,0,0,0.00609692227468103,2.80727072777204e-07,0,0,0.000141461237076923,0.000333840973736574,0,0
"16",-0.072445903866,0,-0.3539646,-1.26398478888,-1.013838606,0,0,0,-0.000259740234,-0.00020002,-0.003552,-0.007592408,0,0,-0.0132388,0,0,-0.00759924,0,0,0,0,0,0,0,0,0,0,0,0.00293153316210298,0,0,0,0,0,0,0,0,0,0,9.5996499128546e-05,0.00591831756548637,1.72844987745254e-05,0.020334801272544,8.45270836744703e-05,0.0120693444615886,1.1772479300001e-05,0,0
"37",0,0,-0.3539646,-0.130576941,-0.647075286,0,-0.32849994525,0,-0.0031168826,0,-0.000888,-0.015184816,-0.00017471747,-0.048245,-0.17008977122,-0.1879570215,0,-0.1659834,-0.0065,0,0,0,0,0,0,0.0720617170111288,0,6.00405155101197e-05,0,8.21475777833379e-05,0,0.0105540066360091,0.0170740281716485,0.000996558886038842,0,0.00734697646775529,0.0116793033128834,0.0189295404775751,0,0,0,0,0,0,0,0,0.00178140081309925,0,0
"10",0,-0.11794,-1.072512738,-0.1044615528,-0.555384456,0,-0.312075,0,-0.045974032,-0.00020002,-0.113072,-0.10749252,-0.00297019699,-0.038596,-0.0990032,-0.00332667333,0,-0.10838916,0,-0.009004083,0,-0.01606319352,-0.029585744531,0,-0.4,0,0,0.00222181829688561,3.00343198209401e-05,0.0114300132451798,0,0.000234332615402526,0.0103925112007583,0.00712482521069989,0,0.0195251748062307,0.00635946012269939,0.000687823214489122,0,0,0.00422867181008902,0.0413990413849218,1.07540516473731e-06,0.000977645714285714,6.74120665083135e-05,0.0107607384615385,0.00422775279803086,2.89232110397153e-06,0
"27",0,-0.070764011794,-0.1769823,0,0,0,-0.19709994525,0,-0.00077922078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85850829572145e-05,1.64474249923049e-05,4.68551702610693e-05,0.000168880362721048,7.64911772392638e-06,2.69093247666381e-05,0,0,0,0.00019550826811603,1.99844268940338e-06,2.13738203828571e-05,0,2.87724505153846e-05,0.000654163954382963,2.68742338012248e-05,0
"25",-0.1684788462,-0.17691,-0.30676932,-0.1044615528,-0.505609434,0,-0.19709994525,0,-0.064155832,-0.00880088,-0.103008,-0.2945056,-0.0006988697053,-0.067543,-0.322336,-0.0399200733,0,-0.29717032,-0.013,0,0,-0.02129307048,-0.00136026396,0,-0.0012,-0.03045,0,0,0.00354520472141258,0.000540166309921098,0,0.0162987338364282,0,0,0.00320021023174012,0.000888159299209873,0.00159342700572597,0.00188385579151204,0,0,0.0113711018991098,0.0562170708800198,0.00233609010985218,0.00683931709634286,0.00132529247293112,0.019671248212,0.00222839341621046,0.000143169887231856,0
"20",0,0,-0.07079292,-0.0522307764,-1.56398411,0,0,0,-0.0223376634,0,-0.37962,-0.04635364,-0.03232273195,-0.1022794,-0.14389997122,-0.00665334666,0,-0.04679532,0,0,0,-0.00298850112,0,0,0,-0.000609,0,-0.0372,0,0,0,0.119981640374876,0,0,0,0.000349481149823162,0.000904519427402863,0.00477310088069016,0,0,0,0.0202292478652433,0,0,0,0,0.0129892158090017,0.00255822374487183,0
"26",-0.26956615392,0,-0.03539646,-0.22459233852,0,0,-0.19709994525,0,-0.037662326,-0.00980098,-0.023384,-0.2041958,-0.00227132711,-0.019298,-0.0800084,-0.0365934033,-0.1167052103541,-0.20597944,-0.26,0,0,-0.05491370808,-0.024484754681,-0.020740347,-0.0012,-0.114492,0,-0.0028,0,0,0,0,0.00121267267612476,0.00102631001465738,0.000584747223348467,0.0008430431273986,0.00190920247443763,0,0,0,0.00166219586350148,0.009759684259861,0.000498806772929653,0.0106697144,0.000665273166270784,0.0338968619015385,0.00101921250114629,0.000670774794214783,0
"15",-0.072445903866,0,-0.08259174,0,-0.272452752,0,0,0,-0.00233766234,-0.00020002,0,-0.02277722,0,0,0,0,0,-0.022797724,0,0,0,-0.02951144856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339408982461786,0.00157630650196507,0,0,0,0,0,7.48231030114236e-05,0.00440792184713972,8.10314442555514e-05,0.00543326948960874,0.000177464565415237,0,0
"36",0,-0.35382,-0.1179882,-0.00696410352,0,0,-0.93075,0,-0.0041558426,0,-0.013172,-0.07432568,-0.09487156874,-0.09649,-0.022160597122,-0.382567383,0,-0.07519248,0,-0.787447986,0,0,-0.028905612551,0,-0.2,-0.003045,0,-0.1096,-0.466,0,0,0,0,0,0,0.00137873012555497,0,0.043937253705913,0,0,0,0,0,0,0,0,0.0300031407789981,0.0197459809011321,0
"33",0,-0.6356966,-0.883731618,-0.17758463976,-0.915598431,0,-0.596775,0,-0.012987013,0,0,0,-0.00017471747,-0.135086,0,-0.382567383,0,0,-0.026,-0.4727143575,-0.09666665,0,0,0,-0.232,-0.096831,-0.0027486,0,0,-0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00644285043135,0.00938150807495327,0.00465777225367997,0
"32",0,0,-0.02359764,-1.9377623268,-0.948345156,0,-3.723,0,-0.056623372,-0.00120012,-0.039516,0,0,-0.0019298,-0.0023023997122,0,0,0,-0.065,0,-0.09666665,-0.01382181768,-0.16935289703,0,-0.04,-0.196098,-0.0027486,0,0,-0.0225,0,0,0,0,0,0.00312143878395666,0,0,0,0,0,0,0,0,0,0,0.0254229615386295,0.0083658127109044,0
"35",0,-0.64749071794,-0.50734926,0,-0.37986201,0,-0.32849994525,0,0,0,0,-0.04255744,-0.013977395853,-0.038596,0,-0.382567383,0,-0.04279572,0,0,0,0,0,0,0,0,-0.0027486,-0.016,0,-0.0045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732058628735621,0.00160596694503852,0
"30",-0.74130692328,-5.7601896,-0.14158584,-7.9059986952,-0.07859214,0,-43.411269525,0,-1.55220754,-0.5946594,-0.566692,-0.242957,-0.05346354582,-0.2913998,-0.3600378,-0.2495004831,0,-0.24517548,-0.52,-1.975986942,-0.9666665,-1.2540496704,-2.8354708368,0,-1.436,-2.616873,-0.13743,-0.0616,-0.014,-0.09,-0.141825816,-0.04789382,0,-0.100054,0,0,0.0260435412406271,0,0,0,0,0,0,0,0,0,0.241358451443302,0.196177666226796,0
"31",0,-0.6121086,-5.314189,-2.5401565848,0,0,-3.0988494525,0,-0.27220778,-0.3374338,0,-0.35005,-0.0209660964,-0.09649,-0.3600378,-0.2860938864,0,-0.3527648,-0.065,-0.7493852715,-0.09666665,-0.33807415184,-0.00068013198,0,-0.504,-0.188181,-0.0013743,-0.0244,-0.008,-0.045,-0.145425456,0,0,0,0,-0.032,0,0,0,0,0,0,0,0,0,0.0168705,0.0256617857907048,0.057535060723703,0
"38",0,-0.6356966,0,-0.00696410352,-0.647075286,0,-0.596775,0,-0.0067532478,-0.00120012,-0.0185,0,-0.00663926386,-0.19298,-0.0023023997122,-0.1879570215,0,0,-0.0065,-0.018008166,0,-0.00037356264,-0.10576052289,0,-0.4644,-0.011571,-0.0027486,-0.0164,-0.024,0,0,-0.19157528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151747413759223,0.00998695955185883,0
"39",0,0,-0.01179882,-0.00174102588,-0.01309869,0,0,0,-0.0025974026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28173293768546e-06,0.000486266993987312,7.53032975957257e-05,0.000805386697142857,7.95518479809976e-05,0.000429376,2.03125177401489e-05,6.68414334194713e-06,0
"41",-0.00168462,0,0,0,0,0,0,0,0,0,0,-2e-04,-0.00017471747,0,-0.00028779994244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05050445103858e-06,2.9654344519499e-05,4.54680320569902e-06,4.86291428571429e-05,4.85136342042755e-06,2.61849230769231e-05,1.23873182135106e-06,4.07623572915145e-07,0
"40",-2.0217461544,0,0,-0.00348205176,0,0,0,0,-0.12883117,-0.09720972,0,-0.0214,-0.15287776878,0,-0.4317,0,-0.00295872364278,-0.23557648,-0.078,0,0,-0.09301709736,0,-0.002304483,0,-0.143724,0,-0.2,0,-0.045,0,0,0,0,0,0,0,0,-0.0012,-0.0442,0,0.0111559657323858,0.00102630454140695,0.0121961904761905,0.00760451306413302,0.0246269230769231,0.00932021933010287,0.00460044018996664,0
"42",-2.0217461544,0,0,-1.2013078572,0,0,-0.37229994525,0,-0.096103878,-0.00580058,-0.019684,-0.04275724,-0.13697847901,-0.337715,-0.0391408,-0.0399200733,0,-0.4691532,-0.156,-0.02455659,0,-0.04744245528,-0.07549464978,-0.048394143,0,-0.479283,-0.013743,-0.3368,-0.07,-0.09,0,0,0,0,0,0,0,0,-0.024,-0.0884,-0.015,0,0,0.00278777171428571,0,0.00375276961538462,0.00852156052174597,0.011216597125593,0.00617544367088608
"43",-0.842394231,0,0,0,0,0,0,0,-0.0111688304,-0.5952594,0,-0.008,-0.5571738546,0,-0.14389997122,0,-0.1681540777242,-0.06879312,-0.026,0,0,-0.4176429568,-0.00034006602401,-0.013826898,0,-0.001218,-0.013743,-1.3692,0,-0.45,-0.264213576,0,0,0,0,0,0,0,-0.3636,-1.326,-0.135,0,0,0,0,0,0,0,0
"44",-1.684788462,0,0,0,0,0,0,0,-0.0153246756,-0.0330033,0,-0.006393606,-0.15252835131,-0.048245,-0.16145577122,-0.00998001999,-0.2166443529372,-0.069993,-0.0195,0,0,-0.4131601304,0,-1.52095878,0,-0.10353,-0.013743,-0.3748,0,-0.9,-1.45533456,0,0,0,0,0,0,0,-0.3636,-1.326,-0.15,-0.145005,0,0,0,0,0,0,0
"45",-5.054365386,0,0,0,0,-49.275,0,0,-0.051428572,-0.11981198,0,0,-0.04734843437,0,-0.10360797122,0,-0.09254230060473,0,-0.0065,0,0,-0.08106309288,0,-0.025349313,0,-0.028623,0,-0.2912,0,-0.225,-0.107269272,0,0,0,0,0,0,0,-0.144,-0.5304,-0.375,0,0,0,0,0,0,0,0
"46",-3.369576924,0,0,0,0,-5.475,0,0,-0.031168826,-0.15021502,-0.002812,-0.02077922,-0.3258479942,-0.048245,-0.28261957122,-0.0632067966,-1.0465661868156,-0.22757724,-0.026,0,-0.5799999,-0.522240496,-0.01190230965,-0.670604553,0,-0.84651,-0.013743,-0.8008,0,-2.124,-1.3325868,0,-0.41,0,0,0,-0.299013,0,-0.144,-0.5304,-0.225,-0.145005,0,0,0,0,0,0,0
"47",0,-1.2253966,0,-0.26637695964,0,0,0,-52.390275,-0.121038944,-0.04120412,-0.004588,-0.08091908,-0.12998979768,-0.337715,-0.0066194,-0.981368649,0,-0.8903112,-0.026,-0.0511595625,-0.09666665,-0.34479831672,-0.09895920309,-0.002304483,-0.72,-1.171716,-1.1008143,-0.3196,-1.076,-0.225,-0.153344664,-2.1552219,-2.1033,-1.68512,-1.32525,-2.7776,-1.602403,-1.6666665,-0.024,-0.0884,-0.3,-1.16004,0,0,0,0,0,1.08449370043612,1.29953170545048
"48",-0.1684788462,-0.97772271794,0,0,0,0,0,-2.359725,0,0,0,-0.005194806,-0.012754373563,0,-0.0037414,-0.0432467433,0,-0.0579942,0,0,0,-0.00037356264,0,0,0,-0.001218,-0.068715,-0.0312,-0.322,-0.225,0,-2.1552219,-1.5867,-0.84256,-0.44175,-3.4304,-5.458904,-1.6666665,-0.012,-0.0442,-0.225,-2.32008,0,0,0,0,-9.36,0,13.058059568131
"49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.821695,0,0,0,0,-7.215,-28,0
