"","1","2","3","4","5","7","6","8"
"1",0,0.000351106106137266,0.00100962867021277,0.00215981684969115,0,0,0,0
"2",-0.095,0,0,0.0112776854495539,0,0,0,0
"3",-1.805,0,0,0.0497903225806452,0,0,0.045906976744186,0
"4",-17.1,-3,-0.525,0,0,0,2.4202657807309,0
"5",0,0,0,0,0,0,2.92358803986711,0.270769230769231
"7",0,0,0,0,0,0,1.28538205980066,2.38092307692308
"6",0,0,-0.3,-11,-14.6,-5.43,0,12.2252307692308
"8",0,0,0,0,-2.92,-21.72,-207,0
