"","1","2","3","6","7","5","4","14","9","21","11","12","8","10","15","16","13","18","19","20","17","22","23","24","25","26","27","28","29","30"
"1",0,0,1.37083333333333e-06,1.24621212121212e-05,2.19333333333333e-05,7.39325842696629e-05,0.000292444444444444,0.000139406779661017,0.000233955555555556,0.000116666666666667,0.000122283185840708,0.000870882352941177,0.000570911764705882,0.000243703703703704,8.225e-05,3.22549019607843e-05,0.000109362880886427,1.99393939393939e-05,8.21686449060336e-06,1.3540749796251e-05,2.98412698412698e-05,3.25742574257426e-05,4.74252418182809e-06,1.04106445517996e-06,3.30075468394898e-06,5.52417911370003e-08,0,0,0,0
"2",0,0,0,0,0,0,0,2.81779661016949e-06,7.38888888888889e-06,1.41489361702128e-05,0,9.77941176470588e-06,9.77941176470588e-06,4.10493827160494e-06,8.3125e-06,0,0,9.06818181818182e-06,1.56219090009891e-06,2.84535452322738e-06,1.28174603174603e-05,1.6460396039604e-06,9.58595313348231e-07,9.46925648062623e-07,6.6717381909607e-07,1.11658939532235e-08,0,0,0,0
"3",-4.991e-05,0,0,9.09090909090909e-06,3.68e-06,8.08988764044944e-05,0,0,2.66666666666667e-05,2.5531914893617e-05,0,0.000705882352941176,0,0.000148148148148148,3e-04,0.000141176470588235,3.98891966759003e-05,0.000116363636363636,3.26409495548961e-05,2.93398533007335e-05,0.00019047619047619,0.00019009900990099,0.000136653888278815,9.8727085111291e-06,2.10686469188233e-05,7.69691095963555e-06,0,0,0,0
"6",-0.04991,0,-0.159,0,0.004312,0.0116278651685393,0.00143733333333333,0.0109627118644068,0.0114986666666667,0.00917446808510638,0.00572389380530973,0.00760941176470588,0.00380470588235294,0.00798518518518519,0.01617,0.00634117647058824,0.00537506925207756,0.012544,0.0127952522255193,0.00421711491442543,0.0146666666666667,0.00192118811881188,0.00932360073193437,0.0122391967412468,0.000162228581274939,1.08603010660826e-05,0,0,0,0
"7",-0.04991,0,-0.03657,-0.03091,0,0.0017561797752809,0.00347333333333333,0.00529830508474576,0.00868333333333333,0.00277127659574468,0.00345796460176991,0.0114926470588235,0.00229852941176471,0.0067537037037037,0.0195375,0.00383088235294118,0.00216481994459834,0.00734136363636364,0.00347848664688427,0.000636919315403423,0.00531632653061225,0.000773762376237624,0.00563264840136573,0.00692418614232459,0.00294020492268935,0,0.0014135065996801,0.000635952338379296,0,0
"5",-0.09982,0,-0.477,-0.049456,-0.01307,0,0.000544877777777778,0,0,0.0010433829787234,0.0013019203539823,0.00432697058823529,0.00288464705882353,0.00181625925925926,0.011033775,0.00192309803921569,0,0.000743015151515151,0.00194021760633037,0.000199832925835371,0.00277998866213152,0.000485534653465347,0.00212068671750153,0.00605184690846575,0.00307495647694099,3.2936196906594e-05,0.000177394626082437,0.000323561412271436,0,0
"4",-0.39928,0,0,-0.006182,-0.02614,-0.007169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733333396619926,0,0.000233476323939206,0.000838336927641364,0,0,4.97064975203947e-05
"14",-0.24955,-0.1212,0,-0.06182,-0.05228,0,0,0,0,0.00246042553191489,0.000614017699115044,0.00204070588235294,0,0.00171318518518518,0.0017346,0,0,0.00210254545454545,0.00257359050445104,0.00141369193154034,0.003304,0.00137394059405941,0.00300050423554979,0.0127780339830019,0,2.33002822872318e-05,0,0.00187697421682884,0,0
"9",-0.159712,-0.1212,-0.0795,-0.024728,-0.032675,0,0,0,0,0,0,0,0,0,0,0,0,0.00208227272727273,0.00031151706231454,0,0.000779081632653061,0.000566955445544554,0.000330174821838214,0.000724789706562218,0.00163731603497094,0.000192296842856078,0,0,0,0
"21",-0.24955,-0.7272,-0.2385,-0.06182,-0.032675,-0.021507,0,-0.051465,0,0,0,0,0.00558194117647059,0,0,0,0,0,0.000469302670623146,0.000657367970660147,0.0010758843537415,0.00140930198019802,0.00410363842419039,0.0036333000762287,0.00168985672567644,0.000591125834419699,0.00228845181084997,0.00313054029391641,0,0
"11",-0.209622,0,0,-0.03091,-0.032675,-0.021507,0,-0.010293,0,0,0,0,0,0,0,0,0,0.000354066666666667,5.77853610286845e-05,0,0.000132473922902494,0.000289212871287129,0.000842136794001759,0.00537952210395013,0.00265219175378176,0.000176568547842749,0.00162022161516567,0.000899416579077651,4.04906759373618e-05,2.08838784008556e-05
"12",-0.44919,-0.1212,-1.59,-0.012364,-0.032675,-0.021507,0,-0.010293,0,0,0,0,0,0,0,0,0,0.000324339393939394,0.000443319980217606,2.18076609616952e-05,0.000728108843537415,0.00039739603960396,0.000771431380287878,0.00321750304645837,0.0012080461162583,0,0.000187136818636462,0.00149479359453225,0,0
"8",-0.294469,-0.1212,0,-0.006182,-0.006535,-0.014338,0,0,0,-0.019424,0,0,0,0,0,0,0.00149468144044321,0.00163509090909091,0.000355806132542038,0,0.000815691609977324,0.00044519801980198,0.0012963379929234,0.00105290221240436,0.000225559930644021,4.52999478141377e-05,0.00032531451953738,0.000988936622061699,0,0
"10",-0.29946,-0.1212,-0.795,-0.03091,-0.045745,-0.021507,0,-0.020586,0,0,0,0,0,0,0,0,0,0.00169363636363636,0.000621921364985163,0.00113875305623472,0.00190102040816326,0.00138341584158416,0.00241695753667816,0.00318337891550196,0.0026634531963771,0.000168918986989803,0.000404355131701194,0.00110629380687925,7.74729593173397e-05,8.99060241558207e-05
"15",-0.04991,-0.1212,-0.795,-0.03091,-0.06535,-0.064521,0,-0.010293,0,0,0,0,0,0,0,0,0,0,1.97626112759644e-05,0.000146552567237164,0.000181224489795918,0,0,0.00126446612854077,0.00100226563199545,0.000140901828117098,0.000144552076067093,0.00480736024850868,0,0
"16",-0.04991,0,-0.954,-0.03091,-0.032675,-0.028676,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000208655256723716,0,0,0,0.00178228968994949,0.00282542594408231,0.000309512535688884,0.00123484225941599,0.00112615391517952,0,0
"13",-0.59892,0,-0.954,-0.09273,-0.06535,0,0,0,0,0,0,0,-0.29661,0,0,0,0,0.00168029090909091,0.00123404154302671,0.000376593317033415,0.000838240362811791,0.000915009900990099,0.00612799856542247,0.0140368650733001,0.0139077148117855,0.000415866382700353,0.00222871615979588,0.00630090197442027,0,0
"18",-0.09982,-1.0908,-2.544,-0.197824,-0.202585,-0.035845,0,-0.10293,-0.18402,0,-0.012824,-0.069948,-0.29661,-0.10626,0,0,-0.029217,0,0,0,0,0,0,0.0198487007420669,0.00327767949922836,0.00109711204647161,0.0063029914249075,0.00574821473461683,0.00181144503911075,0.000467144559220797
"19",-0.504091,-2.3028,-8.745,-2.4728,-1.1763,-1.14704,0,-1.54395,-0.33737,-0.19424,-0.025648,-1.171629,-0.79096,-0.47817,-0.036538,0,-0.262953,0,0,0,0,0,0,0,0,0.00706317310191556,0.00362307696481638,0.264334478533598,0.0624751425327794,0.0107409360264329
"20",-0.504091,-2.5452,-4.77,-0.49456,-0.1307,-0.07169,0,-0.51465,0,-0.165104,0,-0.034974,0,-0.5313,-0.164421,-0.06513,-0.048695,0,0,0,0,0,0,0,0,0.00876423273685631,0.0104898287212242,0.114798419900752,0.0241177522445534,0.00310980363699279
"17",-0.19964,-2.0604,-5.565,-0.3091,-0.19605,-0.179225,0,-0.216153,-0.09201,-0.04856,-0.006412,-0.209844,-0.19774,-0.15939,-0.036538,0,-0.019478,0,0,0,0,0,0,0.00585399403270714,0,0.00155314646496193,0.00223073588558344,0.0284814736860163,0.00512880971094228,0.00066132162445338
