"","1","2","3","4","5","7","6","8","10","11","24","12","13","23","16","9","17","19","20","25","21","26","14","15","18","22","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41"
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43326216708418e-05,2.64498964995882e-05,2.64595707768739e-05,7.39126268618358e-05,3.68577825476919e-05,0,0,0,0,3.40515554793766e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49968969904429e-06,5.44595446980064e-06,1.53680599052081e-05,1.81138216843753e-05,0,0,0,0,4.97975984443166e-06,0,0,0,0,0,0,0,0,2.82932528494139e-06,0,0,0,0,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90186618930011e-05,0.000309853904953281,0.00105069452511525,0.000520810210628864,0,0,0.000328053997001957,0,0,0,0,0,0,0,0,0,0.000470624837187786,8.41408457934958e-05,0,0,0,0,0
"4",0,0,0,0,0,0.000447607298006001,0,0.000865595053175387,0,0.000316776157877848,0.000451197536991707,0,0,0.000686203143386798,0.000111345085733539,0.000259183465888518,0.000119073042684882,0.000104638709968695,0.000162830917938451,0.000584813298809798,0.000874880963584228,0.00663504052591638,4.86047254865464e-05,0,0.00101483818565033,0.000381458404240992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0,0.00173506876936209,0.00245469897726596,0,0.00137921974868133,0,0.0172835346792412,0.000428793190469725,0.00365077983514443,0.000494028472576711,0.000477041604451454,0.000466680645965423,0.00110574590764146,0.000528656081452354,0.000997023824800293,0.00050913192276905,0.000507774429004832,0.0205382881911401,0,0,0.0023957205091619,0.00025071054802981,0,0,0.00102397506764435,1.50085899610786e-05,7.54516418680217e-06,0,0,0,0,0,0,0,0,0,0
"7",0,0,0,-0.429166690144,-0.073064424,0,0.0108863558969902,0,0.00493699171662134,0.00987175788316055,0,0,0,0.0269071703930386,0.0104096077891579,0.00672517767492829,0.0273881728750785,0.00326087862748936,0,0,0,0.0229743465988675,0.000773299783897393,0,0.0191413133144737,6.63275680815514e-05,0.0233381922367369,0.0252585207126417,0.00791951162575477,0.000378903763576735,6.58441931706538e-05,0,0,0,0.00197777460399351,0,0,0,0,0,0
"6",0,0,0,0,-0.08460092,-0.053459064,0,0,0,0,0,0,0,0.00219827948396918,0,0,0.00599844418855115,0,0,0.00631299804664043,0,0.0742773364358478,0.00389259301734496,0.000965325043800576,0.014217074591238,0.00202539981398165,0.000559666412413111,0.00255111075237217,0.0262983756158184,0.000765370499749541,0,0.000687881586027933,0,0,0.00319618656826429,0.000535717064141646,0,0,0,0,0
"8",0,0,0,-0.2279696,0,0,0,0,0,0,0,0,0,0.000995520064873772,0,0,0,0,0.0061297537966595,0.0055206372642632,0.00844481977677974,0.002994994273697,0,0,0,0.00347827733188593,0,0.00684467196500634,0.00180671382347403,0.000854256936621461,7.13696603358601e-05,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,-0.087636569,-0.044696784,0,0,0,0.167095343757478,0,0.025205419692349,0,0.116057265874803,0,0.0548650575862423,0.00972059755517482,0.0465014952134727,0.0444790292593988,0.0127706808428664,0.12959916363151,0.0321979207296908,0,0,0.00840822411510404,0.0789002068590803,0.025431074105269,0,0.005549490667939,0.000630170270169757,0,0,0,0.0806565857536448,0.00285019278447458,0.00130045438272318,0,0,0,0,0
"11",0,0,0,-0.1184458171184,0,-0.0230985192,0,0,-0.13,0,0,0,0,0.0130796773451439,0.000680478502112881,0.0190627354038998,0.000715508813120114,0.00968886840534196,0,0,0.0107831821558849,0,0,0,0.00738416931312612,0.021445554568004,0,0,0.0187934038953501,0.000218832985010127,0.000532389362455908,0,0,0.041204077672135,0.0150572281525482,0.00134065289992464,0,0,0,0,0
"24",0,0,0,-0.143055603376,-0.24067509,0,0,0,0,0,0,0.00530814613075989,0,0,0,0,0.000393817699404265,0.000920365993435447,0,0.00837447669980687,0.0289040327696545,0.03449804513548,0,0,0.00194866844649079,0.00654801142635783,0,0,0.000396395451740954,0.000132710977327503,0,0.000109315380634515,0,0,0,0.000928903409837769,0,0,0,0,0.00208352122699387
"12",0,0,0,0,-0.0095,0,0,0,-0.026455806,0,-0.0871987137,0,0,0.0452053600282994,0.00181479818292426,0.0063211155970939,0.0010373571688547,0.00362040489415285,0.000169013963966696,0.00953179735598094,0,0.0102029480648271,0.00120136611539496,0.00139032558423646,0.0014016203999675,0.0111959824974133,0,0,0,0,0.000146619517006031,0.00011021905010394,0,0,0.00341473711988891,0.000686818200301066,0,0,0,0,0
"13",0,0,0,0,-0.021879545,0,0,0,0,0,0,0,0,0,0.000440008608014574,0,0.00486232497708068,0,0.00128693587140836,0,0,0.00776890488991679,0.000112077541291096,0,0.00849577503554553,0,0,0,0.00483886115249733,0,0,0,0,0,0,0,0,0,0,0,0
"23",0,0,0,-0.600888510848,-0.019,-0.147445536,-0.0245305725,-0.04141923344,-0.211458572,-0.15981510956775,0,-0.923617794,0,0,0,0,0,0,0,0,0,0.0210778880908679,0.0012407361675607,0,0.00832354520162033,0.00221189503025257,0,0.0303954810566329,0.131104977246252,0.00553225026063121,0.00109870786890621,0.00169435498263709,0,0,0.0672987614879621,0.00566039426622807,0,0,0,0,0
"16",0,0,0,-0.143055603376,-0.026918478,-0.08369328,0,0,0,-0.012199101305175,0,-0.0544030586,-0.02071442,0,0,0.002872853978066,0.0125720131020345,0.00081163992251766,0.00126301297443116,0,0.00226203184446304,0.00266857083768264,0.0269373443510384,0.0623485058891205,0.0249289131077048,0.00769929580333898,0.00451657127780318,0.0018330819049002,0.0281457720919452,0.000219980663840757,7.64544945859607e-05,0.00279005633895709,0,0,0.00382766179674204,0.000692884076622981,0,0,0,0,0
"9",0,0,0,-0.12012978056,-0.0095,-0.01950606,0,0,-0.052911612,-0.123284426559,0,-0.06835940672,0,0,-0.00518194892,0,0.00062515269809132,0,0,0,0,0,0,0,0.0162535449392213,0,0,0.0057256995737644,0.00600400811238314,0.000107362106949767,0,0.000250916368579255,0,0,0.0028406314776549,0.0112765704472764,0,0,0,0,0
