"","26","25","24","29","27","28","16","21","23","17","19","15","22","18","31","20","11","10","13","8","12","9","14","6","7","5","4","3","1","30","2"
"26",0,0.0249342722637833,0.00432249833487759,0,0.00148026315789474,0.00419194328948265,0.00123747578259893,0,5.55769904343354e-05,0,0,0.00134509202820748,0.00013033074467512,0,0,0,0,0,0.000570785684282067,0,0,0,0,0,0,0,0,0,0,0,0
"25",-3.9,0,0,0,0,0,0,0,0.0260785950038015,0.0150159898791212,0.0038387413453174,0,0.00203851910677679,0,0.0104265135805375,0,0,0,0.00415243193048863,0,0,0,0.000650994920421165,0,0,0,0,0,0,0,0
"24",-0.5,0,0,0,0,0,0.0286287162360233,0.00503487048079497,0.00642880414619169,0.0370168937321949,0.0063876134755351,0.00155591966034334,0.00753792914293923,0,0,0,0.00920302179840463,0.0101834153075113,0.0138191806998334,0.00291657118126858,0,0.00257181701620584,0.00601803726812629,0,0.000593195619445261,0,0,0,0,0,0
"29",0,0,0,0,0.000116526315789474,0,0,0,0,0.000220423523789612,0,5.29428222302463e-05,2.56490905520637e-06,0.000317449169430251,0,0.000268487872715385,4.6972278788466e-05,0.000519762131744676,0,0.000248103281787841,0.000158243680973878,1.78592783246319e-05,4.2183441978853e-05,0,0.00020184493472575,2.64265439953019e-05,4.18166595716573e-06,0,0,0,0
"27",-0.0025,0,0,-0.0246,0,0,2.08995909950042e-05,1.32320373158928e-05,3.94226118814219e-05,0.000312117320271199,2.27973679402469e-05,0,5.39279659077942e-05,0.000337998783915954,2.09637052061707e-06,8.76082307471691e-05,8.73393018725617e-05,1.11511749132214e-05,2.46603013984397e-05,6.38748286445661e-05,6.79004051152592e-05,1.14947929596208e-06,1.75731969899888e-06,0,5.41307271876307e-05,0,0,0,0,0,0
"28",-0.205,0,0,0,0,0,0,3.83145827884468e-05,0,0.00122066886549728,5.40097188779114e-05,0,0,0.000176167189853205,0,9.13239724707273e-05,0,0.000452049556603853,0.00745869945228173,0.00310725155241047,0,6.65684634910251e-05,3.96901521653878e-05,0,0.00154985012626135,2.56105170244714e-05,3.46370942059499e-05,0,0,0,0
"16",-0.025,0,-0.04545,0,-0.019306,0,0,0,0,0.00449401103561935,0,0,0.00223267517249129,0.000797304600412501,2.74729104855917e-05,0.000702640144553581,0.00491289169187543,0.00289349306256064,0,0.00753370975759727,0.00816867605792405,0.000271150422534473,8.29067527506678e-05,0,0.00127688855298082,0.000222010535378029,0,0,0,0,0
"21",0,0,-0.22725,0,-0.347508,-0.03,0,0,0.042902358687474,0.152923772829224,0,0.0494445977517235,0.0359314703567066,0,0,0.138244762641637,0,0.00809030964856388,0,0.000231709728573441,0,0.0116754520629826,0.062536605672258,0,0.000471269814552687,0.0296164756491453,0,0,0,0,0
"23",-0.05,-1.5,-0.4545,0,-1.621704,0,0,-0.3948,0,0.0403058251943889,0.0030911775822246,0,0.0328306806682434,0.00504135255016525,0.0452806829917945,0.010453622876999,0,0,0,0,0,0.014287355102589,0.0131054734034288,0,0.00161475184252448,0.00845645409253348,0.00297361506449043,0,0,0,0
"17",0,-0.3,-0.909,-8.61,-4.459686,-0.52,-0.69513,-0.4888,-0.07,0,0,0,0,0.192619376723127,0.0381132206197043,0.177011575352761,0,0,0,0.00551531914497827,0,0.0496263183972951,0.0455211192831615,0,0.0280437451488897,0.0793071381509058,0,0,0,0,0
"19",0,-0.1,-0.204525,0,-0.424732,-0.03,0,0,-0.007,0,0,0.0175380392025577,0.000849661458650109,0.247894392102071,0,0.101452821123359,0.103734762916227,0.0286963943947543,0.136729034024136,0.00164375259911721,0.157261197848915,0.0257351740866227,0.00678342052105454,0,0.0499807766403234,0.00402691210488497,0,0,0,0,0
"15",-0.05,0,-0.004545,-0.246,0,0,0,-0.0188,0,0,-0.0088,0,0.00532914537207111,0.00297571994630445,0,0.00231389199103998,0.000295742191353692,0.000163623732752116,4.93426672770779e-05,0.00281174978593528,0.00298895439094051,0.00101199431229578,0.00038678329103434,0,0.00454641582221783,0.000848559311716245,0,0,0,0,0
"22",-0.05,-0.05,-0.22725,-0.123,-0.945994,0,-0.42398,-0.141,-0.07,0,-0.0044,-0.55,0,0.00859914376013329,0,0.00891548498533254,0,0,0,0.000135421797430954,0,0.0268072746713044,0.0167657164499922,0,0.000275431703945264,0.046734913785489,0.00126803983516354,0,0,0,0
"18",0,0,0,-4.9569,-1.9306,-0.03,-0.0493,0,-0.0035,-0.22,-0.418,-0.1,-0.014,0,0,0.0136078362795828,0,0,0,0.0157482885748215,0,0.00878549960100969,0.0114382167089657,0,0.0288271181951835,0.051664465727852,0,0,0,0,0
"31",0,-7.25,0,0,-1.042524,0,-0.1479,0,-2.737,-3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456000093172042,0.53105588747887
"20",0,0,0,-16.1745,-1.9306,-0.06,-0.16762,-0.6815,-0.028,-0.78,-0.66,-0.3,-0.056,-0.349986,0,0,0,0.0106070464861181,0,0.0303790085797342,0,0.0546694873947495,0.0356044453714049,0,0.0519013001972752,0.252068696779877,0,0,0,0,0
"11",0,0,-0.04545,-0.369,-0.250978,0,-0.15283,0,0,0,-0.088,-0.005,0,0,0,0,0,0,0,0.00253531611260482,0,0.000456250676831559,0.00313881456762536,0,0.00051565290830722,0.0108018954540138,0.000237397663190374,0,0,0,0
"10",0,0,-0.0909,-7.38,-0.057918,-0.07,-0.16269,-0.0094,0,0,-0.044,-0.005,0,0,0,-0.016666,0,0,0,0,0,0,0,0.0030669414,0,0.00488097933382192,0.043444866006105,0,0,0,0
"13",-0.215,-0.1,-0.40905,0,-0.424732,-3.83,0,0,0,0,-0.6952,-0.005,0,0,0,0,0,0,0,0.0284920733018569,0,0.0287133249051629,0,0,0.00695393543491988,0.0789051341976667,0.104047819488691,0,0,0,0
"8",0,0,-0.04545,-6.15,-0.57918,-0.84,-0.7395,-0.00047,0,-0.01,-0.0044,-0.15,-0.00035,-0.16666,0,-0.08333,-0.08,0,-0.1,0,0,0,0,0,0,0.00447360002578199,0.0325854383126098,0.150911690353539,0.00445384849099275,0,0
"12",0,0,0,-1.23,-0.19306,0,-0.25143,0,0,0,-0.132,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500997142495649,0.0264254846160715,0,0,0,0
"9",0,0,-0.222705,-2.46,-0.057918,-0.1,-0.1479,-0.1316,-0.0875,-0.5,-0.3828,-0.3,-0.385,-0.516646,0,-0.8333,-0.08,0,-0.56,0,0,0,0,0,0,0.153889789136709,0.405851841304455,0,0,0,0
"14",0,-0.1,-1.13625,-12.669,-0.19306,-0.13,-0.0986,-1.5369,-0.175,-1,-0.22,-0.25,-0.525,-1.466608,0,-1.183286,-1.2,0,0,0,0,0,0,0,0,0.46458809683526,0.544556914129471,0,0,0,0
"6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,0,0,0.0209120619149815,0.196092977535665,0,0,0,0
"7",0,0,-0.0909,-49.2,-4.8265,-4.12,-1.2325,-0.0094,-0.0175,-0.5,-1.3156,-2.385,-0.007,-2.99988,0,-1.399944,-0.16,0,-0.24,0,0,0,0,0,0,0.249281161478836,0.734770742776653,0.216413489076117,0.00798374938261977,0,0
"5",0,0,0,-12.3,0,-0.13,-0.40919,-1.128,-0.175,-2.7,-0.2024,-0.85,-2.268,-10.266256,0,-12.982814,-6.4,-1.6,-5.2,-0.86597,-3,-5.2,-7.2,-0.20028,-4.896,0,7.63407243079428,31.9448886692765,0.942787757934961,0,0
"4",0,0,0,-1.107,0,-0.1,0,0,-0.035,0,0,0,-0.035,0,0,0,-0.08,-8.1,-3.9,-3.58759,-9,-7.8,-4.8,-1.06816,-8.208,-10.590138,0,83.9416171547831,2.47736437131197,0,0
"3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95872,0,0,0,0,-0.576,-10.558431,-66.6665,0,5.6900958901973,0,0
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.95872,0,0,0,0,-0.72,-10.558431,-66.6665,-771.2,0,0,0
"30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37267072208497
"2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65,0
