"","1","2","3","4","5","6","7","9","15","20","13","10","14","16","11","8","19","12","21","22","17","18","24","23","25","26","27","28","29","30","31"
"1",0,0,0,0,0,0,9.13202985012322e-05,0,0.000699119342461636,0.000762366249512879,0,0,1.42304734052729e-05,0.000298910270874564,0,0,0,0,0.00197793933504825,0.00105398728577323,0.000461724235022374,0.00592456371461406,0,1.54588499543283e-05,0,0,0,0,0.000146548546298989,2.255515994002e-05,0
"2",0,0,0,0,0,0,0.000446717951623852,0.000719532720409403,0,0.00031348587113619,0,0.00207410515380667,0.000399364303578151,0.000265304919631828,0.000534044434704759,0.00135693337829111,0.000478046903539135,0.00043793414465734,9.53721362329675e-05,9.34576154171927e-05,0.000283869685705947,0,4.56233317363769e-05,0.000161157397076277,0,0,0,3.24629088140192e-05,9.50963819694944e-05,0,0
"3",0,0,0,0,0,0,0.000277147225895303,4.80107601579653e-05,1.6552045707709e-05,0,0,0.000474462718205816,4.92308457096815e-05,9.70145362812552e-05,0,0.0008072571470462,0.00261481015828877,0.000780875529068846,3.1781397760891e-05,3.18847805821196e-05,1.55426804017587e-07,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0.00082009842034986,0,0.000727153881633664,0.000213249225991367,0.000913911831834446,2.11987839712799e-05,4.17010063852995e-07,0.000346445745362785,0.000169669740041066,0.00237604486528865,0,0.000215918791794802,0.000211206861857733,0.000110493072313061,1.25548818959905e-05,0.000762624395572457,1.21231791691626e-06,2.42682018029587e-07,0,0,0,0,0,0,0
"5",0,0,0,0,0,0,3.23527562896722e-05,0,2.46299433268641e-05,0.00043847274020658,1.58324591843088e-06,0,5.87231423594141e-07,1.94033006122364e-05,0,0.000130200181371088,0,5.41090076076706e-05,0.000130420192458236,4.25195787333606e-05,8.08235765958225e-07,0,9.07471013988447e-07,1.73573942219549e-05,0,9.2917703087886e-09,0,2.50758673076923e-08,0,0,0
"6",0,0,0,0,0,0,0,0,0,1.25981202142311e-05,2.84510816674969e-05,2.23697430519926e-05,0,8.86779914419724e-05,4.74174852722027e-06,4.49883691803279e-05,0.00193914743355372,7.18208694718642e-05,3.56002521395191e-05,1.76321914259596e-05,5.17563656826533e-05,0.00062263710845459,0,2.62939125173098e-05,0,1.17333086365796e-08,0,2.20070989776923e-06,1.41775299200207e-05,5.4336952296e-08,0
"7",-0.0107205408,-0.1012881132,-1.521693294,-0.7330029755119,-0.2338823816,0,0,0,0,0,0.000140278091370756,0.00128676384933422,0.000891360370754117,0.00763672873590838,0.00218205835383248,0.0468803078641722,0.0135077049836867,0.00637403185373439,0.00121015567731616,0.00243207475235175,0.00176370181308186,0.0200410986453622,0.013509776524883,0.0109483304306617,7.08826986126211e-06,6.77821960425535e-06,1.07279340353064e-05,1.155315973033e-05,0.00113704418813411,2.70343937689721e-06,0
"9",0,-0.1408321026,-0.227552291,0,0,0,0,0,0,0,0.000253956139747146,0.00164730827062558,0.00234223480650246,0.0182127852170467,1.05812862029097e-05,0.000562805045584142,0,0.00160269396586732,0.000638994190369883,0.00412778644059809,0.000685720644407737,5.58183555638468e-05,0,0.0140589278680382,3.02651796107091e-08,0,9.71079905795037e-07,4.35740983369568e-07,5.28718641993668e-05,6.79755934056526e-08,0
"15",-0.0678967584,0,-0.075182475,-0.5376683096516,-0.1472983848,0,0,0,0,0,0.00484373961556663,0.000332014699676882,0.000721409319386686,0.000182142607288727,0.000459524733554721,0.00330290964398079,0.00426658210481283,0,0,0,0.000171306174931164,0,0.00356290832853133,0.00329379639200338,4.29120138534639e-05,3.48704411074584e-05,0.00132139298515276,0.000448023940867692,0.000539485358099248,8.53700413352e-06,0
"20",-0.0131028832,-0.010406313,0,-0.02790493802712,-0.4640691048,-0.027751436,0,0,0,0,0.000943797134560364,0,5.57915429922726e-05,0.000523148456979007,0,0.000682042357873075,0.00728858912448791,0.00121714007269531,0.000172574583074316,0.000343527675546459,3.66094257125815e-05,0.000554682232770621,0.000109881965088613,0.00289871616372891,1.38639958690641e-06,0,2.78512971183696e-05,0.000138984955054309,0.000301828555603321,2.42188603392695e-06,0
"13",0,0,0,-0.48983137270414,-0.0068633656,-0.256700783,-0.00041354674119,-0.00122712510024,-0.0210121665,-0.01907965337456,0,9.16060796044257e-05,0.00614822586620212,0.00400760096094969,1.94178803055146e-05,0.00309843646630237,0.00090964792513369,0.00188232206928639,0,0.000218289209569661,0.000222871813201037,0.000645328648743636,0.0141159581577563,0.00425771884211553,6.49819105057881e-06,1.73336545125891e-05,0.000380288104646476,6.18917450969231e-05,7.56802545999481e-05,3.742291564e-07,0
"10",0,-0.3586709214,-1.986822206,-0.01445077147833,0,-0.256700783,-0.00482471198055,-0.01012378207698,-0.0018318299,0,-0.000595332,0,0.000234725309594143,0.00767466593072759,0,0.00159051045797429,0,0,0.00153351779773241,0,0.00317314618666398,0.00269481079820793,0,0.0200606956783377,0,1.71112111433537e-06,0,0,0.0011380677354815,8.00424467889936e-07,0
"14",-0.008933784,-0.4842404316,-1.445508386,-0.00199320985908,-0.0227019016,0,-0.0234343153341,-0.10093103949474,-0.0279084673,-0.01005829552898,-0.2801632392,-0.008588268499974,0,0.00106235512119878,0,0.00346758699091193,0,0,0.00104153649613328,0.000405134964418813,0.00292488990500464,0.00286592733318514,0,0.0231820414761706,0,5.5267241589119e-07,0,0,0.0129651377318317,0.000749213780430414,0
"16",-0.0315660368,-0.0541128276,-0.479162974,-0.27855107780643,-0.1261803368,-1.200249607,-0.03377298386385,-0.1320181984758,-0.0011853017,-0.01586514655602,-0.0307191312,-0.04723547572908,-0.00111938612742,0,0.0251628998539859,0.00833709815129001,0.00783241392095524,0.00110793508377706,0.00010817972201884,0,6.88466904909832e-05,0,0.00096941611943725,0.00284774112342796,5.99868837170853e-05,0.00018440904632864,0.00186622254617186,0.00326743869434288,0.000765463112143623,7.8542467747599e-05,0
"11",0,-0.4356776376,0,-0.545640949747,0,-0.256700783,-0.0385976958444,-0.00030678127506,-0.0119607717,0,-0.000595332,0,0,-0.3380704295012,0,0.00405284620524862,0.00495769288476269,0.00128236080024607,0,1.77567611223054e-05,0.00139204900076394,0.0006699276901926,0.00108823814262652,0.00225420878961436,4.74028723578404e-05,0.00103336228246715,0.00340903808223268,0.00942659033847224,0.00165832757540932,2.5290976174613e-05,0
"8",0,-0.06937542,-0.999425701,-0.47886866864397,-0.2122363824,-0.152632898,-0.05196904047621,-0.0010226042502,-0.005387735,-0.005184688417,-0.00595332,-0.002453790708342,-0.00091586137698,-0.007019733666,-0.00121891747956,0,0,8.88856252452755e-05,0.000101253441925629,3.44622065823903e-05,0.00108664059857844,0.0177383242620783,0.00127903377436421,0.0290989516937161,2.51776646398238e-07,5.3728299079377e-07,1.9926802732368e-05,2.89995050159202e-06,0.00165380635812854,3.39294208686266e-06,0
"19",0,-0.0083250504,-1.1026763,0,0,-2.240928457,-0.00510040980801,0,-0.0023706034,-0.01887226583788,-0.000595332,0,0,-0.00224631477312,-0.00050788228315,0,0,0,0,0,1.94531635681724e-05,0,0,0,0,0,0,0,0.000828479076743065,0.000262921700052,0
"12",0,-0.0235876428,-1.018471928,-0.04584382675884,-0.0929194112,-0.256700783,-0.00744384134142,-0.0030678127506,0,-0.00974721422396,-0.0038101248,0,0,-0.00098276271324,-0.00040630582652,-0.00043684117975,0,0,0,5.49916116454397e-05,2.74652076361732e-05,0.000729395649376325,0.000135083044740913,0.000368948529467962,4.1235832319499e-05,8.85210516131984e-05,0.000595743864536373,0.000411230692172834,5.32243449245475e-05,1.57912537210754e-07,0
"21",-0.4842110928,-0.045094023,-0.363883179,-0.39365899700353,-1.9660902688,-1.116995299,-0.0124064022357,-0.0107373446271,0,-0.01213217089578,0,-0.0218796404511,-0.0025440593805,-0.0008423681802866,0,-0.0043684117975,0,0,0,0,0.00194475339703997,0.00032832158644605,0,0.000552377082498293,0,8.07257776194537e-06,0,0,0.00801525998520863,0.00178963920521162,0
