"","9","2","3","1","5","4","6","11","8","12","10","7","13","16","15","14","17","19","18","20","21","22","23","24","25","26","27","28","29","30"
"9",0,0.000784817733933929,0.00809653169615607,0.00285581570332077,0.000140024832638719,0.000105324676507793,6.32390499128576e-05,0.00823877397679451,0,0.000833513079279074,0,0.000409957785244276,0,0,6.18059159961538e-05,0,7.46800113613278e-07,0,0,0,0,0.00132266884904749,1.41430276970596e-05,0,1.74170556071342e-07,3.50452180812126e-07,0,6.63656045149513e-05,0,0
"2",-0.016008050692,0,0,0,0.000719617279678432,0.000154653078651685,0.000299099606493069,0,0,0.000159306990740741,0,0.00031341640549477,0,0,0.000141824550544286,0,7.51030288052365e-05,3.73884746682021e-06,0,5.86269134000423e-05,7.11076258927273e-06,0,0,0,0,0,0,0,0,0
"3",-0.400201334,0,0,0,0.00470841887329422,0.00168647905617978,0.00351595821683093,0,0,0,0,0,0,0,0,0,0.000512778272365145,0,0,0.00193733833639907,0,0,0,0,0,0,0,0.000439194810584873,0,0
"1",-0.03468410672,0,0,0,4.59087402796404e-05,1.38142144398685e-05,0.000215975525290308,0,0,0.000118570196759259,0,7.77572750302696e-05,0,0,3.51801682692308e-05,0,0.000159405575726141,0.000180850114762452,0,7.93368354035619e-05,2.64578072084375e-05,0,0,0,0,0,0,0.000253598036799088,0,0
"5",-0.02778249764,-0.8253002358,-0.4032,-0.3285,0,0.0255003781289466,0.0187635371134165,0,0,0,0,0.0146932393259286,0,0,0.0045845445200829,0.00705239141832076,0.00997125519864201,0.00560689951661597,0,0.0103388657204716,0,0,0,0,0,0,0,0.0164067479868172,0,0
"4",-0.13891246152,-1.179,-0.96,-0.6570690945,-1.6950849565,0,0.0365940399237219,0,0,0,0,0.0152586226922834,0,0,0.0137530847287088,0.0105781782171157,0.0515135397510373,0.0174025516702879,0,0.0155076952377427,0,0,0.00997532790955932,0,0.00325446360348591,0.00155913668467343,0,0.126613686208084,0,0
"6",-0.026671190264,-0.7291503099,-0.64,-3.285,-0.39884628173,-0.15042141059,0,0,0,0,0,0.0106626371929821,0,0,0,0,0.0102590819270675,0,0,0.0891983870747242,0,0,0.00145344657895461,0,0.00103284494627866,0.00546897053517555,0,0.110244747964891,0,0
"11",-0.6883461344,0,0,0,0,0,0,0,0.0183245672854553,0.00848306574074074,0.00431300190777031,0,0.0380970065544969,0.0163439345401384,0.00125847678571429,0.000967956788166931,0,0.000199059445953286,0.00092522115068543,0,0.00113574929752066,0,0.000968964944348262,0.000316715167139891,2.41076106586447e-05,0.000402326267974324,0,3.86033790609459e-05,0,1.79083599416328e-06
"8",0,0,0,0,0,0,0,-0.208,0,0.00876637651166667,0.017582378478562,0,0,0,0.00406320141865385,0.00310153520690967,0,0.0016796713789962,0.00565763543567405,0,0.00462921214376033,0,0.000858713679553591,0,0.000217308017520106,0,0,0,0,0
"12",-0.10672034684,-0.1179,0,-0.5475,0,0,0,-0.13,-0.11835348,0,0.0158408253430985,0.00117878443054869,0,0,0.018133021978022,0.0114857686212361,0,0.0147627376425856,0.0196047639990568,0,0.00481314049586777,0,0.00183297167175936,0.000268438571777115,0.000709142178079281,0.000120922004590713,0,0.000109063674199451,0,0.000713394456677584
"10",0,0,0,0,0,0,0,-0.078,-0.28013216,-0.098956,0,0,0,0,0.00942160996768986,0.0111287705131601,0,0,0.00296858088362446,0,0,0,0.00332671443826762,6.51400981039801e-06,6.06663745665351e-05,0.000289911661318547,0,0.00464491334775085,0,0
"7",-0.16008050692,-0.7074002358,0,-1.095,-0.28916827303,-0.058070676483,-0.09872039488,0,0,-0.01903,0,0,0,0,0,0,0.00726891542036896,0.00468745215314753,0.0108935600182353,0,0,0,0.00082670962988,0,0.002587980751394,0.000369544081019842,0,0.0833275222199303,0,0
"13",0,0,0,0,0,0,0,-0.052,0,0,0,0,0,0.00363258773797139,0.000279657656425575,0.000301192049645362,0,0,0,0,0,0,0.000251522035790735,9.74496128268715e-05,5.42020613583851e-05,1.90222806965463e-06,0.000370660450785122,0.000145833132387217,0,0
"16",0,0,0,0,0,0,0,-0.0026,0,0,0,0,-0.004233702678,0,4.41976063819442e-05,3.40277540967082e-06,0,0,0,0,0,0,3.62493162493136e-05,1.49732916982398e-06,1.97968404661155e-05,5.01052024648695e-07,6.22410191691188e-05,0.000146307788246073,0,0
"15",-0.0533423912,-0.7075188432,0,-1.095,-0.19942169507,-0.115687061474,0,-0.13,-0.36977444,-0.64702,-0.538156156,0,-0.21164712156,-0.286998852,0,0.0216216596860011,0.00203799842915851,0.00311253245517871,0.0124002334188666,0,0.0245240514076033,0,0.0261777354517091,0.00343252390807456,0.00690549385382344,0.00154622986853866,0.00931466513072458,0.0293201843239578,0,0.00192012776629655
"14",0,0,0,0,-0.39884289159,-0.115687061474,0,-0.13,-0.36697332,-0.53284,-0.8264557716,0,-0.29635918746,-0.028727903575,-0.2880640282,0,0,0,0,0,0,0,0.033329169971743,0,0.0143786283037391,0.0182161520541418,0.00939580448799351,0.0198123672071605,0,0
"17",-0.00533423912,-3.100771179,-1.5808,-41.0625,-3.5896467477,-3.5861771304,-1.7374789104,0,0,0,0,-1.329653275,0,0,-0.17283841692,0,0,0,0,0,0,0,0.00839724986990453,0,0.000529984742076076,0.00319917980709038,0,4.51091895190612,0,0
"19",0,-0.02358396144,0,-7.117498905,-0.30838368626,-0.18509300945,0,-0.026,-0.193279268,-0.66605,0,-0.1310003275,0,0,-0.040328963948,0,0,0,0.00317455945329238,0,0.00519588016528926,0,0.0277536029355976,0,0.010947770342512,0,0,0,0,0.0294326415175478
"18",0,0,0,0,0,0,0,-0.026,-0.140066136,-0.1903,-0.04612769248,-0.0655001965,0,0,-0.034567683384,0,0,-0.016247,0,0,0,0,0.00503816011231052,0.00570905299053928,0.00104798668375699,1.80228692082732e-05,0.0047410166861779,0.0175558747102601,0,2.26230140591511e-05
"20",0,-0.12969,-0.32,-1.094999562,-0.19942149565,-0.057843530737,-0.8094037992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162090577401086,0,0
"21",0,-0.02358396144,0,-0.5474998905,0,0,0,-0.078,-0.28008484,-0.11418,0,0,0,0,-0.16707711332,0,0,-0.064988,0,0,0,0,4.35477628560765e-05,0,2.19878176525241e-05,0,0,0,0,0.0276561725303442
"22",-0.09871632016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000180929939278562,5.02223412947184e-05,3.28873753932988e-05,0.000588207721990887,0,0,0,0.000359941461741224
"23",-0.10938834684,0,0,0,0,-0.75196579546,-0.26654508592,-0.897,-0.70033068,-0.586124,-1.7028835432,-0.163750393,-1.705877835,-2.10944139,-2.4039701556,-1.624872,-0.090928,-4.679136,-1.659696,0,-0.015863,-0.4375,0,0.166547365775861,0.258515292170089,0.11378586845146,2.37555608353337,0.740383024848391,0.0380804525955551,0.204040708499116
"24",0,0,0,0,0,0,0,-0.338,0,-0.098956,-0.0038439815488,0,-0.7619306874,-0.10044964125,-0.36339088435,0,0,0,-2.168124,0,0,-0.14,-1.2,0,0.0670497907760831,0.309250866465898,0.903666002358422,0.0190128102096139,0.0197534669902563,0.488637179301177
