"","24","26","28","29","20","25","22","27","23","21","6","18","16","17","19","14","15","13","9","5","8","10","11","7","12","4","3","2","1"
"24",0,0.000235110459063333,0.000293887985855714,0.00423198826314,0.000603587373873677,0.000841234239993076,9.8816470998886e-05,8.2015251866711e-06,8.62717412847839e-06,8.28166344694274e-06,0,0.000287463090442629,1.81446861705102e-05,1.99013062553394e-05,6.46518318240934e-05,0,0,0,1.22212872401003e-06,1.23896777947032e-06,0,0,1.97997064618035e-07,0,0,0,0,0,0
"26",-0.0208130869177,0,0,0,0.00011010217136992,0,0.000599754775982534,0,8.50376047326872e-05,0.000114284702387142,0,0,0.000358508021611747,0.000549265360402737,0.00162394583989241,0,0,0,0,0,0,0,0,6.99020844627023e-05,0,0,0,0,0
"28",-0.01387538712496,0,0,0,4.84814855159059e-06,0,5.33567424695966e-05,0,2.75082035600798e-05,0,1.02697274971942e-05,0.00161676605685865,6.42467399089963e-05,0.000267926934316632,5.97529572411409e-05,0,0,0,0,0,0,0,0,8.97306446466579e-06,0,0,0,0,0
"29",-0.0208130869177,0,0,0,1.48222380564012e-05,0,3.18480838784908e-05,0,6.86230985200033e-06,0,0,0.000111457068358322,5.25354867977081e-05,0.000208323954352086,0.000127168288696283,5.24345208333333e-05,0,0,0,2.75943079218207e-06,0,0,0,2.77532975740057e-05,0,0,0,0,0
"20",-0.019446510538,-0.00288615352,-0.000703028795,-0.0018932656776176,0,0,0.00158197342753198,0,0.000451737395317852,0.000607104044655659,0.000227429424918224,0.00140308752157099,0.000947433550123084,0.000441349404667165,0.00187565005157767,0.000646564914354628,0.00088357214050763,0.000824413709134136,4.51717563947988e-05,0,0,0,7.31827588542771e-06,0,0,0,0,0,0
"25",-0.00693769356248,0,0,0,0,0,0,0,0,0,0.000215857210354284,0.000264848350550166,9.25367236351501e-05,0.00165750356404179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22",-0.05550156096036,-0.2740763615,-0.13488412,-0.07091782487504,-0.06068161764,0,0,0,0.000303855523131493,0.000884781926296086,0.0139874444177428,0.00132859439682946,0.00164894621034234,0.000327104954664458,0,0.00164843456343068,0.0117874164976744,0.0068304682433153,0.00888864391864212,0,0.001895741093155,0.00363972010701502,0.000960033329613239,0.00145701143237394,0.00302973906714146,0,0,0,0
"27",-0.00693769356248,0,0,0,0,0,0,0,0,0,9.82869727417309e-05,0.000271284085753043,3.31345475743567e-05,6.58026062394048e-05,0.000133119504309592,0,0,2.97333405150849e-05,0.000286352492470168,0.00110229517123359,0,3.46185590361269e-05,2.6252139415876e-05,0.00168781813239779,0,7.63469851390045e-05,0,0,0
"23",-0.04856386739788,-0.389473333,-0.69695155,-0.15314797734808,-0.1736652204,0,-0.0050755689,0,0,0.00814513915961896,0.0739884707146777,0.353865124217672,0.104292343407744,0.0996455992744172,0.023142674106613,0.672037176738889,0.11755551312347,0.0138549232284712,0.0060099099532814,0,0.00128177406687446,0.00738281458871583,0.0096481453670289,0.00996393133898751,0.00843222894725436,0,0,0,0
"21",-0.03468847404266,-0.389473333,0,0,-0.1736652204,0,-0.010997064,0,-0.011176997706,0,0.00955630673741031,0.0180567307011465,0.0115625877881695,0.00222327018938292,0,0.0586016381116104,0,0.0373763907980705,0.0624624318601188,0,0.0106283068206018,0.0170514026102841,0.0101195380766667,0.0172595763642972,0.0249026482800026,0,0,0,0
"6",0,0,-0.083333337,0,-0.02800225176,-0.222878881152,-0.074829951,-0.0114693663,-0.043700588064,-0.0080652249,0,0.0150063843480425,0.00281756515630247,0.0164682201506388,0.0128546317913047,0,0.882649527237656,0,0,1.35270919606393,0,0,0,0,0,1.42499424210126,0.459826198414697,0.163828733264283,0.174603835438809
"18",-0.1110031094602,0,-2.80993255,-0.17063059721136,-0.0370015506,-0.058571789184,-0.0015223635,-0.0067804207,-0.044766160929,-0.0032640318,-0.0134075596,0,0.00050735060219559,0.00234385535917385,0.00253810072812285,0.0229476934867727,0.312334761950773,0,0.0143710333433896,0.00323756545806502,0,0,0.000258694434984328,0.0397099525678178,0,0,0,0,0
"16",-0.1456915772726,-2.342102345,-2.32183705,-1.6723762279224,-0.5195362452,-0.42553694016,-0.039288402,-0.0172204818,-0.27434461824,-0.043461252,-0.052345526,-0.015071,0,0,0,0,1.55517924183734,0,0.0401330288944921,0.107976898937124,0.0017596891420702,0.00242041666636357,0.00133670089507247,0.132437735797366,0,0.0340803839979156,0,0,0.00150649473753779
"17",-0.03468847404266,-0.77894686,-2.1019174,-1.4395908047664,-0.05253736236,-1.65461229504,-0.0016918569,-0.0074237951,-0.05690111427,-0.0018140868,-0.0664157212,-0.015114136,0,0,0,0,0.0186324619851911,0,9.30606348453774e-05,0.0294765604864961,0,3.80903808491114e-05,4.62166382666207e-05,0.00473782511917508,0,0.00404644120777341,0,0,0.00390096414677914
"19",-0.01387538712496,-0.2835683935,-0.0577190715,-0.10820300998936,-0.02749148472,0,0,-0.00184920575,-0.0016271846892,0,-0.00638328936,-0.002015218,0,0,0,0,0.00191819999096176,0,3.58481175152294e-05,0.00503406973949694,5.47039996422993e-06,0,0,0.000278471344500784,0,0.000359969693418063,0,0,3.55109495477302e-05
"14",0,0,0,-0.11567319445968,-0.02457046788,0,-0.0027218475,0,-0.12250999404,-0.015264801,0,-0.0472397,0,0,0,0,0,0,0.00159824996305632,0,0,0,0.00332978431460617,0.0245340722399701,0,0,0,0.0646015744826731,0.00270198042466261
"15",0,0,0,0,-0.01751246364,0,-0.010151136,0,-0.011176997706,0,-0.592696052,-0.3353454,-0.2034808162016,-0.01477306,-0.011876818,0,0,0,0.00977467672039115,0.0645892654949026,0.0034288034438896,0.00157006888192829,0.00260459902996433,0.0432115451681756,0,0.128209017492473,0,0,0.00824886948998906
"13",0,0,0,0,-0.2772806148,0,-0.09981954,-0.0094779665,-0.022354005555,-0.086169141,0,0,0,0,0,0,0,0,0.09656549567926,0,0.0246171543860312,0.141790798883658,0.0560992907159741,0,0.0199209558736388,0,0,0.152293157744112,0
"9",-0.00693769356248,0,0,0,-0.01751246364,0,-0.14972922,-0.105215179,-0.011176997706,-0.16598898,0,-0.301811,-0.1027117182448,-0.001443249,-0.004341578,-0.04076277,-0.5735862,-0.7308244524,0,0.0306584033542789,0.0951353556541486,0.0296851678592413,0.0719769956101109,0.147281107871563,0.0222237661601992,0.0069885983855821,0,0.334177915933625,0.0814467221626142
