"","4","1","10","3","2","11","9","6","14","7","13","8","15","26","23","24","18","12","5","19","21","22","16","20","25","17","27","28","29","30","31","32","33","35","34","36"
"4",0,0.119271144421696,0.0358152495546155,0.0920243327533349,0.011973276026245,0.00205188602982693,0.0148717703971883,0.0151988992583303,0,0.00731190724650874,0.00188872232991676,0.00267255407827464,0.00154466505748942,0.00399585817322901,0.00552411092166545,0,0,0,0,0.0260303714675541,0,0.0160638923296526,0,0.00361452468294731,0,0.00772714287375638,0,0,0,0.0100682407912335,0,0,0.00347193627558351,0.00376412276045264,0,0
"1",-0.22025865600005,0,0,0.0847408030255043,0.0406967689116544,0,0.0423871429691153,0.0165026796943639,0,0.0105855054308767,0,0.00967269371592338,0.00335433556602082,0,0,0.000337712888711163,0.00415764050661349,0,0.0425128623134914,0,0,0.00963892891308403,0.0454579158988998,0.00559040975450415,0,0.00293649481196265,0,0.00497466024479155,0,0,0,0,0.00557771134140875,0,0,0
"10",-0.00524425346506,0,0,0.000882148370051601,0,0,0.000234632044932214,0,0,0,0.000357580713892168,0.00396350199851316,0.00116976977148633,0,0,0,0.00289981778730789,0,0,0,0.0176237992474203,0,0,0.00312127156496242,0,0,0.00434329942776891,0,0,0,0,0,0.000972567276639722,9.50185588981932e-05,0.0001455002352376,0
"3",-0.4142960446748,-0.8395461823249,-0.28549951137486,0,0.100128963150043,0,0.094886079978618,0,0,0,0,0.0499072660996091,0.00576901404432277,0.0186546586679789,0,0,0,0,0,0.0646248346996198,0,0,0,0.0158303699769804,0.0269442185865092,0,0,0,0,0.0244418574427042,0,0,0,0.00624810740435224,0,0
"2",-0.12061781922885,-0.9021989424056,0,-0.73087370186665,0,0,0.0899748640788121,0,0,0,0,0.129352596422698,0.0128164018213442,0,0,0,0,0.0540373021870963,0.189091143792127,0.00998748229166825,0,0,0,0.0545869175835801,0.00382079295057379,0.0112198963730023,0,0,0,0.0532556359745359,0,0,0,0,0,0
"11",-0.00524425346506,0,0,0,0,0,0,0.00718922503481931,0.000909878765101492,0,0,0.000601973188661758,0.00313131967053553,0,0,0,0.0197295156801035,0,0,0,0,0.00521317041081254,0,0.000843430595535786,0.00124466822893264,0.00326340414828229,0.0108513476663119,0.00309594429226707,0.00556013286922882,0.000765381515136025,0.0117775592764687,0,0.000478792761301296,0.00380115349303831,0.00528755578532088,0
"9",-0.1258621040965,-0.7894240746049,-0.14274972,-0.5818606127212,-0.18334645,0,0,0,0,0.0124321687210918,0,0.00908809209340469,0.00525267684844371,0,0,0,0,0,0,0.0926102546879226,0,0,0,0.00720675989037957,0.0208788561009507,0,0,0,0.0155448697132422,0.00256779971412146,0,0,0.010722154377467,0.0125866692133276,0,0
"6",-0.0786638019759,-0.1879581548114,0,0,0,-0.095654832,0,0,0.174651198336864,0.0409801496410057,0,0,0.00371022659055895,0.00479894951158954,0,0,0.0793286273282813,0.0547514961617196,0,0.0715592051139808,0,0,0,0,0.0258086077704572,0.00835213755232425,0.0330621552017336,0.0137561631451927,0.00658806844518186,0,0,0,0,0.000150687948664669,0.00352411777406235,0
"14",0,0,0,0,0,-0.018219968,0,-1.407099240945,0,0.0754494983005661,0.00359800520361787,0.0254559967000677,0.00735644518342008,0.00951510862162479,0,0,0,0.015508348479573,0,0,0.0474996565232449,0.0442918307407385,0.0324402660781879,0.00179571725347446,0,0.0533605921580454,0,0.0763700081933329,0.0566040805438427,0,0.0166014918727745,0,0,0.0535805579874886,0,0.00150660610339577
"7",-0.01573276039518,-0.05012215789228,0,0,0,0,-0.01470610797591,-0.09120085551286,-0.07359014612421,0,0,0.0062276859005364,0.00196332919912622,0,0,0.00932988276527033,0.0133843166769103,0,0,0,0.0126769737659075,0.00201491823092581,0.0128811780397945,0.00560227874015797,0.00136570625873819,0.0017187622017822,0,0.0160144745488252,0.0104585654822457,0,0,0,0,0,0.00488412186325156,0
"13",-0.0262212673253,0,-0.3568743,0,0,0,0,0,-0.022643127104484,0,0,0,0,0,0.00218209316969512,0.00101700163053729,0,0,0,0,0,0,0,0,0,0,0.00478799149466825,0.00398427738128514,0.00318023438235325,0,0.00242511173559258,0,0,0.0116094711045753,0,0
"8",-0.03146552079036,-0.2506107894614,-3.35461842,-0.42575165164545,-0.3666929523847,-0.018219968,-0.05882443190364,0,-0.13585874000642,-0.17868750711676,0,0,0.00361349290774643,0.00934766090507133,0,0,0,0,0.00469717151984219,0,0.0311091689328386,0,0,0.0430079376018396,0.0129269432291422,0,0,0.0267950226791514,0,0.0029441266665067,0,0,0.00886793172267796,0.0079249983052314,0,0
"15",-0.00524425346506,-0.02506107894614,-0.28549951137486,-0.014191721721515,-0.01047694,-0.027329947445008,-0.009804075222552,-0.013028694553911,-0.011321563552242,-0.016244320304076,0,-0.006386658,0,0,0,0,0.0143234353025063,0,0,0,0.0292609921975272,0,0,0.00112146555929927,0.00864637526968285,0,0,0.0100812586956584,0,0.021046058244196,0.0122723307364433,0.012267562715989,0.000498906515892371,0.0259147758479382,0.00122983981408674,0
"26",-0.01048850693012,0,0,-0.03547930061394,0,0,0,-0.013028694553911,-0.011321563552242,0,0,-0.012773316,0,0,0,0,0.00374594110608843,0.0254846137952955,0,0,0,0,0,0.000152631378864001,0.00160171617108385,0,0.0119693027583207,0.00821710625358023,0,0,0.014777184819645,0,0.00454018190655946,0.000600079753143721,0,0.00127609732654558
"23",-0.6188220554225,0,0,0,0,0,0,0,0,0,-0.5555788816406,0,0,0,0,0.0524908905126003,0,0,0,0.0264509734939295,0,0.0792689883964451,0,0,0,0.0271679088272676,0.0537724479983824,0.0536954207712846,0.0428594716105543,0.0442487513532835,0,0,0,0.078915664233848,0.212070805001763,0
"24",0,-0.06265269736535,0,0,0,0,0,0,0,-1.9168295037756,-0.1948672815003,0,0,0,-0.14177606799601,0,0,0,0,0.0778739335935782,0,0,0,0,0,0,0,0.0624015820733459,0.0498086949857095,0.0342821433693526,0,0,0,0.017658640518298,0.412980074467749,0
"18",0,-0.05012215789228,-1.14199776,0,0,-0.27785446645008,0,-0.44948993983412,0,-0.17868750711676,0,0,-0.18788995,-0.07459367793957,0,0,0,0.019761400154228,0,0,0,0,0,0,0.0013972613060104,0,0.0139219362445859,0.0417059734201688,0.0527084611964105,0.0687372467858019,0.00528858363605595,0.0183879274916314,0.0247783544444779,0,0.024909149508125,0
"12",0,0,0,0,-0.01047694,0,0,-0.04560042775643,-0.005660781776121,0,0,0,0,-0.07459367793957,0,0,-0.010628789514433,0,0,0,0,0.000696025328532651,0,0.000276350232513955,0,0.000173490382971243,0.0453265796210604,0.0198876941681607,0,0,0.0208707795365463,0,0.000986333496417681,0.00220358106912005,0.000156863299876147,0
"5",0,-2.443455259964,0,0,-1.18913269,0,0,0,0,0,0,-0.06386658,0,0,0,0,0,0,0,0,0,0,0,0.146755382859499,0,0,0,0,0,0,0,0,0.0217688052029159,0,0,0
"19",-0.9072558913255,0,0,-1.6320483300605,-0.08381552,0,-1.7745372072168,-2.5796813052808,0,0,0,0,0,0,-0.02953669148786,-0.0997163152647,0,0,0,0,0,0.114440946690554,0.19138734673692,0.0832774519713709,0,0.0445077139047637,0,0.131949450409242,0.0842572218280113,0.13628178990693,0,0.0349054532362928,0,0.0578160924212495,0.00321937354171928,0
"21",0,0,-0.99924804,0,0,0,0,0,-0.016982345328363,-0.024366480456114,0,-0.012773316,-0.05526175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202012770570996,0.0149424682433487,0.0229595148552879,0.0028731801716318,0.00511595971336061,0.00247051830709574,0.000716371827552385,0.000429667958461564,0.00357738667695771,0
"22",-0.3985632424095,-0.5262827582135,0,0,0,-0.33251437045008,0,0,-0.4981488641601,-0.12183244285076,0,0,0,0,-0.06301160326172,0,0,-0.07120371773725,0,-0.20031227183205,0,0,0,0,0.00811164670441854,0,0,0.0121059760657507,0.028988826051936,0.00798092988977129,0,0.00960741966257885,0.103345917923385,0,0.0450436359195727,0
"16",0,-1.578847647487,0,0,0,0,0,0,-0.23209204716584,-0.49545184230066,0,0,0,0,0,0,0,0,0,-0.21309814793505,0,0,0,0.0195820543218749,0,0,0.0209402467496266,0.0209102484558186,0.01669047727327,0.0333142140870947,0,0,0.0801983283247096,0.0118345275216652,0.0296541839072518,0
"20",-0.728951461929,-2.481046840754,-45.251668377486,-2.3132502642425,-2.65066582,-0.43727918645008,-0.7990318100154,0,-0.16416267716263,-2.7534119750934,0,-4.5153678446658,-0.5415652605235,-0.11189054802114,0,0,0,-0.22979385875597,-3.8238704493328,-1.1848257961883,0,0,-1.673601455936,0,0,0,0,0,0,0,0,0,1.73345308211335,0,0,0.302960889000098
"25",0,0,0,-0.33350546414545,-0.01571541,-0.054659904,-0.19608145587186,-0.4560042775643,0,-0.056855121064266,0,-0.114959844,-0.3536753105235,-0.09945827873514,0,0,-0.015943187021849,0,0,0,0,-0.0438124,0,0,0,0,0.0306516312386262,0.0765193095139447,0.024430963584336,0.131158971593645,0,0,0,0.0528071614179383,0.0177361124074404,0
"17",-0.1048850693012,-0.08771378885456,0,0,-0.03666929523847,-0.1138748,0,-0.11725827007875,-0.32832535432526,-0.056855121064266,0,0,0,0,-0.011814672660858,0,0,-0.009709599130213,0,-0.04261962958701,0,0,0,0,0,0,0.0163914124766167,0.0450118139029818,0.0163310232249324,0,0,0,0.0566384426279563,0.00141944121518767,0.00748788003291201,0
"27",0,0,-0.3568743,0,0,-0.031884939445008,0,-0.039086083661733,0,0,-0.012438336323898,0,0,-0.049729133145213,-0.001969112110143,0,-0.010628789514433,-0.21361118777792,0,0,-0.3081840879543,0,-0.010143037988498,0,-0.006116566,-0.008200972,0,0,0,0,0,0,0.000744691559545026,0,0.00198968064543381,0.000286005037348582
"28",0,-0.02506107894614,0,0,0,-0.018219968,0,-0.032571733202519,-0.07925092224521,-0.08934375355838,-0.02073056053983,-0.03193329,-0.05526175,-0.06837754329657,-0.003938224220286,-0.00524822822298,-0.0637727260858,-0.18771891421304,0,-0.021309814793505,-0.4565688544843,-0.00876248,-0.02028607394636,0,-0.03058283,-0.045105346,0,0,0,0,0,0,0.00657308136430288,0,0.00144027628570166,0.00313997593830102
"29",0,0,0,0,0,-0.040994923445008,-0.024510183198462,-0.019543038648608,-0.07359014612421,-0.073099441368342,-0.02073056053983,0,0,0,-0.003938224220286,-0.00524822822298,-0.10097351963851,0,0,-0.017047851834804,-0.8788951845667,-0.02628744,-0.02028607394636,0,-0.012233132,-0.02050243,0,0,0,0,0,0,0.00702362078800333,0,0.00173137156363344,0
"30",-0.2097701386024,0,0,-0.36898475,-0.26716197,-0.040994923445008,-0.029412220809738,0,0,0,0,-0.03193329,-1.0499733605235,0,-0.02953669148786,-0.0262411411149,-0.9565914413269,0,0,-0.20031227183205,-0.7989956948967,-0.05257488876248,-0.2941480823754,0,-0.477092148,0,0,0,0,0,0,0.0143849779617975,0.0361614963960983,0,0.00663372240648555,0.0253090529060265
"31",0,0,0,0,0,-0.045549915445008,0,0,-0.011321563552242,0,-0.008292224215932,0,-0.04420941105235,-0.08080981258257,0,0,-0.0053143958572963,-0.12946133325823,0,0,-0.10272800651248,0,0,0,0,0,0,0,0,0,0,0.00906103027441584,0,0,0,0.000618630484192726
"32",0,0,0,0,0,0,0,0,0,0,0,0,-0.25420405,0,0,0,-0.10628789514433,0,0,-0.021309814793505,-0.2853555483062,-0.02628744,0,0,0,0,0,0,0,-0.012557251200726,-0.41922297240454,0,0.000843709512281364,0,0,0.00963580487196097
"33",-0.51393682910835,-1.816928913464,-10.3493547,0,0,-0.18219968,-0.8725627142388,0,0,0,0,-0.683372406,-0.1768376,-2.4429434036418,0,0,-2.4499360188294,-0.6019950838541,-0.41632673661144,0,-1.415363528721,-4.83688896,-5.03094637931,-10.215185470778,0,-3.66993497,-0.31379825528095,-1.737152443339,-0.74198696721445,-0.53996179513284,0,-0.060261,0,0,0,15.0937388015021
"35",-0.47198286419305,0,-0.85649832,-0.5676688688606,0,-1.225292848,-0.867660589185,-0.019543038648608,-3.0455009461706,0,-3.3085974704408,-0.51731936186658,-7.780855505235,-0.27351023540985,-0.3170271264516,-0.0813475348347,0,-1.139259483796,0,-0.5114354698901,-0.7190960911986,0,-0.6288683735626,0,-1.156030974,-0.077909234,0,0,0,0,0,0,0,0,0.0195374967581143,0
