"","3","5","4","2","1","6","7","10","8","11","22","9","17","13","16","12","15","18","23","20","14","19","21","24","25","26","27","28"
"3",0,0.00192521131478261,0.00805088368,0.0088471160848,0,0.0153624032,0.001398311376,0.0135550592571429,0.0418967393055556,0,0.00534580283351709,0.0281269529655172,0.0151576760339283,0,0.0088000235566787,0,0,0,0.0044231603559753,0,0,0,0,0,0,0,0,0
"5",-0.006005406,0,0.0009868104,0.00217098288,0,0.00155070205714286,0.000171393385263158,0.000332293297959184,0.0017903070625,0,0.00233374675633958,0.000886517509981851,0.0022866492196963,0,0.000916985548592058,0,0.000519529256356566,0,0.00140960112531784,0.00291279058210606,0,0,0,0.00134011288888889,0,0,0,0
"4",-0.006005406,-0.0264463551,0,0,0.00362304362666667,0,0,0.00359901024326531,0.00856227288888889,0,0.000632734272105844,0,0.00214654196787501,0,0.000530900263971119,0,0.000345722452567554,0,0.000917440883399927,0.000382740567013205,0,0,0,0.0120544355555556,0.000111854893638254,0,0,0
"2",-0.00029997003,-0.00264463551,0,0,0.00136363636363636,0.000526530612244898,0,0.000122448979591837,0.0003984375,0,4.46527012127894e-06,0,9.98220597974833e-05,0,2.56678700361011e-05,0,0,0,2.47911369415183e-05,3.36129179057049e-05,0,0,0,0.00223456790123457,0,0,0,0
"1",0,0,-0.04740259745,-0.45,0,0.00228704951020408,0,2.69064624489796e-05,0.0014305740625,0,0.000174606638368247,0.00068193966969147,3.15604476432897e-06,0,8.85290880866426e-05,0,0.00051795410110679,0.00154501936875,4.91365205230657e-05,0.000117927271939804,0.00333998896,0.000158297951306281,0,0,0,0,0,0
"6",-0.05104596,-0.1851244857,0,-2.58,-0.42449025,0,0,0,0,0,0,0,0.0173130231481851,0,0.00345078519855596,0,0,0.002583984375,0,0,0.01029,0.00147081712062257,0.00019902639775454,0.14337037037037,0.000733471933471934,0.000165971348527322,0,0
"7",-0.006005406,-0.0264463551,0,0,0,0,0,0,0,0,0,0,0.00344493652402193,0,0,0,0,0,0,0,0,0,0.000113630677366059,0.0800299807956104,0.00297841392931393,0.000421891701267002,0,0
"10",-0.09008109,-0.0793390653,-1.39837546225,-1.2,-0.009988005,0,0,0,0.00403229233871528,0.102053636363636,0.000384112522673649,0.0252914700544465,0,0.0251470713525027,0.00486320577617329,0.175290566037736,0.000308784524877854,0.108871875,0.000632746165474028,0,0.085162,0.0134269260700389,0.0006177830665244,0,0.0216486278586279,0,0,0.0324586956521739
"8",-0.3272946,-0.5024807469,-3.91071512,-4.59,-0.6242505,0,0,-0.0216000036,0,0.0115854545454545,0.00927347298787211,0.00308384754990926,0.0203378470033434,0.0723833865814697,0.0441669314079422,0,0.0027108591880347,0.199125,0.0123443516164185,0.0140787847878793,0.011328,0.0725395223906615,0.00293407691558902,0,0.105272681912682,0,0,0
