"","6","5","2","4","1","9","11","8","7","10","18","14","16","34","17","19","20","3","23","25","21","28","26","30","38","32","27","13","29","24","31","15","33","35","12","36","37","22","39","40","41","42","43"
"6",0,0.00379730331092621,0.00136947663482749,0.00846381975,0.00054779978343841,0.00198152898592425,0.00846381833333333,0.0051141924582182,0.00640333910502892,0.00839124802334477,0.00141063648333333,0,0.00564254555555556,0.000420759217719725,0.0141063648333333,0.00100163071729053,0.00169276366666667,0.000112992988517563,0.000514098888888889,0.00541788179441461,0.000436940201324016,0.00307775232727273,0.000748164763435143,0.00183709831616148,0.0048336312127633,0.00370253743965319,0.00069280814,0.000367959053492413,0.00216870187940379,0.003257465625,0.000777604619204575,0.00174649547222222,0.00134419210690129,0,0.00184665127272727,5.01329191274187e-05,7.55698065476191e-05,0.000524302400853372,3.14618353526485e-06,5.00826726887437e-05,4.6696296544355e-05,0,0
"5",-0.02407292511,0,0.000584186708251869,0,0.000233678484302599,0.0260732659912942,0.0116738439241378,0.000436318982033288,0.00135446924849642,0.00318924475105579,0,0.0133248662050136,0.0004011628643568,0.00260582348146055,0,0,0,0,0,0,0,0.00246871541289927,0,0.000912152993676948,0.00199757562418875,0.000299705093304594,0,0,3.83866338546018e-05,0.00190597216990123,0.000431439305787781,0.00107537236007565,0.000341308501869797,0.000245222758345729,0.000335960994116847,0.00035324393620165,3.25049546323125e-05,0,0.000558644363902024,1.67303183474961e-06,6.3232975921681e-05,0,6.44726326611343e-07
"2",-0.02155784461,-0.02416005606,0,0,0,0,0.000721038616666667,0,0,0.000857827561307294,7.21038616666667e-05,0,0.000120173102777778,0,0,0,0,0,0.000288415446666667,0.000845074083594955,0,0,0.000328963548479509,0,0.00494136564172496,0.000626829003367251,0.0001384394144,5.129456752514e-05,0,0.0001081557925,0,0.000132190413055556,0.00011949146207278,0,5.11281928181818e-05,9.84727061822728e-05,0.000167383964583333,6.69985290847246e-05,0,3.49912111465492e-06,0,0,0
"4",-0.000862313871,0,0,0,0,0,2.4e-05,0,0,0,0,1.94364988756911e-05,0,0,0,0,0,0,0,7.5009493389007e-05,0,0,0,0,8.96099168307959e-06,0,1.44e-05,9.24817842502731e-06,0,3e-05,0,3.33333333333333e-05,0,0,8.72727272727273e-06,0,0,2.56457748585921e-05,3.52391990739674e-06,5.58082353543823e-07,1.57046781464785e-06,0,0
"1",-0.004311568922,-0.00483200928,0,0,0,0,0.0003395729364714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98177019545518e-05,0,0,0,0,0,0,5.65954894119e-05,2.3447696212916e-05,3.30219550265031e-05,1.85221601711673e-05,1.18912035015102e-05,8.08507175533929e-06,0,0,0,0.000179188721126118,0,0
"9",-0.002973184541,-0.1027809027,0,0,0,0,0,0,8.6589275011341e-05,0,0.000107712247306736,0.00651029736159482,0.00153874652194042,0.00154260083635324,0,0,0,0,0,0,0,6.29487263861593e-06,0,0.00366174139169335,0.00192728353208479,0,0,0,0,0.00100403220247161,0.00109014203916481,0.0034483309575143,0.000556424670002347,0.000720835151702938,0.000402871846857799,2.6268452310203e-05,8.90274819553855e-05,0,3.70646346876551e-06,1.61792954689062e-06,8.10255667007626e-05,3.70643687300186e-06,0
"11",-0.129347059,-0.4687050837,-0.1211574,-1.02793164,-0.15336565652676,0,0,0.00286491594394329,0,0.0368681321041856,0.0139451175,0,0,0,0,0.0140669539968824,0.0059499168,0,0.00278902412,0.010896003162119,0.0107459586839468,0.00324540916363636,0.00318113013001386,0.00630130954037039,0.00823613816559336,0.00596051144585063,0.010040486832,0.00429889892926645,0,0.0087156984375,0.014029531623715,0.003098915,0.000481458979315564,0,0.022312188,0,0,0.0138215802319394,0.000435016176576638,4.51160905320115e-06,3.00593151836524e-05,4.47868327714061e-06,0
"8",-0.0862313871,-0.01932804678,0,0,0,0,-0.03232269261,0,0,0,0.00320078671972733,0.017108321835771,0.00213385781315156,0.0183020602153461,0.00320078671972733,0.0042680033556387,0.00130336001951427,0,0.00853543125260622,0.0300111662866077,0.00369248278643477,0.00698353466122327,0.00371649596026379,0.00309222635405287,0.00250718673895111,0.0139128836833903,0.00326172891560816,0.00151802214816652,0.0163348226562433,0.0192047155189597,0.00202796427841372,0.0087488149008528,0.0035141541288288,0,0.00583205460061556,0,0.000879336799951276,0.00594830718646664,0.00109827783202956,4.9785455885819e-05,0.000568634764583081,0,0
"7",-0.0869499939,-0.0483200928,0,0,0,-0.004043147695,0,0,0,0,0,0,0,0.0148963485447043,0,0,0,0,0.0085370540123372,0,0,0.00488789288019327,0,0.00593733779983928,0.00832663282825601,0.0144794225226158,0.000768334861110348,0,0.00925530132375402,0,0.00575602687248455,0.00033189398864398,0.00207014276369949,0.00419376072468179,0.00159535423716022,0.00197070721214223,0.00088233443705325,0,0.000513536561291404,5.0332657149315e-07,0.000462782300585424,0,0
"10",-0.0646735295,-0.0645778245,-0.07269444,0,0,0,-0.19013343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133273232786743,0.0158787178223736,0.00741481570361558,0.00220347876258582,0,0.007982821153125,0.00142723953688331,0.0292468828997836,0.00419509069151667,0,0.00693119171016173,0,0,0,0.000271303892741989,1.86752461747733e-05,0.000421403821548666,9.72164892123891e-05,0
"18",-0.04311568922,0,-0.02423148,0,0,-0.01132081665,-0.285200145,-0.079929563,0,0,0,0,0.00939955193333333,0,0.0093995535,0.0124446958202053,0.0150392856,0.00527037469778668,0.00570687034666667,0,0.0138472830210275,0,0.0048818960850986,0,0.00899722146123565,0,0.011279463072,0.00101496463480761,0,0.010574495925,0,0,0.00214184566581815,0,0.00692149003636363,0,0,0.00436700740444316,0.00631193962053181,0.000151099640616533,4.88438451518735e-05,9.43377199561877e-06,0
"14",0,-0.3853529043,0,-0.59962679,0,-0.246429955,0,-0.1538643888,0,0,0,0,0,0,0.025930596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597424968644838,0.0254984194,0,0.00378245238189589,0.00198015460363636,0.00136206081595705,0.000231523178571429,0,0.00433753212603143,0,0,0.000124919987233692,0
"16",-0.258694118,-0.0483200928,-0.0605787,0,0,-0.242588949,0,-0.079929563,0,0,-0.1967906192,0,0,0,0,0.0112304937418927,0.023270688,0,0.01939224388,0.0182095858303942,0.0117831452169917,0,0.00914234854543509,0,0.00444307759149588,0,0.002891660598,0.00465437514721993,0,0.00903643936875,0,0,0,0,0.0182463349090909,0,0,0.0113520754803472,0.0460315091447208,0.000105031734968847,0.00119964110191412,0,0
"34",-0.004329535391,-0.0704446806,0,0,0,-0.0545825305,0,-0.1538643888,-0.2147444335,0,0,0,0,0,0,0,0,0,0,0,0,0.0061296647738256,0,0,0.00598190096753507,0,0,0,0,0,0,3.86879686885358e-05,0.000581977950366482,0.00448928660514641,0.0005213568901681,0.00123107713515885,0.000955821136041292,0,0.00261454536109343,1.17273840342085e-05,0.00270904996411849,0.000151130960376538,0
"17",-0.04311568922,0,0,0,0,0,0,-0.0079929563,0,0,-0.0131193768,-0.0749,0,0,0,0.0264793353434512,0.005599999888,0,0,0,0.0158650740247371,0,0.0159682487184054,0,0,0,0.0016799999664,0.00165992942770375,0,0,0,0,0,0,0,0,0,0.00260174522347443,0.0021857224742081,0,0,0,0
"19",-0.00809317269,0,0,0,0,0,-0.07605339102,-0.02817516097,0,0,-0.04591781552,0,-0.01707859998,0,-0.3978571349,0,0,0,0.00944635977777778,0.0249105466863775,0,0,0.0202020301917768,0,0,0,0.0044870227837164,0.00233337680771421,0,0,0,0,0,0,0.00107345006062347,0,0,0.00460819161048652,0.00263356107156024,2.98451489976883e-05,0,0,0
"20",-0.0646735295,0,0,0,0,0,-0.152106744,-0.04068413718,0,0,-0.262387536,0,-0.16733304,0,-0.3978571349,0,0,0,0,0.024323545538576,0,0,0.0493149259976211,0,0,0,0.01170494967,0.0102527607097068,0,0.0116738203125,0,0,0,0,0,0,0,0.0123417653523104,0.0231435190169007,0.000699404544495609,0,0,0
"3",-0.004311568922,0,0,0,0,0,0,0,0,0,-0.0918356048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000864977874879905,0,0.000412745693877551
"23",-0.0058924805,0,-0.03634722,0,0,0,-0.02139001563,-0.079929563,-0.1370862677,0,-0.02987000224,0,-0.04183326837,0,0,-0.2374,0,0,0,0,0,0,0,0,0,0,0.002925000234,0.00289005598902549,0,0,0,0,0,0,0.00132954556090909,0,0,0,0.0146783530952878,0.000147861522698719,0,0,0
"25",-0.0706453356,0,-0.1211574,-2.74115104,0,0,-0.09506672451,-0.3197181721,0,0,0,0,-0.04468855158,0,0,-0.7122,-0.0832138944,0,0,0,0,0,0,0,0.0193315714575443,0,0.0177186456838913,0.017506965463084,0,0,0,0,0,0,0.00805392985631421,0,0,0,0.00987960392731786,0.000191934466438221,0,0.0010161802893573,0
"21",-0.0058924805,0,0,0,0,0,-0.0969680493,-0.04068413718,0,0,-0.0852759328,0,-0.02990746638,0,-0.3978571349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0046298029481646,0.000209871167125295,0.0025814783111124,0.00019231344972575,5.86579177772789e-05
"28",-0.04311568922,-0.090859062,0,0,0,-0.0003032362105,-0.0304213488,-0.079929563,-0.0959307365,0,0,0,0,-0.0682886484,0,0,0,0,0,0,0,0,0,0.0330186562540389,0.00148098310479693,0.0117515141760668,0.001056943228,0.000551312819734032,0,0,0.00622879745933189,0.00495649592777778,0.00183537789032633,0.000678261966003444,0.001308539465,0.00036879870756899,0.00076515380922619,0,0.0016740810765501,0.000197799997152297,0.000329864591224164,1.08535417571337e-08,3.47598439795918e-06
"26",-0.01002439599,0,-0.04846296,0,0,0,-0.0285200145,-0.04068413718,0,0,-0.02987000224,0,-0.02305477998,0,-0.3978571349,-0.5935,-0.173362176,0,0,0,0,0,0,0,0,0,0.0144088002475271,0.0237277651210459,0,0,0,0,0.00373100764571995,0,0.0109157555793988,0,0,0,0.0143810244761298,0,0,0,0
"30",-0.0474272694,-0.061866987,0,0,0,-0.325069213,-0.1088513649,-0.06522250583,-0.2147444335,0,0,0,0,0,0,0,0,0,0,0,0,-0.755971487,0,0,0.0221262117999749,0,0.0315293705517408,0,0,0.0142227614238506,0.0098236308589346,0.00295872042962108,0.0213824255767143,0,0.00558929583173315,0.000241385714974028,0,0,0.0118305387160285,0.000283264422641475,0,0,1.49896076850285e-05
"38",-0.725421354,-0.787617957,-8.15389302,-3.76908268,-0.17660290258768,-0.99461472,-0.8270805156,-0.3074213224,-1.750736041,-1.27820022,-0.6166106112,0,-0.12549978,-0.713947325,0,0,0,0,0,-1.47875,0,-0.1971138887,0,-1.259514247,0,0.124546603704779,0.0294717488131,0,0,0,0,0.122798912469826,0.0411632940417752,0.114639821507141,0.067711934288,0.0516022387917416,0.0364011086807254,0.0912833133755725,0.334634008718775,0.00198643222587532,0,0,0
"32",-0.0781052761,-0.01661003673,-0.14538888,0,0,0,-0.08413404753,-0.2397886091,-0.4279239456,-0.214059978,0,0,0,0,0,0,0,0,0,0,0,-0.2198492764,0,0,-0.07002546,0,0.022735252942287,0,0,0,0,0.022554815715203,0.0476571131489817,0.019740197971198,0,0.00810362572488171,0,0,0.0144273738408278,0.000736091724067822,0.0014752056697472,0,0
"27",-0.0882311543,0,-0.19385184,-5.1396582,0,0,-0.8556006252,-0.339380843,-0.1370862677,-0.603459978,-0.6559687744,0,-0.06931042155,0,-0.3978571349,-1.252944972,-0.3911051456,0,-0.2502777978,-1.1501388626,0,-0.1193743276,-1.169610156,-1.523012528,-0.1000364,-0.8459383608,0,0.0118467379224323,0,0,0,0.0166527488888889,0.0103489324267918,0,0.00544999054545455,0,0,0,0.0261720996243382,0.00461986368771113,0.00423056930997955,0.0133305838043195,0.00419241469387755
"13",-0.0474272694,0,-0.07269444,-3.34077783,0,0,-0.3707602836,-0.1598590461,0,-0.1815,-0.05974001104,0,-0.1129099608,0,-0.3978571349,-0.6594444972,-0.3467244352,0,-0.2502777978,-1.1501388626,0,-0.06301979961,-1.94934987,0,0,0,-0.0869273492,0,0,0,0,0,0,0,0,0,0,0,0,0.00109998642538816,0,0.0174713430249324,0.00666121248979592
"29",-0.01298860141,-0.000604001643,0,0,0,0,0,-0.079929563,-0.07765823771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155145651638957,0.000105492391409845,0,0.000223408060839351,0
"24",-0.132751305,-0.2040661959,-0.04846296,-3.4264388,0,-0.140701604,-0.2376667875,-0.6394363442,0,-0.2079,-0.1967906192,0,-0.06931042155,0,0,0,-0.1248208,0,0,0,0,0,0,-0.219847777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161905331452918,0.00247521364848361,0.00512540438006553,0,0.000412952411428571
"31",-0.04126370059,-0.060148473,0,0,0,-0.198922944,-0.4981496817,-0.0879225193,-0.4279239456,-0.0483999978,0,-0.2996,0,0,0,0,0,0,0,0,0,-0.2931324174,0,-0.1977245393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090595134300974,0.00172153475320767,0.00425413159186255,0.000619568981778956,0.000141751906132179
"15",-0.1601433613,-0.2590573398,-0.13327314,-8.566097,-0.15336565652676,-1.08728367,-0.19013343,-0.6554222568,-0.04263588644,-1.71380022,0,-2.20955,0,-0.002821158795,0,0,0,0,0,0,0,-0.4030570556,0,-0.1029021863,-0.3001091,-0.6042417208,-0.0869273492,0,0,0,0,0,0,0,0.01223728272,0,0.02003126235,0,0,0.000321331473418295,0.0575710391416008,0.0226067581273138,0.00138730857795918
