"","1","14","4","6","5","2","23","8","3","7","15","22","26","24","29","30","17","11","13","19","21","9","28","12","25","16","27","10","20","18","32","33","31","34","35","36","37"
"1",0,1.4432994e-06,0,0,0,6.38401910828026e-07,0,0,0,0,0,3.53749882352941e-08,2.14776714285714e-08,0,1.0380875e-07,2.345362e-07,1.05696163636364e-06,0,2.66743166666667e-07,4.99013191489362e-07,1.77152968589464e-07,0,1.56721890909091e-08,0,5.01145666666667e-07,0,3.41636307692308e-08,0,1.29926666666667e-07,1.6375461971831e-07,0,0,0,0,0,0,0
"14",-0.5470104726,0,0,0,0,0,0,0,0,0,0.00425425425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00394835726958391,0.0124966821579246,0.00127942755555556,0,0,0,0
"4",0,0,0,0.00179019927645665,0,0.00038224203821656,0.0287013913043478,0.00145483636363636,0.00102584615384615,0.00175450365448505,0.001680336,0.000621300705882353,0.000240048,0.00184331712306519,0.00733003714285714,0,0.00654676363636364,0,0,0.00102148085106383,0.000161938884342764,0.004760952,0.000113477236363636,0.0109112727272727,0.0040008,0.0114308571428571,0.000221582769230769,0.00057131424,0.000151141333333333,0.00027047661971831,7.77166241469068e-05,0.000168196200442235,3.55626666666667e-06,0,1.21991106593825e-05,0,0
"6",0,0,-0.003090618,0,0.0026089052639236,0.000218664296112153,0,0,0,0.000832595204693467,0,0,0,0,0,0.00248551337575638,0,0,0,0,0,0.0018309494953521,1.99739944947502e-05,0,0,0,0,5.08088331091818e-05,0,0,0.00120778515828624,6.84626910985433e-05,3.433030462086e-05,0,6.54242684975378e-07,0,0
"5",0,0,0,-0.0569277072,0,0,0,0,0,0,0,6.13382436924706e-05,6.5719554576e-06,0,0.000251924926216786,0,0,0,0,0,0,5.11152039827e-05,0,0.000264869663972727,0.000511152039827,0.00124136921758571,1.0380318442e-05,1.16542652148e-05,4.316394524e-05,0.000164144580490141,5.29561086723043e-05,0.000115710839450831,2.54440170284444e-05,0,2.25995322680091e-05,1.71939419112919e-05,1.51008728776435e-06
"2",-0.0759736578,0,-0.001545309,-0.0063253008,0,0,0,0,0,0,0,0,1.34571428571429e-05,0,0.000302785714285714,0.0001884,0.000171272727272727,0,0,0.000240510638297872,0.000101677283910474,0.00010676,1.37018181818182e-05,0,0.000314,0,9.56492307692308e-05,2.4492e-05,6.97777777777778e-05,7.96056338028169e-05,1.01658918141908e-05,2.53860799661519e-06,6.97777777777778e-07,0,0,0,0
"23",0,0,-0.33996798,0,0,0,0,0.02944,0,0.00201727574750831,0,0,0.00433714285714286,0.0466265978939706,0,0,0,0,0,0.00387574468085106,0,0,0.0007728,0,0.01012,0,0.00233538461538462,0.00085008,0.00134933333333333,0.00171042253521127,0,0,0,0,9.64299326642104e-05,0.000301250248065092,0
"8",0,0,-0.03090618,0,0,0,-0.312,0,0,0,0,0,0.000966428571428571,0,0.0120803571428571,0.0196185,0.0123,0,0,0,0.00182549582180031,0.006765,0.0026568,0,0.0451,0,0.00501650769230769,0.00265188,0.00365811111111111,0.0133394366197183,0,0.000802167787975029,0.000215477777777778,0.00133695652173913,0.000214871045610469,0,0
"3",0,0,-0.0009271854,0,0,0,0,0,0,0,0,0,0,0,1.37892857142857e-05,8.4942e-05,0,0,0,6.57191489361702e-05,2.08373669415254e-05,0.0001287,0,0,0,0,1.188e-06,2.3166e-05,1.144e-05,0,0,0,0,0,0,0,0
