"","17","18","15","14","6","13","12","5","9","10","4","11","7","16","3","8","1","2"
"17",0,0.001994999895,0,0,0,0,0,0,0,0,0,0,0.00439568040413793,0.0202354236,0,0.000302465426874379,4.37785672153846e-07,0
"18",-0.31666665,0,0.00155066862857143,0.0010176262875,0.000434187216,0.00217093608,0.00166995083076923,0,0,0.00246697330909091,0.00108873424272818,0.00228519587368421,0.00366813434482759,0.012060756,0,6.55549234666916e-05,4.17487790769231e-07,0
"15",0,-0.6030378,0,0.03828125,0.0294,0.0245,0.0565384615384615,0,0,0.0111363636363636,0.00245737211634905,0.0386842105263158,0.00337931034482759,0,0,0,0,0
"14",0,-1.8091134,-1,0,0.16384,0.128,0.196923076923077,0.0121904761904762,0,0.116363636363636,0.0436509528585757,0.0673684210526316,0.0459034482758621,0,0,0,0,0
"6",0,-0.6030378,-0.6,-0.64,0,0.125,0,0.0238095238095238,0,0.0681818181818182,0.150451354062187,0.0263157894736842,0.168965517241379,0,0,0,0,0
"13",0,-2.4121512,-0.4,-0.4,-1.1,0,0,0,0,0.136363636363636,0.421263791374122,0,0.0620689655172414,0,0.2,0,0,0
"12",0,-1.2060756,-0.6,-0.4,0,0,0,0,0,0.203863636363636,0.0449849548645938,0.393421052631579,0,0,0.897,0,0,0
"5",0,0,0,-0.04,-0.22,0,0,0,0.21,0,0.0526579739217653,0,0,0,0,0,0,0
"9",0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0.000423076923076923,0
"10",0,-3.0151896,-0.2,-0.4,-0.66,-0.4,-1.95,0,0,0,0.424774322968907,0,0,0,0.806666666666667,0,0,0.28359375
"4",0,-6.030378,-0.2,-0.68,-6.6,-5.6,-1.95,-2,0,-8.75,0,0,0,0,3.988,0,0,4.6734375
"11",0,-2.4121512,-0.6,-0.2,-0.22,0,-3.25,0,0,0,0,0,0,0,4.788,0,0,0.320625
"7",-28.102895,-29.54886,-0.4,-1.04,-10.78,-1.2,0,0,0,0,0,0,0,0,0,0,0,1.24609375
"16",-8.02993,-6.030378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429230769230769,0
"3",0,0,0,0,0,-0.4,-5.85,0,0,-2.5,-2.5,-14,0,0,0,0,0,16.40625
"8",-11.041155,-3.0151896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143291682692308,0
"1",-2.5093535,-3.0151896,0,0,0,0,0,0,-15,0,0,0,0,-30,0,-12.6,0,0
"2",0,0,0,0,0,0,0,0,0,-3.75,-12.5,-4,-9.5,0,-210,0,0,0
