"","11","7","12","9","13","3","8","5","4","10","2","6","1","15","14","16","17","18"
"11",0,0.00887005286459097,0.0027079424219513,0.00972678617335918,0.0289349406902454,0.0171451922470396,0.00153385604634416,0.00676831596088606,0.00148356246011214,0,0.00114353600015191,0.00689176001329771,0.00452635732242697,0.00497077203957691,0.00148928726421175,0,0,0
"7",-0.0731290993167,0,0.00250260313014987,0.0159755283103472,0.0188517856960607,0,0.00401909559396572,0.0021226881692871,0.00398131803327919,0.00949207195585325,0.000331292585236861,0.00152998174448707,0.000238516798482166,0.0022471903863748,0.00372806218358939,0.000181500825139305,0,0
"12",-0.146258169177,-0.12465641666384,0,0.00896091068051076,0,0,0.0148444971719385,0.00233939479960039,0.00323049822257236,0.00790962791229174,0,0.00168617858634349,0.0132710319860049,0.0105093378990505,0.00296096583775413,0.00144399509264228,0,0
"9",-0.380271298773,-0.5759985056824,-0.17632475456646,0,0.0167939975144287,0.0095433252830963,0.0195856764452151,0.00280597662610807,0.00224330762804128,0.00948716781233066,0.0234864385899959,0.0392360775449068,0.00144284785893366,0.0191722400125759,0.0116128925100785,0,0,0
"13",-0.329080935879,-0.19773091210096,0,-0.04515654385255,0,0.0162847637336376,0.00435635544670925,0.00274613106959614,0,0,0.00677608075269118,0.0368158062708942,0.0243696963315228,0.000738714357356124,0.00413782271175668,0,0.00143236866145328,0
"3",-1.33826242839,0,0,-0.17611045383204,-2.568869038373,0,0,0.0131923741005978,0,0,0.0219851398887403,0.0401480125832456,0.152934723866691,0.0197154045273579,0.0547750550567087,0.00111399240752228,0.00182039104935708,0
"8",-0.0658161871758,-0.15904440696136,-0.32059044063993,-0.19868870336068,-0.3777748142735,0,0,0,0,0,0,0,0.00178834856196221,0.0216067243531652,0.0161370066652441,0.00356724904850347,0.0222264252774623,0
"5",-0.460713339687,-0.13325340353496,-0.080147622374481,-0.04515654385255,-0.3777748142735,-0.080652949351755,0,0,0.00304397785458979,0,0,0,0.00715552356435587,0.00844978733691762,0.0237283547944301,0.00253860376637772,0.000520131829914643,0
"4",-0.138945249672,-0.34387981734912,-0.15228051426921,-0.04967217584017,0,0,0,-0.092691737960807,0,0,0,0,0,0.00105810471127198,0.0130390636456357,0.00486314285928667,0,0
"10",0,-0.17623842351664,-0.080147622374481,-0.04515654385255,0,0,0,0,0,0,0,0,0,0.00971586850434356,0.00584044389959814,0.000592510666289563,0.00357902095985438,0
"2",-0.160884008187,-0.04298497716864,0,-0.7812080070704,-1.926651590459,-0.27780458032965,0,0,0,0,0,0.0296848525141084,0.134676190807338,0.0122657386076205,0.00295505787786393,0.0023992600709235,0.0418308339155911,0
"6",-0.650849025894,-0.13325340353496,-0.080147622374481,-0.8760364579915,-7.026612524755,-0.340534641051,0,0,0,0,-0.27754748960202,0,0,0.0170838790969356,0.13205683999898,0.00335501131180554,0.210584663074188,0
"1",-1.85747934504,-0.09026846917936,-2.7410490939858,-0.13998521875,-20.210955765085,-5.63674506879,-0.13387215329008,-0.9547248852072,0,0,-5.4716495887458,0,0,0.0815930227192901,0.827738616989893,0,2.65251169513266,0
"15",-1.25782068204,-0.52441692696,-1.3384655599299,-1.1469757211068,-0.3777748142735,-0.44807190085515,-0.9973480374352,-0.6951881043639,-0.09311624778918,-2.3484578447825,-0.30728466309636,-0.4628413815102,-0.1611239387463,0,0.338413561136656,0.0618811183207581,0.0974962021596766,0
"14",-0.504590783076,-1.1648927271432,-0.50493002340213,-0.9302244002051,-2.833311295372,-1.666828021815,-0.9973480374352,-2.6139070123523,-1.536417260532,-1.8902225952522,-0.0991240695855,-4.790408462245,-2.188599106567,-1.7306357746023,0,0.11523999995961,0.727261775834138,0
"16",0,-0.6146852248872,-2.6689159659441,0,0,-0.36741897849525,-2.3896185125376,-3.0310200607249,-6.2108520531596,-2.0784264031652,-0.87229190711502,-1.3190978671836,0,-3.4299473756292,-6.30599898249,0,0,0
"17",0,0,0,0,-1.586654295277,-0.089614389168315,-2.2222784051808,-0.092691737960807,0,-1.8738569015826,-2.2699419042276,-12.357865681021,-11.345807091642,-0.8065860465869,-5.939844995016,0,0,1.90389746361618
"18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.66883001898,0
