"","25","2","3","4","9","6","7","8","5","29","42","30","27","31","23","36","13","10","16","19","14","1","24","39","52","21","20","26","37","43","17","12","15","28","11","35","44","40","48","33","46","53","18","22","49","58","60","64","50","38","54","56","41","89","51","34","72","65","45","32","76","62","55","59","61","66","47","82","63","70","81","75","57","73","79","87","78","80","74","83","67","68","88","84","85","86","69","77","71","90","91","92","93","94","95","96"
"25",0,0.000165064702711593,9.43227458383302e-05,0,0.0354834285491795,0.012530795375,0.00398545947625,0.00398438130125,9.959894e-06,0.000322804937876285,0.0002806896456,0.00282968266802293,8.89102316097561e-06,0.00128718739887006,0,0.000239706969488508,9.24743945460291e-05,1.822656332e-05,0.000365614131428571,1.31504785858586e-05,0.000474647844684358,0.000259387504073707,0,0,0.0003463054546,0.000847748918604651,0.000193720665434381,0.00504138907029803,0,0.000481704592268026,0.000273369976216091,0,0,0.0178498592739942,0.000230284155980674,0.000506293425555556,1.54922873817035e-12,0.000192534360140845,0.000179395409133858,0.000768817541563786,0.000387033033965195,0,0,0.00220928195515151,0,0.0008174627202,1.6403934316e-05,0.00179469667654295,0.000118662588333333,0.000152922805315971,0.000350166308851078,2.09605873866667e-05,0,9.11329874e-06,0,0.00180701509633358,6.37931168e-06,0,0,0.000141697032043325,0.0001781649387,3.46513016539924e-06,0,7.31158505199591e-05,0,0.00219860287533832,0,0.00087487603,0,0,1.04136595743708e-05,0.00547642705014749,0.000113002641739933,0,1.11526427972028e-05,1.87148e-05,3.736448982e-05,2.07120082517483e-05,3.1440864e-05,2.52452414537225e-06,0,0,3.82179684425986e-06,5.70272417084573e-06,9.94946731158735e-08,7.48592e-05,0,3.28432993469759e-06,0,4.89080391333333e-05,2.278321269e-06,9.11329684222222e-07,0,1.86249549875702e-06,3.63958135570601e-06,0
"2",-0.00076833288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31313025918091e-05,0,0,0,0.000100732445064828,0,0,0,0.000597784267603989,0,0,0,0,0.000691238110936947,0,0,0,0,0,0,0,0,0.000278470052648535,1.09668911398608e-05,0,0,0.000772426399047324,0,0,0,2.33293711578228e-05,0,0,5.78005784814865e-05,7.58507281647213e-05,0,0,0.00541359406601833,0,0,0,0,0,0,0,0,0,0.000287528123658376,0,0,0,0,0,0,0,0,0.00123602641321652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",-0.00076833288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188926616464986,0,0,0,0,0,0,0,0,0,0,0,0,0.0002200559075124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34129763570503e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00027163745260992,0,0,9.47540336804564e-05,0,0,0,0,0,0,0,0.00166480385561037,0,0,0,0.000145466785933857,0,0,0,0,0,0,0,0,0,1.24472038189974e-05,0,0,0,0,0,0,0,0,0,0
"4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69751492429576e-05,0
"9",-0.004225842,0,0,0,0,9.0596620713597e-05,9.04493876403955e-05,8.9428248066475e-05,0.000121671985002506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000633832570198008,0,0,0,0,0,0,0,0,0,0,0,0,0.000100288670128428,0,0,0,0,0,0,0,0,0,0,0.000821246393061554,0,0,0,0,0,0,0,0,0,8.1741647499223e-05,0,0,0,0,0,0,0,0,0,0,4.4502557510471e-05,8.6063640065037e-05,0,7.01794466191178e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.004225842,0,0,0,-0.0040884233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.267552e-05,4.7e-06,5.65769285714286e-06,0,4.6e-06,1.267552e-05,2.77371842195293e-05,0,0,1.1553718290989e-06,0,7.56636158704289e-05,1.81078857142857e-05,0,6.52528589109675e-05,0,0,0,0,0,0,0,0
"7",-0.00268808508,0,0,0,-0.008163558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113066666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88885333333333e-06,4.33328e-06,0,0,4.18142878033325e-06,1.07512795974347e-05,0
"8",-0.00268735788,0,0,0,-0.0080713945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000322621034666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0276190013986e-05,1.11353832857143e-05,0,1.13271644475524e-05,0,0,0,0,2.27398490504664e-06,0,2.7230836711219e-05,6.60659537142857e-06,0,6.42090360738652e-05,0,0,0,0,0,0,0,0
"5",-0.000307333872,0,0,0,-0.50240684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309170915288372,0,0,0,0,0,0,0,0,0,0,0,1.96734541259155e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0007878071493,0.00136317478913845,0,0,0,0,0,0,0,0,0,0.00144236018640831,0,0,0,0,0,0,0,0,0,0.000398177271111384,0,0,0.00393024566828572,0,0,0,0,0,0,0.000700797968165453,0.00112527386606661,0.000483801366910433,0.000105509923418571,0,0,0,0,0,0,0,0,0,0
