"","14","16","17","18","15","13","10","11","12","7","4","8","2","5","9","6","3","1"
"14",0,0,0,0,0,3.03829787234043e-05,0,0.000107556649682335,0,0,0,0,1.05e-08,7.26923076923077e-05,0,4.26847826086957e-06,0,0
"16",0,0,5.89473684210526e-05,7.46666666666667e-05,2.63233722872237e-06,0.000114978723404255,4.62809917355372e-05,8.62327823161202e-05,0,0,0,0,0,0,0,2.79391304347826e-05,2.77971014492754e-06,0
"17",0,-0.003,0,0,5.00144073457251e-05,3.03191489361702e-05,6.93721475268287e-05,0.000103249473961058,0.000111764705882353,0,0,0,0,0,0,2.06521739130435e-07,0,0
"18",0,-0.012,0,0,0.000143838427140901,0.000957446808510638,0.000113235475514987,0.000727086968907659,0,0,0,0,0,0.000201923076923077,0,0,0,0
"15",0,-0.003,-0.7112,-0.4947,0,0,0,0.161421247476369,0,0,0,0,0,0,0,0.00277485260869565,0,0
"13",-14.008,-0.579,-1.905,-14.55,0,0,0.0927593437769829,0.272713405771995,0,0.216923076923077,0.00543111111111111,3.35714285714286,0,0.0376602564102564,5.22222222222222,0.0270760869565217,0.00340579710144928,0
"10",0,-0.201,-3.7592,-1.4841,0,-0.3392,0,0,0,0,0,0,0,0,0,0.0236160434782609,0.0118080217391304,0
"11",-47.277,-0.414,-6.1849,-10.5342,-0.85,-1.1024,0,0,0,0,0.00804569501333333,0,0,0,0,0.0582516285,0.0389643,0
"12",0,0,-0.0127,0,0,0,0,0,0,0,5.36444444444444e-05,0,0,0,0,0,0,0
"7",0,0,0,0,0,-0.1272,0,0,0,0,0.00577777777777778,0,0.0012935,0,0,0,0.000942028985507246,0
"4",0,0,0,0,0,-0.5512,0,-1.818,-92,-5,0,0,0,0,0,0,0.141847826086957,0
"8",0,0,0,0,0,-0.0212,0,0,0,0,0,0,0,0,0,0.00069429347826087,0.00069429347826087,0
"2",-0.206,0,0,0,0,0,0,0,0,-1.99,0,0,0,0,0,0,0,0
"5",-22.248,0,0,-2.037,0,-0.106,0,0,0,0,0,0,0,0,0,0,0.0162782608695652,0.0691473203606626
"9",0,0,0,0,0,-0.0212,0,0,0,0,0,0,0,0,0,0.000859646739130435,0.000859646739130435,0
"6",-19.261,-1.377,-0.127,0,-0.15,-1.1236,-7.2,-5.382,0,0,0,-10,0,0,-15,0,0.3375,0.74798784043986
"3",0,-0.411,0,0,0,-0.424,-10.8,-10.8,0,-1,-6.67,-30,0,-3.6,-45,-7.875,0,49.4669291810894
"1",0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3,0,-2.625,-24.792,0
