"","2","1","3","4","5","6","7","11","15","12","13","16","10","14","17","18","8","30","19","20","21","26","27","22","23","24","9","28","29","25","31","32","33"
"2",0,2.14833759590793e-06,0,3.20610687022901e-06,1.7319587628866e-05,2.4e-05,0,0.000101204819277108,0,0,8.07692307692308e-05,0,2.74113586444933e-05,1.77822580645161e-05,2.17993079584775e-06,0,8.736e-06,0,0,0,7.05882352941177e-05,0.000111003811944091,0.000258461538461538,0,0,0,2.32525951557093e-05,4.52173913043478e-05,2.03302166857112e-06,0,0,0,0
"1",-0.0175,0,0,0,0,0,0,0,0,0,0,0,4.90743646062127e-05,0,0,0,2.08533333333333e-05,0,0,0,0,0.000198729351969504,0,0.000167113616839202,0,0,0.000124886877828054,0.000161904761904762,5.23497930159423e-05,0,2.04016895809177e-05,1.72190507258196e-05,0
"3",0,0,0,0,0,0,0,0,0,3.44827586206897e-05,3.84615384615385e-05,0,0,0,3.11418685121107e-05,0,0,0,0,0,0,0,0,0,0,0,0,7.45341614906832e-05,0,0,0,0,0
"4",-0.0175,0,0,0,0,0,0,0,0,0,0,0,4.93253843740195e-05,0,0,0,1.048e-05,0,0.000189397590361446,0.00031566265060241,0.000660504201680672,0,0,0.000746526301992684,4.36203267166542e-05,5.44065814284691e-05,4.18418951290924e-05,0,0,0.000113814074717637,6.50985588868643e-07,0,0
"5",-0.035,0,0,0,0,0,0,0,0,0,0,0,9.13084405396925e-05,0,0,0,6.984e-05,8.31428571428572e-05,0,0,0,0.000517662081575604,0.00253692307692308,0,0,0,0.000232366249667288,0.000240993788819876,2.24775601989148e-05,0,4.82027497101209e-07,0,0
"6",-0.0175,0,0,0,0,0,0,0.000126391004819277,0,0,0.000201739488461538,6.19819807976366e-05,1.97498311892062e-05,2.10866567540323e-05,0,0,2.3778356e-05,0,0.000252023656626506,0,0.000352620176470588,0.000133296739517154,0.000806957846153846,0,0,0,0.000111689704551504,0.000108596826086957,1.07717003692705e-06,0,0,0,0
"7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71428571428571e-05,0,0,0,0.000406607369758577,0.00205128205128205,0,0,1.90950535854941e-06,0.000532339632685653,8.2815734989648e-05,7.82723641395164e-05,0,2.12025840649329e-05,6.5242211710977e-06,0
"11",-0.175,0,0,0,0,-0.089918172,0,0,0,0,0,0.000153249630723781,0.0003906495136492,0.000418346774193548,0,0.000115277777777778,0.000262833333333333,0,0.00125,0.000416666666666667,0,0,0,0.000147809358457521,0,0,0.000938914027149321,0.002148033126294,2.67130190114303e-05,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0.00112243489174773,0,0,0,0.00267386666666667,0,0.00261204819277108,0.00217670682730924,0,0,0,0.00102956044702299,5.65752161583828e-05,8.62459920278151e-06,0.00577056161831248,0.00448861283643892,0.00055820554425813,0,0,0,0
"12",0,0,-0.049,0,0,0,0,0,0,0,0,0.000171344165435746,0,0.000116935483870968,0.000100346020761246,0.000644444444444445,0.000348,0,0,0,0,0,0,0.000385610278128537,0,0,0,0.000720496894409938,5.97341726327888e-05,0,0,0,0
"13",-0.0875,0,-0.049,0,0,-0.089918172,0,0,0,0,0,0,0,0,0,0,0.000554666666666667,0,0,0,0,0,0,0.00118532420469067,0,0,0.000442906574394464,0.000689026915113872,0,0,6.8908398211032e-06,0,0
"16",0,0,0,0,0,-0.35967258,0,-0.0175,0,-0.036,0,0,0.00170039033197364,0.00409713575403226,0,0,0.00457014356266667,0,0.00326454293975904,0.0108818097991968,0.00227695011764706,0.00688582463532402,0,0.0104483885393966,0.000497311920460674,0.0003039689979075,0.0094477989885547,0.000560987710144928,6.99041980455597e-05,0.000982837739936287,0.000101210614079841,0,0
"10",-1.82,-0.16624,0,-0.139,-0.667,-0.53950896,0,-0.21,-0.132,0,0,-0.070040635,0,0.0167381754032258,0,0.0184491888888889,0.0427283214666667,0,0.0200051445783133,0.0666838152610442,0.0139531680672269,0.0105490914866582,0,0.0394259678129391,0.00181985179450601,0.000990810836476883,0.0883911099281341,0.0103132111801242,0.00179557663302157,0.00480865044888503,0.000275041742587378,0,0
"14",-0.3675,0,0,0,0,-0.17929683,0,-0.07,0,-0.036,0,-0.052530485,-0.033,0,0,0.0031744,0,0,0,0.00229474698795181,0,0,0,0.0196727346464661,0.000173959420129782,0.0012138221454884,0.00159691668884748,0.000591503105590062,8.82714673903427e-05,0.00122039270199826,0.000222423587874772,0.000114166563366498,0
"17",-0.0525,0,-0.882,0,0,0,0,0,0,-0.036,0,0,0,0,0,0.00385333333333333,0,0,0,0,0,0,0,0.00329383360726543,0.000301664897966284,0.00055184704862078,0,0.0215403726708075,0.00285735325090361,0.00125543006081668,0.000344674507205566,0,0
"18",0,0,0,0,0,0,0,-0.0175,0,-0.18,0,0,-0.033,-0.06849,-0.037,0,0.00098770608,0,0,0,0,0,0,0.00985520201087212,0.000231925918129469,0.000165113505772276,0.000790129092360926,0.0215109838509317,0.00229295414835806,0,0.000295032135166473,0,0
"8",-2.73,-0.33248,0,-0.139,-2.4012,-3.0572172,0,-0.665,-1.48,-1.62,-2.25,-0.8860138,-1.2738,0,0,-0.1382788512,0,0,0,0,0,0,0,0.0178083564406652,0,0,0.009981368112856,0.015527950310559,0.015448492922273,0,0.0307478880238529,0.0272182351981732,0
"30",0,0,0,0,-0.2668,0,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558956614319936,0,0,0,0.00521782342222958,0.0102756483444789,0.0056
"19",0,0,0,-0.0139,0,-0.17929683,0,-0.0175,-0.008,0,0,-0.00350203,-0.0033,0,0,0,0,0,0,0,0,0,0,0.00315326631376045,0.000190602112002227,0.000195469698536842,0,0,0,0.000480741384303504,0,0,0
"20",0,0,0,-0.0695,0,0,0,-0.0175,-0.02,0,0,-0.0350203,-0.033,-0.013698,0,0,0,0,0,0,0,0,0,0.00945979894128134,0.00057180633600668,0.000586409095610524,0,0,0,0.00144222415291051,0,0,0
"21",-0.175,0,0,-0.0695,0,-0.35967258,0,0,0,0,0,-0.00350203,-0.0033,0,0,0,0,0,0,0,0,0,0,0.00305163995967238,0.000236008420173623,0.000187465688575589,0,0,0,0.000516941789748045,0,0,0
"26",-1.82,-0.16624,0,0,-0.9338001334,-0.89918172,-3.48,0,0,0,0,-0.070040635,-0.0165,0,0,0,0,0,0,0,0,0,0,0.00784849885052995,0.000143760546963344,0,0,0,0.000851057475088018,0.00598284100781929,0.00187070564850091,0.0015724596313815,0
"27",-0.21,0,0,0,-0.22678,-0.26975448,-0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00296331051172668,3.39242532315026e-05,0,0,0.00306832298136646,0.000963985958349833,0.00107298001737619,0.000678317044889846,0.000127222312836405,0
"22",0,-0.37404,0,-1.39,0,0,0,-0.0525,-0.08,-0.252,-0.675,-0.28436499,-0.165,-0.993105,-0.074,-0.1936911312,-0.05,0,-0.5,-0.5,-0.243,-0.438,-0.64,0,0,0.00683560928337855,0,0,0,0.0311014778453519,0,0.00350329156744414,0
"23",0,0,0,-4.4341,0,0,0,0,-0.24,0,0,-0.73892875,-0.4158,-0.47943006849,-0.37,-0.2488515624,0,0,-1.65,-1.65,-1.026,-0.438,-0.4,0,0,0.100508611547288,0,0,0,0.0192549969660921,0,0,0
"24",0,0,0,-6.0465,0,0,-2.61,0,-0.04,0,0,-0.4937863,-0.247500033,-3.657366,-0.74,-0.1936911312,0,0,-1.85,-1.85,-0.891,0,0,-2.04,-0.48230040306,0,0,0,0,0,0,0,0
"9",-1.82,-0.49872,0,-0.139,-2.001,-3.5967276,-21.75,-0.595,-0.8,0,-0.45,-0.458766,-0.66,-0.143829,0,-0.02770614,-0.05,-0.03,0,0,0,0,0,0,0,0,0,0.0388923395445135,0,0,0.0392845240951632,0.0344692953841135,0
"28",-4.55,-0.8312,-8.82,0,-2.668,-4.4959086,-4.35,-1.75,-0.8,-1.08,-0.9,-0.0350203,-0.099,-0.06849,-1.11,-0.969715152,-0.1,0,0,0,0,0,-1.52,0,0,0,-0.26,0,0.123377582856704,0.124714208861859,0.0516192636872619,0.0260524606622085,0
"29",-0.8225,-1.08056,0,0,-1.0005001334,-0.17929683,-16.53,-0.0875,-0.4,-0.36,0,-0.017545178,-0.0693,-0.041094006849,-0.592,-0.4155921,-0.4,0,0,0,0,-0.438,-1.92,0,0,0,0,-1.654012184,0,0.409045085242362,0.0588729532453396,0.0442682498345547,0
"25",0,0,0,-1.39,0,0,0,0,0,0,0,-0.17545178,-0.132,-0.404091,-0.185,0,0,0,-0.5,-0.5,-0.27,-2.19,-1.52,-1.02,-0.010153692696,0,0,-1.189158696,-1.0718575,0,0,0,0
"31",0,-2.61828,0,-0.0695,-0.1334,0,-27.84,0,0,0,-0.225,-0.15794163,-0.066,-0.643806,-0.444,-0.33247368,-4.95,-0.9,0,0,0,-5.986,-8.4,0,0,0,-6.5650013,-4.302593207,-1.3485787,0,0,2.09647256434513,6.94016739733333
"32",0,-2.24424,0,0,0,0,-8.7,0,0,0,0,0,0,-0.335601,0,0,-4.45,-1.8,0,0,0,-5.11,-1.6,-1.02,0,0,-5.85,-2.205349223,-1.0298239,0,-6.997188,0,54.3615333333333
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,-2.833572,-18.34,0
