"","1","2","4","5","3","6","7","8","9","12","20","10","13","14","15","16","17","18","19","11","25","28","23","24","27","26","21","22","29","30","31","32"
"1",0,0,0,0,3.836844510408e-05,0,0,0,0,2.44268408269062e-05,6.50985392257456e-06,1.84281057252253e-05,0,0,0,1.91685719436021e-05,0,0,6.12215603971217e-08,9.86428711724585e-07,0,0,0,0,0,0,0,0,0,0,0,0
"2",0,0,0,0,0,0,0,0,0,0,0.00221628107172458,0.00747705417166748,0,0,0,0,0,0,0,0.000759067230135177,0,0,0,0,0,0,0.00157236196971559,0.000207930545488007,0,0,0,0
"4",0,0,0,0,0.0027324,0,0.00656790083889525,0.0189457627118644,0.00313848002628035,0,0.138259573325349,0.00202758507078813,0.000802909090909091,0.00347621414929248,0.00509117038565965,0,0.00658051221499065,0.00610819672131147,0.00608817734459029,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0,0,0,0.00384491114391667,0,0.00924205648060606,0.0195503956470339,0.00816242884909296,0,0.0529345417061569,0.00236600782259694,0.000587298573350168,0.00731179403694394,0.00700989090920417,0,0.000887263319674393,0.000922409710655738,0.0149065586063493,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",-1.389386362,0,-0.01599454296,-0.06470222095,0,0.016423767444697,0.00579526189236181,0.00480499083050847,0.00880013668963077,0.00924590163934426,0.0297255477025009,0.0715624945737389,0.00227878787878788,0.00482000582434469,0.0262040316552452,0.0121567080102916,0.0109491951758805,0.00569145806557377,0.0112446317853438,0.00750711724373517,0,0,0,0.00136774231498242,0,0,0.0297137750572733,0.00230850832410295,0,0,0,0
"6",0,0,0,0,-0.012852263210731,0,0,0.0210019319595483,0.0276300299998907,0,0,0.00730232067719075,0.00198802066156587,0.0264239078267127,0.0270566199284424,0.0113369258389708,0.0380760396419025,0,0.0209701277166597,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",0,0,-0.01599454296,-0.06470222095,-0.018360379594553,0,0,0.011423013559322,0.0428919336739421,0.00441939540983607,0,0,0.00308613672727273,0.0159439782673308,0.0384606759291856,0,0,0,0.0174271964858511,0.00776337535591647,0.00327790521932091,0,0.000604148146082328,0.00756539054248863,0,0,0,0,0,0,0,0
"8",0,0,-0.0218107404,-0.06470222095,-0.007196382184577,-0.13211513832965,-0.04619499,0,0,0,0.00698845222235361,0,2.69290084511784e-05,0.016788932195698,0,0,0,0,0.0420598325734573,0,0,0,0,0.00223643438238422,0,0,0,0,0,0,0,0
"9",0,0,-0.00654322212,-0.04892119145,-0.023868495978375,-0.31476662132405,-0.314125932,0,0,0,0.0337796703404978,0,0,0.0579361877993092,0,0,0,0,0.0517384717683607,0,0,0,0.00610395119929317,0.00508539009683744,0,0.000426134279655875,0.0152274773736279,0,0,0,0,0
"12",-0.04496397766,0,0,0,-0.003579223,0,-0.004619499,0,0,0,0.00101894426174264,0,0,0.00103244448071702,0.00249050217718225,0,0,0,0.00206134106733231,0,0.00186977662541125,0,0.000891026474844758,0.00080431066429339,0,7.13707979845269e-05,0.00336840500060659,0.00139571512885946,0,0,0,0
"20",-0.134891906,-0.14498262596898,-0.46311472116,-0.50972725285,-0.12953483637171,0,0,-0.20634762787455,-0.48324536683998,-0.1192039083014,0,0.026147663874844,0.002847427205844,0,0,0,0,0,0.0737869103989635,0.0139964522910873,0,0,0.0073703064047047,0.0255190748307153,0,0.00170901502767505,0.230708712663687,0.0168697513894053,0,0,0,0
"10",-0.8992795532,-1.1519165747124,-0.01599454296,-0.0536555003,-0.7344150406132,-0.31476662132405,0,0,0,0,-0.20526313568421,0,0,0,0,0,0,0,0,0.0143155510182471,0,0,0,0.000539799326029645,0,0.000361504155708325,0.253533242365091,0.0687044977790956,0,0,0,0
"13",0,0,-0.02326478976,-0.04892119145,-0.085901352,-0.31476662132405,-0.314125932,-0.006878254262485,0,0,-0.08210520747369,0,0,0,0,0,0,0,0.0237548217725893,0,0.000986317110921968,0.0373414768398202,0.0210065321632418,0.0462463035732319,0.000421135501809105,0.155708462278926,0,0,0,2.87023216257485e-05,0.00314274424863555,0
"14",0,0,-0.02035669104,-0.1230920301,-0.03672075203066,-0.8455372200415,-0.327984429,-0.8666601821905,-1.4490037036905,-0.2111611711918,0,0,0,0,0,0,0,0,0,0,0.00566473750920943,0,0.114112246432916,0.0403420167083753,0,0,0,0,0,0,1.20815232346841e-05,0.000942494179512471
"15",0,0,-0.01235941956,-0.04892119145,-0.08275836469924,-0.3589128489849,-0.327984429,0,0,-0.2111611711918,0,0,0,0,0,0,0,0,0.0172422518727216,0,0.000111713515144004,0,0.0110041205563172,0.0324372173603766,0,0.00154476354418783,0,0,0,0,0,0
"16",-0.134891906,0,0,0,-0.017990953671831,-0.07047014830555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404164374557492,0.00669869961616049,0,0,4.52165170556553e-05,0
"17",0,0,-0.02035669104,-0.00789051475,-0.04406492391213,-0.6436270344735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181794394221094,0,0,0,0,0,3.11558229994556e-05,0.00358011994847397,0
"18",0,0,-0.036351234,-0.0157810295,-0.04406492391213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899060968971148,0.000312118491921005,0
"19",-0.004658271021,0,-0.07488354204,-0.5270863853,-0.17993169210868,-1.409402966111,-0.752978337,-4.560282318774,-2.7178882650312,-0.885514409178,-0.9031579842105,0,-0.08922071618871,0,-0.870055459,0,0,0,0,0,0.00514030276641508,0.000717401384406947,0.0119443166540671,0.180891093218719,0,0.00177575740795337,0.112163544712337,0.301640741526,0.00352212649635919,0.000659458168477222,0.00336431551865003,0
"11",-0.08992794183,-0.21846691115838,0,0,-0.14392764369154,0,-0.401896413,0,0,0,-0.20526313568421,-0.20758890445205,0,0,0,0,0,0,0,0,0,0,0.000156402637422478,0.00341164757655274,0,0,0.946531209284162,0.417233749434918,0,0,0,0.000879706129749578
"25",0,0,0,0,0,0,-0.240213948,0,0,-1.362330181644,0,0,-0.0062831491820279,-0.15379742232312,-0.009561049,0,0,0,-0.06238261935,0,0,0.00242794669525188,0.00785362054660604,0.0279176460991216,0,0.0186964758860638,0,0,0.0317870637026287,0,0.000781421872082585,0
"28",0,0,0,0,0,0,0,0,0,0,0,0,-0.7225620881129,0,0,0,0,0,-0.026446,0,-0.020875,0,0.00368753047199913,0,0,0.0588565493780797,0,0,0,0.0042222335764834,0.0305087823339318,0
"23",0,0,0,0,0,0,-0.083150982,0,-1.021405133112,-1.219285380274,-0.2873683431579,0,-0.2513259156085,-5.8186686608652,-1.768794065,0,0,0,-0.2722440023,-0.005214767632231,-0.04175,-0.0108,0,0.133816913489077,0,0.0209386235100353,0.399051027389127,0.446441762606156,0.156636008582878,0.0010321751450626,0.0111611152102753,0.653019066964056
"24",0,0,0,0,-0.08629377800972,0,-1.288840221,-0.9560775601615,-1.0533071914971,-1.362330181644,-1.2315785021053,-0.025759212921545,-0.6848630392947,-2.5462015040148,-6.453708075,0,-1.5907374,0,-5.103380959,-0.1407987645835,-0.1837,0,-0.9803341527,0,0,0.04242221069777,0,0.683011717750626,0.264970703130078,0.0085039835279804,0.0283207739000512,0.235491478754502
"27",0,0,0,0,0,0,0,0,0,0,0,0,-0.062831485361202,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803655734937393,0.332998694469575,0.18927116017244,0,0,0
"26",0,0,0,0,0,0,0,0,-0.13179419808195,-0.1805087038082,-0.12315785021053,-0.025759212921545,-3.443166012698,0,-0.458930352,0,0,0,-0.07480721461,0,-0.1837,-0.3186,-0.22905,-0.73542,0,0,0.172297414524922,0.551667607076568,0.659088835959355,0,0,5.8646139322479
"21",0,-0.0933449581629,0,0,-0.11750646376568,0,0,0,-0.19769125793217,-0.3576115856438,-0.69789469252631,-0.7583398653481,0,0,0,-0.4496574,0,0,-0.198345,-2.448490063316,0,0,-0.18324,0,-0.01325,-0.0308,0,4.34175881039076,0,0,0,0.227884825326331
"22",0,-0.029790935727732,0,0,-0.022032454797619,0,0,0,0,-0.3576115856438,-0.12315785021053,-0.49595430372033,0,0,0,-1.7986296,0,0,-1.2873215759,-2.604775843671,0,0,-0.4947481527,-1.19952,-0.01325,-0.238,-27.906905,0,0.671356162812964,0,0,12.1285638816352
"29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03966901889,0,-0.0835,0,-0.4581001527,-1.22808,-0.0198750053,-0.750400112,0,-5.47125,0,0,0,3.89108823529412
"30",0,0,0,0,0,0,0,0,0,0,0,0,-0.031415742680601,0,0,0,-0.201493404,-2.29235,-1.3750916941,0,0,-1.1313,-0.558882,-7.29708,0,0,0,0,0,0,0,0
"31",0,0,0,0,0,0,0,0,0,0,0,0,-0.52150129103533,-0.008544300291756,0,-0.8993148,-3.510227196,-0.12065,-1.0635481802,0,-0.057615,-1.2393,-0.9162001527,-3.684239524,0,0,0,0,0,0,0,0
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008544300291756,0,0,0,0,0,-0.005214767632231,0,0,-0.6871501527,-0.3927000476,0,-2.4024,-1.39081,-35.563125,-4.6666662,0,0,0
