0,7.005e-05,3e-05,0,0,0,0,0,9e-06,0,0,0,0,0,0,0,0,2.10522253079327e-07,0,0,0,0,0,0,0,0
-3.4558,0,0,0,0.000253098765873726,0.00779655757575758,0,0.00909598707070707,0,0.00220307985007109,0.00022914572,0.00574766791226645,0,0.00132216634920635,0.004298341575179,0.00180133749246015,0,0.00185062107222492,0.00027775366387407,0,0,1.60804e-07,2.91707936507937e-07,0,0,0
-0.148,0,0,2e-04,1.43087104274727e-06,0.000111515151515152,1.23076923076923e-07,0.000185858585858586,0,2.0679850071087e-05,2.5e-06,0,0,1.00952380952381e-05,0,0,0,5.38936967883076e-05,7.67680276518436e-07,1.28351648351648e-05,0,2.94e-07,0,0,0,0
0,0,-0.0073,0,0,0,0,0,0,0,2.134e-05,0,0,2.50031746031746e-05,0,0,2.45810055865922e-06,0.00030753090729828,4.2222415208514e-06,0,1.70193401592719e-05,0,0,0,0,0
0,-0.179095455,-0.073,0,0,0,0.00100537462638,0.0110015752956515,0,0.0363192639057774,0.0411156328854375,0,0,0.0587798496504762,0.0181959236442959,0.000938523011003447,0.00547620318293296,0.0175790159627797,0.021948239790596,0.0100537481807143,0.0141609731219893,0,0,0.00363666696660146,0,0
0,-0.3256281,-0.3358,0,0,0,0,0,0,0,0.0031794291375,0.000375680310316816,0,0.00025692359,0.000551864513126492,0.000199251383886256,0.0465046102793296,0.0162264399108087,0.00377212334127083,0,0.014881776109215,0,0,0.000115811384995386,0,0
0,0,-0.0073,0,-0.0035964036,0,0,0.00327954906565657,0,0.00377675875662401,0.000202922078125,0.0474748700243704,0,0.00834879603174603,0.000774881521479714,0.0137088248599741,0,0,0.00155779277046696,0.000713572142857143,0.0308159263773769,0,0.00014430014739229,0,0,0
0,-0.227939751,-0.3358,0,-0.00119880132,0,-0.00249750275,0,0,0,0.00096621621525,0.000209307601462226,0,2.04490204285714e-05,0.000307467371599045,0,0.0143942825363128,0.0235051608547905,0.00222523564090028,0,0.00795627457825451,0,0,0.000838805338524331,0,0
-0.0222,0,0,0,0,0,0,0,0,0,2.375e-06,0,0,1.19047634920635e-05,0,0,5.58659217877095e-06,5.40340519744356e-05,3.83840234219252e-06,0,0,2.6800005e-06,1.43310657596372e-06,2.50423319753433e-06,0,1.55792190044038e-07
0,-2.15728677,-1.46,0,-0.15464532,0,-0.112387625,0,0,0,0.00024178125,0,0,0,0,0.0833369237397673,0.00108058659217877,0.0135734222672896,0.00928053484284865,0,0.235769137006338,0.00128627625,0,0.0080730217705513,0,0
0,-0.464020083,-0.365,-0.3298,-0.36203796,-0.6028527975,-0.0124875125,-0.1945945944,-1.7423,-0.005,0,0.00876093088545898,0,0.000855929041269841,0.0128695774701671,0.00464657730288669,0.0301248768715084,0.0189201753369672,0.0517450376427226,0,0.168264625385991,0,0,0.172397405447458,0,0
0,-0.89547768,0,0,0,-0.005480480475,-0.22477525,-0.00324324324,0,0,-0.0063380268,0,0,0,0,0,0.00412625698324022,0,0,0.0165576263736264,0.147647976596782,0.000155106,0,0.0379790003351499,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.00357500357142857,0,0,0.0629120740223464,0,0.108063101879329,0,0.38434336908825,0,0,1.38936072352306,0,0.0638607618206935
0,-2.10844215,-1.1607,-0.3043,-0.40759248,-0.038363363325,-0.4045955,-0.00324324324,-6.877500917,0,-0.0063380268,0,-0.012012012,0,0,0.0310211087979319,0,0.218177596460419,0.150744465663341,0.103576392,0.101059355631399,0.004663636614,0.00424489668571429,0.0131130734779584,0,0
0,-0.455879421,0,0,-0.0083916096,-0.005480480475,-0.00249750275,-0.00324324324,0,0,-0.0063380268,0,0,0,0,0,0.000561787709497207,0,0,0.00265213186813187,0.119469137006338,6.0336e-05,0,0.0204818228146496,0,0
0,-0.529145703,0,0,-0.00119880132,-0.005480480475,-0.122377625,0,0,-0.25,-0.0063380268,0,0,-0.027472525,0,0,0.00803921787709497,0.0504909554377021,0,0,0.0561294978059483,0,0,0.204206360501898,0,0
0,0,0,-0.0085,-0.010789212,-1.97297319,0,-0.648648648,-0.917,-0.005,-0.063380268,-0.0365,-0.06006006,0,-0.0073,-0.045,0,0.00147216808096686,0.00201312637312812,0,0.0722819047619048,0,0.00100850467120181,0.111551031055413,0,0.00627519973727205
-0.074,-0.667537686,-1.4016,-0.8466,-0.027572424,-0.5480480475,0,-0.843243372,-7.060900917,-0.05,-0.0316901403,0,0,-0.237262725,0,-0.225,-0.01106,0,0,0,0.231598813586868,0.0014250275,0,0.0951626979439828,0,0
0,-0.0732663306,-0.0146,-0.0085,-0.025174824,-0.0931681845,-0.0124875125,-0.0583783848,-0.3668000917,-0.025,-0.063380268,0,-0.06006006,-0.1198801,0,0,-0.01106,0,0,0,0.0846823094425484,0,0,0.0521932533453425,0,0.00324702238281974
0,0,-1.0658,0,-0.05034966,0,-0.024975025,0,0,0,0,-0.3723,0,-0.35964025,-0.0876,0,0,0,0,0,0,0.0118243125,0.0187942857142857,0,0,0
0,0,0,-0.2023,-0.095904096,-2.17027029,-1.4585415,-1.232432496,0,-3.75,-1.2169017,-4.4895,-1.2612612,-0.4745255,-5.3363,-1.08,-2.34472,-9,-4.5,0,0,0,0,2.4653674983086,0,0.345092164322747
0,-0.0081407025,-1.0731,0,0,0,0,0,-49.15120917,-0.665,0,-0.1533,0,-0.71178825,-0.0876,0,0,-1.8,0,-2.772,0,0,0.0380952380952381,0,0.0689655172413793,6.73957014130507
0,-0.0081407025,0,0,0,0,-0.122377625,0,-14.4886,0,0,0,0,-0.35714275,0,0,-0.58618,0,0,-2.4288,0,-0.138,0,0.437145207544587,0.0108620689655172,1.12846904416973
0,0,0,0,-0.047952048,-0.03288288285,0,-0.2529729792,-2.751,-0.25,-2.42746497,-2.2484,-8.8768776,-0.1198801,-1.7812,-7.65,-7.04522,-7.2,-5.4,0,-16,0,-0.532,0,0,8.39855716179034
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023,-0.0112,0,0,0
0,0,0,0,0,0,0,0,-0.4585,0,0,0,-1.09309308,0,0,0,-1.06176,0,-0.9,0,-6,-7.107,-3.6792,-164.97,0,0
