0,0.010125,0.009,0.00568421052631579,0.0054,0.0108,0.00216,0,0.00553846153846154,0.0162,0.00664615384615385,0,0.00207692307692308,0.0018,0,9e-04,0,0,0,0
-0.084,0,0.02,0.0252631578947368,0.015,0.012,0,0,0.0123076923076923,0.024,0.0129230769230769,0.015,0.00230769230769231,0.004,0,0.003,0,0,0,0
-0.14,-0.18,0,0.0189473684210526,0.0225,0.018,0,0,0.0230769230769231,0.018,0.0138461538461538,0.0225,0.00692307692307692,0.006,0,0.00525,0,0.00315000045,0,0
-0.056,-0.144,-0.08,0,0.02375,0,0,0,0.0121794871794872,0.038,0.0292307692307692,0,0.0146153846153846,0.0253333333333333,0,0.00316666666666667,0,0,0,0
-0.112,-0.18,-0.2,-0.35,0,0,0.076,0,0.0243589743589744,0.038,0.0438461538461538,0.0475,0.0263076923076923,0.0253333333333333,0.0542857142857143,0.00633333333333333,0,0.00475,0,0
-0.28,-0.18,-0.2,0,0,0,0,0,0,0,0.0692307692307692,0.1125,0.0346153846153846,0.03,0,0.015,0,0,0,0
-0.056,0,0,0,-0.43,0,0,0,0,0.04,0.00615384615384615,0.2,0.0769230769230769,0.016,0,0.00166666666666667,0,0.012,0,0
0,0,0,0,0,0,0,0,0,6e-04,0,0.0009375,0.00129807692307692,3e-04,0.00214285714285714,0.0001875,0,0,0,0
-0.224,-0.288,-0.4,-0.35,-0.215,0,0,0,0,0.04800000816,0,0,0.0230769216,0.1600000272,0.171428560457143,0.0800000019,0,0,0,0
-0.42,-0.36,-0.2,-0.7,-0.215,0,-0.365,-2.6,-0.12820515,0,0.0769230769230769,0,0,0.1,0.285714285714286,0.0416666666666667,0,0,0,0
-0.448,-0.504,-0.4,-1.4,-0.645,-0.8,-0.146,0,0,-1.1,0,0.22425,0,0.2392,0.427142857142857,0.124583333333333,0,0.07475,0,0.598
0,-0.18,-0.2,0,-0.215,-0.4,-1.46,-3.25,0,0,-0.36,0,0.83,0.442666666666667,0,0,0,0.0415,0,0
-0.28,-0.18,-0.4,-1.4,-0.774,-0.8,-3.65,-29.25,-0.3205128,0,0,-20.8,0,0,0,0,0,1.43,1.43,0
-0.14,-0.18,-0.2,-1.4,-0.43,-0.4,-0.438,-3.9,-1.2820515,-1.65,-1.44,-6.4,0,0,3.85714285714286,0.075,0.009,0.5625,0,1.8
0,0,0,0,-0.215,0,0,-6.5,-0.3205128,-1.1,-0.6,0,0,-4.2,0,0,0.00525,0.13125,0.245,2.1
-0.56,-1.08,-1.4,-1.4,-0.86,-1.6,-0.365,-19.5,-5.12820525,-5.5,-6,0,0,-2.8,0,0,0.0048,0.12,4.8,14.4
0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8,-7.5,-0.25,0,0,0,0
0,0,-0.28000004,0,-0.215,0,-0.876,0,0,0,-1.2,-1.6,-11.2,-7,-7.5,-0.25,0,0,20,0
0,0,0,0,0,0,0,0,0,0,0,0,-16.8,0,-21,-15,0,-120,0,0
0,0,0,0,0,0,0,0,0,0,-1.2,0,0,-2.8,-15,-3.75,0,0,0,0
