0, 1, 4, 6, 5, 2
 0, 1, 6, 5, 7, 2
 0, 1, 6, 8, 7, 2
 0, 1, 6, 8, 7, 5
 0, 2, 5, 1, 6, 4
 0, 2, 5, 6, 1, 4
 0, 2, 5, 6, 4, 1
 0, 2, 7, 5, 1, 4
 0, 2, 7, 5, 6, 1
 0, 2, 7, 5, 6, 4
 0, 2, 7, 8, 6, 1
 0, 2, 7, 8, 6, 4
 0, 2, 7, 8, 6, 5
 0, 4, 1, 5, 7, 2
 0, 4, 1, 6, 5, 2
 0, 4, 6, 1, 5, 2
 0, 4, 6, 5, 7, 2
 0, 4, 6, 8, 7, 2
 0, 4, 6, 8, 7, 5
 0, 5, 6, 8, 7, 2
 0, 5, 7, 8, 6, 1
 0, 5, 7, 8, 6, 4
 1, 4, 6, 8, 7, 5
 1, 5, 2, 7, 8, 6
 1, 5, 7, 8, 6, 4
 1, 6, 8, 7, 2, 5
