0,0,0.00362766513391164,0,0,0,0.000895342718179726,0,0,0,0.00483512023061073,0.00561060377646528,0.00343973458005522,0.0059383846693801,0.0034442722689602,0,0.00177585510325378,0.00282607985424513,0.00602696928855944,0.00214703648170901,0.000935532788601581,0.00364234673522818,0.0199191963786494,0.00394185170387097,0.000248826557193691,0.0183417762347479,0.000260767375212908,6.1242212075077e-05,0.000283216065070964,0.000330564317642153,0,2.1741224389016e-05,5.29757144743985e-05,6.20543692759839e-06,0.000689170920205541,1.63367580294688e-05,0.000909815261014239,0,0
0,0,0,0,0,0,0.00689323382511726,0,0,0.000296386265631327,0,0,0.00205974856328456,0,0.00358075342227402,0.00340225136713922,0.00804136737596721,0.00304611541203454,0.0121341015102505,0.00617120430345752,0.000576603449810876,0.0185721800781241,0.0238556407000725,0.00209219170234263,0.0143127663781458,0.0554942851420201,0.000336205477746503,0.000191475713660512,0.000610533688454788,0.00145229623205815,0,0,0.00150681371658877,0.000145991944421269,0.00282127316821194,0,0,0,0
-0.1268078774692,0,0,0.00514123818464207,0,0,0.00639141928791275,0,0,0.000430137234026799,0.0106108534944944,0.00609477543719769,0.004982094047187,0.0201588909879462,0.0183333483093193,0.00270477692966529,0.0145877690786555,0.0061399215304956,0.0425085347628005,0.00339246175835993,0.00347651846392361,0.0204506759716059,0.0548870350188467,0.00603375308782274,0.00627165583182202,0.0297734510216371,0.00283270556823054,0.000157206162560557,0.000492250414941788,0.00113928517318786,0,0,1.34342055391827e-05,0,0.00299457445784371,0,0,0,0
0,0,-0.027705605911494,0,0,0,0.000691460864972575,0,0,0.000156239763277018,0.00462504644657748,0,0.00217158934306396,0,0.00310329133615606,0,0,0,0.0116636689928282,0.000443610682461887,0.000238056939554293,0.00801341988812489,0,0.000161436809358434,0.00155273139294703,0.00767911314405481,0.000328932152981039,0.000256062262346661,0.00547131918819436,0.000693157283463479,0,7.22815404680711e-05,0,0,0.00130527162234857,0,0,0,0
0,0,0,0,0,0,0.000315119978929758,0,0,2.03236759734952e-05,0,0,0,0.00274318026834128,0,0.00103517004564871,0,0.000487379576964462,0.000537990481137968,0.000625136406460997,0.000543231986215905,0,0,0,0,0,0.000234493474805108,0,0,0,0,0,0,0,0.00118852857093,0,0,0,0
0,0,0,0,0,0,0.000126774104851803,0,0,0,0.000370887759333411,7.10114917307842e-05,1.9788889860705e-05,0,0,1.40672107226839e-06,0.000225514743945314,2.838484364604e-06,0.000143670946826362,3.90123458556724e-05,3.26190706898276e-06,0,0,2.81895861730292e-05,0,3.45866237059864e-05,9.74242451623784e-07,0,0,0,0,0,0,0,2.64094772945143e-05,0,0,0,0
-0.03060879427275,-0.049151925,-0.048683663,-0.010663466596426,-0.1436118,-3.6036451348884,0,0,0,0.00038810387933767,0,0.0023347403724074,0.00288759320383351,0,0.0450499513831161,0,0.00563665497478695,0,0.0103846622900345,0.00778635498638491,0.000471217521187112,0.0110076568197412,0,0.00564052915020463,0.0139584617318636,0.0291743518698764,0.000325080336958541,0.00059011866043107,0.00112980978001798,0.00455522484511778,0,0.000472510598255004,0.00110068474199883,0.000347329078714353,0.00276389979029492,0.000278775423458177,0.0133289803191548,0,7.19409458625493e-05
0,0,0,0,0,0,0,0,0.00586771161006247,0.000246446730506156,0,0,0,0.0554400861671026,0,0.00674119256774194,0,0,0.000782846539923954,0.00233244939310568,0.00291722405758258,0,0,0.00441608118708328,0,0,0.00389519048648649,0,0,0,0,0,0,0,0.0061766592,0,0,0,0
0,0,0,0,0,0,0,-0.02107989,0,0.000595734872093023,0,0,0.000311403458926387,0.0327868303575668,0,0.00393338753612903,0.000226816276329445,0,0.00484912850160169,0.000634300003803204,0.00146722854994663,0.00156295904600842,0.000197763805857107,0.00234526043836316,0,0.00164039828539907,0.00164777045432432,0,0,0,0,0,0,0.000165471009555664,0.00373270449857143,0,0,3.38682780969569e-05,1.50262418604867e-06
0,-0.016383975,-0.025400172,-0.018679535,-0.0718059,0,-0.0441856761555,-0.017566575,-0.163868,0,0,0,0.00385673128187187,0.0124842967225727,0,0.0104690896,0,0.00190121079294127,0.00293809322469672,0.00787850245023466,0.0148335916163745,0.00787721749500329,0.0284234469689738,0.00391747873013704,1.33609736087362e-06,0.0165325295738936,0.0122799591524324,0,0,3.98218750822628e-06,0,3.89597533788177e-06,6.03577751047412e-06,0.0090905698333521,0.0152998266582857,9.81488257366617e-05,0.000589364397951287,0.0011139756695816,0
-0.043289577684684,0,-0.02116681,-0.018679535,0,-2.76104268,0,0,0,0,0,0.00425779110187917,0,0,0.000636500808738943,0,0,0,4.52326491632149e-05,0,0,0.00271961563495204,0.00490808523338341,0,0.00158907801280233,0.00285436322590361,0,0.00181214311849582,0.000642095511772871,0.00242267799276884,0.000137102732207242,1.14894055870283e-06,0.00156638381224574,0.000132256263583808,0,3.83880198448876e-05,0,0,7.03230150336873e-06
