"V1","V2","V3"
3,-0.00891983677877087,-7.09693327936096e-07
3,-0.0118555112252496,-1.66632940503186e-06
3,-0.0105076309288001,-1.16015076442383e-06
3,-0.0133342779251936,-2.37087418838681e-06
3,-0.017231402954929,-5.11636966663835e-06
3,-0.0285475631461342,-2.32652180265627e-05
3,-0.0154278042373875,-3.67208189640476e-06
3,-0.00991241181197696,-9.73953022364037e-07
3,-0.0453151606829817,-9.30530414974179e-05
3,-0.0143576820567422,-2.95973614099435e-06
3,-0.0201565145686727,-8.18929112512735e-06
3,-0.0185887169979716,-6.42315270010065e-06
3,-0.0296703124201482,-2.61195901503989e-05
3,-0.0203461316622013,-8.42258789133647e-06
3,-0.0128942703964267,-2.14382988027745e-06
3,-0.0355338870267628,-4.48671157125539e-05
3,-0.00965018439754622,-8.98683640665869e-07
3,-0.00306013697142051,-2.86564638090094e-08
3,-0.00730876198085598,-3.90419459865679e-07
3,-0.0103029184418366,-1.09365611569283e-06
3,-0.00136748604620752,-2.55722363954327e-09
3,-0.0098306033178711,-9.5003699156106e-07
3,0.0176809771223877,5.52737317642495e-06
3,-0.00478687929647826,-1.09687573715007e-07
3,-0.00697372639367921,-3.39152258084282e-07
3,-0.0241642837200169,-1.41098299201933e-05
3,-0.00704859160821568,-3.50192665171676e-07
3,-0.0177692723311021,-5.61059512687296e-06
3,-0.0118798634781788,-1.67661886888829e-06
3,-0.00649474002782645,-2.73958837893965e-07
3,-0.00948489494775633,-8.5329180629281e-07
3,-0.0124790059985593,-1.94330058062524e-06
3,-0.0105601298658375,-1.17762706195547e-06
3,-0.0221388012950467,-1.08508136972932e-05
3,-0.00294161662918448,-2.54541275432631e-08
3,-0.00298321690439214,-2.65493867419384e-08
3,-0.00604743120678729,-2.21163171988723e-07
3,-0.0102574661222713,-1.07924556792625e-06
3,-0.00230890269021552,-1.2308833278791e-08
3,-0.00372558029301669,-5.17108626731339e-08
3,-0.00106602918033004,-1.21145497645245e-09
3,-0.00600385141777747,-2.16416220178637e-07
3,-0.00117380027269559,-1.61727032643749e-09
3,-0.00448253118513056,-9.00678838190613e-08
3,0.0235000962401841,1.2978034446578e-05
3,-0.0102606227331389,-1.08024224880553e-06
3,-0.0102489992487529,-1.07657523151151e-06
3,-0.00509130189044269,-1.3197344340695e-07
3,-0.0104418166979035,-1.13848731270808e-06
3,-0.0146014591116557,-3.1130691659752e-06
3,-0.00897934109302847,-7.239914001307e-07
3,-0.0178976536672129,-5.7330839301555e-06
3,-0.00760749841752557,-4.40276608169289e-07
3,-0.00878837059155692,-6.7877382467662e-07
3,-0.0145805768797943,-3.09973181964617e-06
3,-0.00054472037810677,-1.61629588737666e-10
3,-0.0073521043930401,-3.9740652637611e-07
3,-0.00135560590408672,-2.49115273271671e-09
3,-0.0010634423191875,-1.20265709191243e-09
3,0.0208283163325112,9.03571439023388e-06
3,0.0117223789529224,1.61082095449984e-06
3,0.0233603789062642,1.27479293616846e-05
3,-0.00556164340179235,-1.72032071450217e-07
3,-0.00612015467164448,-2.29238307840159e-07
3,-0.0205046367336951,-8.62097208431272e-06
3,-0.0101299371237482,-1.03948984062202e-06
3,-0.00911193891513671,-7.56540877668222e-07
3,-0.0148473787330205,-3.27302528604436e-06
3,-0.0261585276508001,-1.78994582790368e-05
3,-0.0154448962152209,-3.68429997366182e-06
3,-0.0400640128250157,-6.43077535393891e-05
3,-0.00965213801191073,-8.9922954838544e-07
3,-0.00599971338091304,-2.15969046617294e-07
3,-0.00392135125754055,-6.02986013666287e-08
3,-0.0011942426015284,-1.70324717925229e-09
3,-0.00997339780255111,-9.92040552246844e-07
3,0.026431320301737,1.84653087153548e-05
3,0.0170776529838234,4.98063313450203e-06
3,0.0136983514077673,2.57042483887094e-06
3,-0.00922780350507669,-7.85769223265241e-07
3,-0.0204147041455746,-8.50803506701425e-06
3,-0.0156133542279503,-3.80617400322041e-06
3,-0.0145743749244983,-3.09577802092049e-06
3,-0.0244495281617556,-1.46154249430836e-05
3,-0.00928442246356391,-8.00321863044883e-07
