0, 1, 2, 3, 10, 5, 9
 0, 1, 2, 3, 10, 5, 11
 0, 1, 2, 3, 10, 6, 9
 0, 1, 2, 3, 10, 6, 11
 0, 1, 2, 3, 10, 7, 9
 0, 1, 2, 3, 10, 7, 11
 0, 1, 2, 3, 10, 8, 5
 0, 1, 2, 3, 10, 8, 11
 0, 1, 2, 3, 10, 9, 5
 0, 1, 2, 3, 10, 9, 6
 0, 1, 2, 3, 10, 9, 7
 0, 1, 2, 3, 10, 9, 11
 0, 1, 2, 3, 10, 12, 5
 0, 1, 2, 3, 10, 12, 6
 0, 1, 2, 3, 10, 12, 7
 0, 1, 2, 3, 10, 12, 9
 0, 1, 2, 3, 10, 12, 11
 0, 1, 2, 3, 10, 13, 11
 0, 1, 2, 3, 11, 5, 9
 0, 1, 2, 3, 11, 5, 10
 0, 1, 2, 3, 11, 6, 9
 0, 1, 2, 3, 11, 6, 10
 0, 1, 2, 3, 11, 7, 9
 0, 1, 2, 3, 11, 7, 10
 0, 1, 2, 3, 11, 8, 5
 0, 1, 2, 3, 11, 8, 10
 0, 1, 2, 3, 11, 9, 5
 0, 1, 2, 3, 11, 9, 6
 0, 1, 2, 3, 11, 9, 7
 0, 1, 2, 3, 11, 9, 10
 0, 1, 2, 3, 11, 12, 5
 0, 1, 2, 3, 11, 12, 6
 0, 1, 2, 3, 11, 12, 7
 0, 1, 2, 3, 11, 12, 9
 0, 1, 2, 3, 11, 12, 10
 0, 1, 2, 3, 11, 13, 10
 0, 1, 2, 3, 11, 14, 6
 0, 1, 2, 3, 11, 14, 9
 0, 1, 2, 3, 12, 4, 10
 0, 1, 2, 3, 12, 5, 9
 0, 1, 2, 3, 12, 5, 10
 0, 1, 2, 3, 12, 5, 11
 0, 1, 2, 3, 12, 6, 9
 0, 1, 2, 3, 12, 6, 10
 0, 1, 2, 3, 12, 6, 11
 0, 1, 2, 3, 12, 7, 9
 0, 1, 2, 3, 12, 7, 10
 0, 1, 2, 3, 12, 7, 11
 0, 1, 2, 3, 12, 8, 5
 0, 1, 2, 3, 12, 8, 10
 0, 1, 2, 3, 12, 8, 11
 0, 1, 2, 3, 12, 9, 5
 0, 1, 2, 3, 12, 9, 6
 0, 1, 2, 3, 12, 9, 7
 0, 1, 2, 3, 12, 9, 10
 0, 1, 2, 3, 12, 9, 11
 0, 1, 2, 3, 12, 10, 5
 0, 1, 2, 3, 12, 10, 6
 0, 1, 2, 3, 12, 10, 7
 0, 1, 2, 3, 12, 10, 9
 0, 1, 2, 3, 12, 11, 5
 0, 1, 2, 3, 12, 11, 6
 0, 1, 2, 3, 12, 11, 7
 0, 1, 2, 3, 12, 11, 9
 0, 1, 2, 3, 12, 13, 10
 0, 1, 2, 3, 12, 13, 11
 0, 1, 2, 3, 12, 14, 6
 0, 1, 2, 3, 12, 14, 9
 0, 1, 2, 3, 12, 14, 11
 0, 1, 2, 4, 10, 3, 11
 0, 1, 2, 4, 10, 5, 9
 0, 1, 2, 4, 10, 5, 11
 0, 1, 2, 4, 10, 6, 9
 0, 1, 2, 4, 10, 6, 11
 0, 1, 2, 4, 10, 7, 9
 0, 1, 2, 4, 10, 7, 11
 0, 1, 2, 4, 10, 8, 5
 0, 1, 2, 4, 10, 8, 11
 0, 1, 2, 4, 10, 9, 5
 0, 1, 2, 4, 10, 9, 6
 0, 1, 2, 4, 10, 9, 7
 0, 1, 2, 4, 10, 9, 11
 0, 1, 2, 4, 10, 12, 3
 0, 1, 2, 4, 10, 12, 5
 0, 1, 2, 4, 10, 12, 6
 0, 1, 2, 4, 10, 12, 7
 0, 1, 2, 4, 10, 12, 9
 0, 1, 2, 4, 10, 12, 11
 0, 1, 2, 4, 10, 13, 11
 0, 1, 2, 4, 12, 3, 10
 0, 1, 2, 4, 12, 3, 11
 0, 1, 2, 4, 12, 5, 9
 0, 1, 2, 4, 12, 5, 10
 0, 1, 2, 4, 12, 5, 11
 0, 1, 2, 4, 12, 6, 9
 0, 1, 2, 4, 12, 6, 10
 0, 1, 2, 4, 12, 6, 11
 0, 1, 2, 4, 12, 7, 9
 0, 1, 2, 4, 12, 7, 10
 0, 1, 2, 4, 12, 7, 11
 0, 1, 2, 4, 12, 8, 5
 0, 1, 2, 4, 12, 8, 10
 0, 1, 2, 4, 12, 8, 11
 0, 1, 2, 4, 12, 9, 5
 0, 1, 2, 4, 12, 9, 6
 0, 1, 2, 4, 12, 9, 7
 0, 1, 2, 4, 12, 9, 10
 0, 1, 2, 4, 12, 9, 11
 0, 1, 2, 4, 12, 10, 3
 0, 1, 2, 4, 12, 10, 5
 0, 1, 2, 4, 12, 10, 6
 0, 1, 2, 4, 12, 10, 7
 0, 1, 2, 4, 12, 10, 9
 0, 1, 2, 4, 12, 11, 3
 0, 1, 2, 4, 12, 11, 5
 0, 1, 2, 4, 12, 11, 6
 0, 1, 2, 4, 12, 11, 7
 0, 1, 2, 4, 12, 11, 9
 0, 1, 2, 4, 12, 13, 10
 0, 1, 2, 4, 12, 13, 11
 0, 1, 2, 4, 12, 14, 6
 0, 1, 2, 4, 12, 14, 9
 0, 1, 2, 4, 12, 14, 11
 0, 1, 2, 5, 8, 10, 3
 0, 1, 2, 5, 8, 10, 6
 0, 1, 2, 5, 8, 10, 7
 0, 1, 2, 5, 8, 10, 9
 0, 1, 2, 5, 8, 11, 3
 0, 1, 2, 5, 8, 11, 6
 0, 1, 2, 5, 8, 11, 7
 0, 1, 2, 5, 8, 11, 9
 0, 1, 2, 5, 8, 12, 3
 0, 1, 2, 5, 8, 12, 6
 0, 1, 2, 5, 8, 12, 7
 0, 1, 2, 5, 8, 12, 9
 0, 1, 2, 5, 8, 12, 10
 0, 1, 2, 5, 8, 12, 11
 0, 1, 2, 5, 9, 6, 10
 0, 1, 2, 5, 9, 6, 11
 0, 1, 2, 5, 9, 7, 10
 0, 1, 2, 5, 9, 7, 11
 0, 1, 2, 5, 9, 10, 3
 0, 1, 2, 5, 9, 10, 6
 0, 1, 2, 5, 9, 10, 7
 0, 1, 2, 5, 9, 11, 3
 0, 1, 2, 5, 9, 11, 6
 0, 1, 2, 5, 9, 11, 7
 0, 1, 2, 5, 9, 12, 3
 0, 1, 2, 5, 9, 12, 6
 0, 1, 2, 5, 9, 12, 7
 0, 1, 2, 5, 9, 12, 10
 0, 1, 2, 5, 9, 12, 11
 0, 1, 2, 5, 9, 14, 6
 0, 1, 2, 5, 9, 14, 11
 0, 1, 2, 5, 10, 3, 11
 0, 1, 2, 5, 10, 6, 9
 0, 1, 2, 5, 10, 6, 11
 0, 1, 2, 5, 10, 7, 9
 0, 1, 2, 5, 10, 7, 11
 0, 1, 2, 5, 10, 8, 11
 0, 1, 2, 5, 10, 9, 6
 0, 1, 2, 5, 10, 9, 7
 0, 1, 2, 5, 10, 9, 11
 0, 1, 2, 5, 10, 12, 3
 0, 1, 2, 5, 10, 12, 6
 0, 1, 2, 5, 10, 12, 7
 0, 1, 2, 5, 10, 12, 9
 0, 1, 2, 5, 10, 12, 11
 0, 1, 2, 5, 10, 13, 11
 0, 1, 2, 5, 11, 3, 10
 0, 1, 2, 5, 11, 6, 9
 0, 1, 2, 5, 11, 6, 10
 0, 1, 2, 5, 11, 7, 9
 0, 1, 2, 5, 11, 7, 10
 0, 1, 2, 5, 11, 8, 10
 0, 1, 2, 5, 11, 9, 6
 0, 1, 2, 5, 11, 9, 7
 0, 1, 2, 5, 11, 9, 10
 0, 1, 2, 5, 11, 12, 3
 0, 1, 2, 5, 11, 12, 6
 0, 1, 2, 5, 11, 12, 7
 0, 1, 2, 5, 11, 12, 9
 0, 1, 2, 5, 11, 12, 10
 0, 1, 2, 5, 11, 13, 10
 0, 1, 2, 5, 11, 14, 6
 0, 1, 2, 5, 11, 14, 9
 0, 1, 2, 5, 12, 3, 10
 0, 1, 2, 5, 12, 3, 11
 0, 1, 2, 5, 12, 4, 10
 0, 1, 2, 5, 12, 6, 9
 0, 1, 2, 5, 12, 6, 10
 0, 1, 2, 5, 12, 6, 11
 0, 1, 2, 5, 12, 7, 9
 0, 1, 2, 5, 12, 7, 10
 0, 1, 2, 5, 12, 7, 11
 0, 1, 2, 5, 12, 8, 10
 0, 1, 2, 5, 12, 8, 11
 0, 1, 2, 5, 12, 9, 6
 0, 1, 2, 5, 12, 9, 7
 0, 1, 2, 5, 12, 9, 10
 0, 1, 2, 5, 12, 9, 11
 0, 1, 2, 5, 12, 10, 3
 0, 1, 2, 5, 12, 10, 6
 0, 1, 2, 5, 12, 10, 7
 0, 1, 2, 5, 12, 10, 9
 0, 1, 2, 5, 12, 11, 3
 0, 1, 2, 5, 12, 11, 6
 0, 1, 2, 5, 12, 11, 7
 0, 1, 2, 5, 12, 11, 9
 0, 1, 2, 5, 12, 13, 10
 0, 1, 2, 5, 12, 13, 11
 0, 1, 2, 5, 12, 14, 6
 0, 1, 2, 5, 12, 14, 9
 0, 1, 2, 5, 12, 14, 11
 0, 1, 2, 6, 9, 5, 10
 0, 1, 2, 6, 9, 5, 11
 0, 1, 2, 6, 9, 7, 10
 0, 1, 2, 6, 9, 7, 11
 0, 1, 2, 6, 9, 10, 3
 0, 1, 2, 6, 9, 10, 5
 0, 1, 2, 6, 9, 10, 7
 0, 1, 2, 6, 9, 11, 3
 0, 1, 2, 6, 9, 11, 5
 0, 1, 2, 6, 9, 11, 7
 0, 1, 2, 6, 9, 12, 3
 0, 1, 2, 6, 9, 12, 5
 0, 1, 2, 6, 9, 12, 7
 0, 1, 2, 6, 9, 12, 10
 0, 1, 2, 6, 9, 12, 11
 0, 1, 2, 6, 9, 14, 11
 0, 1, 2, 6, 10, 3, 11
 0, 1, 2, 6, 10, 5, 9
 0, 1, 2, 6, 10, 5, 11
 0, 1, 2, 6, 10, 7, 9
 0, 1, 2, 6, 10, 7, 11
 0, 1, 2, 6, 10, 8, 5
 0, 1, 2, 6, 10, 8, 11
 0, 1, 2, 6, 10, 9, 5
 0, 1, 2, 6, 10, 9, 7
 0, 1, 2, 6, 10, 9, 11
 0, 1, 2, 6, 10, 12, 3
 0, 1, 2, 6, 10, 12, 5
 0, 1, 2, 6, 10, 12, 7
 0, 1, 2, 6, 10, 12, 9
 0, 1, 2, 6, 10, 12, 11
 0, 1, 2, 6, 10, 13, 11
 0, 1, 2, 6, 11, 3, 10
 0, 1, 2, 6, 11, 5, 9
 0, 1, 2, 6, 11, 5, 10
 0, 1, 2, 6, 11, 7, 9
 0, 1, 2, 6, 11, 7, 10
 0, 1, 2, 6, 11, 8, 5
 0, 1, 2, 6, 11, 8, 10
 0, 1, 2, 6, 11, 9, 5
 0, 1, 2, 6, 11, 9, 7
 0, 1, 2, 6, 11, 9, 10
 0, 1, 2, 6, 11, 12, 3
 0, 1, 2, 6, 11, 12, 5
 0, 1, 2, 6, 11, 12, 7
 0, 1, 2, 6, 11, 12, 9
 0, 1, 2, 6, 11, 12, 10
 0, 1, 2, 6, 11, 13, 10
 0, 1, 2, 6, 11, 14, 9
 0, 1, 2, 6, 12, 3, 10
 0, 1, 2, 6, 12, 3, 11
