0, 1, 2
 0, 1, 3
 0, 1, 4
 0, 1, 5
 0, 1, 13
 0, 1, 14
 0, 1, 15
 0, 1, 16
 0, 1, 17
 0, 2, 1
 0, 3, 1
 0, 4, 1
 0, 5, 1
 0, 13, 1
 0, 14, 1
 0, 15, 1
 0, 16, 1
 0, 16, 17
 0, 17, 1
 0, 17, 16
 1, 2, 19
 1, 2, 20
 1, 2, 21
 1, 2, 22
 1, 2, 23
 1, 2, 24
 1, 2, 25
 1, 2, 26
 1, 2, 27
 1, 2, 28
 1, 2, 29
 1, 2, 30
 1, 2, 47
 1, 2, 51
 1, 3, 19
 1, 3, 20
 1, 3, 21
 1, 3, 22
 1, 3, 23
 1, 3, 24
 1, 3, 26
 1, 3, 27
 1, 3, 28
 1, 3, 29
 1, 3, 30
 1, 3, 47
 1, 3, 51
 1, 4, 20
 1, 4, 24
 1, 4, 27
 1, 4, 28
 1, 4, 47
 1, 4, 51
 1, 5, 19
 1, 5, 20
 1, 5, 21
 1, 5, 22
 1, 5, 23
 1, 5, 24
 1, 5, 25
 1, 5, 26
 1, 5, 28
 1, 5, 29
 1, 5, 30
 1, 5, 47
 1, 5, 51
 1, 6, 19
 1, 6, 20
 1, 6, 22
 1, 6, 24
 1, 6, 27
 1, 6, 28
 1, 6, 47
 1, 6, 51
 1, 12, 19
 1, 12, 22
 1, 12, 24
 1, 12, 27
 1, 12, 29
 1, 12, 47
 1, 12, 51
 1, 13, 19
 1, 13, 21
 1, 13, 22
 1, 13, 23
 1, 13, 24
 1, 13, 26
 1, 13, 27
 1, 13, 29
 1, 13, 30
 1, 13, 47
 1, 13, 51
 1, 14, 19
 1, 14, 21
 1, 14, 22
 1, 14, 23
 1, 14, 24
 1, 14, 26
 1, 14, 27
 1, 14, 29
 1, 14, 30
 1, 14, 47
 1, 14, 51
 1, 15, 19
 1, 15, 20
 1, 15, 22
 1, 15, 23
 1, 15, 24
 1, 15, 26
 1, 15, 27
 1, 15, 28
 1, 15, 29
 1, 15, 30
 1, 15, 47
 1, 15, 51
 1, 16, 17
 1, 16, 19
 1, 16, 20
 1, 16, 22
 1, 16, 24
 1, 16, 27
 1, 16, 28
 1, 16, 29
 1, 16, 30
 1, 16, 47
 1, 16, 51
 1, 17, 16
 1, 17, 20
 1, 17, 24
 1, 17, 25
 1, 17, 27
 1, 17, 28
 1, 17, 47
 1, 17, 51
 1, 19, 2
 1, 19, 3
 1, 19, 5
 1, 19, 6
 1, 19, 12
 1, 19, 13
 1, 19, 14
 1, 19, 15
 1, 19, 16
 1, 19, 20
 1, 19, 21
