0,9.13705583756345e-07,0,0,2.43243243243243e-06,5.45454545454545e-06,0,0,2.34398034398034e-05,5.02105263157895e-06,2.44364754098361e-06,1.04137102936361e-06,5.31128192051291e-07,1.26514285714286e-05,0,2.43e-06,2.13720316622691e-06,5.12068965517241e-06,0,0,1.88181818181818e-07,0,0
-0.026216,0,0,0,0,0,0,0,0,0,0,0,1.83716440202543e-05,0.000321954285714286,0,8.53666666666667e-05,7.45030782761654e-05,6.65724137931034e-05,7.26391259815637e-05,0,4.531e-05,3.48152727272727e-05,0
0,0,0,0,0,0,0,0,0.000511056511056511,0,5.32786885245902e-05,0,1.81851298677644e-06,0.00100909714285714,0,9.01333333333333e-06,7.62239812371738e-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1.63636363636364e-05,0,0,0,2.98714072347091e-08,1.90285714285714e-06,0,1.4e-07,1.23131046613896e-07,5.75862068965517e-07,0,0,0,0,0
-0.013108,0,0,0,0,0,0,0,0.000218181818181818,4.67368421052632e-05,2.27459016393443e-05,9.69326492740967e-06,3.23485483224655e-06,0,0,1.48e-05,1.30167106420405e-05,0.000191379310344828,0.000189484465687948,3.23690322580645e-05,0,0,0
-0.026216,0,0,0,0,0,0,0,0.000447567567567568,9.58736842105263e-05,4.66598360655738e-05,1.98842921078485e-05,5.33751047320681e-06,7.92e-06,0,7.59e-05,4.46965699208443e-05,0.000184344827586207,0,0,2.088e-05,0,0
0,0,0,0,0,0,0,0,0,1.8e-06,9.05225409836065e-06,3.73321689771859e-07,2.61629813121562e-06,2.60571428571429e-05,0,3.515e-05,5.29727352682498e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000130327868852459,0,0,7.26857142857143e-05,0,0.0004792,1.79419525065963e-05,0,0,1.03225806451613e-07,2.05090909090909e-05,0,0
-0.694724,0,-0.22765,-3.501495,-0.22498,-0.732596,0,0,0,0.00154231578947368,0.000125102459016393,0.00177709857002511,0.00116239116972059,0.00572125714285714,0,0.0023606,0.00119319847552038,0.00662427586206897,0.000555821099351314,7.00215053763441e-06,0.0004107,0,0
-0.694724,0,0,0,-0.22498,-0.732596,-0.038106,0,-0.04482,0,0.00116803278688525,0.00107848488156315,0.0062292812647991,0.000868571428571429,0,0.0662466666666667,0.00339783054822633,0.00628965517241379,0.00116763400477979,3.26881720430108e-05,0.00181363636363636,0,0
-0.694724,0,-0.22765,0,-0.22498,-0.732596,-0.393762,-6.36,-0.00747,-0.014664,0,0.0236191786922825,0.0141018151615606,0.006761728,0,0.013523456,0.0037168689533861,0.0711147255172414,0.0207769040628201,0.00487135243010753,0.00245881018181818,0,0
-0.694724,0,0,0,-0.22498,-0.732596,-0.038106,0,-0.249,-0.031772,-0.284928,0,0,0,0,0.00977173333333333,0.00214857812958077,0.0347486206896552,0.0525451689996586,0.0490950795698925,0.0164898,0,0
-1.061748,-0.728512,-0.054636,-0.431115,-0.22498,-0.589262,-0.800226,0,-0.48804,-0.5499,-0.509754,0,0,0,0,0.297385833333333,0.0140836265024919,0.0733604310344828,0.00234303516558552,0.00472275268817204,0.137566943181818,0.0890909727272727,0
-3.224568,-1.627769,-3.865497,-3.501495,0,-0.111482,-1.01616,-3.18,-0.30627,-0.009776,-0.031164,0,0,0,0,0,0.164174728818528,0,0,0,0.152727272727273,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7e-05,0,0.000926896551724138,0,0,0.000132681818181818,0.000546,0
-1.061748,-0.739895,-0.059189,-0.44163,-0.22498,-1.83149,-2.34987,-35.94,-0.21663,-1.278212,-0.106848,-0.047488,-0.3432,0,-0.02,0,0,0,0,0,0.1125,0.182727272727273,0
-2.123496,-1.468407,-0.113825,-0.88326,-0.44996,-2.452604,-8.053068,-3.06,-0.249,-0.149084,-0.06678,-0.023744,-0.03696,-2.1334,0,0,0,0,0,0.00117074322580645,0.223944553636364,0.0178165832727273,0
-2.16282,-0.557767,0,-1.756005,-2.81225,-4.30002,0,0,-0.58764,-0.117312,-0.543144,-0.16324,-0.08184,0,-0.256,0,0,0,0.0542178217821782,0.0585188817204301,0.0659407272727273,0,0
0,-0.614682,0,0,-2.81225,0,0,0,-0.0498,-0.021996,-0.160272,-0.249312,-0.00264,0,0,0,0,-0.28453,0,0.0612285718709677,0.009243924,0,0
0,0,0,0,-3.813411,0,0,-0.06,-0.00498,-0.004888,-0.298284,-1.849064,-0.04224,0,0,0,-0.01825,-2.43773,-1.779316,0,0,0,0
-0.602968,-2.879899,0,0,0,-3.694832,0,-11.28,-0.27639,-0.25662,-0.142464,-0.587664,-1.16424,-6.4002,-0.278,-2.74989,-3.30325,-2.59922,-0.254188,0,0,0.8675064,4.7320845
0,-2.766069,0,0,0,0,0,0,0,0,0,0,-0.94248,0,-1.43,-5.58311,-0.3285,0,0,0,-4.686,0,10.3125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.872,-22,0
