0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21598796517097e-05,2.86871992248213e-05,6.86206608539237e-06,0,0,1.33020006267856e-05,0,1.37221424684159e-05,0,1.74419965679495e-05,0,0,0,8.65712134854839e-05,0,0
0,0,0.00105000019039405,0,0.0266925848846823,0.00250522907793013,0.0315387258456128,0.00687151860557646,0.00113464930879713,0.000911483201730665,0.00381296932126697,0.00101801669348336,0.000264688063669241,0.00218181702531646,0.00108871604651163,0,0.00201755679169992,0,0.00144232595694123,0.00693814960204814,0.000629186274719486,0.00154334472527473,0,0.00185230329263414,0.000545768277202073,0.000818917609329446,0.000122679941849094,0.0015644986650002,0.00014044437,0.000569619358506134,3.834131301e-05,0.000113586681027099,0,0
0,-0.0027054108,0,0,0.000237505356880759,0,0.000233854469630416,5.02291705620312e-05,0,3.34545628666944e-05,0,0,0,6.47759700805524e-05,7.26538625340437e-06,8.99745343557088e-05,4.492443575419e-05,2.4100321702422e-05,0,0.00205582120771857,1.18423879262229e-05,3.08978483364385e-05,0,2.29562714285995e-05,1.82287299222798e-05,6.01742952380952e-05,8.17049218738666e-06,9.03029508692992e-05,9.38171966666667e-06,0,1.913870812e-06,0,0,0
0,0,0,0,2.53410750317555e-05,0,3.11894210474115e-05,5.95477113134895e-06,0,5.19199567333694e-06,0,0,0,0,7.75193798449612e-07,0,0,0,0,1.55261567516081e-05,9.71958353528468e-06,9.89010989010989e-06,0,1.86528380261655e-05,5.82901554404145e-06,1.74927113702624e-05,1.00253054206875e-05,0,2e-05,5.00642279684126e-06,8.28e-07,1.82953734229209e-06,0,0
0,-0.081,-0.04843156848,-0.34264,0,0.000188104490911688,0.00118641152285284,0.00118919315243613,0.00204672545558241,0.000770704488074229,0.00128962226104005,0.000809338269402637,0.000238488452427218,0.000327970678584407,0.000515515668689651,0.000684700346918543,0.000454918626799441,0.000163023892123463,0,0.0029194333118341,0.000184861172736477,0.00188104511791286,0,0.00757152972922024,0.000849112688195149,0.000747830518136633,0.0016425894270849,0,0.0011400260787594,0.000126557462232259,1.42645877107378e-06,5.11717668696005e-06,1.00941872094188e-06,0
0,-0.073046097,0,0,-0.018074002984929,0,0,0.0049674108496327,0.00402000309335727,0.00569883045970795,0.000595991881577277,0.00373657358865248,0.000688161926108444,0.00151569872266974,0.00340346819121447,0.002107427504,0.00157678634078212,0.00376326302367366,0.00299992071680571,0.0136334374040642,0.00362725374393751,0.00241234833333333,0,0.00885125613549623,0.00213267841645078,0.0025600431292517,0.00395504671356443,0.00065080600317314,0.00351237917333333,0.0022815274105873,0.0001712284847,0.00207900933638017,0,0
0,-0.0972,-0.04843156848,-0.4283,-0.012049335323286,0,0,0.000305171285145478,0,0.000853141127095727,0,0.00114490675120652,0,0.000442745500575374,0.000994175297157623,0.00153898336,0.000122823891460495,0,0,0.00461137089599616,0.0051429972923319,0,0,0.00485689215079783,0.000747563160621762,0.00149561065111759,0.000763985395018828,0,0,0.000292295131783911,1.53744591562336e-06,1.37883074234676e-05,2.71989350667085e-06,0
0,-0.221843691,-0.1089710412,-0.8566,-0.12651801487586,-0.055001542,-0.03780219784,0,0.00463095910951526,0.00906781365927528,0.0102127316561086,0.0105085025569067,0,0.00371036280782509,0.00333261527648579,0,0.00514653675977654,0.0046061504,0.0242099054785162,0.0720575995950026,0.0208926030081463,0,0,0.0249074768638864,0.00981491892227979,0.00783358911564626,0.0093694623772566,0.001193664368225,0.0107476842666667,0.000476774886938285,7.08638459299456e-05,0.00184881363328535,0.000262127089587388,0
0,-0.0405,0,0,-0.24074572,-0.049211906,0,-0.0528,0,0.00411197944835046,0.0147441176470588,0.00154063829787234,0.00907962382445141,0.00999907940161105,0.00336790697674419,0.0086805194892,0.0086683958499601,0.00310018553185714,0,0.0239940545440944,0,0.00795714285714286,0.0060000008004959,0.0174629753726014,0.00309524611398964,0.00527769679300292,0.00357705803295759,0,0.0028964,0.0122520917658287,0.00034505073876,0.000857202816770042,2.30350430736603e-05,0
0,-0.108,-0.2663736024,-2.74112,-0.30093215,-0.23158544,-0.38786,-0.3432,-0.06825,0,0,0.0164321633180851,0,0.00533241663486766,0,0,0,0.00882641915371429,0.017590157039259,0.036336461036051,0.00999873174449322,0.0056579609959707,0,0.0194017570332818,0.0100040372532383,0.0450327507842566,0.0516177362090785,0.0343442470342607,0.0102974890126667,0.0567741998185013,0.003290047739547,0.0440515127676775,0.00655821863894041,0
0,-0.054,0,0,-0.06018643,-0.0028948177105182,0,-0.0462,-0.02925,0,0,0,0.00623510971786834,0.00114441887226697,0,0.007956,0.00158739026336792,0.00284142857142857,0,0,0,0,0,0,0.00064410621761658,0.00289941690962099,0.002121383578356,0,0.000663,0.0126257863727706,3.5802e-05,0.00160541901786131,0,0
0,-0.091983978,0,0,-0.24098664627929,-0.11579272,-0.396923153,-0.30329673,-0.0195,-0.05012298,0,0,0,0,0.00386201550387597,0,0,0,0.00511125871898765,0.0448734743669033,0.00533185753747223,0.0137005109494506,0,0.0164431851002135,0.0096800518134715,0.0145247813411079,0.0010868710352944,0.00462017375830281,0,0.0315721498403331,0.0022441441419,0.00643394473362295,0.0025647720091795,4.33651041913043e-05
0,-0.0162324648,0,0,-0.048197341293144,-0.014474087105182,0,0,-0.078,0,-0.135,0,0,0.00417504024683544,0.00624997411627907,0.019349919864,0.0038607182490024,0,0,0,0,0.0132897801263736,0,0,0.00626616575906736,0.00940229342274053,0.0159314519832912,0,0.009674959932,0.0122625164460989,0.00089493379371,0.00173536279223272,0,0
0,-0.1215,-0.2424,0,-0.06018643,-0.02894818,-0.0946,-0.066,-0.078,-0.010024596,-0.0225,0,-0.01516452,0,0.00372001609819121,0.0143964623,0.00804271636871509,0.00925486862142857,0,0.00423336610489424,0,0.0197753603021978,0,0.0307413666689486,0.00233103340349741,0.00384745105199223,0.010981549138526,0,0.017995577875,0.0288907334177032,0.000431893869,0.00774672511022066,0,0
