0, 18, 1, 19
 0, 18, 1, 20
 0, 18, 1, 23
 0, 18, 1, 25
 0, 18, 1, 27
 0, 18, 1, 31
 0, 18, 5, 19
 0, 18, 5, 20
 0, 18, 5, 23
 0, 18, 5, 25
 0, 18, 5, 27
 0, 18, 5, 31
 0, 18, 7, 19
 0, 18, 7, 20
 0, 18, 7, 23
 0, 18, 7, 25
 0, 18, 7, 27
 0, 18, 7, 31
 0, 18, 9, 19
 0, 18, 9, 20
 0, 18, 9, 23
 0, 18, 9, 25
 0, 18, 9, 27
 0, 18, 9, 31
 0, 18, 11, 19
 0, 18, 11, 20
 0, 18, 11, 23
 0, 18, 11, 25
 0, 18, 11, 27
 0, 18, 11, 31
 0, 18, 19, 20
 0, 18, 19, 23
 0, 18, 19, 25
 0, 18, 19, 27
 0, 18, 19, 31
 0, 18, 23, 19
 0, 18, 23, 20
 0, 18, 23, 31
 0, 18, 25, 19
 0, 18, 25, 31
 0, 18, 27, 19
 0, 18, 27, 31
 0, 18, 29, 19
 0, 18, 29, 23
 0, 18, 29, 25
 0, 18, 29, 27
 0, 18, 29, 31
 0, 18, 30, 19
 0, 18, 30, 20
 0, 18, 30, 23
 0, 18, 30, 25
 0, 18, 30, 27
 0, 18, 31, 19
 0, 18, 31, 20
 0, 18, 31, 23
 0, 18, 31, 25
 0, 18, 31, 27
 0, 18, 32, 19
 0, 18, 32, 20
 0, 18, 32, 23
 0, 18, 32, 25
 0, 18, 32, 27
 0, 18, 32, 31
 0, 19, 1, 18
 0, 19, 1, 20
 0, 19, 1, 23
 0, 19, 1, 25
 0, 19, 1, 27
 0, 19, 1, 31
 0, 19, 2, 20
 0, 19, 2, 23
 0, 19, 2, 25
 0, 19, 2, 27
 0, 19, 3, 20
 0, 19, 3, 23
 0, 19, 3, 25
 0, 19, 3, 31
 0, 19, 4, 20
 0, 19, 4, 23
 0, 19, 4, 25
 0, 19, 4, 31
 0, 19, 5, 18
 0, 19, 5, 20
 0, 19, 5, 23
 0, 19, 5, 25
 0, 19, 5, 27
 0, 19, 5, 31
 0, 19, 6, 20
 0, 19, 6, 23
 0, 19, 6, 25
 0, 19, 6, 31
 0, 19, 7, 18
 0, 19, 7, 20
 0, 19, 7, 23
 0, 19, 7, 25
 0, 19, 7, 27
 0, 19, 7, 31
 0, 19, 8, 23
 0, 19, 8, 25
 0, 19, 8, 31
 0, 19, 9, 18
 0, 19, 9, 20
 0, 19, 9, 23
 0, 19, 9, 25
 0, 19, 9, 27
 0, 19, 9, 31
 0, 19, 11, 18
 0, 19, 11, 20
 0, 19, 11, 23
 0, 19, 11, 25
 0, 19, 11, 27
 0, 19, 11, 31
 0, 19, 13, 23
 0, 19, 13, 25
 0, 19, 13, 31
 0, 19, 14, 23
 0, 19, 14, 25
 0, 19, 14, 31
 0, 19, 18, 23
 0, 19, 18, 25
 0, 19, 18, 27
 0, 19, 18, 31
 0, 19, 20, 23
 0, 19, 20, 31
 0, 19, 23, 18
 0, 19, 23, 20
 0, 19, 23, 31
 0, 19, 24, 31
 0, 19, 25, 18
 0, 19, 25, 31
 0, 19, 27, 18
 0, 19, 27, 31
 0, 19, 28, 31
 0, 19, 29, 18
 0, 19, 29, 23
 0, 19, 29, 25
 0, 19, 29, 27
 0, 19, 29, 31
 0, 19, 30, 18
 0, 19, 30, 20
 0, 19, 30, 23
 0, 19, 30, 25
 0, 19, 30, 27
 0, 19, 31, 18
 0, 19, 31, 20
 0, 19, 31, 23
