0, 4, 1, 7, 5
 0, 4, 2, 7, 5
 0, 4, 7, 1, 5
 0, 4, 7, 2, 5
 0, 4, 7, 8, 5
 0, 4, 7, 10, 5
 0, 4, 8, 7, 5
 0, 5, 1, 7, 4
 0, 5, 2, 7, 4
 0, 5, 7, 1, 4
 0, 5, 7, 2, 4
 0, 5, 7, 8, 4
 0, 5, 8, 7, 4
 0, 5, 10, 7, 4
 1, 4, 2, 5, 7
 1, 4, 2, 7, 5
 1, 4, 5, 2, 7
 1, 4, 5, 8, 7
 1, 4, 5, 10, 7
 1, 4, 7, 2, 5
 1, 4, 7, 8, 5
 1, 4, 7, 10, 5
 1, 4, 8, 5, 7
 1, 4, 8, 7, 5
 1, 4, 8, 9, 7
 1, 5, 2, 4, 7
 1, 5, 2, 7, 4
 1, 5, 4, 2, 7
 1, 5, 4, 8, 7
 1, 5, 7, 2, 4
 1, 5, 7, 8, 4
 1, 5, 8, 4, 7
 1, 5, 8, 7, 4
 1, 5, 8, 9, 7
 1, 5, 10, 6, 7
 1, 5, 10, 7, 4
 1, 7, 2, 4, 5
 1, 7, 2, 5, 4
 1, 7, 4, 2, 5
 1, 7, 4, 8, 5
 1, 7, 5, 2, 4
 1, 7, 5, 8, 4
 1, 7, 6, 10, 5
 1, 7, 8, 4, 5
 1, 7, 8, 5, 4
 1, 7, 9, 8, 4
 1, 7, 9, 8, 5
 1, 7, 10, 5, 4
 2, 4, 5, 8, 7
 2, 4, 5, 10, 7
 2, 4, 7, 8, 5
 2, 4, 7, 10, 5
 2, 4, 8, 5, 7
 2, 4, 8, 7, 5
 2, 4, 8, 9, 7
 2, 5, 4, 8, 7
 2, 5, 7, 8, 4
 2, 5, 8, 4, 7
 2, 5, 8, 7, 4
 2, 5, 8, 9, 7
 2, 5, 10, 6, 7
 2, 5, 10, 7, 4
 2, 7, 4, 8, 5
 2, 7, 5, 8, 4
 2, 7, 6, 10, 5
 2, 7, 8, 4, 5
 2, 7, 8, 5, 4
 2, 7, 9, 8, 4
 2, 7, 9, 8, 5
 2, 7, 10, 5, 4
 4, 5, 7, 9, 8
 4, 5, 8, 9, 7
 4, 5, 10, 6, 7
 4, 5, 10, 7, 8
 4, 7, 6, 10, 5
 4, 7, 9, 8, 5
 4, 7, 10, 5, 8
 4, 8, 5, 10, 7
 4, 8, 7, 10, 5
 4, 8, 9, 7, 5
 5, 8, 7, 6, 10
 5, 8, 9, 7, 10
 5, 10, 6, 7, 8
 5, 10, 7, 9, 8
