0,0,0,2.60630289473684e-06,0,7.28862214285714e-08,0,8.003194e-05,3.92464269230769e-06,0,0,0,0,0,0,0,0,0,0,9.95222929936306e-06,0,0,0.000138269442857143,6.26397373186364e-06,0,6.78778252205319e-07,0,5.08871323404688e-06,0,1.53061224489796e-05,0,2.16346761400582e-06,0
0,0,9.29007018733655e-08,0,5.17443384534981e-08,8.571324e-08,0,0.0039999512,4.61532830769231e-06,5.9999268e-07,0,0,4.999939e-06,2.2878033807283e-06,4.61532830769231e-06,5.9999268e-07,4.999939e-08,0,0.014121025923264,0.000398089171974522,0.0137181597690932,3.28469739356082e-08,0.000428571428571429,0.0020036471834637,0,9.49899004154502e-05,0,0,0,1.74925014577259e-05,0,0,0
0,-1.29998414e-06,0,0,1.39246235066466e-08,2.30658006693321e-08,0.001242004527225,1.0764040312355e-07,1.24200465142558e-06,0,0,0,0.00134550625,0.0307828822440365,1.24200465142558e-06,1.61460604685325e-07,0,0,0,0.0214252587579618,1.47664596741006e-07,0,0,0.00647028140865636,0.000359920298955821,0.0102614019797493,0,2.72441913626153e-06,0.00802128725961538,0.00235365524781341,0.00237442279411765,0,0
-0.00022366422675,0,0,0,0,0,0,0,0,0.001032458841,1.05556137313717e-05,0,0,1.23025614177843e-07,2.48187236923077e-07,0,0,8.0660852e-07,0,0.000190520602773355,2.95075128860794e-09,1.76633148475608e-09,4.61428571428571e-06,0.000387882820268141,6.42253902908016e-05,0.000194105549988024,0,5.73067986096890e-09,0,0,0,0,0
0,-1.29998414e-06,-1.79999838e-07,0,0,3.30961661166343e-07,0.00178210125243415,0,1.78210143082385e-06,2.3167316281644e-06,0.0332328684367349,0,1.9306098833925e-06,0.0441690926225525,1.78210143082385e-06,2.3167316281644e-06,1.930609690137e-07,5.791829070411e-05,0,0.00153710962590525,2.11877861191683e-07,1.26830932376617e-08,0.0101605238658,0.00928394064803252,0,0.000209589334229958,0,0.000193400208890417,0,0,0,0,0
-0.00023044193675,-1.29998414e-06,-1.79999838e-07,0,-1.59838944e-06,0,0.00037691584,0.00522656736,0,9.79981282e-07,0,1.63330213666667e-07,8.16651068333333e-06,3.73671973799756e-06,7.53831830769231e-07,9.79981282e-07,0.00530823206666667,2.449953205e-05,8.87084064588195e-09,0.000650212314225053,0.00896263860080408,5.36496872382475e-08,0.00071398642,0.0564534509488638,0.000672846763295879,0.000132984926502934,0,1.74060880192863e-06,0,0,0,0,0
0,0,-0.017999982,0,-0.0159838944,-0.0089998272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184684364102199,0,0.0191612003997325,0.00261679968007233,0.0136745199389615,0.000185589969893183,4.84893093506038e-05,0,0.00130758017492711,0.000363235294117647,3.01510939644322e-05,0
-0.05422163935,-0.0129998414,-1.79999838e-07,0,0,-0.0143997264,0,0,2.19300703846154e-06,0,2.15239466255552e-06,0,0.000570181925,0,0,0,0,0,0.0206452602555213,0.000189092356687898,0,0,0.00301789105714286,0.000166608367333138,6.35510533404488e-06,0.000199884216082935,0,6.58279274266013e-06,0,0.000336516034985423,2.79411764705882e-05,0,0
-0.00023044193675,-1.29998414e-06,-1.79999838e-07,0,-1.5983896e-07,0,0,-2.01064119e-06,0,0,0,0,3.2499831e-08,1.48708260710578e-07,0,0.0065129649,0,9.7499493e-07,0,0.000258756616242038,0,2.13506825137001e-09,0.000111428014285714,0.000455833039044048,2.83412793629266e-05,0.000176411075142673,1.2372599703056e-06,1.10832152923559e-06,0,5.68510163265306e-06,0,0,0
0,-1.29998414e-06,0,-0.0588149928,-1.59838944e-06,-1.79996562e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000165870488322718,0,0,0,0.000275336637721959,7.4408171708782e-05,0.000439630471230263,1.9815881266834e-06,3.55016165767365e-07,0,0.000110787172011662,2.93938088235294e-07,1.14850803276962e-09,0
