0,0,0,0,0,0.00750000107142811,0,0,0,0.00104999990000007,0,0,0,0,0,0,0,0.00750000535714362,0,0.0033561317899142,0,0,0.00125748574850299,0,0.0010500006,0,0,0.000213964453392455,0.00242307830769231,0,0.00010500006,0.00148968626941344,0,0.00729167083333333,0.00432794868127479,0,0.00112500064285714,0.0010500006,0.000295904610070413,0,0,0,0,0.00476645009210526,0,0,0.000257005960813953,0,0,0,0,0
0,0,0,0,2.69999932500017e-05,0,0,4.15384615384615e-05,0,0,0,0,0,0,0,1.38461538461538e-05,0,0.000154285736326534,2.16e-05,0,5.4e-05,0,0,5.4e-05,2.16e-05,0.000216,0,4.40155195461511e-05,0,1.08e-05,3.24e-05,0,0,0,0,0.000205714285714286,7.71428571428571e-06,0.0004644,1.66672705532809e-05,0,2.4e-05,4.43393603263496e-05,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2.84999928750018e-05,0,0,0,0,0.000151999898666734,0,0,0,0,0,0.000146153846153846,0,0.000309428615632659,0.000228,0,0.0001425,0,5.46107784431138e-05,0.000285,2.28e-06,0.0001824,1.2258064516129e-05,4.64608261876039e-05,7.89230769230769e-05,1.14e-06,3.99e-05,0,0,3.95833333333333e-05,9.39782605201037e-05,5.42857142857143e-05,8.14285714285714e-06,4.56e-05,1.85111376821221e-05,0,0,8.5095742040469e-06,0,0,0,0,1.00744186046512e-06,0,0,0,0,0
0,0,0,0,0,0.00373371268555171,0,0,0,0.00145199903200065,0,0,0,0,0,0,0,0,0,0.0055692577992303,0,0,0,0,0.0008712,0,0.00140516129032258,0.00213035114603371,0.000603138461538461,0.0008712,0.002178,0.00741607963602871,0,0,0,0,0.00230245714285714,0,0.0066698551879899,0,0,0,0,0,0,0,0.000206656744186046,0,0,0,0,0
0,-0.131,-0.127,0,0,0.00342857081632679,0,0,0,0,0,0,0,0,0,0,0,0.0034285727755104,0,0.00204564157632498,0,0,0,0,0,0,0,0.00019562458022236,0,0,0.00016000004,0.00453999479035728,0,0,0.00659496729927501,0,0.00161714326142857,0.008000002,0.000214715294300787,0.000832000208,0.000177777822222222,0,0.0011327436460177,0.000842105473684211,0,0,0.000290790770372093,0.000355555644444444,6.4000016e-05,0,0,0
-0.009999993,0,0,-0.0072,-0.0066,0,0,0,0,0,0,0.000928501809914538,0,0,0,0,0,0.000900000514285788,0,0.00134245252418683,0.000525000225,0.000951045296456543,0.00050299422754491,0.00105000045,0,0.00105000045,0,0.000171171538260898,0.000323077061538462,0.00021000009,0.0001575000675,0.00190679815244958,0,0,0.0017311792251987,0,0.000300000128571429,0,0.000391721284990197,0,4.66666866666667e-05,0.000219457534052293,0.000408849732743363,0,0,0,0.000147732621453488,0.0001785000765,0,0,0,0
0,0,0,0,0,0,0,0.000101538461538462,0,0,0,0,0,0,0,0.000133333333333333,0,0.000188571455510208,0.001392,0,0.00167,0,0,0.002,0,0.006,0,0,0,0,0,0,0,0,0,0.000380952380952381,0,8e-04,2.52290407730822e-05,0,2.93333333333333e-05,0.000100024819591428,0,0,0,0,0,0,0,0,0,0
0,-0.655,0,0,0,0,-0.0396,0,0,0,0,0,0,0,0,0.000333333333333333,0,0,0.00052,0,0,0.00588742074059828,0.00264670658682635,0,0,0,0.00461290322580645,0.00211926575592579,0.0016,0.00013,0.000975,0.00147549793799163,0,0.00270833333333333,0,0,0.00091,0,0.00394270860592104,0.0003848,0,0,0.000184070796460177,0.00249736842105263,0,6.75324675324675e-05,0.000764883720930233,0.00100388888888889,0.0005148,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.18367325812657e-06,0,0,1.690034655e-06,0,0,0,9.288100414947e-06,0,9.65734088571428e-07,2.25337954e-06,2.41917465071869e-06,0,1.40210282488889e-05,1.68204389522027e-06,0,0,0,0,7.33658454883721e-08,6.25938761111111e-08,0,0,0,0
-0.0059999958,0,-0.508,-0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00848572115510302,0,0,0,0,0,0,0,0,0,0,0,0,0.00049500033,0,0,0,0.016322550866764,0,0.00424285997142857,0,0.00132855143704885,0,0,0,0.00175221355752212,0.0114631655368421,0.000267567745945946,0.000257143028571429,0.00190172219804651,0.000550000366666667,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.88171758338496e-05,0,0,5.9890864e-06,0,0,0,4.93722738575974e-05,0,5.150614304e-05,1.19781728e-05,5.6260230577329e-06,0,1.33090808888889e-06,1.05058554006871e-05,1.5900229380531e-06,0,0,0,1.08639241674419e-06,1.19781728e-06,2.39563456e-07,0,0,0
0,0,0,0,0,-0.001999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82713625e-05,0,0,5.6542725e-05,0,0,0,9.2176200645561e-06,0.000260966423076923,0.00011308545,1.69628175e-05,0,0,0,0,0,0.000161550642857143,0,0,0,2.51301e-05,4.22065363233787e-05,0.000600453716814159,0.00056542725,0,0,9.046836e-05,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164102564102564,0,0,0.00256,0,0.0024,0,0,0.0032,1.28e-05,0.0032,0.000688172043010753,0.000521665416843272,0,6.4e-06,0.000224,0,0,0,0,0.000304761904761905,1.82857142857143e-05,0.000128,8.67449572112784e-05,0,0,2.38865240815352e-05,0,0,0,0,4.01860465116279e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5268168628346e-05,0,0,3.1e-05,0,0,0,0,0,0,0,5.82415090187111e-05,0,0,3.47101053059808e-05,5.48672566371681e-07,9.78947368421053e-06,1.0472972972973e-05,3.62337662337662e-05,3.41720930232558e-05,2.75555555555556e-05,1.612e-06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.699325952e-05,9.2300230656e-06,0,0,0
