0,0,0,0,0,0,0,0,0,0,0.00021285140562249,0.000243119266055046,0,0.000376777251184834,0,0,1.92409240924092e-05,0,0,0,1.97950742945554e-06,1.37385474860335e-05,0,5.99310137972405e-05,0,0.000509720483767885,0,0,0,0,0,0
0,0,0,0,0.000930257668711656,0.000785237142857143,0,0.006552,0,0,0.00176599518072289,0,0,0.00377283412322275,0.00807783449060899,0.0209012342248282,0.000262728712871287,0,0,0.00249551097178683,0,0,0,0.000236498620275945,0,0.00016254943959946,2.29470685750309e-05,0.000122880843585237,0,0,0,0
0,0,0,0,0.00397546012269939,0,0,0,0,0.0027,0,0,0,0.00463507109004739,0,0.000489614223690183,0,0,0,0.00219122257053292,0,0,0,0,0,1.89897067621733e-05,0,1.33567662565905e-05,0,0,0,0
0,0,0,0,0,0,0,0.000925925925925926,0,0.0225,0,0.00598623853211009,0,0.00853080568720379,0.000128059191804212,0.00297738379271057,7.42574257425743e-05,0.0225,0,0,1.05044615949881e-05,0,9.6725249715514e-05,0.000110677864427115,0.000969230769230769,0.00107506243121336,7.91260335027409e-05,0.0009701230228471,0,0,0,0
0,-0.01296,-1.08,0,0,0,0,0.0156640987654321,0,0,0.0374522939759036,0.0160054036697248,0,0.00117258028436019,0,0.00699570506874228,0,0,0,0,0.00303581694598419,0.00245252531843575,0,0.000780151049790042,0,0.0187311326237037,5.48603706557429e-05,0.000854780785002929,0,0,0,0
0,-0.0018792,0,0,0,0,0,0.0193898271604938,0.000468085896691817,0,0.0138288424096386,0.0469264587155963,0,0.00281645497630332,0,0.000936177683207247,7.00462046204621e-05,0,0,0.00319357993730407,3.96349676252494e-05,3.79423463687151e-06,0,2.92832633473305e-05,0,0.000598055699056028,5.13905859909736e-07,6.63120484280414e-06,0,0,0,0
0,0,0,0,0,0,0,0.00551440329218107,0.000194428322692977,0,0,0,0,0,0,0,0.000442244224422442,0,0,0,0,0,0,2.00959808038392e-05,0,0,5.79392813626627e-05,0,0,0,0,0
0,-0.13608,0,-0.033333335,-0.15567996,-1.12184037,-4,0,0,0,0.0556499277108434,0,0,0,0,0.658967681491392,0,0,0,0,0.00404329332145006,0.0326100026815642,0,0.00259763647270546,0,0,0.0114836209110649,0,0.00713219294117647,0,0,0
0,0,0,0,0,-0.76810692,-4,0,0,0,0,0,0,0,0,0,0,0,0,0.0113858432601881,0.0544262673166049,0.000259200804469274,0.012591907952965,0.0705303383323335,0,0.111245500154164,0.044749389547696,0.00457582503417301,0.0010338,0,0,0
0,0,-0.045,-0.033333335,0,0,0,0,0,0,0,0,0,0.0078521327014218,0,0,0,0,0,0,0,0,0,4.14877024595081e-05,0,0,0,0,0,0,0,0
