0,0,0,0,0.05712,0.0423215608792294,0.308756756756757,0.00313846153846154,0.00783216783216783,0.00268169014084507,0,0,0,0,0.0667601683029453,0,0.0152533155933428,0,0,0,0,0,0,0,0
0,0,0.0298219584569733,0,0,0.165472956285503,0.452702702702703,0.00368131868131868,0,0.00471830985915493,0,0,0.0513322087238093,0.0398809523809524,0.0939691444600281,0,0.0107350015205248,0,0.00215434083601286,0.000847329016592473,0,0,0,0,0
0,-0.15,0,0,0,0.0754067671029884,0.412597297297297,0.00838796703296703,0.0418650761003702,0,0.394472868217054,0,0,0,0.0785072931276297,0,0.0366899119505562,0,0.00490871382636656,0.00643552711452853,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.12,0,0,0,0,0,0,0.00659340659340659,0.0164541341011929,0,0,0,0,0,0.00841514726507714,0,0.0177848532653471,0,0,0,0,0,0,0,0
-0.36,-1,-0.453,0,0,0,1.27313691891892,0,0.172242117098588,0,0,0,0,0.186928833333333,0.176179769985975,0,0.125791962720384,0,0.0151466450160772,0.0198578788951841,0,0,0,0,0
-0.24,-0.25,-0.2265,0,0,-0.5817,0,0,0,0,0,0,0,0,0,0,0.058171676227227,0,0,0.00327969540418859,0,0,0,3.11697205528846e-05,0
-0.12,-0.1,-0.2265,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00509596317280453,0,0,0.0043624,0.0008717625,0
-0.12,0,-0.453,0,-0.6,-1.5512,0,0,0,0,0,0,0,0,0,0.000722007,0.0771218531624834,0,0.0232156591639871,0,0,0.0335427177700348,0,0.0019380796875,0
-0.04,-0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291822642654796,0,0.160801393728223,0.00131481481481481,0.0027734375,0
0,0,-0.0755,0,0,0,0,0,0,0,0,0,0.00830202707061489,0,0,0,0.000434046554016445,0,0,0,0,0.00134843205574913,3.30769230769231e-06,2.79086538461538e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283111111111111,0,0,0.0056875,0
0,-0.5,0,0,0,0,0,0,0,0,-2.1,0,0,0.240844794047619,0.62423727826087,0,0.194489028668222,0,0,0.0089549232914306,0,0,0,0,0
0,-0.05,0,0,0,-0.1939,0,0,0,0,0,0,-0.1664,0,0,0,0.00367425455027874,0,0,0.00145007082152975,0,0.0559317073170732,0,0,0
-1,-1,-0.8305,0,-0.3,-1.5512,0,0,0,0,0,0,-3.6608,0,0,0,0.29652041749222,0,0.0566731832797428,0,0,0,0,0.00153586370192308,0
0,0,0,0,0,0,0,0,-3.282,0,0,0,0,0,0,0,0,0,0,0.126467017401862,0.0555555555555556,2.78745644599303,0,0,0
-2,-1,-3.3975,0,-5.55,-9.695,-49.062818,0,-10.94,0,-1.05,0,-9.984,-1.365,-12.978,0,0,0.293131901824244,0.337148814413286,0,0,3.65342443493143,0.00373409121376538,0.00315063946161454,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.6,0,0,0,0,0,0.267724692307692,0.0806759675480769,0
0,-0.1,-0.2265,0,0,-0.5817,0,0,-1.641,0,0,0,0,0,-1.236,0,-0.56,0,0,0,0,0,0,0.00523317307692308,1.16106666666667
0,-0.2,-1.51,0,0,-3.878,-7.008974,-2.48,0,-4.79,0,0,-1.1648,-1.365,0,-0.05,0,0,0,0,0,1.65307317073171,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-9.8,0,0,0,-0.125,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-2.188,-4.79,-1.5,0,0,-9.555,0,-0.2,-5.6,0,0,-1.5,0,0,0,0,7.65333333333333
0,0,0,0,0,0,0,-94.24,0,-9.58,-0.9,0,0,0,0,0,-1.4,-17.5,0,0,0,0,0,0,0
0,0,0,0,0,0,-3.504487,-22.32,-36.649,-23.95,-9,-18.2,0,0,-8.961,0,-1.4,-6.25,-2.8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224,0,0,-2.666666,0,0,0
