0, 1, 3
 0, 1, 4
 0, 1, 6
 0, 1, 11
 0, 1, 12
 0, 1, 13
 0, 1, 14
 0, 1, 15
 0, 1, 16
 0, 1, 17
 0, 1, 18
 0, 1, 19
 0, 1, 20
 0, 1, 21
 0, 1, 23
 0, 1, 24
 0, 1, 26
 0, 1, 27
 0, 1, 28
 0, 1, 30
 0, 1, 31
 0, 2, 11
 0, 2, 16
 0, 2, 19
 0, 2, 23
 0, 2, 26
 0, 2, 28
 0, 2, 33
 0, 3, 1
 0, 3, 4
 0, 3, 6
 0, 3, 7
 0, 3, 10
 0, 3, 11
 0, 3, 12
 0, 3, 13
 0, 3, 15
 0, 3, 16
 0, 3, 17
 0, 3, 18
 0, 3, 20
 0, 3, 21
 0, 3, 23
 0, 3, 24
 0, 3, 27
 0, 3, 28
 0, 3, 29
 0, 3, 30
 0, 3, 31
 0, 3, 32
 0, 4, 1
 0, 4, 3
 0, 4, 7
 0, 4, 10
 0, 4, 11
 0, 4, 12
 0, 4, 13
 0, 4, 14
 0, 4, 15
 0, 4, 16
 0, 4, 17
 0, 4, 18
 0, 4, 19
 0, 4, 20
 0, 4, 21
 0, 4, 23
 0, 4, 24
 0, 4, 26
 0, 4, 27
 0, 4, 28
 0, 4, 30
 0, 4, 31
 0, 4, 32
 0, 6, 1
 0, 6, 3
 0, 6, 7
 0, 6, 10
 0, 6, 11
 0, 6, 12
 0, 6, 13
 0, 6, 14
 0, 6, 15
 0, 6, 16
 0, 6, 17
 0, 6, 18
 0, 6, 19
 0, 6, 20
 0, 6, 21
 0, 6, 23
 0, 6, 24
 0, 6, 26
 0, 6, 27
 0, 6, 28
 0, 6, 29
 0, 6, 30
 0, 6, 31
 0, 6, 32
 0, 6, 33
 0, 7, 3
 0, 7, 4
 0, 7, 6
 0, 7, 11
 0, 7, 13
 0, 7, 18
 0, 7, 20
 0, 7, 21
 0, 7, 23
 0, 7, 26
 0, 7, 27
 0, 7, 28
 0, 7, 29
 0, 7, 30
 0, 7, 31
 0, 7, 32
 0, 7, 33
 0, 10, 3
 0, 10, 4
 0, 10, 6
 0, 10, 11
 0, 10, 13
 0, 10, 20
 0, 10, 21
 0, 10, 23
 0, 10, 24
 0, 10, 28
 0, 10, 30
 0, 10, 31
 0, 11, 1
 0, 11, 2
 0, 11, 3
 0, 11, 4
 0, 11, 6
 0, 11, 7
 0, 11, 10
 0, 11, 13
 0, 11, 16
 0, 11, 18
 0, 11, 20
 0, 11, 21
 0, 11, 23
 0, 11, 24
 0, 11, 26
 0, 11, 27
 0, 11, 28
 0, 11, 30
