0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0385e-05,0,2.75642286416718e-06,0,0,4.27114285714286e-06,0,0,1.32579366515837e-06,2.34914578128778e-07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.71142857142857e-08,0,0,3.69122171945701e-08,1.20919377065033e-06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81153042409342e-05,0,0,9.29657142857143e-05,0,0,1.41341538461538e-05,5.55274397614634e-06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000229090909090909,0,1.97811923786109e-05,0,0,0,0,0,6.98497737556561e-06,1.06616165686196e-06,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31407498463430e-09,0,0,9.44444444444444e-09,0,0,7.17948717948718e-10,3.35643484567652e-08,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98573615923926e-07,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54480639213276e-11,0,0,0,0.0001874472,0,0,0,7.74219785799584e-08,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9473685e-05,9.45880392870313e-07,0,0,0,7.6778948904e-07,0,1.67722476959276e-07,1.59052643242808e-08,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12297480024585e-07,0,0,0,6.429384e-07,0,0,4.32774599081312e-09,8.91122624566286e-09,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0076841555882353,0.000167073548201439,0.000962176620392109,0.00239269614545455,0.000116116116,0.000353986370006146,0.00954035165405405,0,0.00141182458412698,0.0002693893984,0,8.12637702564103e-06,9.35741123378193e-08,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.12968653964352e-06,0,0,2.97142857142857e-06,0,3.15530186788702e-07,0,3.03811749536627e-08,2.0502821328405e-07,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.000483453237410072,0.00928069119052486,0.000678787878787879,0,0,0.000605405405405405,0,0,2.1504e-05,0.000282916411356525,1.5406334841629e-05,0,2.70943266552064e-05,2.57531947182957e-07,0
0,0,0,0,0,0,0,0,0,-0.4504505,0,0,0,0.00689784172661871,0.0882770507289209,0.00774787878787879,0,0.00750382298709281,0,0.00338038461538461,0.00329746031746032,0.00166192,0,0.00196676923076923,6.9539850108792e-05,0,0,0
0,0,0,0,0,0,0,0,0,-0.01001001,0,-0.0054,-0.04659,0,0.0453041359842228,0.00596436363636364,0,8.06490473263675e-05,0,0.432760461538461,0.00770633650793651,0.0006823232,0,7.91650075414781e-06,0.000111029736481586,0,0,0
0,0,0,0,0,0,0,0,0,-0.03003003,0,-0.054,-0.3106,-0.1,0,0.00164564545454545,0,0.0117268674861709,0,0.00939916730769231,2.87334920634921e-05,0.00125266532,0,0.000369140862745098,2.84463655411395e-05,0,0,0
-0.025263717,0,0,-0.43820091,0,0,0,0,0,-0.3403404,0,-0.018,-0.12424,-0.06,-0.075,0,0,0,0,0.124340192307692,0.158995047619048,0.016256592,0,7.43022624434389e-05,0.00192705213957611,0,0,0
0,0,0,0,0,0,0,-1.42025145,0,-0.01001001,0,0,0,0,0,0,0,0.000273223110018439,0,0,0,0.0001409496,0,3.05259728506787e-06,0,0,0,0
-0.08421239,0,-0.045726894,-0.932741937,-0.0043242927,0,-2.21315116e-07,-1.3842717466,-1.7690763831,-1.241241,-23.65449,0,-2.96623,-0.02,-13.175,0,-5.33584903105,0,0,0,0,0,0.00919619100678289,0,0,0,0.169537722854236,0
