"V1","V2","V3"
3,-0.00510291533362407,-1.32878613544767e-07
3,-0.00345033040313921,-4.1075424e-08
3,-0.0157442817430231,-3.90273046445141e-06
3,-0.000636225732644557,-2.57533477089453e-10
3,-0.00199002284777858,-7.88087044158039e-09
3,0.0115120059635276,1.52564334069918e-06
3,0.00778382974833134,4.7160672e-07
3,0.0355185719274749,4.48091275548125e-05
3,-0.00313813516769551,-3.09040172507344e-08
3,-0.0050832442631047,-1.31347840693006e-07
3,0.00143530392912716,2.95686584806409e-09
3,0.00719191994961431,3.71992800240321e-07
3,0.0044894248470537,9.04840680329601e-08
3,0.0116496848832142,1.58103882315656e-06
3,-0.000332541079358028,-3.67735795476922e-11
3,-0.00168762761166567,-4.8065101867905e-09
3,-0.000266701979596846,-1.89704973857142e-11
3,-0.00258448099964148,-1.72631494822456e-08
3,-0.00343817545173577,-4.06428454259434e-08
3,-0.00332073908012412,-3.66188127512287e-08
3,-0.00169499365167238,-4.86972265849301e-09
3,-0.00145118673752242,-3.05611647489885e-09
3,-0.00404257827449987,-6.6065589280063e-08
3,-0.00121198384221383,-1.78028892430011e-09
3,-0.00229664866897505,-1.21138918357894e-08
3,-0.0032256390234753,-3.35619583066554e-08
3,-0.00153412081321851,-3.61059424822184e-09
3,-0.000972835996845341,-9.20701595880211e-10
3,-0.000698206475334948,-3.40370268107608e-10
3,-0.00681189401895851,-3.16084825933358e-07
3,-0.000517887687718748,-1.38901443359151e-10
3,-0.00188697919550635,-6.7189488654621e-09
3,-0.00179042626438666,-5.73943735697749e-09
3,-0.00046871031188154,-1.02970666785338e-10
3,-0.00157091144365979,-3.8766367659244e-09
3,-0.000223614070367134,-1.1181430815553e-11
3,-0.00172681813554938,-5.14920050635976e-09
3,-0.000345239004828004,-4.11490267852358e-11
3,-0.000867606357750505,-6.53082696885242e-10
3,0.000567878240877851,1.83132610015406e-10
3,-0.00428651306506643,-7.87612237426357e-08
3,-0.000642789712965558,-2.655869634e-10
3,-0.00126286116125776,-2.01403410626199e-09
3,-0.00287276631537214,-2.3708326498467e-08
3,-0.0018574370442362,-6.40829223146503e-09
3,-0.00104350292572972,-1.13626862031504e-09
3,-0.00152770287959023,-3.56546922071534e-09
3,-0.00230831550843003,-1.22994448127777e-08
3,-0.0012758876289953,-2.07700374501681e-09
3,-0.00282780953555094,-2.26125980934736e-08
3,-0.00182474787408728,-6.07587176241177e-09
3,-0.00347943311004668,-4.21235995625883e-08
3,-0.00169718060196224,-4.88859633652822e-09
3,-0.00186096831408892,-6.4449111711615e-09
3,-0.00240430088841559,-1.38984526143941e-08
3,-0.00530815218855338,-1.49565042156207e-07
3,-0.000545194144471732,-1.6205168391901e-10
3,-0.00146534688865069,-3.14645365718267e-09
3,-0.00311178470035628,-3.01320461241319e-08
3,-0.000493423812828914,-1.20132444582895e-10
3,-0.00282785607070601,-2.26137144678924e-08
3,-0.00241113277240944,-1.40172680450906e-08
3,-0.00078301266362327,-4.80071979161086e-10
3,-0.00178907639543629,-5.72646561591811e-09
3,-0.0170675364739333,-4.97178705088672e-06
3,-0.0311064430078711,-3.00989300982986e-05
3,-0.0189963444001519,-6.85504174703003e-06
3,-0.0313480221332162,-3.08056540669805e-05
3,-0.02008013582852,-8.09654881389709e-06
3,-0.0160075298953034,-4.10178568158748e-06
3,-0.0191088869742748,-6.97760169741471e-06
3,-0.00843408738056773,-5.99948937454144e-07
3,-0.0127643995447322,-2.07970228697578e-06
3,-0.00404716083904114,-6.62905149033752e-08
3,-0.016362728366084,-4.38093855964402e-06
3,-0.0185206371901078,-6.3528378808281e-06
3,-0.00925839462513153,-7.93609876465054e-07
3,-0.0183695150783964,-6.1985923455357e-06
3,-0.00287140084284942,-2.36745357060737e-08
3,-0.0198448831484576,-7.81529972010359e-06
3,-0.00748073735268811,-4.18632769734303e-07
3,-0.0157806924154055,-3.92986982645377e-06
3,-0.00961474505842352,-8.88818978561095e-07
3,-0.0132970987109766,-2.35109770878689e-06
3,0.00410017208696945,6.89296787101255e-08
3,-0.000956068609308947,-8.73910943052823e-10
3,-0.00142106226777944,-2.86971867848875e-09
3,-0.00115745744800347,-1.55065470636976e-09
3,-0.0025920634998442,-1.74155385836066e-08
3,0.00288195070882587,2.39364447627677e-08
3,0.0102603430811579,1.08015392561329e-06
3,0.00505790502853058,1.29393366179847e-07
3,-0.00210218812287495,-9.2899790397669e-09
3,-0.00438886291347423,-8.45387938911892e-08
3,-0.00752727495759002,-4.26494407658302e-07
3,-0.0164889662166152,-4.48311918242377e-06
3,-0.00270865067602484,-1.98727970890147e-08
3,-0.0110437392123573,-1.34694055068103e-06
3,-0.0220148158270405,-1.06695270716912e-05
3,-0.00848219362775488,-6.10273548375819e-07
3,-0.0105864390433765,-1.186450718253e-06
3,-0.00609745262160948,-2.26696754884937e-07
3,-0.0164116244486139,-4.4203301849564e-06
3,-0.0100858956291929,-1.02599066427434e-06
3,-0.0149384616414241,-3.33363178854834e-06
3,-0.0046672470245747,-1.01667551061898e-07
3,-0.00705888833617242,-3.51729614191326e-07
3,-0.0113555359596937,-1.46427588719783e-06
3,-0.00889027336219045,-7.02660184156901e-07
3,-0.0101855566593778,-1.05670632498068e-06
3,-0.0104435333757966,-1.13904892111097e-06
3,-0.0237554709280792,-1.34057443438603e-05
3,0.00045544523793716,9.44731718333441e-11
3,0.00153860326189474,3.64233549805715e-09
3,0.00313316795761776,3.07574997613715e-08
3,-0.00173013674002131,-5.17894484467367e-09
3,-0.00267588021496684,-1.91601985579448e-08
3,-0.00414870884234387,-7.1406684864896e-08
3,-0.000991238300729647,-9.73944531698605e-10
3,-0.00316242322688757,-3.16271438042855e-08
3,-0.00193706850813535,-7.26833510147365e-09
3,-0.00198419502396126,-7.81183512310085e-09
