0, 1, 9, 10
 0, 1, 9, 31
 0, 1, 10, 9
 0, 1, 15, 10
 0, 1, 17, 9
 0, 1, 19, 9
 0, 1, 20, 9
 0, 1, 22, 9
 0, 1, 23, 9
 0, 1, 24, 9
 0, 1, 25, 9
 0, 1, 26, 9
 0, 1, 28, 9
 0, 1, 28, 31
 0, 1, 30, 9
 0, 1, 31, 9
 0, 1, 33, 9
 0, 1, 35, 9
 0, 1, 36, 9
 0, 1, 36, 10
 0, 1, 37, 9
 0, 1, 38, 9
 0, 1, 38, 10
 0, 1, 39, 9
 0, 1, 40, 9
 0, 1, 41, 9
 0, 1, 44, 9
 0, 1, 44, 10
 0, 2, 1, 3
 0, 2, 1, 9
 0, 2, 1, 10
 0, 2, 1, 31
 0, 2, 46, 3
 0, 2, 47, 3
 0, 3, 1, 2
 0, 3, 1, 9
 0, 3, 1, 10
 0, 3, 1, 31
 0, 3, 46, 2
 0, 3, 47, 2
 0, 9, 1, 2
 0, 9, 1, 3
 0, 9, 1, 10
 0, 9, 1, 31
 0, 9, 10, 1
 0, 9, 17, 1
 0, 9, 19, 1
 0, 9, 20, 1
 0, 9, 22, 1
 0, 9, 23, 1
 0, 9, 24, 1
 0, 9, 25, 1
 0, 9, 26, 1
 0, 9, 28, 1
 0, 9, 28, 31
 0, 9, 30, 1
 0, 9, 31, 1
 0, 9, 33, 1
 0, 9, 35, 1
 0, 9, 36, 1
 0, 9, 36, 10
 0, 9, 37, 1
 0, 9, 38, 1
 0, 9, 38, 10
 0, 9, 39, 1
 0, 9, 40, 1
 0, 9, 41, 1
 0, 9, 44, 1
 0, 9, 44, 10
 0, 10, 1, 2
 0, 10, 1, 3
 0, 10, 1, 9
 0, 10, 1, 31
 0, 10, 9, 1
 0, 10, 9, 31
 0, 10, 15, 1
 0, 10, 36, 1
 0, 10, 36, 9
 0, 10, 38, 1
 0, 10, 38, 9
 0, 10, 44, 1
 0, 10, 44, 9
 0, 31, 1, 2
 0, 31, 1, 3
 0, 31, 1, 9
 0, 31, 1, 10
 0, 31, 9, 1
 0, 31, 9, 10
 0, 31, 28, 1
 0, 31, 28, 9
 1, 2, 46, 3
 1, 2, 47, 3
 1, 3, 46, 2
 1, 3, 47, 2
 1, 5, 4, 8
 1, 5, 4, 9
 1, 5, 4, 15
 1, 5, 4, 16
 1, 5, 4, 17
 1, 5, 4, 19
 1, 5, 4, 20
 1, 5, 4, 21
 1, 5, 4, 22
 1, 5, 4, 23
 1, 5, 4, 24
 1, 5, 4, 25
 1, 5, 4, 26
 1, 5, 4, 29
 1, 5, 4, 33
 1, 5, 4, 34
 1, 5, 4, 35
 1, 5, 4, 36
 1, 5, 4, 37
 1, 5, 4, 38
 1, 5, 6, 8
 1, 5, 6, 9
 1, 5, 6, 15
 1, 5, 6, 16
 1, 5, 6, 17
 1, 5, 6, 19
 1, 5, 6, 20
 1, 5, 6, 22
 1, 5, 6, 23
 1, 5, 6, 24
 1, 5, 6, 25
 1, 5, 6, 26
 1, 5, 6, 28
 1, 5, 6, 30
 1, 5, 6, 32
 1, 5, 6, 33
 1, 5, 6, 34
 1, 5, 6, 35
 1, 5, 6, 36
 1, 5, 6, 37
 1, 5, 6, 38
 1, 5, 6, 40
 1, 5, 6, 41
 1, 5, 8, 15
 1, 5, 8, 16
 1, 5, 8, 17
 1, 5, 8, 19
 1, 5, 8, 20
 1, 5, 8, 21
 1, 5, 8, 22
 1, 5, 8, 23
 1, 5, 8, 24
 1, 5, 8, 25
 1, 5, 8, 26
 1, 5, 8, 28
 1, 5, 8, 29
 1, 5, 8, 30
 1, 5, 8, 32
 1, 5, 8, 33
 1, 5, 8, 34
 1, 5, 8, 35
 1, 5, 8, 36
 1, 5, 8, 37
 1, 5, 8, 38
 1, 5, 8, 40
 1, 5, 8, 41
 1, 5, 15, 8
 1, 5, 15, 10
 1, 5, 15, 16
 1, 5, 15, 17
 1, 5, 15, 19
 1, 5, 15, 20
 1, 5, 15, 21
 1, 5, 15, 22
 1, 5, 15, 23
 1, 5, 15, 24
 1, 5, 15, 25
 1, 5, 15, 26
 1, 5, 15, 28
 1, 5, 15, 29
 1, 5, 15, 32
 1, 5, 15, 33
 1, 5, 15, 34
 1, 5, 15, 35
 1, 5, 15, 36
 1, 5, 15, 37
 1, 5, 15, 38
 1, 5, 15, 44
 1, 5, 16, 8
 1, 5, 16, 15
 1, 5, 16, 17
 1, 5, 16, 19
 1, 5, 16, 20
 1, 5, 16, 21
 1, 5, 16, 23
 1, 5, 16, 25
 1, 5, 16, 26
 1, 5, 16, 28
 1, 5, 16, 29
 1, 5, 16, 33
 1, 5, 16, 34
 1, 5, 16, 35
 1, 5, 16, 36
 1, 5, 16, 38
 1, 5, 16, 40
 1, 5, 17, 8
 1, 5, 17, 9
 1, 5, 17, 15
 1, 5, 17, 16
 1, 5, 17, 19
 1, 5, 17, 20
 1, 5, 17, 21
 1, 5, 17, 22
 1, 5, 17, 23
 1, 5, 17, 24
 1, 5, 17, 25
 1, 5, 17, 26
 1, 5, 17, 28
 1, 5, 17, 29
 1, 5, 17, 30
 1, 5, 17, 32
 1, 5, 17, 33
 1, 5, 17, 34
 1, 5, 17, 35
 1, 5, 17, 36
 1, 5, 17, 38
 1, 5, 17, 39
 1, 5, 17, 40
 1, 5, 17, 41
 1, 5, 19, 8
 1, 5, 19, 9
 1, 5, 19, 15
 1, 5, 19, 16
 1, 5, 19, 17
 1, 5, 19, 20
 1, 5, 19, 21
 1, 5, 19, 22
 1, 5, 19, 23
 1, 5, 19, 24
 1, 5, 19, 25
 1, 5, 19, 26
 1, 5, 19, 28
 1, 5, 19, 29
 1, 5, 19, 30
 1, 5, 19, 32
 1, 5, 19, 33
 1, 5, 19, 34
 1, 5, 19, 35
 1, 5, 19, 36
 1, 5, 19, 37
 1, 5, 19, 38
 1, 5, 19, 40
 1, 5, 20, 8
 1, 5, 20, 9
 1, 5, 20, 15
 1, 5, 20, 16
 1, 5, 20, 17
 1, 5, 20, 19
 1, 5, 20, 21
 1, 5, 20, 22
 1, 5, 20, 23
 1, 5, 20, 24
 1, 5, 20, 25
 1, 5, 20, 26
 1, 5, 20, 28
 1, 5, 20, 29
 1, 5, 20, 30
 1, 5, 20, 32
 1, 5, 20, 33
 1, 5, 20, 35
 1, 5, 20, 36
 1, 5, 20, 38
 1, 5, 20, 39
 1, 5, 21, 8
 1, 5, 21, 15
 1, 5, 21, 16
 1, 5, 21, 17
 1, 5, 21, 19
 1, 5, 21, 20
 1, 5, 21, 22
 1, 5, 21, 24
 1, 5, 21, 25
 1, 5, 21, 26
 1, 5, 21, 28
 1, 5, 21, 29
 1, 5, 21, 32
 1, 5, 21, 34
 1, 5, 21, 35
 1, 5, 21, 36
 1, 5, 21, 37
 1, 5, 21, 38
 1, 5, 21, 39
 1, 5, 21, 40
 1, 5, 21, 41
 1, 5, 22, 8
 1, 5, 22, 9
 1, 5, 22, 15
 1, 5, 22, 17
 1, 5, 22, 19
 1, 5, 22, 20
 1, 5, 22, 21
 1, 5, 22, 23
 1, 5, 22, 24
 1, 5, 22, 25
 1, 5, 22, 26
 1, 5, 22, 28
 1, 5, 22, 29
 1, 5, 22, 30
 1, 5, 22, 32
 1, 5, 22, 33
 1, 5, 22, 34
 1, 5, 22, 35
 1, 5, 22, 36
 1, 5, 22, 37
 1, 5, 22, 38
 1, 5, 22, 39
 1, 5, 22, 40
 1, 5, 22, 41
 1, 5, 23, 8
 1, 5, 23, 9
 1, 5, 23, 15
 1, 5, 23, 16
 1, 5, 23, 17
 1, 5, 23, 19
 1, 5, 23, 20
 1, 5, 23, 22
 1, 5, 23, 25
 1, 5, 23, 28
 1, 5, 23, 30
 1, 5, 23, 32
 1, 5, 23, 35
 1, 5, 23, 36
 1, 5, 23, 38
 1, 5, 23, 39
 1, 5, 23, 40
 1, 5, 23, 41
 1, 5, 23, 44
 1, 5, 24, 8
 1, 5, 24, 9
 1, 5, 24, 15
 1, 5, 24, 17
 1, 5, 24, 19
 1, 5, 24, 20
 1, 5, 24, 21
 1, 5, 24, 22
 1, 5, 24, 28
 1, 5, 24, 30
 1, 5, 24, 32
 1, 5, 24, 33
 1, 5, 24, 34
 1, 5, 24, 35
 1, 5, 24, 36
 1, 5, 24, 38
 1, 5, 24, 39
 1, 5, 24, 40
 1, 5, 25, 8
 1, 5, 25, 9
 1, 5, 25, 15
 1, 5, 25, 16
 1, 5, 25, 17
 1, 5, 25, 19
 1, 5, 25, 20
 1, 5, 25, 21
 1, 5, 25, 22
 1, 5, 25, 23
 1, 5, 25, 26
 1, 5, 25, 28
