0,0.000827486033519553,0.000308583333333333,8.747932908103e-05,0.000216233576642336,0.00137148148148148,0.000884437460716531,0.00471037872217404,0.000910480483557013,0.00546870961786967,0.00844066176470588,0.000750251290877797,0.000121871807276952,0.00124000656598818,2.645e-06,0.000632991452991453,0.00278568899902646,0,0,0,0,0,0,0.00298629032258065,0
-0.0102,0,0,0,0,0,0,0.00250465452442903,0.000177514598914046,0,0,5.3255470863044e-05,5.44808259129337e-05,0,0,0,0,0,0,0,0,0,0,0,0
-5.1e-05,0,0,0,0,0,0,0,0,0,0,0,4.14156331235921e-06,1.00065659881812e-06,0,0,0,0,0,0,0,2.36682714707253e-08,0,2.45806451612903e-07,9.2644376899696e-08
-0.0255,0,0,0,0,0,0,0,0,0,0,0,0.00995106979289645,0,0.000151178571428571,0,0,0,0,0,0,0,0,0.0341370967741936,0
-0.0408,0,0,0,0,0,0,0,0,0,0,0,0.0018480027570552,0.00135830597504925,0,0,0,0,0,0,0,0,0,0,0
-0.0051,0,0,0,0,0,0,0,0,0,0,0,0.000113488742102969,0,0,0,0,4.15384615384615e-08,0,0,0,0,0,2.17741935483871e-05,0
-0.0969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6426336432947e-06,0,0,0.0564672632952692,0.000139854032258065,0
-0.561,-2.3016,0,0,0,0,0,0,0.0217937199057474,0.0981763429942773,0.0195522518382353,0.0209223998032948,0.00322557315623109,0.0349193204202232,0,0,0.0470679927427206,0,0,0,0,0,0,0.00042888810483871,0
-0.612,-0.92064,0,0,0,0,0,-1.22416,0,0.0171182388776075,0.0170458639705882,0.00456009343496435,0.177445024629662,0.0304430400525279,0.00281500267857143,0,0.000410343835737676,0.000356651923076923,0,0.000408662024591248,0,0.00230419630377388,0,0.224345564516129,0
-0.204,0,0,0,0,0,0,-0.30604,-0.0081076,0,0,0,0.00197893419881546,0,0,0,0,0.00756921576923077,0,0,0,0.000441671843453952,0,0.0100913467741935,0
-0.3162,0,0,0,0,0,0,-0.061208,-0.0081076,0,0,0,0.00913100572803606,0,0.000104370285714286,0,0,0.00320123076923077,0.00797241379310345,4.07562469701644e-05,0,0.000359061966143811,0,0.0168552258064516,0
-1.0506,-0.5754,0,0,0,0,0,-2.44832,-0.081076,0,0,0,0.00274395871563731,0,0,0,0,0.000218992307692308,0,0.0627319201445507,0,0.172874343842212,0,0.291577661290323,0
-0.357,-1.231356,-44.22567,-1.55,-2.18861,-3.129,0,-0.7895832,-6.5995864,-0.95593126,-4.023978,-0.1113109,0,0.00164591960932564,0,0,0.00799492708159669,0.000324649890794348,0.0072766354833216,0.0927399315058834,0,0.0943411862511591,0,11.9792891032258,4.5149904218845
-0.2601,0,-0.76515,0,-0.11519,0,0,-0.61208,-0.081076,0,0,0,-0.00061764208,0,0,0,0,0,0,0.000194645454144815,0,0.00171482373039292,0,1.12554612903226,0.0671231003039514
-0.051,0,0,-0.155,0,0,0,0,-0.689146,0,-0.30275644,0,0,0,0,0,0,0.000104246153846154,0,0.418068837865233,0.0358347876672484,0.78399130299736,1.10538336052202,0,0
-0.0051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003554739,0.000630105517241379,0,1.2715373631604e-06,0,0,0,0
-0.4335,0,0,0,0,0,0,-0.61208,-0.00081076,0,0,0,-0.00222578325,0,0,0,0,0,0,0,0,0.0100022208417456,0,0,0.00652525835866261
0,0,0,0,0,-0.0035,0,0,-0.040538,-11.17406135,-4.311405,-0.027149,-0.0051994448,0,-0.0008547,-8.649,0,0,0,0,0,0,0,7.33870967741936,0.553191489361702
0,0,0,0,0,0,0,0,0,0,-0.2395225,0,-0.0025997224,0,0,-0.342,0,0,0,0,0,0,0,0.163709677419355,0.0669908814589666
0,0,0,0,0,0,-0.0067636,0,-0.0081076,0,-0.0095809,-1.35745,-0.25925,-0.013378,-0.59829,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08547,-0.009,0,0,0,0,0,0,0,0,0
0,0,-0.76515,0,0,0,0,0,-0.2594432,-0.6458995,-0.479045,-21.230518,-1.49674602,-0.6689,-6.367515,0,-9.68154,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-6.7500728,0,0,0,0,0,0,0,-0.213675,0,0,0,0,0,0,0,0,0,0
-0.255,0,-0.076515,-0.155,0,-0.0175,-0.0067636,-0.0030604,-0.243228,-0.14209789,-0.21652834,-0.3447923,-1.83,-4.227448,0,0,0,-1.05,-1.6205,0,0,0,0,0,66.0328267477204
0,0,-0.076515,0,0,0,0,0,0,0,0,0,-1.83,-0.6689,0,0,-0.161359,-0.21,-1.7594,0,0,0,0,-759.2,0
