0,0.00120644162068837,0.0184961445431536,0,0.000423914905429198,0.00211953920279584,0.0105890844365416,0.00544160730731313,0.00225609595045735,0.000436764058245896,0.0289738629965454,0.00664252585814315,0.00033548111254156,0.00357351024030452,0.000819469777242213,0.00159967213585744,0.0156628858702168,0.00599297370530045,0.00342469381457631,0.00156651198063221,0.0015840301148475,0.00316015763831197,0,0.00611786097596939,0.00378077130394842,0,0.00354775884437754,0.000125936347008721,0.00271725783182692,3.96714396752573e-05,7.89118971617906e-05,0,0,0.000137162279433288,0.000196176258100162,0.000714999056290501,0,0.000174407249770149,0.000399224143046729,0.000138248621859961,3.24440096839609e-05,0,1.6374317300943e-06
-0.0225225225,0,0.00317831978981117,0,0.000352080385503706,0.000880186294528885,0.0123635788055678,0,0,0,0.00253306257218929,0.000788130941967158,0,0.000635991575422657,0,0,0,0,0.000639981487276706,0,0,0,0,0,0,0.00172869396417898,0.00247512102181968,0.00212678107656749,0.00515303851436283,0,0.000196619633924567,0,0,0,0,0.000937151969418869,0.000122016963806052,0.000251078684447723,0.000515781404820943,0.000178212836847035,5.11978069466462e-05,0,0
-0.130630635,-0.02681362704,0,0,0,0,0,0,0,0,0.00796185312811932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00239077707915995,0.000400100701634128,0.00331392754518483,0.00310696577326819,0.00228669633481232,8.40493190405359e-05,0.00137213710295051,0,0.000138607182243347,0,0.000692952384065499,0.000322157099754109,0.000619205828903221,0.00021538661198867,9.02261188141609e-07,0.000109766790629878,0,0
0,0,0,0,0,0,1.31797947771226e-05,0,0,0,0,0,0,0,0,3.05293670122455e-06,0,0,1.61764705882353e-05,5.60559483209001e-07,0,0,0,0,0,0,4.06248865888583e-06,0,5.83405156990438e-06,0,0,0,4.82374052134988e-06,1.0386397635887e-06,3.7439778116899e-06,4.15764067750354e-06,0,2.06368395545638e-06,2.53969973976543e-06,2.39108839705392e-06,4.64389728739433e-07,0,0
-0.0045045045,-0.00446893784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.35280999061559e-05,4.05555608697871e-05,4.11355997840572e-05,0,0.000206443882713628,0,6.8818332577127e-06,0,1.73762738911116e-05,7.61670170018735e-06,1.80844185987932e-05,0,0,0.000115298343682767,0,0
-0.045045045,-0.0223446892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282760241830065,0.00032334802746592,0,0,0,0,0,0,0.000234336896226165,0.000429781895751122,0.00373917908757854,0.00273829878533707,0,0,5.16746760054283e-05,1.8996472036271e-05,0.000107982103286863,4.79651117232674e-05,7.64177444208989e-05,4.99198599180207e-05,0,5.23165179904392e-05,0,0,0
-0.310810815,-0.4334869794,0,-1.29615,0,0,0,0.0682238987083781,0.00752764068761847,0.0602349944203166,0,0,0,0.0056777622215024,0.0364563490060095,0,0,0.0136143235814248,0.00380892121986133,0,0,0,0,0,0,0,0.00410362567209652,0,0.0178304825099765,0,0.000526591659061196,0,0.00583639100087882,0.00122040765110137,0.00145457268643084,0.0102384209774784,0,0.00103453132918783,0.00510616524763855,1.92198965809344e-05,0,0.000286367544371034,0
-0.049549545,0,0,0,0,0,-0.19483937,0,0,0.00734268047147478,0,0,0,0,0,0,0,0,0,0.00344156861258837,0,0,0,0,0,0,0.00542212052102175,0,0.00716366311382779,0,0.000928641871331558,0,0.000386288930738253,0.000676220389628397,0.00149910328151718,0.00571985937114981,0,0.000675261574110219,0.000161010073463736,6.38267281265542e-05,0.00014379624491149,0.000113283905918714,0
-0.07207209,0,0,0,0,0,-0.0754216694,0,0,0,0,0,0,0.00189780309084479,0,0,0,0.00474021959045173,0.00318284677856209,0,0,0,0,0,0,0.00128960921117582,0.00263777690393948,0,0.0212131168639181,0.00398195081360127,0,0,0,0.00467138343519884,0,0.00855553079673188,0.00143364188398296,0,4.12257436376289e-05,0.000112425067453978,0.000566874023385924,8.70171568416791e-05,0
-0.0045045045,0,0,0,0,0,-0.19483937,-0.073185486,0,0,0,0.00366596076160692,0,0.00211306482797002,0,0,0,0.00232227207976506,0.00708773596887176,0,0,0,0,0,0,0,0.00587394478610661,0,0.00449890232011986,0,0,0,0,8.79083042194377e-05,0,0.00873058420255053,0,0.00333039152282834,0.000376395081978773,1.1921621587091e-05,1.07433659827643e-05,6.45915111846198e-06,0
