0, 1, 2
 0, 1, 4
 0, 1, 6
 0, 1, 8
 0, 1, 10
 0, 1, 13
 0, 1, 14
 0, 1, 16
 0, 1, 18
 0, 1, 20
 0, 1, 21
 0, 1, 26
 0, 1, 31
 0, 1, 35
 0, 1, 36
 0, 2, 1
 0, 2, 4
 0, 2, 6
 0, 2, 10
 0, 2, 14
 0, 2, 16
 0, 2, 17
 0, 2, 18
 0, 2, 21
 0, 2, 22
 0, 2, 26
 0, 2, 29
 0, 2, 30
 0, 2, 31
 0, 2, 32
 0, 2, 36
 0, 4, 1
 0, 4, 2
 0, 4, 16
 0, 4, 18
 0, 4, 21
 0, 4, 26
 0, 4, 29
 0, 4, 30
 0, 4, 31
 0, 4, 32
 0, 4, 35
 0, 4, 36
 0, 5, 16
 0, 5, 18
 0, 5, 21
 0, 5, 36
 0, 6, 1
 0, 6, 2
 0, 6, 10
 0, 6, 15
 0, 6, 16
 0, 6, 17
 0, 6, 18
 0, 6, 20
 0, 6, 21
 0, 6, 22
 0, 6, 26
 0, 6, 29
 0, 6, 30
 0, 6, 31
 0, 6, 32
 0, 6, 36
 0, 8, 1
 0, 8, 14
 0, 8, 15
 0, 8, 16
 0, 8, 17
 0, 8, 18
 0, 8, 20
 0, 8, 21
 0, 8, 22
 0, 8, 26
 0, 8, 29
 0, 8, 30
 0, 8, 36
 0, 10, 1
 0, 10, 2
 0, 10, 6
 0, 10, 14
 0, 10, 15
 0, 10, 16
 0, 10, 18
 0, 10, 20
 0, 10, 21
 0, 10, 26
 0, 10, 29
 0, 10, 30
 0, 10, 31
 0, 10, 36
 0, 13, 1
 0, 13, 16
 0, 13, 21
 0, 13, 29
 0, 13, 30
 0, 13, 31
 0, 13, 32
 0, 13, 36
 0, 14, 1
 0, 14, 2
 0, 14, 8
 0, 14, 10
 0, 14, 16
 0, 14, 21
 0, 14, 22
 0, 14, 26
 0, 14, 29
 0, 14, 30
 0, 14, 31
 0, 14, 32
 0, 14, 36
 0, 15, 6
 0, 15, 8
 0, 15, 10
 0, 15, 29
 0, 15, 30
 0, 15, 31
 0, 16, 1
 0, 16, 2
 0, 16, 4
 0, 16, 5
 0, 16, 6
 0, 16, 8
 0, 16, 10
 0, 16, 13
 0, 16, 14
 0, 16, 18
 0, 16, 21
 0, 16, 22
 0, 16, 26
 0, 16, 29
 0, 16, 30
 0, 16, 31
 0, 16, 32
 0, 16, 35
 0, 16, 36
 0, 17, 2
 0, 17, 6
 0, 17, 8
 0, 17, 21
 0, 17, 22
 0, 17, 26
 0, 17, 30
 0, 17, 31
 0, 17, 32
 0, 17, 36
 0, 18, 1
 0, 18, 2
 0, 18, 4
 0, 18, 5
 0, 18, 6
 0, 18, 8
 0, 18, 10
 0, 18, 16
 0, 18, 21
 0, 18, 29
 0, 18, 30
 0, 18, 31
