0, 2, 10
 0, 3, 10
 0, 4, 10
 0, 6, 10
 0, 10, 2
 0, 10, 3
 0, 10, 4
 0, 10, 6
 1, 2, 10
 1, 2, 12
 1, 2, 18
 1, 2, 19
 1, 3, 10
 1, 3, 12
 1, 3, 23
 1, 4, 10
 1, 4, 12
 1, 4, 18
 1, 4, 19
 1, 4, 24
 1, 6, 10
 1, 6, 18
 1, 6, 19
 1, 6, 23
 1, 10, 2
 1, 10, 3
 1, 10, 4
 1, 10, 6
 1, 10, 18
 1, 10, 19
 1, 10, 23
 1, 10, 24
 1, 12, 2
 1, 12, 3
 1, 12, 4
 1, 12, 23
 1, 12, 24
 1, 18, 2
 1, 18, 4
 1, 18, 6
 1, 18, 10
 1, 19, 2
 1, 19, 4
 1, 19, 6
 1, 19, 10
 1, 23, 3
 1, 23, 6
 1, 23, 10
 1, 23, 12
 1, 23, 24
 1, 24, 4
 1, 24, 10
 1, 24, 12
 1, 24, 23
 2, 5, 12
 2, 5, 26
 2, 10, 18
 2, 10, 19
 2, 10, 26
 2, 12, 5
 2, 12, 26
 2, 16, 26
 2, 18, 10
 2, 18, 26
 2, 19, 10
 2, 19, 26
 2, 26, 5
 2, 26, 10
 2, 26, 12
 2, 26, 16
 2, 26, 18
 2, 26, 19
 3, 5, 11
 3, 5, 12
 3, 5, 20
 3, 5, 22
 3, 5, 23
 3, 5, 26
 3, 10, 22
 3, 10, 23
 3, 10, 26
 3, 11, 5
 3, 11, 20
 3, 11, 22
 3, 11, 23
 3, 11, 26
 3, 12, 5
 3, 12, 22
 3, 12, 23
 3, 12, 26
 3, 13, 20
 3, 13, 22
 3, 13, 23
 3, 15, 23
 3, 16, 23
 3, 16, 26
 3, 20, 5
 3, 20, 11
 3, 20, 13
 3, 20, 26
 3, 22, 5
 3, 22, 10
 3, 22, 11
 3, 22, 12
 3, 22, 13
 3, 22, 26
 3, 23, 5
 3, 23, 10
 3, 23, 11
 3, 23, 12
 3, 23, 13
 3, 23, 15
 3, 23, 16
 3, 23, 26
 3, 26, 5
 3, 26, 10
 3, 26, 11
 3, 26, 12
 3, 26, 16
 3, 26, 20
 3, 26, 22
 3, 26, 23
 4, 5, 12
 4, 5, 24
 4, 5, 26
 4, 7, 10
 4, 7, 18
 4, 7, 19
 4, 7, 26
 4, 8, 10
 4, 8, 18
 4, 8, 19
 4, 8, 26
 4, 9, 10
 4, 9, 18
 4, 9, 19
 4, 9, 26
 4, 10, 7
 4, 10, 8
 4, 10, 9
 4, 10, 18
 4, 10, 19
 4, 10, 24
 4, 10, 26
 4, 12, 5
 4, 12, 24
 4, 12, 26
 4, 18, 7
 4, 18, 8
 4, 18, 9
 4, 18, 10
 4, 18, 26
 4, 19, 7
 4, 19, 8
 4, 19, 9
 4, 19, 10
 4, 19, 26
 4, 24, 5
 4, 24, 10
 4, 24, 12
 4, 24, 26
 4, 26, 5
 4, 26, 7
 4, 26, 8
 4, 26, 9
 4, 26, 10
 4, 26, 12
 4, 26, 18
 4, 26, 19
 4, 26, 24
 5, 11, 20
 5, 11, 22
 5, 11, 23
 5, 11, 24
 5, 11, 26
 5, 12, 22
 5, 12, 23
 5, 12, 24
 5, 12, 26
 5, 20, 11
 5, 20, 24
 5, 20, 26
 5, 22, 11
 5, 22, 12
 5, 22, 24
 5, 22, 26
 5, 23, 11
 5, 23, 12
 5, 23, 24
 5, 23, 26
 5, 24, 11
 5, 24, 12
 5, 24, 20
 5, 24, 22
 5, 24, 23
 5, 24, 26
 5, 26, 11
 5, 26, 12
 5, 26, 20
 5, 26, 22
 5, 26, 23
 5, 26, 24
 6, 10, 18
 6, 10, 19
 6, 10, 23
 6, 10, 26
 6, 11, 18
 6, 11, 19
 6, 11, 23
 6, 11, 26
 6, 16, 23
 6, 16, 26
 6, 18, 10
 6, 18, 11
 6, 18, 26
 6, 19, 10
 6, 19, 11
 6, 19, 26
 6, 23, 10
 6, 23, 11
 6, 23, 16
 6, 23, 26
 6, 26, 10
 6, 26, 11
 6, 26, 16
 6, 26, 18
 6, 26, 19
 6, 26, 23
 7, 10, 18
 7, 10, 19
 7, 10, 26
 7, 18, 10
 7, 18, 26
 7, 19, 10
 7, 19, 26
 7, 26, 10
 7, 26, 18
 7, 26, 19
 8, 10, 18
 8, 10, 19
 8, 10, 26
 8, 18, 10
 8, 18, 26
 8, 19, 10
 8, 19, 26
 8, 26, 10
 8, 26, 18
 8, 26, 19
 9, 10, 18
 9, 10, 19
 9, 10, 22
 9, 10, 26
 9, 18, 10
 9, 18, 26
 9, 19, 10
 9, 19, 26
 9, 20, 26
 9, 22, 10
 9, 22, 26
 9, 26, 10
 9, 26, 18
 9, 26, 19
 9, 26, 20
 9, 26, 22
 10, 18, 26
 10, 19, 26
 10, 22, 24
 10, 22, 26
 10, 23, 24
 10, 23, 26
