0, 2, 1, 3, 10
 0, 2, 1, 4, 10
 0, 2, 1, 6, 10
 0, 2, 1, 10, 3
 0, 2, 1, 10, 4
 0, 2, 1, 10, 6
 0, 2, 1, 12, 3
 0, 2, 1, 12, 4
 0, 2, 1, 18, 4
 0, 2, 1, 18, 6
 0, 2, 1, 18, 10
 0, 2, 1, 19, 4
 0, 2, 1, 19, 6
 0, 2, 1, 19, 10
 0, 2, 1, 23, 3
 0, 2, 1, 23, 6
 0, 2, 1, 23, 10
 0, 2, 1, 24, 4
 0, 2, 1, 24, 10
 0, 2, 5, 3, 10
 0, 2, 5, 4, 10
 0, 2, 5, 11, 3
 0, 2, 5, 11, 6
 0, 2, 5, 12, 3
 0, 2, 5, 12, 4
 0, 2, 5, 20, 3
 0, 2, 5, 22, 3
 0, 2, 5, 22, 10
 0, 2, 5, 23, 3
 0, 2, 5, 23, 6
 0, 2, 5, 23, 10
 0, 2, 5, 24, 4
 0, 2, 5, 24, 10
 0, 2, 5, 26, 3
 0, 2, 5, 26, 4
 0, 2, 5, 26, 6
 0, 2, 5, 26, 10
 0, 2, 10, 1, 3
 0, 2, 10, 1, 4
 0, 2, 10, 1, 6
 0, 2, 10, 7, 4
 0, 2, 10, 8, 4
 0, 2, 10, 9, 4
 0, 2, 10, 18, 4
 0, 2, 10, 18, 6
 0, 2, 10, 19, 4
 0, 2, 10, 19, 6
 0, 2, 10, 22, 3
 0, 2, 10, 23, 3
 0, 2, 10, 23, 6
 0, 2, 10, 24, 4
 0, 2, 10, 26, 3
 0, 2, 10, 26, 4
 0, 2, 10, 26, 6
 0, 2, 12, 1, 3
 0, 2, 12, 1, 4
 0, 2, 12, 1, 6
 0, 2, 12, 1, 10
 0, 2, 12, 3, 10
 0, 2, 12, 4, 10
 0, 2, 12, 5, 3
 0, 2, 12, 5, 4
 0, 2, 12, 22, 3
 0, 2, 12, 22, 10
 0, 2, 12, 23, 3
 0, 2, 12, 23, 6
 0, 2, 12, 23, 10
 0, 2, 12, 24, 4
 0, 2, 12, 24, 10
 0, 2, 12, 26, 3
 0, 2, 12, 26, 4
 0, 2, 12, 26, 6
 0, 2, 12, 26, 10
 0, 2, 13, 3, 10
 0, 2, 13, 20, 3
 0, 2, 13, 22, 3
 0, 2, 13, 22, 10
 0, 2, 13, 23, 3
 0, 2, 13, 23, 6
 0, 2, 13, 23, 10
 0, 2, 13, 24, 4
 0, 2, 13, 24, 10
 0, 2, 16, 3, 10
 0, 2, 16, 6, 10
 0, 2, 16, 23, 3
 0, 2, 16, 23, 6
 0, 2, 16, 23, 10
 0, 2, 16, 24, 4
 0, 2, 16, 24, 10
 0, 2, 16, 26, 3
 0, 2, 16, 26, 4
 0, 2, 16, 26, 6
 0, 2, 16, 26, 10
 0, 2, 18, 1, 3
 0, 2, 18, 1, 4
 0, 2, 18, 1, 6
 0, 2, 18, 1, 10
 0, 2, 18, 4, 10
 0, 2, 18, 6, 10
 0, 2, 18, 7, 4
 0, 2, 18, 7, 10
 0, 2, 18, 8, 4
 0, 2, 18, 8, 10
 0, 2, 18, 9, 4
 0, 2, 18, 9, 10
 0, 2, 18, 10, 3
 0, 2, 18, 10, 4
 0, 2, 18, 10, 6
 0, 2, 18, 11, 3
 0, 2, 18, 11, 6
 0, 2, 18, 26, 3
 0, 2, 18, 26, 4
 0, 2, 18, 26, 6
 0, 2, 18, 26, 10
 0, 2, 19, 1, 3
 0, 2, 19, 1, 4
 0, 2, 19, 1, 6
 0, 2, 19, 1, 10
 0, 2, 19, 4, 10
 0, 2, 19, 6, 10
 0, 2, 19, 7, 4
 0, 2, 19, 7, 10
 0, 2, 19, 8, 4
 0, 2, 19, 8, 10
 0, 2, 19, 9, 4
 0, 2, 19, 9, 10
 0, 2, 19, 10, 3
 0, 2, 19, 10, 4
 0, 2, 19, 10, 6
 0, 2, 19, 11, 3
 0, 2, 19, 11, 6
 0, 2, 19, 26, 3
 0, 2, 19, 26, 4
 0, 2, 19, 26, 6
 0, 2, 19, 26, 10
 0, 2, 26, 3, 10
 0, 2, 26, 4, 10
 0, 2, 26, 5, 3
 0, 2, 26, 5, 4
 0, 2, 26, 6, 10
 0, 2, 26, 7, 4
 0, 2, 26, 7, 10
 0, 2, 26, 8, 4
 0, 2, 26, 8, 10
 0, 2, 26, 9, 4
 0, 2, 26, 9, 10
 0, 2, 26, 10, 3
 0, 2, 26, 10, 4
 0, 2, 26, 10, 6
 0, 2, 26, 11, 3
 0, 2, 26, 11, 6
 0, 2, 26, 12, 3
 0, 2, 26, 12, 4
 0, 2, 26, 16, 3
 0, 2, 26, 16, 6
 0, 2, 26, 18, 4
 0, 2, 26, 18, 6
 0, 2, 26, 18, 10
 0, 2, 26, 19, 4
 0, 2, 26, 19, 6
 0, 2, 26, 19, 10
 0, 2, 26, 20, 3
 0, 2, 26, 22, 3
 0, 2, 26, 22, 10
 0, 2, 26, 23, 3
 0, 2, 26, 23, 6
 0, 2, 26, 23, 10
 0, 2, 26, 24, 4
 0, 2, 26, 24, 10
 0, 3, 1, 2, 10
 0, 3, 1, 4, 10
 0, 3, 1, 6, 10
 0, 3, 1, 10, 2
 0, 3, 1, 10, 4
 0, 3, 1, 10, 6
 0, 3, 1, 12, 2
 0, 3, 1, 12, 4
 0, 3, 1, 18, 2
 0, 3, 1, 18, 4
 0, 3, 1, 18, 6
 0, 3, 1, 18, 10
 0, 3, 1, 19, 2
 0, 3, 1, 19, 4
 0, 3, 1, 19, 6
 0, 3, 1, 19, 10
 0, 3, 1, 23, 6
 0, 3, 1, 23, 10
 0, 3, 1, 24, 4
 0, 3, 1, 24, 10
 0, 3, 5, 2, 10
 0, 3, 5, 4, 10
 0, 3, 5, 11, 6
 0, 3, 5, 12, 2
 0, 3, 5, 12, 4
 0, 3, 5, 22, 10
 0, 3, 5, 23, 6
 0, 3, 5, 23, 10
 0, 3, 5, 24, 4
 0, 3, 5, 24, 10
 0, 3, 5, 26, 2
 0, 3, 5, 26, 4
 0, 3, 5, 26, 6
 0, 3, 5, 26, 10
 0, 3, 10, 1, 2
 0, 3, 10, 1, 4
 0, 3, 10, 1, 6
 0, 3, 10, 7, 4
 0, 3, 10, 8, 4
 0, 3, 10, 9, 4
 0, 3, 10, 18, 2
 0, 3, 10, 18, 4
 0, 3, 10, 18, 6
 0, 3, 10, 19, 2
 0, 3, 10, 19, 4
 0, 3, 10, 19, 6
 0, 3, 10, 23, 6
 0, 3, 10, 24, 4
 0, 3, 10, 26, 2
 0, 3, 10, 26, 4
 0, 3, 10, 26, 6
 0, 3, 11, 5, 2
 0, 3, 11, 5, 4
 0, 3, 11, 6, 10
 0, 3, 11, 18, 2
 0, 3, 11, 18, 4
 0, 3, 11, 18, 6
 0, 3, 11, 18, 10
 0, 3, 11, 19, 2
 0, 3, 11, 19, 4
 0, 3, 11, 19, 6
 0, 3, 11, 19, 10
 0, 3, 11, 22, 10
 0, 3, 11, 23, 6
 0, 3, 11, 23, 10
 0, 3, 11, 24, 4
 0, 3, 11, 24, 10
 0, 3, 11, 26, 2
 0, 3, 11, 26, 4
 0, 3, 11, 26, 6
 0, 3, 11, 26, 10
 0, 3, 12, 1, 2
 0, 3, 12, 1, 4
 0, 3, 12, 1, 6
 0, 3, 12, 1, 10
 0, 3, 12, 2, 10
 0, 3, 12, 4, 10
 0, 3, 12, 5, 2
 0, 3, 12, 5, 4
 0, 3, 12, 22, 10
 0, 3, 12, 23, 6
 0, 3, 12, 23, 10
 0, 3, 12, 24, 4
 0, 3, 12, 24, 10
 0, 3, 12, 26, 2
 0, 3, 12, 26, 4
 0, 3, 12, 26, 6
 0, 3, 12, 26, 10
 0, 3, 13, 2, 10
 0, 3, 13, 22, 10
 0, 3, 13, 23, 6
 0, 3, 13, 23, 10
 0, 3, 13, 24, 4
 0, 3, 13, 24, 10
 0, 3, 15, 23, 6
 0, 3, 15, 23, 10
 0, 3, 15, 24, 4
 0, 3, 15, 24, 10
 0, 3, 16, 2, 10
 0, 3, 16, 6, 10
 0, 3, 16, 23, 6
 0, 3, 16, 23, 10
 0, 3, 16, 24, 4
 0, 3, 16, 24, 10
 0, 3, 16, 26, 2
 0, 3, 16, 26, 4
 0, 3, 16, 26, 6
 0, 3, 16, 26, 10
 0, 3, 20, 5, 2
 0, 3, 20, 5, 4
 0, 3, 20, 9, 4
 0, 3, 20, 9, 10
 0, 3, 20, 11, 6
 0, 3, 20, 13, 2
 0, 3, 20, 24, 4
 0, 3, 20, 24, 10
 0, 3, 20, 26, 2
 0, 3, 20, 26, 4
 0, 3, 20, 26, 6
 0, 3, 20, 26, 10
 0, 3, 22, 5, 2
 0, 3, 22, 5, 4
 0, 3, 22, 9, 4
 0, 3, 22, 9, 10
 0, 3, 22, 10, 2
 0, 3, 22, 10, 4
 0, 3, 22, 10, 6
 0, 3, 22, 11, 6
 0, 3, 22, 12, 2
 0, 3, 22, 12, 4
 0, 3, 22, 13, 2
 0, 3, 22, 24, 4
 0, 3, 22, 24, 10
 0, 3, 22, 26, 2
 0, 3, 22, 26, 4
 0, 3, 22, 26, 6
 0, 3, 22, 26, 10
