0,0,0,0,0.00015471112173913,5.1531679169727e-05,0,0.000158077424989906,0,0,0,0.000161947720420075,6.54298354488336e-06,0,0.000120018979064899,0,0,0,2.81774563081862e-05,0,0,0,8.55949174762324e-06,0.000151531271977432,0,1.54980653310105e-06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.000245009333932297,0.000197072725119456,0.000221893161354463,0,0.000269578671023248,0,0.0006224867276595,0.000373571737335062,0,0.00314044760223079,0.00594490829498469,0.00190732746144033,0,0.000205430062952523,8.51217518979635e-05,7.27555516203612e-05,0.00038759243063458,0.000183817666352609,0.00264366461893008,0.000261428252221089,3.65341698904957e-05,4.06746272928017e-05,5.92247935446233e-05,0,0,1.99316712584356e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0.000782886969565217,0.00039271889254351,0,0.00127779619632628,0,0,0.00269443498763736,0,0,0,0.000178234515701326,0.00154733974683105,0,0.00245580680422516,8.19935580524345e-05,0,0.00169811469144604,0,0.00324573744375864,0.000205865072541644,0.000114597993102552,6.6744756097561e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0477334377,0,0,0,0,0,0.000481485144539809,0,0,0,0.00211121120140177,0,0,0,0.00123926796104098,0.00193737181451242,0,0.00109206772134831,0,0,0,0,0,0.0009407706123665,0,0,0.0002739987936,0,0,0,0,0,0,0,0,0,0
-0.764956488,-0.0477334377,-1.1283384,0,0,0,0,0,0,0.0535915601666667,0,0,0.0886881032761293,0,0,0.00335152638931727,0.00901762805790178,0,0.00919632,0,0,0,0.00878948815583024,0.0129587329795809,0.00577672028274183,0.00587947737804878,0.000783172027427539,0.0029386847,0,0,0,0,0,0,0,0,0,0
-1.15635935184,-0.243917766,-2.5687712,0,0,0,0,0.0621609181885617,0,0,0,0,0.0352648088809638,0,0.007494745914515,0.00629354006126099,0.000922545083127126,0.00403384743783639,0.0340021108288389,0.0537509767091164,0.0178896174496257,0,0.0305318034333423,0.000370997689642665,0.000413043263277528,0.0276785475344512,0.0648396186019519,0.003083905928565,1.15923531445099e-05,0.0183529112828399,0.000242416485927,0.0003237334084215,0,0.000458238758208,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000896770918125,0,0,0,0,0.00094635065329406,0,0.00265464064644396,0.000443944610655431,0,0,0,0.000114902678383274,0,0.00332979811236987,0.000153836311971037,0,0.00020822357374,0,0,0,0,0,0,0,0,0,0
-3.2740140236,-0.2735125155,-7.7143152,-0.58208956,0,-0.2341766,0,0,0,0,0,0,0.204561554153981,0,0,0.0707995139429998,0.0147439083851951,0,0.0115021202064462,0.0278710064567599,0.0144722249705964,0.347246924327125,0,0,0.00166117589499912,0.00234075159689112,0.0766255970415169,0.0112085387706078,0.00135625145546362,0.0179832943513048,0.000897519066299154,0.00235038853466892,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.000445038461538462,0,0,0,0,0.000440643658430958,0,0.000559481883318581,0.00010161797752809,0,0,0,0.000146584516474685,0.000252135411069318,0.000501268201370546,0.000102182926829268,0,0.000143374,0,0,0,0,0,0,0,0,0,0
0,-0.1966616622,0,0,-0.1997201,0,0,0,0,0,0.0257142857142857,0,0,0,0,0.0184587532135197,0,0.0292961722414957,0.00500802518138042,0,0,0,0.00426422827839949,0,0.00699944716919417,0.00611498257839721,0,0.00623999844,0,0,0,0,0,0.0006239999376,0,0,0,0
0,-0.0954668277,-4.0972296,0,0,0,-0.1904950476,0,-0.37381,-0.0908,0,0,0,0.0807299809199619,0,0.00643484474505638,0.0174181249334534,0.0116055026543677,0.00991949447260249,0,0,0,0.00506774592908826,0,0.0133093870763093,0.03470510821908,0.00158281136402866,0.00901639275156499,0,0,0,0,0,0,0,0,0,0
-0.764956488,0,0,-0.58208956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042322150882825,0,0,0,0.00720728527146192,0.010626020956475,0.00591513976238667,0.00344512630662021,0,0.0072508425,0,0,0,0,0,0,0,0,0,0
-0.0254985496,-0.59953176,0,0,-0.1997201,-0.0249975,0,-0.16476395598,0,0,0,0,0,0,0,0.00600603932661824,0.00286130484380699,0.00953227775280786,0,0,0,0,0.00138747847384333,0,0.00227745365445248,0.000663223170731707,0,0.0134510502,0,0,0,0,0,0.0040606944,0,0,0,0
0,-0.2396217609,0,0,0,0,0,0,0,0,-0.029368253876,0,0,0,0,0.00020381987643578,0,0,0,0.00143774593529269,5.56618992581941e-05,0.0074974945764659,0,0,0,0,0.000529421252243972,4.3063437163125e-05,0.000213259386237699,0,0.000283598582115668,4.13408996766e-06,0,0,0,0,0,0
-0.3697289692,-0.2878324848,-0.16004808,0,0,-0.00419958,0,0,0,0,0,0,0,0,0,0,0,0,0.00162296057774639,0.0059978978352304,0.000587535824113842,0,0,0,0.000318361348585551,0,0.0136299359073238,0.000355376536936,0.00107335592022842,0.00287893407909957,0.00101908671996,0.0002235072790122,0,0,0,0,0,0.0137542938551528
0,0,-4.0972296,-0.65711438,-0.01759296,-0.01039896,-0.350055002,-0.13292551038,-0.6445,-0.1134999773,-0.025844061178,0,-0.1,-0.008850885,0,0,0.0357339190438995,0,0.0177046783164847,0.0107980224267189,0.00430165397084882,0,0.0075549094306106,0,0.00568847773704238,0.00828278159255227,0.16235971548389,0.020760512799785,0,0.0956417214919045,0.000152138132292,0.00021109165855515,0,0.0001851013942886,0,0,0,0
0,-0.1918883232,0,-2.1563178,-0.09936024,-0.00319968,0,-0.05810516322,0,0,-0.14684126938,0,-0.1,0,0,-0.1750175,0,0,0,0,0,0,0,0,0,0,0.012562982883614,0.0552032750721667,0,0,0,0,0,0.00255806425933333,0,0,0,0
0,-0.02386670931,-4.0972296,0,0,-0.00419958,-0.618701864,0,-0.5156,-0.1134999773,-0.029368253876,0,-0.1,0,0,0,0,0,0.00361457346954575,0.0355020853681579,0.00103215572575317,0,0,0,0,0,0.0534834070615113,0.01757312063812,0.000828989995903679,0.015076578741683,0.002818442416485,0.0008444549065389,0,0,0,0,0,0.0902962843623135
-1.8868926704,-0.2386670931,-1.60048,-4.2686566,-0.3558576,-0.4141586,-1.210539286,-0.159192228,-1.09565,-0.2269999773,-0.29368253876,-0.4,0,0,-0.1317283152,-0.30453045,0,-0.098675255,0,0,0,0,0,0,0,0,0,0.23385884305,0,0,0,0,0,0.03105645032,0,0,0,0
0,-0.2396217609,0,0,0,-0.12338766,0,-0.07269778412,0,0,0,0,0,-0.086738673,-0.091747617,-0.0350035,0,-0.182654185,0,0,0,0,0,0,0,0.0038348155916851,0.112766767828327,0.0183138526415117,0,0.0306997234609933,0,0,0,0,0,0,0,0
0,-0.2396217609,-13.171952,0,0,-0.08659134,0,-0.079596114,0,0,0,0,0,-0.007080708,-0.018950388595,-0.02940294,0,-0.0111971895,0,0,0,0,0,0,0,0,0,0,0.00173791946115272,0,0.002875233508125,0.007475607121125,0,0,0,0,0,0
0,-0.479720808,0,0,0,0,0,-0.2658509146,0,0,0,0,0,-0.1327632927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312457981653594,0.0310729096392217,0.002067736,0.001033868,0.00106217856391767,0,0,0.00918437000858146,0,0
-0.33658085472,-0.503587503,-37.203168,0,-0.1997201,-0.2183782,-0.1839823964,0,-0.92808,-0.1134999773,-0.08810477338,-0.4,-0.1,0,0,-0.07630763,0,0,0,0,0,0,0,0,0,0,0,0.0466451504658972,0,0,0,0,0,0.0246049879477651,0.0303370937158254,0,0.0018028272997035,0
-4.0415201116,-0.0477334377,-1.60048,0,-0.1997201,-0.00179982,0,0,-1.08276,0,0,-0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230143666666667,0,0,0,0,0,0.0144661733333333,0.0165974775563091,0,0.00098633,0
0,-0.0477334377,-0.80024,-1.315522,-0.079968,-0.00179982,-3.248184786,-0.00822493178,-1.9335,-0.1134999773,-0.14096761978,-0.2,-0.1,0,-0.00924409132,-0.0350035,0,0,0,0,0,0,0,0,0,0.0131045664198606,0,0.02173028325,0,0,0,0,0,0.0427919424,0.0843845885253212,0,0.00501468075,0
-0.127492748,-0.2386670931,-1.60048,0,-0.2794882,-0.4141586,-0.5153135262,-0.039798057,-1.35345,-0.3405,-1.2622476516,-0.4,-0.1,0,0,-0.1750175,0,0,0,-0.09998676,0,0,0,0,-0.29052,0,0,0.0454426233333333,0,0,0,0,0,0.287956299306667,0,0,0,0
0,0,0,0,-0.00379848,-0.0989901,0,-0.13292551038,0,0,-0.005873652538,0,0,-0.021242124,-0.1386613698,-0.350035,-0.0208007,-0.18300408,0,-0.2999902,0,0,0,0,0,0,0,0.00795743672077333,0.000451297673470321,0,0,0.00029865277923525,0,0.00636860433348533,0,0,0.00169236574899975,0
0,0,0,-3.4382088,-0.365054,-0.12058794,-1.822728336,-0.4980063798,-4.96265,-0.907999773,-0.8569655354,-2.2,-5.3,-0.044254425,-0.0925980554,-1.14636445,-2.3410003,-1.5400756,-3.52852829,-1.2478348,0,0,-2.121178542,-1.694,-1.25892,-0.55813675,-1.15931696,0,0,0,0,0,0.246571907009085,1.76,4.03860190319134,0,0.239999976,0
0,-0.4630141692,0,0,0,-0.0009999,0,-0.13292551038,0,0,0,0,0,-0.483435321,-0.616934536,0,0,-0.16025982,0,0,-0.3214,-1.2,0,0,0,0,-0.145035495,0,0,0,0.0827205625,0.165441125,0.849857121825142,0,2.78396212127586,2.9393936298173,0,0
0,0,0,0,0,-0.11938806,0,-0.13292551038,0,0,0,0,0,0,-0.12479523745,-0.87858785,0,-0.21981085,0,-0.3479886,0,-0.9,0,0,0,0,0,0,0,0,0,0.001477291304,0.030354883907245,0.00492430434666667,0.0621478340471002,0.1049881798945,0.00369322826,0
0,0,0,0,0,-0.03159684,0,-0.13292551038,0,0,0,0,0,-0.971473173,-0.88512173,-0.0280028,0,-0.8233435,0,0,-0.8035,-1.2,0,0,0,0,0,0,-0.625,0,0,0,1.29861230330364,0,0,8.42156132904319,0,0
0,0,0,0,0,-0.04219578,0,-0.3481002324,0,0,0,0,0,-0.014161416,-0.19412592235,-0.038853885,0,-0.24668819,0,0,-2.0891,-0.6,0,0,0,0,-0.145035495,0,-1.25,-0.1538,0,0,1.12601193387721,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,-0.9999998,-3.125,-1.538,-2.308,-4.4,0,0,23.2935829227261,40.9901301536834,0,0
0,0,0,0,0,-0.04479552,0,0,0,-0.2269999773,0,0,-4,0,0,-0.025552555,-0.271199,0,-1.17147124,0,0,0,-2.797266808,-2.662,-6.19776,-8.84186372,-2.31960092,-11,0,-0.3845,0,0,0,0,22.7171379771651,0,5.0625,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273277325,-0.242,-0.9684,0,0,-1.9999998,-1.25,-0.3845,0,0,-7.110807,-5,0,0,0.44569875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,0,-1.25,-0.6152,-1.731,0,-11.85134025,0,0,0,0,0
