0,0,0,0,0,0,0,0,0.00112322175732218,0.00242174109156518,0.00242234810507319,0.00234454148471616,0.00586064281382656,0,0.0055403824986241,0,0,0,0
0,0,0,0,0,0,0,1.00418410041841e-05,1.00418410041841e-05,4.33017591339648e-05,2.88750751955083e-05,2.09606986899563e-05,2.91085506367495e-05,0,5.28343423225096e-05,0,0,0,0
0,0,0,0,0,0,0,0,4.18410041841004e-08,6.765899864682e-08,4.51173049929818e-08,4.36681222707424e-08,7.27713765918739e-08,0,1.10071546505228e-07,0,0,0,0
0,0,0,0,0,0,0,0,2.09205020920502e-08,4.510599909788e-08,5.01303388810908e-08,2.18340611353712e-08,7.883565797453e-08,0,1.10071546505228e-07,0,0,0,0
0,0,0,0,0,0,0,0,5.02092050209205e-06,2.7063599458728e-06,5.41407659915781e-06,5.24017467248908e-06,5.82171012734991e-06,0,1.40341221794166e-05,0,0,0,0
0,0,0,0,0,0,0,0,4.01673640167364e-06,2.16508795669824e-06,4.33126127932625e-06,4.19213973799127e-06,4.65736810187993e-06,0,1.12272977435333e-05,0,0,0,0
0,0,0,0,0,0,0,0,4.686192e-05,2.52593544429409e-05,4.49167836374574e-05,2.4454143580786e-05,6.11279563371741e-05,0,0.000130985124931205,0,0,0,0
0,-0.2,0,0,0,0,0,0,0.0015,0.003234100135318,0.00323491076799679,0.00156550218340611,0.0028262583383869,0.001195,0.00591909741331866,0.002629,0,0,0
-0.1295,-0.2,-0.31,-0.14,-0.6214,-0.3933,-0.62139993786,-0.03155,0,0,0,0,0,0.1195,0,0,0.20076,0,0
-0.259,-0.8,-0.465,-0.28,-0.3107,-0.19665,-0.31069993786,-0.0631,0,0,0,0.00822903930131005,0.015998969072165,0,0.0181496285085305,0.004711125,0,0,0
-1.1655,-2.4,-1.395,-1.4,-2.7963,-1.76985,-2.4856,-0.28395,0,0,0,0.0370213973799127,0.0719773195876289,0,0.0816528618602091,0.02119475,0,0,0
-0.259,-0.4,-0.31,-0.14,-0.6214,-0.3933,-0.31069993786,-0.03155,0,-0.0383,-0.1418,0,0.00124984839296543,0,0.00283571821684095,0.044655,0,0.0119783567876267,0
-4.662,-4,-3.72,-3.64,-4.9712,-3.1464,-5.5926,-0.41015,0,-0.5362,-1.9852,-0.06015,0,0,0,0.34629,0,0.0899179543854433,0
0,0,0,0,0,0,0,-0.1262,-2.75,0,0,0,0,0,0,0,0.432,0.0161566748665532,0.292089249492901
-19.425,-32,-24.8,-22.4,-52.819,-33.4305,-52.818993786,-3.786,0,-2.681,-9.926,-0.6015,0,0,0,0.5334712,0,1.31082461087939,0
0,0,0,0,0,0,0,-1.3882,0,-0.5745,-2.127,-7.8195,-8.4,0,-3.026,0,0,42.411271524702,0
0,0,0,0,0,0,0,0,-1.925,0,0,0,0,-1.5,0,0,0,0.0252448044789893,1.36916835699797
0,0,0,0,0,0,0,0,0,0,0,-3.11577,-3.24,-1,-11.0449,-319.5,-1.665,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-19.98,0,0
