0,0,0,0,0,0,0,0,0,0,0,0.0782458281008614,0.295089823714187,0.0481799148689735,0,0,0,0.265399139086949,0,0,0.000454957242940573,0,0,0,0,0,0,0.0855935870191599,0.180267160444793,0,0.00811970852148653,0.0964057412222427,0.00943724641048278,0.0457905623357045,0,0,0,0,0.00387638398643876,0,0,0,0.0949946528915676,0,0,0,0.0142018548029353,0.0171362192165069,0.00464015793654704,0.00682719366789497,0,0.012332178576652,0,0.00586458090036642,0.00393110268752695,0,0,0,0,8.70409450866496e-05,0,7.94715026605553e-05,0,0,8.41751486081625e-05,0,9.54304927422132e-05,0,0,0,0,0
0,0,0.00172641605390624,0.0127326480304349,0.000573654762550287,0.0221951290346008,0.00645964751583825,0.00021786172376358,0.0130842434922415,0.0266901393212789,0.000358180727972418,0,0,0,0.00310894994430622,0.0110216805912804,0.00315456422916474,0,0.0434591187078867,0.0031741201614983,0.00144667479152637,0.00556289637142857,0.011870870702925,0.00235306500209334,0,0,0,0,0,0.00778141473339258,0.00238831275315898,0,0,0,0,0.000774353346281514,0,0,0,0.00135617078875655,0.000617065756623051,0.00432468665642399,0,0.010656794858353,0.00107237738564389,0.00232579825871083,0.00978897570117755,0.0313228017267209,0.000851435881899022,0,0,0,0.0074263340729555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.00101275507634,0,0,1.08533626473684e-05,0.000301407642320247,0,0,1.77467543970606e-05,0.000139049368618579,0,0,0,0,0,0,0.000403194070966871,0,0,0,0.000123505076614873,0.000236964266666667,0.000224454116156014,0,0,0,0,0,0,0.000652649531563126,0.000355542342131624,0,0,0,0,0.000132776684854248,0,0,0,0.000561731721707504,0.000111322271560672,0.00040877474183746,0,1.14846982113554e-05,0,0.000389676755766153,6.5584803464955e-05,0.00113896387268293,0.000308810082912601,0,0,0,6.89151902392648e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.057727063362,0,0,0,0,0,0,0,0.000703681423093426,0,0,0,0,0,0,0.00574342577638003,0,0,0.0138626538965871,0.000180215613950235,0.00454942175064818,0,0.0013836403253622,0,0,0,0.00101806316399023,0.00156185431868657,0.00142262686527321,0.00465892842382751,0,0,0,0.00103425657822403,0.000278258612373676,0,0,0.00339869370030505,0.00209927016535727,0,0.00352613811977183,0,9.64056051213128e-05,0.0218732814154993,0.00153632262075049,0.000384174894823632,0.155492877999948,0.000972788151615367,0,0,0,0.00264791505776074,0,0.00049243841852353,0,0.000541780260315742,3.05972365562945e-05,1.52134375642097e-05,6.77997116568124e-05,0,0,0,3.71947737085243e-05,0,0,0,0,0,0,1.0971333421562e-05,0
0,-0.000324081638348,-0.001271688616,0,0,0,0,0.000111493834329974,8.50424061336041e-05,0,0,0,0,0,0.00442947978965311,2.18783082184225e-05,0.000278967157041696,0,0,2.18319512258065e-05,0.000386643776731675,0.000703673005279831,0.00330881357665162,0.00184967423431147,0.00290533344068858,0,0.00482310282722392,0.000695947656172223,0.00234890229035944,0.000510845651302605,0.000107278853250526,0.00312050730764585,0.0242338992147205,0.00165268607531647,0.00367649060765077,0.000210702383054071,0.000752917112706283,0.00315860634248848,0.000432250399531814,0.000394641603675345,0.000242528406114361,0.00554407564723943,0.000472474162865948,0,0.00107879259670165,0.00511671751718078,2.98732306696338e-06,9.11042307205802e-05,0.000905254925902647,0.00162748562458247,0,0.0010217873953869,0.00027010286800824,0,0.00121369032406704,0,0.000124441236850551,0,0,1.75091896366679e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.137734694558,-0.3879293,0,0,0,0,0.00279752725120746,0.00152416182344794,0,0,0.338751642348398,0.0298005333018545,0.192093564520866,0.0739118222153055,0.000178410580601434,0.00388869583416212,0.110223758321836,0,0,0.0012568341818398,0.0361454238432101,0.0198383713389188,0.0632873854382521,0.317629815832482,0,0.206842038436117,0.0773328039034848,0.141602059826174,0.000941600890875751,0.0109353116457217,0.0559268862145822,0.058065370181683,0.113094757945804,0.316785771206936,0.00188814299296062,0,0.102605159951336,0.0146223680637055,0.0135946922433078,0.00280723404924401,0.00815034791914774,0.00230941581720615,0,0.00413668859332534,0.0238520015421596,0.0571288463483567,0.00915789762223411,0.0912521622303598,0.00736289435778848,0,0.00879835395466037,0,0,0.0260896080064347,0,0.00244269023781154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.0313954063226,0,0,0,0,0,0.000439767813178146,0.0153905373955538,7.02727193615917e-05,0,0.0910226508524691,0.111493634575643,0.140918740230275,0.0188268308571898,0,0.000509415236256777,0,0,0.00118286126565771,0.00121480551644286,0.00105320833932653,0.0433078512383369,0.00476708704327862,0,0.241587817120283,0.00424640309376423,0.00274504308404644,0.00631693342019432,0.0124445711624499,0.0205620925816137,0.0307707360812497,0.0178904971141559,0.00296305955607069,0,5.77137875072958e-05,0.000177794191261082,0.020926505180553,0.000692630005961294,0.0614046365959035,0.000498234826372523,0.00593003882273612,0.133839738610758,0,0.000544257971100075,0.0145482679696928,0.0456104681712124,0.0303880558107775,0.0217240839488784,0.00289804730192224,0,0.025386141880825,0.00163152694481593,0,0.00785902612973896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.000324081638348,0,0,-0.001883779205,-0.00504855380562,-0.00103542128118,0,0,0,0,0,0,0,4.43856917009334e-05,0,6.00492410382619e-05,0,0,0,2.20307366671858e-05,0.000182574934147131,0,0.000977283916036566,0.00168855115739118,0,0.00600672974241042,0.000404477917699792,0.00186158102129653,0.000220887305368028,0,0,0.00376591024400585,0.000873204625621584,0.00287638088053274,9.35443872074849e-05,0.000748505610752609,0.00100392638461382,0.000188414843270841,0.000282978879831547,0,0.00535823354817332,0.000374451052414626,0,0,0.00150886660479493,0,0.000138127595626499,0.000467528325816036,0.000697929915019747,0,0.000713286868031745,0.00023423893652221,6.6512263916206e-05,0.000348991055805713,0,0,0,0,0.00327832331169497,0,0,0,0.000639791685019468,0.000798867623782886,1.56988529942696e-05,0.000875059788779778,0,0,0,0,3.14934460602197e-06
0,-0.086759347944,-0.0244061484,0,-0.00640484845,-0.0122607747669,-0.161525689278,0,0,0,0,0,0,0,0.00937991793019794,0,0,0,0,0,0,0.00211584759870116,0.0231066108495921,0.0811950726084733,0.0115108812934933,0,0.0392418074840153,0.00551466536989618,0.038071279886469,0.00447308946184035,0,0.0646268607740097,0.0975546264748676,0.026786926981205,0.0196083348290084,5.56532861167984e-05,0.000376805653823133,0.00586610000012903,0.0014984975514762,0.00284284261746937,0.00810753913492074,0.0289952814070531,0.00680703631646579,0,0.0392626207003467,0.0833196859788496,0,0.000470808820983394,0.0319352325955045,0.131089888102458,0.0517537427396386,0.0192237907943987,0.00476241723016162,0.0131490410363585,0.00753374574035355,0.0182729177866584,0.0272929580168926,0.00430923439522117,0,0.00218995112989299,0,4.96771118107581e-05,0.000193411810649819,3.48710936080896e-05,3.28858311556938e-05,0,0,0,0,0,2.70538362444112e-05,3.57818928313865e-05
0,-0.24846259172,-0.268467574,-0.0124648581295,0,0,-0.00103542128118,0,0,0,0,0,0,0.0728857934827354,0.0263416900155969,0,0,0.129346531409076,0,0,7.97233857466464e-05,0.00502124570784935,0.0247820841248023,0.0269660553825175,0.0244416790937235,0.0714021267847654,0.106872416339639,0.00283957467967821,0.00898208833047213,0.000329137010646293,0,0.0686128511023452,0.043609048865062,0.0410786356875728,0.0446094045729079,0,0.00291700119322134,0.0124558054423963,0.0013636458847093,0.00355714183977795,0.00138146428533686,0.0345466566099448,0.00180671826246056,0,0,0.0464734663288041,0,0.00024992346076432,0.111053784835851,0.00159513016472349,0,0.00180083449020527,0.0551417586753288,0,3.71217823269337e-05,0,0.0434333064527195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
