0,0,0,0,0,0,0,7.62401936292428e-05,2.919999708e-05,0.000149743559794872,0.000335632116781609,0.000100114285714286,0.000251002865329513,0,2.70788253477589e-05,0,0,0,0
0,0,0,0,0,0,0,6.52741383812011e-06,2.49999975e-06,1.28205102564103e-05,2.87356264367816e-05,8.57142857142857e-06,2.14899713467049e-05,0,2.31839258114374e-06,0,0,0,0
0,0,0,0,0,0,0,9.39947592689295e-06,3.59999964e-06,1.84615347692308e-05,4.13793020689655e-05,1.23428571428571e-05,3.0945558739255e-05,0,3.33848531684699e-06,0,0,0,0
0,0,0,0,0,0,0,0,5e-07,5.12820512820513e-07,1.14942528735632e-06,3.42857142857143e-07,5.73065902578797e-07,0,7.89970891293148e-07,0,0,0,0
0,0,0,0,0,0,0,6.26631853785901e-06,1.2e-05,2.46153846153846e-05,5.51724137931035e-05,1.64571428571429e-05,2.75071633237822e-05,0,3.79186027820711e-05,0,0,0,0
0,0,0,0,0,0,0,0,1.75e-06,3.58974358974359e-06,4.02298850574713e-06,2.4e-06,6.01719197707736e-06,0,5.52979623905204e-06,0,0,0,0
0,0,0,0,0,0,0,0,0.00104625,0.00214615384615385,0.0024051724137931,0.00119571428571429,0.0035974212034384,0,0.00332399572256569,0,0,0,0
-3.24999935,-3.1069993786,-1.9664996067,0,-0.225,0,0,0,0.00335125,0,0.00770402298850575,0,0.00768194842406877,0.002681,0.00834503262922892,0.00491516666666667,0,0,0
-0.649999935,-0.62139993786,-0.39329996067,-0.31,-0.225,-0.14,-0.1294,-0.0355,0,0,0,0,0,0.12,0,0,0.168,0,0
-3.24999935,-3.1069993786,-1.9664996067,-0.31,-0.45,-0.28,-0.2588,0,0,0,0.0019051724137931,0,0.00949856733524355,0,0.0117986232676455,0.00414375,0,0,0
-3.24999935,-3.1069993786,-1.9664996067,-0.31,-0.45,-0.14,-0.1294,-0.0355,0,-0.01383,0,0.000715885893257143,0.000448710601719198,0,0.000726120690880989,0.016965,0,0.00464560262466687,0
-9.75,-9.321,-5.8995,-0.93,-1.35,-0.84,-0.647,0,0,0,-0.048000012,0,0.042621776504298,0,0.0529425403035377,0.01859375,0,0,0
-9.75,-9.321,-5.8995,-0.62,-0.9,-0.84,-0.7764,-0.142,0,-0.2766,-0.012,-0.2836,0,0,0,0.07329,0,0.0194272904328034,0
0,0,0,0,0,0,0,-0.142,-2.75,0,0,0,0,0,0,0,0.36,0.0137445897858455,0.257326707885402
-35.1,-33.5556,-21.2382,-28.5200031,-41.4000045,-25.7600028,-23.939002588,-5.1475,0,-11.465071383,-0.64800012,-11.755221418,0,0,0,0.8924718,0,2.23866522852442,0
0,0,0,0,0,0,0,-1.562,0,-2.0745,-7.8,-2.127,-7,0,-3.048,0,0,41.3712152553951,0
0,0,0,0,0,0,0,0,-1.925,0,0,0,0,-1.5,0,0,0,0.0257711058484604,1.44746273185538
0,0,0,0,0,0,0,0,0,0,-3.108,0,-2.7,-1,-11.1252,-305.3,-1.665,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-19.98,0,0
