0,0,0,0,0,0,9.54594827277252e-06,0,0.000306028884255319,0,0,0,0.000588410082,2.06972302793296e-06,0,0.000229623446634146,0.000194114666226804,0,0.00044776304092437,0.000397626046315789,0.000867606759622641,0.000168719736774194,0,1.02555134117647e-05,0,0,0,0,3.05220286757493e-05,1.00685565154467e-05,0
0,0,0,0,0,0,8.60443387198152e-05,0.000248149288911236,0.00050795048867377,0,0.000550545917493373,0.000678815469798253,0.0001657893956088,0,0,0.00057689318146802,3.55507157594128e-05,0,3.08823383977176e-05,0,0,0.000570458135428129,0,0,0,0,0,0,7.43868859498158e-05,0,0
0,0,0,0,0,0,1.44154272895432e-05,5.67220820351613e-08,0,0,0,0.000179135425327294,0,1.20336372362304e-06,0,4.41526070027111e-05,0,0.0001230869180163,9.78932571258088e-08,0,5.97187203313585e-06,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.000134219548606272,0,0.000244971488297872,0,0,8.883996875e-06,0.0004903966275,7.94100279329609e-08,0,0.000246498410853659,0.000417639440721649,0,8.80934143907563e-07,0.000167081485087719,4.19056456367924e-05,6.41940419354839e-07,6.25790974842767e-07,2.09035220588235e-07,0,0,0,0,0,0,0
0,0,0,0,0,0,1.39825096665007e-06,0,6.00696488510638e-06,8.01891095652174e-07,0,0,0.0001549962962,8.52030826815642e-08,4.56020485714286e-06,8.56428717073171e-06,2.16466081649485e-06,0,1.31739251428571e-06,0,2.99807178867925e-05,1.5377206916129e-05,3.56913308176101e-07,1.84643588823529e-05,0,5.30961976047904e-09,0,2.48900070175439e-08,0,0,0
0,0,0,0,0,0,0,0,0,1.68000501217391e-05,3.64529389433962e-06,8.05002401666667e-06,1.04432744e-05,0,4.60001372380952e-06,2.80185410731707e-06,1.7226019628866e-05,0,2.40239190504202e-05,0.000465275356821053,0.000105910565849057,5.39007710967742e-06,0,0,0,7.81682215568862e-09,0,2.58333629894737e-06,0,3.19721732257167e-08,0
-0.0159831056,-0.402387484,-1.5908284062,-2.074058392,-0.1404034038,0,0,0,0,0.0115467103798261,0.0450975292193208,0.00968239776641667,0,0.0380186727939106,0.0584895865073333,0.1176057094555,0,0,0.105901952040603,0.000727999832061404,0,0.0223810632241226,0.00396691229244025,0.0546770697397647,0.000119573305749573,0.000611879499567178,0.00213919950651889,0.000786239818626316,0.00135681712569482,1.84785930097412e-05,0
0,-0.179067576,-0.0009658946,0,0,0,0,0,0,0.00025868152173913,1.40322523584906e-05,0.00105358828125,0,0.000401630761173184,0.000177073660714286,0.000767895045731707,0.0126251694587629,0,0.0017759446559874,8.6983552631579e-06,0.000640806191037736,0.00245664,0,0.0148012748161765,6.05380036630037e-08,0,1.00365637651822e-06,8.6983552631579e-07,6.28201379427793e-05,6.89961383245199e-08,0
-0.239746584,-1.11145392,0,-1.77120432,-0.2822250238,0,0,0,0,0.0110547151452174,0.00238447132528302,3.13434970833333e-05,0,0.00101279769346369,0.0018985203947619,0.0120725977058537,0.00645223659546392,0,0.00149184510487395,0.0124582152617544,0.0073592165604717,0.00328075417212903,0.000917832216477987,0.0130315198461765,0.000100115492515263,0.000187497925666168,0.000812139195681511,0.000131972619298246,0.00189598265735695,2.91015603311996e-05,0
0,0,0,0,-0.0092184053,-0.155587072,-0.0044121856,-0.0019192152,-0.0175275477,0,3.08741346226415e-05,6.8180380625e-05,0,0.000562855432709497,0.00481436973392857,0.00353492705121951,0.00481982072164949,0.001636329135,0,0.00410107552631579,0.0015966338190566,0.000277497291096774,0.00420476309622642,0.0005706525975,1.14169135531136e-05,1.74971036676647e-05,0.000725574900809717,0,6.36951784741144e-05,3.90361210687448e-07,0
0,-1.35844368,0,0,0,-0.155587072,-0.0794193408,-0.0004798038,-0.0174238344,-0.0014228823,0,0.0028024008375,0,1.13860877094972e-05,0.00422179866428571,0.00104390984634146,0.00109259489072165,0.0183429873,0.0150289181659664,0.000143025242105263,1.922745e-05,5.25963793548387e-05,2.56366e-05,0.00419610820588235,0.00215955018029304,3.27989210703593e-05,0.000214537863157895,0.0095111786,0.000638644728882834,1.70173367659338e-06,0
0,-0.758464388,-4.723224594,-0.03280008,0,-0.155587072,-0.0077213248,-0.0163133292,-0.0001037133,-0.0014228823,-0.004230039,0,0,6.48397970949721e-05,0.000197386457142857,0.000161760608780488,0.00263236207175258,0,0.00795351312605042,0.000397543250526316,0.000557896061886792,0,0,0.0151662464894118,0,1.86157886227545e-06,0,0,0.00131092575106267,7.69109490676315e-07,0
-0.0196156296,-0.01543686,0,-0.150880368,-0.3098802397,-0.016820224,0,0,0,0,0,0,0,1.40082458100559e-06,7.16421714285714e-06,0.00157787514146342,0,0,0,0.00107337569122807,0.00208593616679245,0,2.52324628930818e-06,4.42495764705882e-05,2.85344033211233e-06,0,1.15052879892038e-06,0.000409994321403509,3.08139421253406e-05,0,0
-0.0123505816,0,-0.473288354,-0.004373344,-0.0304916483,0,-0.452249024,-0.092762068,-0.0499898106,-0.1752177918,-0.000256366,-0.0096715626,-0.001441931,0,0,0.00186009989268293,0.00174717286597938,0,0.0375623813529412,0.0209614765684211,0.001998535,0.0160728631587097,0,0.0872301747058823,0,3.17132799401198e-06,0,0,0.0618794357275204,0.00379704963094907,0
0,0,0,0,-0.191459187,-0.155587072,-0.0816254336,-0.004798038,-0.0109936098,-0.1758275985,-0.011151921,-0.0034541295,-0.0008651586,0,0,0,0,0,0.00125820184147059,4.44274378947368e-05,0,0,0.000366316799245283,0,1.14404721025641e-05,0.000497564026571856,0.00603358781562753,0.0216361622547368,1.55253921253406e-05,1.76201221820206e-06,0
-0.1569250368,-1.10116268,-1.9887769814,-1.554723792,-0.3510085095,-0.092511232,-0.1602174896,-0.0203116942,-0.0682433514,-0.126026718,-0.002691843,-0.0027633036,-0.186009099,-0.0015206787,0,0,0.0198925574919588,0,0.0147601169016807,0.00666429252,0,0,0.00152224948528302,0.0954110905941176,9.03003103296703e-06,1.00647732934132e-05,0.000925470166153846,0.000224108952,0.0279830864452316,0.000130049308355135,0
-0.1569250368,-0.080271672,0,-3.1160076,-0.1049479988,-0.67280896,0,-0.395038462,-0.0431447328,-0.2032689,-0.003332758,-0.0531935943,0,-0.001689643,0,-0.1157217579,0,0.1128211365,0.000474038388655462,0.00395863636842105,0.000425740137735849,0.00087345396,0.00283826758490566,0.00663653744117647,0.000275509490842491,0.000422234792290419,0.00487216783805668,0.0498788182421053,0.000768536352179837,0.0001570013032285,0
0,0,-0.135225244,0,0,0,0,0,0,-0.0014228823,-0.001153647,0,0,0,0,0,-0.007754125,0,4.24179071428571e-05,0,0,0,0,0,0,0,0,0,0.000463293820163488,4.74701286111884e-05,0
-3.552608472,-0.68436746,-0.0511924138,-0.064506824,-0.6268515604,-9.20907264,-1.6749759584,-0.545376986,-0.0979053552,0,-0.44992233,-1.577385805,0,-0.356514673,-0.0475316281,-0.842712453,-0.01550825,-0.067300508,0,0.178672894724211,0,0,0,0,0,0,0,0,0.214660284866485,0.0804209656300362,0
-0.377782496,0,0,-1.46507024,0,-21.357479424,-0.001378808,-0.0003198692,-0.0979053552,-0.2032689,-0.000512732,-0.0094412873,-0.175915582,-0.0238239663,-0.0002009794,-0.0455629221,-0.01550825,0,-0.0713161136,0,0,0,0,0,0,0,0,8.713232e-05,0.0071301006613079,0.0158064042622878,4.79395969111969e-05
-1.532925128,0,-0.695444112,-0.683335,-3.176804288,-9.0408704,0,-0.0438220804,-0.1075506921,-0.1471666836,-0.000128183,-0.0246394571,-0.6357473779,-0.0042241075,0,0,-0.00310165,0,0,0,0,0,0,0.00198910371764706,0,2.5310451497006e-05,0,0,0.00411397595880109,0.00853415732528806,0
-0.21795144,-2.058248,0,-0.007653352,-1.191301608,-0.33640448,-0.0576341744,-0.1228297728,-0.0350550954,-0.0187007388,-0.000256366,0,0,-0.0248377521,0,0,-0.004652475,0,0,0,0,0,0,0,0,0,0,0.0130254385964912,0,0.00929870581686613,0
0,0,0,-0.007653352,-0.028364324,0,-0.0104789408,0,-0.0100601901,-0.290674527,-0.000128183,0,-0.0005767724,0,-0.0023112631,-0.0145156212,-0.01550825,0,0,0,0,0,0,0.00146495482411765,3.12769004835165e-05,0.000423414551923653,0.0124193072680162,0.041128392512421,0.000119560994468665,0.000323461590258837,0
-0.0058120384,0,0,-0.001093336,-0.6275606685,0,-0.0617705984,-0.324667238,-0.0610871337,-0.0168713187,-0.00897281,-0.2148468549,-0.004325793,-0.059137505,0,-0.3890992905,-0.01550825,0,0,0,-0.002321884,0,-0.002848839,0,0,0,0.00199594384615385,0.005189454,0.00537327662125341,0.00219537157806847,0.0129841875576834
0,0,0,0,0,0,-0.0162699344,-0.0001599346,-0.0565237485,-0.04065378,-0.556186037,0,-0.0335969923,0,-0.0037181189,-0.0044353287,-0.07754125,0,0,0,0,0,-0.007325586,0,0,0,0,0,0,0,0
0,0,0,0,-0.014182162,-0.016820224,-0.0543250352,0,-0.0690730578,-0.04065378,-0.005511869,-0.0020724777,0,-0.0001689643,-0.105514185,-0.0032256936,-0.07754125,0,0,0,-0.002321884,0,-0.064709343,0,0,0,0,0,0,0,0.177231882378378
0,0,0,0,0,0,-0.0526704656,-0.0004798038,-0.08297064,-0.46751847,-0.009998274,0,-0.0024512827,0,-0.3548291307,-0.0822551868,-0.248132,0,0,0,0,0,-0.52635692,-0.1450010925,0,0,0,0,0,0,1.18590531832124
0,0,0,0,-0.007091081,-0.592912896,-0.0074455632,-0.0001599346,-0.005185665,0,-0.17048339,0,-0.335969923,0,-0.489384839,-0.0076610223,-0.97701975,0,0,-0.0032289232,0,-0.1628857,-0.670426778,-0.1450010925,0,0,0,0,0,0,0
-0.3734234672,-2.54193628,0,0,0,0,-0.033091392,-0.0297478356,-0.191869605,-0.04065378,-0.02948209,-0.4009092973,-0.0650310881,-0.905648648,-0.0009044073,-2.463623487,-0.038770625,-1.13348224,-1.10332104,-0.6804955644,-0.1036721206,0,-0.005019383,-0.38666958,0,0,0,0,0,0.204097322916783,1.5497958717529
-0.602998984,0,0,0,0,-0.092511232,-0.0022060928,-0.0001599346,-0.0144161487,-0.0012196134,-0.000384549,-0.0011513765,0,-0.272032523,-0.0005024485,-0.0560464263,-0.038770625,-0.568512186,-2.0233948464,-7.3845473584,-1.0527422056,-1.4659713,-0.06647291,-0.77333916,0,0,0,0,-7.58366,0,17.9816716420788
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.004036154,0,0,0,-0.8242506547,0,-0.4772024,-3.78250688,0,-10.37764,-12.96202038,0
