0, 6, 1, 8
 0, 6, 1, 12
 0, 6, 1, 15
 0, 6, 1, 16
 0, 6, 1, 18
 0, 6, 1, 21
 0, 6, 1, 28
 0, 6, 2, 13
 0, 6, 2, 15
 0, 6, 2, 18
 0, 6, 2, 20
 0, 6, 3, 8
 0, 6, 3, 12
 0, 6, 3, 13
 0, 6, 3, 15
 0, 6, 3, 16
 0, 6, 3, 18
 0, 6, 3, 19
 0, 6, 3, 20
 0, 6, 3, 21
 0, 6, 3, 23
 0, 6, 4, 8
 0, 6, 4, 12
 0, 6, 4, 13
 0, 6, 4, 15
 0, 6, 4, 16
 0, 6, 4, 18
 0, 6, 4, 20
 0, 6, 4, 21
 0, 6, 4, 23
 0, 6, 9, 8
 0, 6, 9, 13
 0, 6, 9, 15
 0, 6, 9, 16
 0, 6, 9, 19
 0, 6, 9, 20
 0, 6, 9, 21
 0, 6, 9, 23
 0, 6, 9, 28
 0, 6, 9, 29
 0, 6, 10, 8
 0, 6, 10, 13
 0, 6, 10, 15
 0, 6, 10, 16
 0, 6, 10, 18
 0, 6, 10, 19
 0, 6, 10, 20
 0, 6, 10, 21
 0, 6, 10, 23
 0, 6, 10, 28
 0, 6, 10, 29
 0, 6, 11, 8
 0, 6, 11, 13
 0, 6, 11, 15
 0, 6, 11, 16
 0, 6, 11, 18
 0, 6, 11, 19
 0, 6, 11, 20
 0, 6, 11, 23
 0, 6, 11, 28
 0, 6, 11, 29
 0, 6, 13, 8
 0, 6, 13, 12
 0, 6, 13, 15
 0, 6, 13, 16
 0, 6, 13, 18
 0, 6, 13, 19
 0, 6, 13, 20
 0, 6, 13, 21
 0, 6, 13, 23
 0, 6, 13, 28
 0, 6, 13, 29
 0, 6, 14, 8
 0, 6, 14, 12
 0, 6, 14, 18
 0, 6, 14, 19
 0, 6, 14, 28
 0, 6, 14, 29
 0, 6, 15, 8
 0, 6, 15, 12
 0, 6, 15, 13
 0, 6, 15, 16
 0, 6, 15, 18
 0, 6, 15, 19
 0, 6, 15, 23
 0, 6, 15, 28
 0, 6, 15, 29
 0, 6, 18, 8
 0, 6, 18, 13
 0, 6, 18, 15
 0, 6, 18, 16
 0, 6, 18, 19
 0, 6, 18, 28
 0, 6, 18, 29
 0, 6, 19, 8
 0, 6, 19, 12
 0, 6, 19, 13
 0, 6, 19, 15
 0, 6, 19, 16
 0, 6, 19, 18
 0, 6, 19, 28
 0, 6, 19, 29
 0, 6, 21, 8
 0, 6, 21, 13
 0, 6, 21, 16
 0, 6, 21, 29
 0, 6, 22, 8
 0, 6, 22, 12
 0, 6, 22, 15
 0, 6, 22, 16
 0, 6, 22, 23
 0, 6, 22, 28
 0, 6, 22, 29
 0, 6, 23, 8
 0, 6, 23, 12
 0, 6, 23, 13
 0, 6, 23, 15
 0, 6, 23, 16
 0, 6, 23, 20
 0, 6, 23, 28
 0, 6, 23, 29
 0, 6, 24, 8
 0, 6, 24, 12
 0, 6, 24, 15
 0, 6, 24, 16
 0, 6, 25, 8
 0, 6, 25, 13
 0, 6, 25, 15
 0, 6, 25, 16
 0, 6, 25, 20
 0, 6, 26, 8
 0, 6, 26, 12
 0, 6, 26, 15
 0, 6, 26, 16
 0, 6, 26, 23
 0, 6, 27, 8
 0, 6, 27, 12
