0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28e-05,0,0,0,2.20689655172414e-05,1.82857142857143e-05,6.4e-05,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08820192307692e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000218266571428571,0,0,0,0,0,0,0,0.00132219173076923,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4e-04,0.00851063829787234,0,0,0,0.00142857142857143,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72098538461538e-07,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105022319672031,0,0.001047166704,0.00278501817446809,0,0,0.000940343896551724,0.00154270100571429,0.00736289271,0,0.00105561185806452,0.006135743925,0.000220257443076923,0,0,0.000314653534615385,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e-04,0.00106382978723404,0,0,0,0,0,0.0117647058823529,0.00967741935483871,0,0,0,0,0.000576923076923077,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78955384615385e-08,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461258723404255,0,0,0,0.000619404571428571,0,0,0.000699327741935484,0.00180659666666667,0.000250144153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000410179086239948,0,0,0,0,0,0.000417021276595745,0,0,0,0.000571428571428572,0,0,0.000645161290322581,0.00166666666666667,0.000230769230769231,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24766461538462e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.844108e-05,0.00104724553191489,0,0,0.000565753333333333,0.00175787642857143,0.0061525675,0,0,0.00512713958333333,0.00283964653846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8e-05,0.000936170212765957,0,0,0.000505747126436782,0.00157142857142857,0.0055,0,0,0.00458333333333333,0.00253846153846154,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11694730769231e-06,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0.00195,0,0,0,0,0,0,0,0,0,7.8014704e-05,0.000622457744680851,0,0,0,0.000139311971428571,0,0,0,0.00812653166666667,0.00121897975,0,0,9.37676730769231e-05,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000336,0.00268085106382979,0,0,0,6e-04,0,0,0,0.035,0.00525,0,0,0.000403846153846154,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.00553191489361702,0,0,0.00229885057471264,0.00114285714285714,0,0.00235294117647059,0.0032258064516129,0,0.000769230769230769,0,0,0.000192307692307692,0,0
0,0,0,0,0,-0.000196949805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009347718,0.00165739680851064,0,0,0,0,0,0.0183288588235294,0.015076964516129,0,0,0,0,0.000898819038461538,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237446808510638,0,0.00531428571428572,0.000855172413793104,0.00658971428571429,0.00372,0,0,0,0.00214615384615385,0,0,0,0,0
