0,0,0.00224373486014355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00352112065889149,0,0.000250229444359025,0,0,0,0.000455985450832501,0.0571873643600995,0.0168872524934956,0.00101085511069973,0.00082892788400476,0,0,0.0351127945353586,0.00304789371079772,0.00181972003520354,0,0.000255537544845706,0.000444059964495461,0.0277471299694889,0.000433263100129459,0,0.000723177759865943,0,5.15295437401411e-06,1.61493074355266e-06,0,1.0057714710741e-06,0,1.22877928222895e-05,7.73275894243155e-05,0,6.33465250651517e-05,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50295184692005e-05,5.78171486405106e-05,0,0,0,0,0,0.000464916846739449,0,2.00514674901941e-05,3.37790501938067e-05,0,7.47611485965537e-05,0,3.0841877487797e-06,0,0,4.60314667542882e-05,3.79303370099075e-06
-0.05803295101899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208474339151485,0,4.89044574335096e-05,0,0,0,0,0.00576320279478595,0.000432424299546744,0.0184451370604224,0.00384671430358624,0,0,0.0389796826494257,0.000600519420865766,0,0,0.00767993282578796,0.00831773136576296,0,0.0358906161890782,0,0.000546682833885975,0,7.40135291846117e-06,5.05468837931337e-05,0,8.08048156368599e-07,0.000154366465763572,0.000346201995409418,0.000899134077007253,0.00173527101374922,0.000225453089129201,0
0,0,0,0,0.0017668843059375,0,1.30249072965486e-05,0.00066239662869,0,0,0,0,0,0,0,0,0,0.0004348948194,4.32628018909862e-05,4.67326317382665e-05,5.84673889236241e-05,0,0,0,9.78559219288412e-05,1.13127018986458e-05,0.000567121367632586,0,0,0,0,1.25860367255859e-05,0,0,2.12393687600293e-05,0.000390305918710976,2.684740164439e-05,0,0,0,1.18261360344147e-07,0,0,0,0,0,0,0,3.44329182715144e-07,0
0,0,0,-0.03624583617376,0,0,0,0,0,0,0,0,0,0,0,0,4.61965610359223e-05,0,0.000101150035592619,0.000195979074512568,0,0,0,0.000711543849098835,0,0,0.00178653930338018,0.000950775844800285,0,0.000256669812872026,0,0,0,0,7.85540760175695e-05,0,0.000262706362022994,0.000200418798139535,0,0,0,0,0,1.13104564273406e-07,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118500097093973,0.00205747530707224,0,0.00225580988140293,0.00477785479478216,0.000374844910189076,0,0,0,0,0.00266944747649701,7.65407822875631e-05,0,0,0.00167284261097328,0,1.95650846053593e-05,0,0,0.000349843572137043,0,0.00156407483682267,0.00212706084022326,0,0,0,0,0,0,0,6.42942505045781e-06,0,0,9.10065952338719e-08,0
0,0,0,-0.02788197973536,0,0,0,0,0,0,0,0,0,0,0,0,0.00194402077628386,0,0,0,0,0.000311440759000084,0,0,0.0186134539010038,0.00437846341556493,0.0133056958992463,0,0,0.0189229233066361,0.0145796940256655,0.00331396294785244,0.00568541830190232,0.000541809953885442,0.00856371038070393,0.0125232254290061,0.00333467580801458,0.00254402562800808,0.0136065584464577,0,0.000342554677984,0.000408012084172502,0,0.000127955827950858,0,0.00160485830921963,0,0,0.00271770064120885,0
0,0,0,-0.007077288419056,0,0,0,0,5.2703816241635e-06,0,0,0.000109251762469305,0.000127153886071471,0,0.000149272773188066,0.00010062202742637,1.10752506049084e-05,0,2.56501066604852e-06,2.153534606999e-06,0,0,3.81046649364477e-05,5.04053370465834e-05,1.42677009771596e-06,5.75674474327007e-07,1.04959752999067e-05,0,0,3.05459438688582e-05,0,1.59698123796647e-06,0,5.19902220869286e-06,5.2708532942899e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0.03881407954066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50193969560679e-05,0,0,3.67040477391716e-05,0,0.000138956880811947,0,0,0,0,0.00117864763982173,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278900034741654,0,0,0,0,0,0,7.60515482314833e-05,0,0,0,1.67567793899241e-05,4.71375836791393e-06,0,0.00288865123186154,0,0,0.000413133761229423,0
