0,0,0.00240139191176471,0.000584337131696784,0,0,0,0,0,0,0.00840153185563421,0,0,0,0,0,0,0,0,0.00880338953974895,0,0,0,0.000112369675082781,0,0,0,0,0,0.000457478459134615,0.000262558157640232,0.00270847887323944,0,0.0120195091964241,0,0.000761315199102636,0.0002413201,0.00067164275390625,0.0013913613,0,0.00162819440446204,6.10078803370786e-05,0.00255515373529412,0,0.000727062131762185,0.000339356376404494,0.00122361829186904,0.000509034537822662,1.02835272727273e-05,0,1.94968423133236e-05,2.32749862309051e-08,2.65630597966995e-08,0,5.79862593697106e-07,1.49778995901639e-09,0,0,0,0,0,0,0,3.76539528432732e-07,0,0,7.42788802528186e-09
0,0,0,0,0,0,0,0,0,0,1.72485701056052e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338097624126335,0.000975390865096154,0,0,0,0,0.000753641381218671,0,1.27162000044444e-05,0.000562881738203125,0.00032773125,0,0,0,0.000223995617611765,0,0.00040959086776647,0,0.000124423421901944,0.000165537729126347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.009071925,0,0,0.000409484162412861,0,0,0,0.000460272862071128,0,0,0.000247816460264041,2.51952372564907e-05,0,0,0,0,0,0,0,1.13716542259414e-05,0,0,0,0,0,0,0,0.000486150677932796,0,7.83988346153846e-05,0,3.54437318727178e-05,0,0,0,0,1.20792278518519e-05,0.00024594909375,0.00045183858,0,0,0,0.00014388488,0,0.000712574003213712,0,0,0.000388746056740931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.006033003,0,-0.204203052856,0,3.76749940773454e-06,2.01009808667941e-06,4.74099674891442e-06,0,0.000429050306825937,0,0.0089709428144357,0.000295080238064815,5.18312648404307e-06,0,0,0,0.000856974706488185,0,0,1.99772934688505e-07,8.56905056271134e-06,0,0,5.53344595248993e-08,0,0,8.31211067487091e-07,0,0,0,0,0.000269820176628169,0.000779051154105736,0,0.00752422907412411,0.00177240525135605,8.25234902544178e-05,0.000766750033527333,0.0148409670652404,0,0,0.000107293778405737,0.0014510954946728,0.000128090503929399,0.000426225033308769,0.0126666268638564,5.11640824417109e-06,0.00022167655588682,5.35866705861859e-05,0,0.000116509829749264,0,0,0,0,0,0,0,6.61814890776677e-08,0,0,0,0,0,0,0,0
0,0,0,-0.000105382030479,0,0,0,0,0,0,0,0.000106567788215881,0,0,0,0,0,0,0.00686047492497829,0,0,0.00569455664025448,0,0.000594760456668874,0.00131793602633016,0.0563353069928926,0,0,0,0,0,0,0,0.00355832827610878,0,0,0.000864293724977778,0.0014519092698125,0,0.00180644054379429,0.000289559939900684,0.000329366309457978,0.000341484863576471,0.000127214122802414,0,0.0013275112866367,0,0.000455715676530988,0.000687022437664646,0.000991532533465275,0,6.5702399493713e-06,0,5.77401087057534e-06,4.26206498978964e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.000105382030479,0,0,0,0,0,0,8.5351761435037e-05,0,0.000194402896034483,0.00217858399409703,0,0.000439889998491483,0,0,0,0.00773612880502092,0,0,0,0.000168010466597682,0,0,0,0,0,0,0,0.000212008665375587,0.011162616915,0,0,0,0.0020295661,0.00232818750429688,0,0,0.00122065586901763,0.000524494685730337,0.00404719357588235,2.0418163249497e-05,0.00119578113711837,0.00063344738670412,0,0.00347925557461627,0.00382679016666667,0,9.50894903806735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.000105382030479,0,0,0,0,0,0,9.46789142724515e-05,0.000636897715985635,8.56640204528735e-05,0.000959997343843723,0,0.000193838397454248,0,0,0.00734085930072772,0.00136202165984937,0,0.00609330105178764,0.00123545341630358,0.000426192658201987,0.00141022058129314,0,0,0,0,0,0,4.46864990344288e-05,0.0077268944907,0,0,0,0.00289354036302222,0.00187836178801562,0,0.0022076841402,0.0102751560331054,0.00054093461948764,0.00153187397414118,0.000518810297710262,0.00128473058840921,0.00144912270116105,2.2031322665391e-05,0.00187237077854181,0.00283239263511111,0.00404371210950775,0.000201178737224012,3.03558497913333e-05,2.29504390728837e-07,7.0565246490411e-06,0.000124557002251632,8.29993879527112e-07,0,0,0,0,9.99839536907463e-08,0,0,0,0,0,0
0,0,-0.393820183792,0,0,0,0,0,0,0,0.00267359273982217,0,0.000240975818375479,0.00270050535041479,0,0.000545274039348009,0,0,0.00503635603837116,0,0,0.0319551028942133,0.00347537270005111,0.00213600565811258,0.00739562076381225,0,0,0.00167768539324726,0,0,0.00499089910058027,0.00660384508920188,0,0.028573783559953,0.0154198662223896,0.00186271645530006,0.000167241361422222,0.00277180181885417,0.0104824507565,0.0009215340974,0.00194944242041502,0,0.00846185041058824,3.17994137915493e-05,0.00190032532994108,0.00342267647946317,0,0.00013823011954679,0.00266065802262626,0,0.000944471256486091,0,0,0,0,0,3.47347442953846e-09,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.00421527998862,0,0,0,0,0,0,0.000697120760622689,0,3.50413547586207e-05,0.000392692373240498,0,7.92906988853449e-05,0,0.0121722055826247,0.00366798020232266,0,5.79324354975613e-05,0.00464673220911986,0.000505369246266698,0,0.00107542977794214,0.000158515016500033,0,0,0,0,0,0.000584022607668232,0.003469094556,0,0,0.000353754575098149,0.000943780716888889,0.00093626118046875,0.0003784467075,0,0.00340452218855703,9.21312268314607e-07,0.000768024061411765,0,0,0.00049215377752809,0,0.00111506614710951,0.00107247755656566,0.000346207685819963,5.54094647789165e-05,0,0,0,6.60891366809059e-08,0,0,0,0,0,3.20079289164179e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.3266912697318e-05,0.000148676198981793,0,3.00200373834693e-05,0,0,0.00211948765858678,0.000305013375962343,0,0.00175928673337159,0.000191336485598641,0,0.000407165564069534,0,0,0,0,0,0,0.000879379722222222,0.00638770450625,0,0,0,0.000404990016259259,0.00287131488411458,0,0,0,0.00657312425224719,0.000343050381,0.000715047783450704,0,0.0043286151014357,0.00239039126825837,7.81052137055433e-05,0.000337491751767677,0.00142903196328413,0.00243082962013177,4.82932593318092e-05,1.1250185644471e-05,9.15388586986301e-06,3.23156444829532e-05,0,0,0,0,0,0,0,0,0,0,0,0
-0.337848,-0.064583323,-0.481335715312,-0.63229205982,0,-0.0023224871736,-0.00251942526,-0.090191168274,-0.1162266098,0,0,0,1.03238793786494e-06,1.15694975898531e-05,0,2.33606153865877e-06,0,0,0.000164931626754501,0,0,0.000136901963871807,1.48891821565569e-05,0.000756126502617964,3.1684298121924e-05,0,0,0.00527897751072093,0.00140495747393467,0.00131740523936538,0,0.00333531857388498,0.0012787611412275,0,0.00441090442999739,0.0051228287311834,0.000202977992435556,0.00891993013009766,0.047496846912375,0,0.00153383848054156,0.000718405186351685,0.0142920370826471,0.00119458836369718,0.00391387650031334,0.0213811059298221,0.0191452481334316,0.00528467681831346,0.000461313619171717,0.00429732204949475,0.00374454214122255,4.27133315434636e-05,4.69875676305609e-08,5.83909403479452e-08,0,3.45548858195145e-06,6.74511579993461e-06,0.00192294908455263,0,0,5.453139195e-05,0,0,1.31752683463107e-06,0,0,4.9409581395029e-07
0,0,-0.0291718584376,-0.0123978812337,-0.0062434737963,0,-0.010102889628,0,0,0,0,0,0,0,0,0,0,0,0,9.3419035802159e-05,0,0,0,5.75911400042881e-06,0,0,0,0,0,0.00124454563810962,1.3456498476824e-05,0.0020677506831698,0,0.00616017832572838,0,0,7.19070932986222e-05,0.00353917665837422,0,0,8.34473996943505e-05,0.00836222708636629,0.00904125873188118,0.00019532104582002,0,0.00111092375654307,0.000249659065044229,0.00249620305472997,0,0.000253728604883765,0.000852777740599414,2.35381260562091e-07,1.39825095541133e-07,1.30023763470082e-06,2.34725286642266e-05,2.04023875099937e-05,1.24454551364354e-09,0,0,0,0,0,0,8.97591861049931e-07,0,0,2.39526538312265e-06
0,0,0,-0.000105382030479,0,-0.0015259443012,-0.00065756967816,-0.00234497025624,-0.001685285784,-0.00015405671584,-3.11913391344e-06,0,0,0.00200559118903975,0,0.000404960060071906,0,0,0.00461316705606261,0,0,0.0237321776828358,0.00258106389782978,0,0.00549252451549596,0,0,0,0,0,0,4.05517007042254e-07,0.00057593427975,0,0,0,0.00113163896666667,0.002939804765625,0,0,0.00114563252968694,1.51905519101124e-05,0.00167006607352941,0.00051820539084507,0,0.000338411549157303,8.70989586025716e-05,0.00107335839029851,0.00550797878787879,0.00148414615853281,6.74989563689605e-06,6.33620624805154e-06,8.37358440676571e-07,0,7.0937767872975e-05,2.84854579918033e-06,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.0015259443012,-0.00065756967816,-0.00234497025624,-0.001685285784,-0.00015405671584,-3.11913391344e-06,0,-0.00212418473085,0,0,0,0,0,0,0,0,0,0,0.000323612282291457,0,0,0,0,0,0,0,0,0,0.0329665368695252,0,0,7.97015206839704e-05,0.00014979584679675,0,0.0014307270786688,0.00468902047508792,0.0003254559039776,0.000361357968131859,0.000213122063664869,0,0.00125497174675655,0.000128785435618552,0.000462725672828088,0.000181139819736296,0.000756114541820472,0.000948486517514729,5.78406586468004e-07,0,0,2.6346947601091e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08650662251656e-05,0,0,0,0,0,0,2.53868471953578e-05,5.99080594679186e-06,0,0,0,0,5.20138888888889e-05,4.2724609375e-05,0,0.000196875,0.000157430730478589,0.000329599719101124,2.70220588235294e-06,0,5.2724959828602e-05,0,0,6.18750022098215e-05,5.5239898989899e-05,0.000319040827032236,6.34150805270864e-05,1.09113582043022e-06,0,0,1.90416700249859e-06,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.0015259443012,-0.00065756967816,-0.00234497025624,-0.001685285784,-0.00015405671584,-3.11913391344e-06,0,-0.00212418473085,0,0,0,0,0,0.00848846831160408,0,0,0.0361805058981593,0,0,0.00837353901038802,0.0162483400886646,0,0,0,0,0,0,0,0,0,0,0.00292822213712119,0.000865894944793125,0,0,0,0.000684932786009528,0.000130393591686494,0.00200706415317022,0,2.07555400172684e-05,0,3.95837703185347e-05,0.000280196254781226,0.00260724477382027,0.00205820215722378,2.87941835676858e-06,9.88277614280423e-08,0,0.000722102756485726,5.93035655926776e-07,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0.00347140748376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113319232,0.0001991939625,0,0,0,0.000122777679101124,0,0.000220177521126761,0,1.94885191011236e-05,0,0,0,4.89617129052064e-05,0,1.23448410682739e-05,1.28485154121569e-07,4.41935463013699e-06,6.2405985008463e-05,7.10304918032787e-05,0,0,0,0,0,7.52303797590361e-07,0,0,0,0,0
0,0,0,0,0,0,0,0,-0.001685285784,0,0,0,0,0,0,0,0,0,7.36682357161998e-05,0,0,0.000611485276837224,0,0,0.000141520846454911,0,0,0,0,0,0,9.41735255833073e-07,1.2035378573192e-05,0,0,0,1.60471687593956e-05,1.12674932706083e-05,0,0,0,8.24896551313978e-06,8.63714929684706e-06,6.90157408917666e-06,0,3.75260258064419e-06,5.88105333710055e-06,1.68925039894237e-05,1.01307870089482e-06,8.48407592223551e-06,7.75339105611947e-06,6.24718833439884e-09,3.21947107558336e-10,6.59472688742283e-10,2.47362007265318e-06,6.31743309604035e-09,0,3.48392458553769e-07,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.00121747740588,0,-0.00035271928464,-0.00030677451501,-0.001104227684,-0.00015405671584,-3.11913391344e-06,0,-0.00034273590939,0,0,-0.00119206045332,0,-0.003880679050014,0,0,0,0.00331827730484974,0,2.27074636963709e-06,0.000767975012224971,0.0328271685515985,0,0,0,0,5.30572846135706e-06,1.61829565164893e-05,0,0.00242888099947722,0,0,2.32216842425304e-05,5.27250162011563e-05,0,0,3.29022623788125e-05,1.02736390056989e-05,7.68364872481177e-07,2.62820916795292e-06,0,9.7844175179201e-07,4.19921601401235e-06,0.00021132772956799,1.75921923665724e-05,2.45817467695355e-06,0.000171166462825124,1.25558923092341e-09,4.56926931403432e-10,0,1.77398286456742e-05,6.52011930267129e-09,0,6.87484359588421e-06,0,0,2.14454027581254e-10,0,0,0,0,0,0
-0.4675578,0,-0.0291718584376,-1.85968249269e-05,0,-0.27802704336,-0.047869042176,0,0,-0.016216497044,0,-0.00320937622154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063210271875,0,0.000311749754825248,0,0,0,0,0.000177073860740741,0.00731467279947917,0.00059762428,0.000580549437142857,0,0.00590909507865169,0,0.00565157817907445,0,6.71488178838951e-05,0.000922192246067354,0.000256124700575882,0,0.000168700408999559,0.0139999848828697,0.000571354547438429,0.000255784047697436,1.09155119634703e-05,0.00192673258644314,0.00140048575031526,0.000799897241923077,0,0,0,7.13581408208955e-07,0,1.73311069083333e-09,1.69092069070735e-07,0,0.000400540336633663,0
0,0,0,-0.000105382030479,0,0,0,0,-0.001685285784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012152112245037,0.00213611348057292,0,0.00162250757182857,0,0,0,0,0,0.00157349935619226,0,0,0,0.00395315946453677,0,4.09809389732932e-05,0,5.18609726155251e-06,8.13702214137181e-05,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.00121747740588,0,-0.00035271928464,-0.00234497025624,-0.001685285784,-0.00015405671584,-3.11913391344e-06,0,-0.00212418473085,0,0,-0.0061212180222675,0,-0.03880679050014,-0.03848902707455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.364021769668e-05,8.32640305802344e-05,0,0,0,3.32025485218079e-05,1.59919073401765e-05,2.97286400245563e-05,0,9.22293014494663e-05,0.000168716068697665,0.00024822227780976,1.73321775564212e-06,0,0.000493225625443177,4.36667174811592e-09,1.63202034777859e-09,0,2.12451310321818e-05,1.80108805103531e-10,0,1.86633297605368e-05,0,0,7.93887907724328e-10,1.382810684751e-07,0,0,0,0,0
0,0,0,0,0,0,-0.00065756967816,-0.00234497025624,-0.001685285784,-0.00015405671584,-3.11913391344e-06,0,-0.00212418473085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2471616126115e-06,0.00065134463976,0,0,0,0.000115794602624,0.000241709924910937,0,0,0,0.000329331596030393,0.000450194089245882,0.000114673352070423,0,0.000599708703898876,0.000318277847024909,0.000914208689366918,0.000175446367612121,0,0.000247949690940922,3.38431175184454e-06,0,3.56901172471233e-08,6.8247604714113e-06,3.42236569861286e-07,0,1.71406501292132e-05,0,0,0,0,0,0,0,0,0
-0.006033003,0,0,-5.20711122564e-06,-0.078043414653,-0.006103777812,-0.0151417376304,-0.0962039049,0,0,-0.010573334856,-0.000200004586234,0,-0.14012475656485,-0.01008,0,0,0,-0.016165385594592,0,0,0,0,0,0,0,0,0,0,0,0,0.00264799082316119,0,0,0,0,0.00967969218844444,0.0079315600125,0.0003448188888,0.000227910874971429,0,0.0060295134741573,0.00196222801694118,0.00525274810140845,0.00388415234365292,0.0466246376029963,0.00634105422210563,0.0107221749040777,0.00854578978585859,0.0261567420926883,0.0229336695285505,0.000113037165790294,2.98436601341619e-05,6.62256710136986e-06,0.00392774301732893,0.000114308180580076,2.11973112369231e-07,1.14500699621053e-05,0,6.58025652444444e-07,4.32938185074627e-05,0,0,6.0347109370319e-07,0,0,0
0,0,0,0,-0.00121747740588,0,-0.00035271928464,-0.00234497025624,-0.001685285784,-0.00015405671584,-3.11913391344e-06,0,-0.00212418473085,0,0,-0.0061212180222675,0,-0.03880679050014,-0.03848902707455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580106788000521,0,0,0,0.000106995634527213,0,2.73716905224185e-05,0,9.76547518655743e-06,0,0,0.000183215244316566,2.45341572638823e-05,0.00109048926178829,5.83138131091136e-10,0,0,0.000158986122871943,6.96912527903846e-08,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.00121747740588,0,0,0,-5.81133049e-06,0,0,0,0,0,0,-0.000277876273032,0,0,-0.03848902707455,0,0,0,0,0,0,0,0,0,0,0,0,5.92029327511033e-06,0,0,0,0,8.495310372336e-06,5.07105217825078e-05,0,0,0,3.75845760155326e-06,2.81094828496412e-07,9.61491365078269e-07,0,3.57948470744494e-07,1.53622085538645e-06,5.22234028013658e-05,6.43584119116364e-06,8.99286917005364e-07,6.33183496320439e-05,4.59338717295781e-10,1.67159952051965e-10,0,6.54762581592762e-06,2.38528840024937e-09,0,2.51505899181e-06,0,0,7.84548074501194e-11,0,0,0,0,0,0
0,0,0,-0.000105382030479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02035922345625,0,0,0,0.0167699649444444,0.00318112781738281,0,0,0,0.00924171303370786,0.0126466706470588,0.00631668443661972,0,0,0,0.000436269089643539,0,0.0121327717071262,0.00405395952781845,0,0,5.20601207191781e-07,0.00122086439610704,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.902869150752,0,0,0,0,-0.0541147009644,0,0,-0.052866648096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166259918092692,0,0.0039687290428169,0,0,0.033366640055863,0,0.000973421205866667,0.00666425229363542,0.0046685788807,0,0,0.000854837869168539,0.020871291784,0,0,0.00971406414222222,0.019655549971157,0.00259365488903053,0.000582189612176431,0,6.78476847171889e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.032291677,0,0,0,0,0,0,0,0,-3.7535340048e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52216963642667e-06,0.000157468731997031,0,0,0,0,0.000133045826792612,0,3.95575878783182e-05,0.000388978200548315,0.000197062487985834,4.94558077780831e-05,0,0,6.75823605822606e-05,1.10324374865156e-10,0,0,4.01801043073072e-06,0,2.41445761260923e-10,0,0,4.27395854423e-06,6.88936601159463e-06,5.56129545514265e-06,0,0,0,0,0
-0.021145671,-4.1979177,-0.175031209016,0,0,0,0,0,0,0,-0.0158600049024,-0.037210157742,0,0,0,0,0,0,0,-0.068371530747,0,0,0,0,0,0,0,-0.0349686043488,0,0,0,0.0278981155555556,0,0,0.0697489435053458,0,0,0.0343859227291667,0.00035371014016,0,0,0.00696222757932584,0.0182246502023529,0,0.00869234829780396,0,0.0387017816646671,0.0226041547730055,4.47069376700337e-05,0,0.0138028603877013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.006033003,0,0,0,0,0,0,-0.0962039049,0,0,0,-0.000200004586234,0,0,-0.01008,0,0,0,-0.016165385594592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000591883045925926,0.00309095417382812,0,0.00114148873142857,0,0.00502651797752809,0.00328560950882353,0.0021982722972837,0,0.0102499687421973,0,0.00112449387373192,0.000435192583333333,0.0020884954328644,0.00450544305270864,1.38390982282033e-05,1.64418723404255e-06,1.18077488356164e-05,0.00013964298343677,4.19841378730559e-06,0,0,0,0,0,0,0,0,0,0,0
