0, 1, 2
 0, 1, 4
 0, 1, 5
 0, 1, 7
 0, 2, 1
 0, 2, 4
 0, 2, 6
 0, 2, 7
 0, 2, 8
 0, 4, 1
 0, 4, 2
 0, 4, 7
 0, 5, 1
 0, 5, 7
 0, 6, 2
 0, 6, 8
 0, 6, 9
 0, 7, 1
 0, 7, 2
 0, 7, 4
 0, 7, 5
 0, 8, 2
 0, 8, 6
 0, 8, 9
 0, 9, 6
 0, 9, 8
 1, 2, 4
 1, 2, 7
 1, 4, 2
 1, 4, 7
 1, 5, 7
 1, 7, 2
 1, 7, 4
 1, 7, 5
 2, 4, 7
 2, 6, 8
 2, 7, 4
 2, 8, 6
 3, 6, 8
 3, 6, 9
 3, 8, 6
 3, 8, 9
 3, 9, 6
 3, 9, 8
 4, 7, 10
 4, 10, 7
 6, 8, 9
 6, 9, 8
 7, 10, 12
 7, 12, 10
 8, 9, 10
 8, 9, 11
 8, 9, 13
 8, 10, 9
 8, 11, 9
 8, 11, 13
 8, 13, 9
 8, 13, 11
 9, 11, 13
 9, 13, 11
