"V1","V2","V3"
3,-6.87900717997116e-05,-3.25519708722576e-13
3,-2.50701115560375e-05,-1.57568281844846e-14
3,-2.27115906824595e-05,-1.17150098386717e-14
3,-2.21629263385464e-05,-1.08863253379059e-14
3,-3.05224729230123e-05,-2.84353875316986e-14
3,-2.85248011294643e-05,-2.32096117581871e-14
3,-1.80313691656964e-05,-5.86254399725099e-15
3,-2.57227758618486e-05,-1.70197626936367e-14
3,-1.68916924008398e-05,-4.81969429835974e-15
3,-9.73400697435143e-06,-9.22305841380631e-16
3,-1.39904416896059e-05,-2.7383835497895e-15
3,-3.71225430815011e-05,-5.11579531414881e-14
3,-3.88178205224116e-05,-5.84915921527039e-14
3,-1.6573779933027e-05,-4.55265461410593e-15
3,-2.77752407567119e-05,-2.14275983099523e-14
3,-5.37200277075883e-05,-1.55027478726991e-13
3,-9.02178997818445e-06,-7.34307794729802e-16
3,-9.06025183774406e-05,-7.43739432969776e-13
3,-5.89641723285513e-05,-2.05005078782174e-13
3,-4.05422676499889e-05,-6.66383306805359e-14
3,-3.15143989178149e-05,-3.12987565741657e-14
3,-3.58141528197501e-05,-4.59371499750159e-14
3,-1.29840919690566e-05,-2.1889444938384e-15
3,0.000317511419679403,3.20094380243866e-11
3,5.39976030545748e-05,1.57443032452153e-13
3,0.000290984466621823,2.46382250646465e-11
3,-0.000109960074861508,-1.3295512434346e-12
3,-4.20785918511557e-05,-7.45046868233153e-14
3,-3.75498753121038e-05,-5.29450664460153e-14
3,-0.000113421479169555,-1.45910289897171e-12
3,-7.7547731687788e-05,-4.66344970166086e-13
3,-0.000266732936445858,-1.8977104029495e-11
3,0.000115715051655345,1.54942143814098e-12
3,-7.92130398438814e-05,-4.97038511142106e-13
3,-2.56767341025006e-05,-1.69285340438711e-14
3,-8.54286908769603e-05,-6.23463816387488e-13
3,-9.81672614533992e-05,-9.46019366734483e-13
3,-5.06935550532221e-05,-1.30274149303832e-13
3,-6.13962988873658e-05,-2.31433687383405e-13
3,-0.000133728553298542,-2.39151130977609e-12
3,-0.000240912641536916,-1.39823049162255e-11
3,-2.05924556875885e-05,-8.73221500377468e-15
3,-5.74934219684216e-05,-1.90044136613158e-13
3,-0.000118490753593834,-1.66361713435211e-12
3,-1.58205940414295e-05,-3.95975540127094e-15
3,0.000104828926792826,1.15197596746938e-12
3,7.76093872650886e-05,4.67458180087596e-13
3,-2.91232237944424e-05,-2.47012165214269e-14
3,-0.000102645415466152,-1.08148044408845e-12
3,-7.63204081576256e-05,-4.44551472245226e-13
3,-8.95092862388717e-05,-7.17140553439457e-13
3,-0.000161480202077825,-4.21073444182881e-12
3,-1.44048025628718e-05,-2.98897257481321e-15
3,-3.63302078186046e-05,-4.79516600216463e-14
3,-2.28684616015575e-05,-1.19594401479166e-14
3,-5.56274337318994e-05,-1.72134164180269e-13
3,0.000102296480028262,1.07048865822742e-12
3,0.000205930440667761,8.73296353038815e-12
3,0.000152191469003212,3.52509582370289e-12
3,-6.44035137354546e-05,-2.6713370456298e-13
3,-0.000114678102797809,-1.50813944329282e-12
3,-0.000100279913738532,-1.00842093959798e-12
3,-0.000192006656102204,-7.07862413717411e-12
3,-0.000178072130937617,-5.64661096859135e-12
3,-0.000203722316301605,-8.45504291445178e-12
3,-6.81851368306982e-05,-3.1700721669293e-13
3,-0.000188596783662643,-6.70815124687966e-12
3,-9.94898301179069e-05,-9.84772852746182e-13
3,-0.00028367858966908,-2.28286209673646e-11
3,-5.34290274752637e-06,-1.52521759770157e-16
3,0.000140881284993112,2.79614644061703e-12
3,0.000215334678671994,9.9848588486557e-12
3,0.00020007353044891,8.0088268983029e-12
3,4.93325327492314e-05,1.20060525133838e-13
3,-7.18243369435626e-05,-3.7052274794779e-13
3,-4.49792532702941e-05,-9.09990217157239e-14
3,-0.000177688722251766,-5.61021613862265e-12
3,-1.89703623160289e-05,-6.82695243058749e-15
3,-0.000252317092520579,-1.60634939761994e-11
3,-5.8511209297422e-05,-2.00316730107e-13
3,-0.000267159888424963,-1.90683783388801e-11
3,0.000131660715939634,2.28227848955506e-12
3,9.1939978294201e-05,7.77164922949142e-13
3,0.000155521568401077,3.76159368001439e-12
3,0.000164133556611515,4.42172919423751e-12
3,5.78331286195373e-05,1.93432774595685e-13
3,0.000116573097125836,1.5841452702338e-12
3,-4.00621940258123e-05,-6.42989957360928e-14
3,-6.62470818224264e-05,-2.90736968126212e-13
3,-0.000216527720365344,-1.01517405717927e-11
3,-0.000368866083297216,-5.01887261536825e-11
3,-9.54271828125488e-05,-8.68993060873551e-13
3,-0.000171997902612601,-5.08826185494348e-12
3,-0.000143547808452242,-2.95794230988281e-12
3,-0.000308181247718818,-2.92697240108275e-11
3,-2.20023700894898e-05,-1.06514417406959e-14
3,8.32266266450923e-05,5.76483493063015e-13
3,0.000154078010122456,3.65781707620481e-12
3,0.000201432054533781,8.1730799489954e-12
3,0.000188608084704999,6.70935721088288e-12
3,0.000203834079522221,8.4689660037407e-12
3,0.000207572240088762,8.94350628593964e-12
3,0.000113249729459152,1.45248454363419e-12
3,7.69712180254251e-05,4.56021246355269e-13
3,-8.45362875289085e-05,-6.04128764937583e-13
3,-0.00014810287744539,-3.24855698297364e-12
3,-0.000267186608039368,-1.90741002009245e-11
3,-7.40587647455687e-05,-4.06190154074696e-13
3,-0.00025901601268044,-1.73772016390813e-11
3,-0.000148132187336804,-3.25048605481627e-12
3,-0.000479739537219209,-1.10412065799086e-10
3,-4.78044060752392e-05,-1.0924555631483e-13
3,0.000118727526637425,1.67360999820761e-12
3,0.000176740582360744,5.52088683185968e-12
3,9.73971788956793e-05,9.2393013690661e-13
3,0.000181510905942651,5.9800962386318e-12
3,-6.71374050851309e-05,-3.02617231787328e-13
3,-4.23228061383694e-05,-7.58094534010522e-14
3,-0.000207483633064351,-8.93205794512961e-12
3,-7.89764291186847e-05,-4.92597814050025e-13
3,-0.00028028700485637,-2.20195727581609e-11
3,7.7966268891159e-05,4.73936606005376e-13
3,0.000298001916361724,2.64641025450428e-11
3,6.40756738707782e-05,2.63074980452137e-13
3,0.000117960287061881,1.64137366938585e-12
3,0.000151557671376953,3.4812384504382e-12
3,0.000347540208171706,4.19773647245753e-11
3,0.000127280062974503,2.06196431295186e-12
3,0.000168922554947932,4.82017631599136e-12
3,0.000126855137283703,2.04138152007027e-12
3,-0.000187262147155129,-6.56674264217264e-12
3,-2.39153747514562e-05,-1.3678282587632e-14
3,-4.3144792120518e-05,-8.03128693818482e-14
3,-1.72476756498339e-05,-5.13087848623329e-15
3,-4.78781536464291e-05,-1.09751934096e-13
3,-3.20258164711878e-05,-3.28473721997529e-14
3,-4.90756004394207e-05,-1.18194390564923e-13
3,-4.51431250154715e-06,-9.19972528448293e-17
3,5.00467110170941e-05,1.25350660017993e-13
3,7.70823157327057e-05,4.57998715723643e-13
3,0.000256931750306406,1.69610731189795e-11
3,0.000177748249995713,5.61585648652360e-12
3,0.000322318125381531,3.34852993312022e-11
3,7.09214798340304e-05,3.56724852279638e-13
3,0.000416013220894765,7.1998160083636e-11
3,0.000295942927995987,2.59193376301089e-11
3,5.41863729150592e-05,1.59100023782457e-13
3,-0.000363909399625681,-4.81925404012722e-11
3,-0.000122700373813636,-1.8473009666695e-12
3,-0.000352781010843509,-4.3905163715764e-11
3,-0.000434671690166614,-8.21266423424325e-11
3,-0.000561794113070717,-1.7730931500597e-10
3,-0.00011831239987576,-1.65611614626205e-12
3,0.00050260071068172,1.26960696145782e-10
3,0.000462863802338722,9.91652830937983e-11
3,0.000320668665055476,3.29738434324492e-11
3,0.000368746051069162,5.0139746553003e-11
