0, 1, 2
 0, 1, 3
 0, 1, 5
 0, 1, 6
 0, 1, 7
 0, 1, 8
 0, 1, 10
 0, 1, 11
 0, 1, 12
 0, 1, 14
 0, 1, 18
 0, 2, 1
 0, 2, 7
 0, 2, 8
 0, 2, 10
 0, 2, 12
 0, 2, 14
 0, 2, 18
 0, 3, 1
 0, 3, 5
 0, 3, 7
 0, 3, 8
 0, 3, 10
 0, 3, 12
 0, 3, 14
 0, 3, 18
 0, 5, 1
 0, 5, 3
 0, 5, 12
 0, 5, 14
 0, 6, 1
 0, 6, 12
 0, 7, 1
 0, 7, 2
 0, 7, 3
 0, 7, 8
 0, 7, 10
 0, 7, 11
 0, 7, 14
 0, 7, 18
 0, 8, 1
 0, 8, 2
 0, 8, 3
 0, 8, 7
 0, 8, 10
 0, 8, 11
 0, 8, 12
 0, 8, 14
 0, 8, 18
 0, 10, 1
 0, 10, 2
 0, 10, 3
 0, 10, 7
 0, 10, 8
 0, 10, 11
 0, 10, 14
 0, 11, 1
 0, 11, 7
 0, 11, 8
 0, 11, 10
 0, 11, 14
 0, 11, 18
 0, 12, 1
 0, 12, 2
 0, 12, 3
 0, 12, 5
 0, 12, 6
 0, 12, 8
 0, 12, 14
 0, 14, 1
 0, 14, 2
 0, 14, 3
 0, 14, 5
 0, 14, 7
 0, 14, 8
 0, 14, 10
 0, 14, 11
 0, 14, 12
 0, 14, 18
 0, 18, 1
 0, 18, 2
 0, 18, 3
 0, 18, 7
 0, 18, 8
 0, 18, 11
 0, 18, 14
 1, 2, 7
 1, 2, 8
 1, 2, 10
 1, 2, 12
 1, 2, 14
 1, 2, 16
 1, 2, 18
 1, 2, 19
 1, 2, 23
 1, 3, 5
 1, 3, 7
 1, 3, 8
 1, 3, 10
 1, 3, 12
 1, 3, 14
 1, 3, 18
 1, 3, 19
 1, 3, 23
 1, 5, 3
 1, 5, 12
 1, 5, 14
 1, 5, 23
 1, 6, 12
 1, 6, 23
 1, 7, 2
 1, 7, 3
 1, 7, 8
 1, 7, 10
 1, 7, 11
 1, 7, 14
 1, 7, 16
 1, 7, 18
 1, 8, 2
 1, 8, 3
 1, 8, 7
 1, 8, 10
 1, 8, 11
 1, 8, 12
 1, 8, 14
 1, 8, 16
 1, 8, 18
 1, 8, 19
 1, 10, 2
 1, 10, 3
 1, 10, 7
 1, 10, 8
 1, 10, 11
 1, 10, 14
 1, 10, 16
 1, 10, 19
 1, 11, 7
 1, 11, 8
 1, 11, 10
 1, 11, 14
 1, 11, 16
 1, 11, 18
 1, 12, 2
 1, 12, 3
 1, 12, 5
 1, 12, 6
 1, 12, 8
 1, 12, 14
 1, 12, 19
 1, 14, 2
 1, 14, 3
 1, 14, 5
 1, 14, 7
 1, 14, 8
 1, 14, 10
 1, 14, 11
 1, 14, 12
 1, 14, 16
 1, 14, 18
 1, 14, 19
 1, 14, 23
 1, 16, 2
 1, 16, 7
 1, 16, 8
 1, 16, 10
 1, 16, 11
 1, 16, 14
 1, 16, 18
 1, 18, 2
 1, 18, 3
 1, 18, 7
 1, 18, 8
 1, 18, 11
 1, 18, 14
 1, 18, 16
 1, 19, 2
 1, 19, 3
 1, 19, 8
 1, 19, 10
 1, 19, 12
 1, 19, 14
 1, 23, 2
 1, 23, 3
 1, 23, 5
 1, 23, 6
 1, 23, 14
 2, 4, 7
 2, 4, 8
 2, 4, 10
 2, 4, 12
 2, 4, 14
 2, 4, 16
 2, 4, 18
 2, 4, 19
 2, 7, 4
 2, 7, 8
 2, 7, 10
 2, 7, 14
 2, 7, 16
 2, 7, 18
 2, 7, 24
 2, 8, 4
 2, 8, 7
 2, 8, 10
 2, 8, 12
 2, 8, 14
 2, 8, 16
 2, 8, 18
 2, 8, 19
 2, 8, 24
 2, 10, 4
 2, 10, 7
 2, 10, 8
 2, 10, 14
 2, 10, 16
 2, 10, 19
 2, 10, 24
 2, 12, 4
 2, 12, 8
 2, 12, 14
 2, 12, 19
 2, 14, 4
 2, 14, 7
 2, 14, 8
 2, 14, 10
 2, 14, 12
 2, 14, 16
 2, 14, 18
 2, 14, 19
 2, 14, 23
 2, 14, 24
 2, 16, 4
 2, 16, 7
 2, 16, 8
 2, 16, 10
 2, 16, 14
 2, 16, 18
 2, 16, 24
 2, 18, 4
 2, 18, 7
 2, 18, 8
 2, 18, 14
 2, 18, 16
