0, 1, 3, 2, 4
 0, 1, 3, 2, 7
 0, 1, 3, 2, 10
 0, 1, 3, 2, 13
 0, 1, 3, 2, 14
 0, 1, 3, 2, 15
 0, 1, 3, 2, 20
 0, 1, 3, 4, 2
 0, 1, 3, 4, 7
 0, 1, 3, 4, 8
 0, 1, 3, 4, 9
 0, 1, 3, 4, 10
 0, 1, 3, 4, 13
 0, 1, 3, 4, 14
 0, 1, 3, 4, 19
 0, 1, 3, 4, 21
 0, 1, 3, 7, 2
 0, 1, 3, 7, 4
 0, 1, 3, 7, 8
 0, 1, 3, 7, 9
 0, 1, 3, 7, 10
 0, 1, 3, 7, 11
 0, 1, 3, 7, 13
 0, 1, 3, 7, 14
 0, 1, 3, 7, 15
 0, 1, 3, 7, 19
 0, 1, 3, 7, 21
 0, 1, 3, 8, 4
 0, 1, 3, 8, 7
 0, 1, 3, 8, 9
 0, 1, 3, 8, 10
 0, 1, 3, 8, 13
 0, 1, 3, 8, 14
 0, 1, 3, 8, 19
 0, 1, 3, 8, 21
 0, 1, 3, 9, 4
 0, 1, 3, 9, 5
 0, 1, 3, 9, 6
 0, 1, 3, 9, 7
 0, 1, 3, 9, 8
 0, 1, 3, 9, 10
 0, 1, 3, 9, 13
 0, 1, 3, 9, 14
 0, 1, 3, 9, 15
 0, 1, 3, 9, 20
 0, 1, 3, 10, 2
 0, 1, 3, 10, 4
 0, 1, 3, 10, 5
 0, 1, 3, 10, 6
 0, 1, 3, 10, 7
 0, 1, 3, 10, 8
 0, 1, 3, 10, 9
 0, 1, 3, 10, 13
 0, 1, 3, 10, 14
 0, 1, 3, 10, 15
 0, 1, 3, 10, 19
 0, 1, 3, 10, 20
 0, 1, 3, 10, 21
 0, 1, 3, 11, 7
 0, 1, 3, 11, 20
 0, 1, 3, 12, 4
 0, 1, 3, 12, 6
 0, 1, 3, 12, 7
 0, 1, 3, 12, 8
 0, 1, 3, 12, 19
 0, 1, 3, 12, 21
 0, 1, 3, 13, 2
 0, 1, 3, 13, 4
 0, 1, 3, 13, 5
 0, 1, 3, 13, 6
 0, 1, 3, 13, 7
 0, 1, 3, 13, 8
 0, 1, 3, 13, 9
 0, 1, 3, 13, 10
 0, 1, 3, 13, 19
 0, 1, 3, 13, 20
 0, 1, 3, 13, 21
 0, 1, 3, 14, 2
 0, 1, 3, 14, 4
 0, 1, 3, 14, 5
 0, 1, 3, 14, 6
 0, 1, 3, 14, 7
 0, 1, 3, 14, 8
 0, 1, 3, 14, 9
 0, 1, 3, 14, 10
 0, 1, 3, 14, 19
 0, 1, 3, 14, 20
 0, 1, 3, 14, 21
 0, 1, 3, 15, 2
 0, 1, 3, 15, 6
 0, 1, 3, 15, 7
 0, 1, 3, 15, 9
 0, 1, 3, 15, 10
 0, 1, 3, 15, 19
 0, 1, 3, 15, 20
 0, 1, 3, 16, 4
 0, 1, 3, 16, 7
 0, 1, 3, 16, 9
 0, 1, 3, 16, 10
 0, 1, 3, 16, 13
 0, 1, 3, 16, 14
 0, 1, 3, 16, 15
 0, 1, 3, 16, 19
 0, 1, 3, 16, 20
 0, 1, 3, 16, 21
 0, 1, 3, 17, 2
 0, 1, 3, 17, 4
 0, 1, 3, 17, 7
 0, 1, 3, 17, 8
 0, 1, 3, 17, 10
 0, 1, 3, 17, 19
 0, 1, 3, 17, 21
 0, 1, 3, 19, 4
 0, 1, 3, 19, 6
 0, 1, 3, 19, 7
 0, 1, 3, 19, 8
 0, 1, 3, 19, 10
 0, 1, 3, 19, 13
 0, 1, 3, 19, 14
 0, 1, 3, 19, 15
 0, 1, 3, 19, 20
 0, 1, 3, 19, 21
 0, 1, 3, 21, 4
 0, 1, 3, 21, 6
 0, 1, 3, 21, 7
 0, 1, 3, 21, 8
 0, 1, 3, 21, 10
 0, 1, 3, 21, 13
 0, 1, 3, 21, 14
 0, 1, 3, 21, 19
 0, 1, 3, 21, 20
 0, 1, 3, 26, 4
 0, 1, 3, 26, 7
 0, 1, 3, 26, 8
 0, 1, 3, 26, 19
 0, 1, 3, 26, 21
 0, 1, 4, 2, 3
 0, 1, 4, 2, 7
 0, 1, 4, 2, 10
 0, 1, 4, 2, 13
 0, 1, 4, 2, 14
 0, 1, 4, 2, 15
 0, 1, 4, 2, 20
 0, 1, 4, 3, 2
 0, 1, 4, 3, 7
 0, 1, 4, 3, 8
 0, 1, 4, 3, 9
 0, 1, 4, 3, 10
 0, 1, 4, 3, 11
 0, 1, 4, 3, 13
 0, 1, 4, 3, 14
 0, 1, 4, 3, 15
 0, 1, 4, 3, 19
 0, 1, 4, 3, 21
 0, 1, 4, 7, 2
 0, 1, 4, 7, 3
 0, 1, 4, 7, 8
 0, 1, 4, 7, 9
 0, 1, 4, 7, 10
 0, 1, 4, 7, 11
 0, 1, 4, 7, 13
 0, 1, 4, 7, 14
 0, 1, 4, 7, 15
 0, 1, 4, 7, 19
 0, 1, 4, 7, 21
 0, 1, 4, 8, 3
 0, 1, 4, 8, 7
 0, 1, 4, 8, 9
 0, 1, 4, 8, 10
 0, 1, 4, 8, 13
 0, 1, 4, 8, 14
 0, 1, 4, 8, 19
 0, 1, 4, 8, 21
 0, 1, 4, 9, 3
 0, 1, 4, 9, 5
 0, 1, 4, 9, 6
 0, 1, 4, 9, 7
 0, 1, 4, 9, 8
 0, 1, 4, 9, 10
 0, 1, 4, 9, 13
 0, 1, 4, 9, 14
 0, 1, 4, 9, 15
 0, 1, 4, 9, 20
 0, 1, 4, 10, 2
 0, 1, 4, 10, 3
 0, 1, 4, 10, 5
 0, 1, 4, 10, 6
 0, 1, 4, 10, 7
 0, 1, 4, 10, 8
 0, 1, 4, 10, 9
 0, 1, 4, 10, 13
 0, 1, 4, 10, 14
 0, 1, 4, 10, 15
 0, 1, 4, 10, 19
 0, 1, 4, 10, 20
 0, 1, 4, 10, 21
 0, 1, 4, 12, 3
 0, 1, 4, 12, 6
 0, 1, 4, 12, 7
 0, 1, 4, 12, 8
 0, 1, 4, 12, 19
 0, 1, 4, 12, 21
 0, 1, 4, 13, 2
 0, 1, 4, 13, 3
 0, 1, 4, 13, 5
 0, 1, 4, 13, 6
 0, 1, 4, 13, 7
 0, 1, 4, 13, 8
 0, 1, 4, 13, 9
 0, 1, 4, 13, 10
 0, 1, 4, 13, 19
 0, 1, 4, 13, 20
 0, 1, 4, 13, 21
 0, 1, 4, 14, 2
 0, 1, 4, 14, 3
 0, 1, 4, 14, 5
 0, 1, 4, 14, 6
 0, 1, 4, 14, 7
 0, 1, 4, 14, 8
 0, 1, 4, 14, 9
 0, 1, 4, 14, 10
 0, 1, 4, 14, 19
 0, 1, 4, 14, 20
 0, 1, 4, 14, 21
 0, 1, 4, 16, 3
 0, 1, 4, 16, 7
 0, 1, 4, 16, 9
 0, 1, 4, 16, 10
 0, 1, 4, 16, 13
 0, 1, 4, 16, 14
 0, 1, 4, 16, 15
 0, 1, 4, 16, 19
 0, 1, 4, 16, 20
 0, 1, 4, 16, 21
 0, 1, 4, 17, 2
 0, 1, 4, 17, 3
 0, 1, 4, 17, 7
 0, 1, 4, 17, 8
 0, 1, 4, 17, 10
 0, 1, 4, 17, 19
 0, 1, 4, 17, 21
 0, 1, 4, 18, 2
 0, 1, 4, 18, 6
 0, 1, 4, 18, 7
 0, 1, 4, 18, 8
 0, 1, 4, 18, 10
 0, 1, 4, 18, 11
 0, 1, 4, 18, 13
 0, 1, 4, 18, 14
 0, 1, 4, 18, 15
 0, 1, 4, 18, 20
 0, 1, 4, 19, 3
 0, 1, 4, 19, 6
 0, 1, 4, 19, 7
 0, 1, 4, 19, 8
 0, 1, 4, 19, 10
 0, 1, 4, 19, 13
 0, 1, 4, 19, 14
 0, 1, 4, 19, 15
 0, 1, 4, 19, 20
 0, 1, 4, 19, 21
 0, 1, 4, 21, 3
 0, 1, 4, 21, 6
 0, 1, 4, 21, 7
 0, 1, 4, 21, 8
 0, 1, 4, 21, 10
 0, 1, 4, 21, 13
 0, 1, 4, 21, 14
 0, 1, 4, 21, 19
 0, 1, 4, 21, 20
 0, 1, 4, 22, 7
 0, 1, 4, 22, 8
 0, 1, 4, 22, 14
 0, 1, 4, 22, 15
 0, 1, 4, 22, 19
 0, 1, 4, 22, 21
 0, 1, 4, 24, 6
 0, 1, 4, 24, 7
 0, 1, 4, 24, 8
 0, 1, 4, 24, 13
 0, 1, 4, 24, 14
 0, 1, 4, 24, 19
 0, 1, 4, 24, 21
 0, 1, 4, 26, 3
 0, 1, 4, 26, 7
 0, 1, 4, 26, 8
 0, 1, 4, 26, 19
 0, 1, 4, 26, 21
 0, 1, 7, 2, 3
 0, 1, 7, 2, 4
 0, 1, 7, 2, 10
 0, 1, 7, 2, 13
 0, 1, 7, 2, 14
 0, 1, 7, 2, 15
 0, 1, 7, 2, 20
 0, 1, 7, 3, 2
 0, 1, 7, 3, 4
 0, 1, 7, 3, 8
 0, 1, 7, 3, 9
 0, 1, 7, 3, 10
 0, 1, 7, 3, 11
 0, 1, 7, 3, 13
 0, 1, 7, 3, 14
 0, 1, 7, 3, 15
 0, 1, 7, 3, 19
 0, 1, 7, 3, 21
 0, 1, 7, 4, 2
 0, 1, 7, 4, 3
 0, 1, 7, 4, 8
 0, 1, 7, 4, 9
 0, 1, 7, 4, 10
 0, 1, 7, 4, 13
 0, 1, 7, 4, 14
 0, 1, 7, 4, 19
 0, 1, 7, 4, 21
 0, 1, 7, 8, 3
 0, 1, 7, 8, 4
 0, 1, 7, 8, 9
 0, 1, 7, 8, 10
 0, 1, 7, 8, 13
 0, 1, 7, 8, 14
 0, 1, 7, 8, 19
 0, 1, 7, 8, 21
 0, 1, 7, 9, 3
 0, 1, 7, 9, 4
 0, 1, 7, 9, 5
 0, 1, 7, 9, 6
 0, 1, 7, 9, 8
 0, 1, 7, 9, 10
 0, 1, 7, 9, 13
 0, 1, 7, 9, 14
 0, 1, 7, 9, 15
 0, 1, 7, 9, 20
 0, 1, 7, 10, 2
 0, 1, 7, 10, 3
 0, 1, 7, 10, 4
 0, 1, 7, 10, 5
 0, 1, 7, 10, 6
 0, 1, 7, 10, 8
 0, 1, 7, 10, 9
 0, 1, 7, 10, 13
 0, 1, 7, 10, 14
 0, 1, 7, 10, 15
 0, 1, 7, 10, 19
 0, 1, 7, 10, 20
 0, 1, 7, 10, 21
 0, 1, 7, 11, 3
 0, 1, 7, 11, 20
 0, 1, 7, 12, 3
 0, 1, 7, 12, 4
 0, 1, 7, 12, 6
 0, 1, 7, 12, 8
 0, 1, 7, 12, 19
 0, 1, 7, 12, 21
 0, 1, 7, 13, 2
 0, 1, 7, 13, 3
 0, 1, 7, 13, 4
 0, 1, 7, 13, 5
 0, 1, 7, 13, 6
 0, 1, 7, 13, 8
 0, 1, 7, 13, 9
 0, 1, 7, 13, 10
 0, 1, 7, 13, 19
 0, 1, 7, 13, 20
 0, 1, 7, 13, 21
 0, 1, 7, 14, 2
 0, 1, 7, 14, 3
 0, 1, 7, 14, 4
 0, 1, 7, 14, 5
 0, 1, 7, 14, 6
 0, 1, 7, 14, 8
 0, 1, 7, 14, 9
 0, 1, 7, 14, 10
 0, 1, 7, 14, 19
 0, 1, 7, 14, 20
 0, 1, 7, 14, 21
 0, 1, 7, 15, 2
 0, 1, 7, 15, 3
 0, 1, 7, 15, 6
 0, 1, 7, 15, 9
