0,0.000807209987534054,0.039026159412164,0.00187277944057705,0.000105840570153347,0.0103512143627457,0.000109180899154941,0.000141884014972101,4.97114300480933e-05,3.44819249178407e-05,0.000576758174315769,0.000696739936952605,0,0.00033899708448621,6.37929336926366e-05,1.774045899516e-05,0,0,0,4.18425516808882e-06,1.95526412480518e-05,1.1367991635187e-06,0,0,0,0,0,0,0
-0.010967023812992,0,0,4.87396185692112e-06,8.9008480337928e-05,0,0,7.95740183873924e-05,0,1.10469322645379e-05,0.000977769136913328,0,0,0.000859781218830958,0.000114189141111744,3.7215441693136e-05,0,0,3.1921893625399e-05,0,0,0,0,0,0,0,0,0,0
-0.016447674573285,0,0,1.79490783762453e-06,1.15639970069274e-05,0,0,5.78027282761335e-06,0,0,5.19454759455605e-05,0,0,0.000235243698917253,1.95911573475397e-05,3.8794988413038e-06,0,0.000110358247357142,3.47431472418259e-05,0,4.6190163328838e-06,0,0,0,0,0,0,0,0
-0.06580215353399,-0.004358007694656,-0.0023829344628795,0,0.000544318264489353,0,0,0.00472910521918934,0.00286335295342842,0.000109128702326778,0.0120928013457832,0.00959942197082016,0.000617354837867031,0.00549841124636449,0.00514345056628192,0.00553971212342201,0.000457551456544793,0.00153881040997629,0,0.000158908439772824,0,3.59775209233683e-05,0,0,0,0,0.000119535253452662,0,0
-0.043868116564044,-0.9388162469952,-0.18110117114336,-0.03331316646,0,0,0,0.0168916089224952,0.0163840974737061,0.00645721663935931,0.0264759543921604,0,0.111736661513583,0.00317409245221333,0.013652691688,0,0.0324883293391194,0.1762183468026,0.0111954990335252,0.00940271250485693,0,0.0025545754933513,0.0179326875435949,0,0.0103414430286691,0,0.0306495669075439,0,0
-0.005483511906496,0,0,0,0,0,0,0,0,0.000233564564215862,5.13686203521606e-05,0,0,0.00207020668251438,2.70139598447145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.005483511906496,0,0,0,0,0,0,0,0,1.22869673647046e-05,3.45424742873296e-05,0,1.41279890813514e-05,5.44923635799464e-05,6.27818243527423e-05,7.921984566654e-06,0,0,0.00123131836207604,8.64766651313817e-05,0.00107294821136,9.31675219474689e-06,0,7.24140527253486e-05,9.71339876625733e-06,0,0,0,0
-0.038384599329529,-0.5478317828928,-0.05908651151364,-0.18891598572,-0.0203358964,0,0,0,0.00916006668861512,0.0219096834070474,0.0125973970502883,0.16060562352036,0.00510365266141858,0.032309600200197,0.0234389887395417,0.039552827286753,0.0229655505002807,0.1403654716494,0.000379869373541283,0.00132932987711042,0,0.00321431504646053,0.00126763687073404,0,0.00219306700990487,0,0.0743968727852021,0,0
-0.027417575516537,0,0,-0.233192117592,-0.0402127779,0,0,-0.0847484708616,0,0.00846474883603102,0.0157686016923951,0,0.0692940680477087,0.0020804550420855,0.0150635501389683,0,0,0.1400311000044,0.000587046152660175,0.0246519859012556,0,0.00686501178283953,0.0199817292797789,0,0.0230461805586527,0,0.0593404426280412,0,0
-0.005483511906496,-0.04470554281536,0,-0.0025625507166,-0.00456963389,-0.2108714322834,-0.0046045845,-0.05844721672062,-0.0049898086,0,0.017785086104012,0,0,0.0840850254779547,0.018983513948943,0.0033787246259808,0.851762334247432,0,0,0,2.76469697045179,0,0,1.36243933150047,0,0.47969471869958,0,0.164502150690129,0.179364061394499
-0.08773622247205,-3.785069780352,-0.29857220344134,-0.27163034262,-0.0179227876,-0.044363579526,-0.012382749,-0.03214596257964,-0.00889161968,-0.060854513748,0,0,0,0.0196124119645092,0.00131224575996146,0.000492971279877768,0.33457057680972,0.148169386740716,0.143885940921931,0.0109741567003758,0.0221212958477434,0.000526149288421345,0,0,0,0,0,0,0
-0.0037787946449833,0,0,-0.0076876545312,0,0,0,-0.014611801974588,0,0,0,0,0,0,0,0,0,0,0.000159285406975882,0,0.00321249091817621,0,0,0.00111960900343091,0,0.00055328142246476,0,0.000108388793330447,4.71587353221128e-05
