0,0,0.000665623901581722,0,0.00172940639269406,0.00362430622009569,0.0254921153846154,0.0907336939721793,0.00734846720993403,0,0,0.00555948623853211,0,0.00252725724804418,0,0.0148208357754368,0,0,0.000643477441591248,0,0,0,0,0,0,0,0,0
0,0,0.00121096660808436,0,0.00384547945205479,0,0.0104901923076923,0,0.0168449825378347,0,0,0,0,0.00660607455131155,0,0,0,0.00787344956938017,0,0.00066033,0,0,0,0,0,0,0,0
-0.003286,-0.0087,0,0,0.0490275342465753,0.0173762799043062,0.0440291105769231,0.0234283771251932,0.0193618975552969,0,0,0.025495376146789,0,0.0273214265991717,0,0.00345186452824026,0,0.0127828533805412,0.00107306837760632,0.0013223915625,0.000283571020408163,0.00023684625,0,0,0,0,0,0
0,0,0,0,0,0.0033800956937799,0,0.00214907779495106,0.00981656189367482,0,0,0.00469108256880734,0,0.000371541647491947,0,0.00536855413118648,0.002879584,0.000263827617983256,0.00118465065955766,2.1025e-05,0,0,0,0,0,0,0,0
-0.009858,-0.0319,-0.160803,0,0,0.0184655549239234,0.0205422936014423,0.033517142374034,0.0541273281862631,0,0,0.0778941456704587,0,0.0237226113244363,0,0.00596615141486057,0,0.00345213969500845,0.00131990212833129,0.0004307256111375,0.000348799760742857,6.8916083985e-05,0,0,0,0,0,0
-0.026288,0,-0.072519,-0.12159,-0.09952448274,0,0,0,0,0,0,0,0,0,0.0494970888844211,0.054645695146348,0.017475744,0.00621384826825494,0,0,0,0,0,0,0,0,0,0
-0.184016,-0.1102,-0.182874,0,-0.11018780874,0,0,0.0170130545261206,0.0344659307982926,0,0,0.00208936018319266,0,0.0749352479779107,0,0.0123223478674944,0,0.00712996758733357,0.00624363677249605,0.004483635442,0.00164995492140408,0.00659497650933333,0,0,0,0,0,0
-1.52799,0,-0.227016,-0.17949,-0.4194245118,0,-0.10968431958,0,0,0,0,0,0,0,0.185163568178368,0.270977317240117,0.16125828,0.0228339509440621,0,0,0,0,0,0,0,0,0,0
-0.1643,-0.5481,-0.249087,-1.08852,-0.8992745376,0,-0.29501299488,0,0,0,0,0,0,0,0.0266982533306527,0,0.260277,0.16132603205504,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320260594972673,0.0064796875,0.000846326530612245,0.00518375,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001254,0,0.000418,0,0,0,0,0,0
-0.026288,0,-0.069366,-0.11001,-0.27369231864,0,-0.003782217786,0,0,0,0,0,0,0,0,0,0.0461615,0.012512546700289,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467798632975821,0,0.005636565649,0.0197694370913033,0,0,0,0,0,0,0,0,0,0
-0.095294,-0.3625,-0.592764,-0.06948,-0.6646813656,0,-1.0817143398,0,0,0,0,0,0,0,0,0,0,0,0.0159317812620909,0.0128936204475,0,0.042978734825,0,0,0,0,0,0
0,0,0,0,0,-0.5106,0,-1.23999975,-0.1346667,0,0,0,-4.12248,0,0,0,0.7799072,0.0616588651015468,0.0752874197900505,0,0,0,0,0,0,0,0,0
-1.176388,0,-0.15765,-2.11335,-0.3518901138,-2.645,-0.37443952674,-8.51466495,0,0,0,0,0,0,0,0,1.5561656334,0.140604870301747,0.34336596619154,0,0,0,0,0,0,0,0,0
0,0,0,-1.23906,0,-0.9246,0,-5.53866555,-6.733335,0,0,-6.02,-0.25476,0,-20,-11.34,0,0,0,0,0,0,1.98837209302326,8.1385320943727,0,0,0,0
0,-1.5718,-1.00896,-0.17949,-0.3518901138,-0.5198,-0.37443952674,-1.23999975,-6.5986683,0,0,-2.58,-1.41276,0,-2.5,-1.62,0,0,0,0.074113734375,0.048400806122449,0.0988183125,0.165463220930233,0.67725137498358,0,0,0,0
-0.072292,0,-0.069366,-0.66006,-0.11018780874,0,-0.26853745902,0,0,-0.28,0,0,0,-0.35,-2.5,-3.24,0,0,0,0.12139528125,0.158557102040816,0.0809301875,0.135511011627907,0.554655097576716,0,0,0,0
0,-0.2668,-0.211251,-0.02895,-0.08886115674,0,-0.4765593426,0,0,-1.4,-3.52,0,0,-0.7,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0
0,0,-0.069366,0,-0.11018780874,0,-0.26853745902,0,0,-0.28,0,0,0,0,0,0,0,-1,-4,0,0,0,0.455813953488372,1.8656751935638,0,0,0,0
0,0,-0.028377,0,-0.010663336674,0,-0.5257281246,0,0,-0.84,-0.88,0,0,-1.75,0,0,0,-1,-1,0,0,0,0.111627906976744,0.45690004740338,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.5,-3,-3,0,-2.666666,-1.333333,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-28.5,-3,-3,0,-2.666666,-1.333333,0,0,76.0000297483325,76.0000211844162,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.25,0,0,379.999967885329,379.999900087709
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-200,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-300,0,0
