0,0.00659945806395736,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223123662583294,0,0.0305175604509,0,0,0.0582968609277085,0,0.00188255138495486,0,0.020819757907614,0.0434875236425325,0.0027156205966453,0.0157101457110415,0.0756072560171048,0.0103238468963375,0.00313805248852442,0.0110154733535494,0,0,0,0,0,0,0.152206294605728,0.0067206449792982,0.0605468399345856,0,0.0014889453869692,0,0,0,0,0,0,0,0
-0.0029967336434,0,0,0.17050410543466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00285258481334448,0,0,0.0005780315625,0,0,0,0.00203823801652893,0,0,0.00271137642919965,0,0,0,0,0,0,0.00616567,0.03699402,0,0.000293962620981199,0,0.00227772841224552,0.00285015177585454,0.00324700812277583,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0074737380426008,0,0.102222486729,0,0,0,0.0208894147231643,0.00315292377768573,0,0.011358054081,0.0320084161570181,0.00592594125965217,0.000531010595429586,0.002555562168225,0.116133767538149,0.00525565484467866,0,0.0750710434641293,0,0,0,0,0,0.263478485102175,0.034074162243,0.204444973458,0,0.0331736151084913,0,0.00499722887508105,0.00865467670583502,0,0,0,0,0
0,-0.006267978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.69613496676908e-05,0.000359484430582284,0.000137996923622775,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.000497436907520468,0.000442717957282043,0.0397132693259726,0,0,0,0,0,0.000206203242477876,0.000852533113960088,0.035712072723312,0.00855239780775035,0,0.005915856,0.000728155125,6.41620869565217e-05,0.00600058128194226,0.000553398,0.000243921983471074,0.059390498714653,0.0382624641321427,0.000324478452066843,0.000191808120963323,0.00119653621621622,0,0.00036288393442623,0,0.000553398,0,0,0.000162690743818123,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237163174458341,0,0.032437803456,0,0,0,0,0.00600302000835125,0,0.004325041181568,0.0056766156048,0.00263263332396522,0.00958783274895919,0,0.0100083580911074,0,0.0806174317273033,0.0242023529794195,0.00136615104417472,0,0.0506141570955118,0.00584943996747541,0,0.2003845227408,0.005766721335168,0.064875606912,0,0.00875861470610111,0,6.00662159247825e-05,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0293332674447332,0,0.000329516429537987,0,0,0,0,0,0,0,0,0,0.000501126302143511,0,0,0,0.011689857,7.55142065625e-05,0.00294715930434783,0.0103969759573166,0.00513496741875,7.1689720661157e-05,0.00281927730077121,0,0,1.7792212595522e-06,0.00394369451351351,0,0.00019807005,0,0.006807897375,0,0,3.31930747118124e-07,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277096820575336,0,0.0428897577655556,0.000561493237332191,0.00138881439342465,0.00147782679252624,0,0.0107080729166006,0,0.016089954304085,0.0142444681498315,0.000745265706115207,0,0,0.0159304527406804,0,0.10320243982125,0.00166368338888889,0.0059892602,0,0.0046116627733897,0,2.7726306814893e-05,0,0,0,0,0,0
0,0,0,0,0,0,-0.46013194331133,0,0,0,0,0.0061288721915921,0,0,0,0,0.115625323382013,0.00430633479042,0,0,0,0.0557339684184746,0,0.00345676275207883,0.00606076748281333,0.00853192490645625,0.00158315013309644,0.0139998468364325,0.006818363418165,0.00300533924767603,0.0110702693841131,0,0.00157810568397098,0,0.0295236105901768,0,0,0,0.000717722644482675,0,0,0,4.5625456159603e-05,0,8.86021278879176e-06,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00175203775215398,0,0,0.00839637122602709,0,0.010082328360775,0.0119613077371013,0.00382570562306087,0.0172692092936498,0,0.0015453005151,0,0.156664581580582,0.00205564382505607,0.0144654095777718,0,0.128715613897757,0.008249177749725,0,0.336772743507544,0,0,0,0.0127953172667095,0,8.40140873003174e-05,0,0,0,0,0,0
